^SAMPLE = GSM1017473
!Sample_title = HELA_7b
!Sample_geo_accession = GSM1017473
!Sample_status = Public on Oct 10 2012
!Sample_submission_date = Oct 10 2012
!Sample_last_update_date = Oct 10 2012
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = HeLa
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = gender: female
!Sample_characteristics_ch1 = organ: Cervix
!Sample_characteristics_ch1 = disease: adenocarcinoma
!Sample_characteristics_ch1 = morphology: epithelial
!Sample_characteristics_ch1 = is_metastasis: no
!Sample_characteristics_ch1 = metastatic_site: n/a
!Sample_characteristics_ch1 = in_vivo_growth: not tested
!Sample_characteristics_ch1 = cell line: HeLa
!Sample_characteristics_ch1 = atcc_number: CCL-2
!Sample_treatment_protocol_ch1 = Cell lines were not treated.
!Sample_growth_protocol_ch1 = Cell lines were obtained from ATCC and DSMZ and cultivated in appropriate media according to supplier recommendations. Isolation of total RNA was performed after 72h growth using Qiagen
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = Trizol extraction of total RNA was performed according to the manufacturer's instructions.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Biotinylated cRNA were prepared according to the standard Affymetrix protocol from 3 ug total RNA (Expression Analysis Technical Manual, 2006, Affymetrix).
!Sample_hyb_protocol = 15 ug of cleaned cRNA is fragmented and then hybridized for 16 hr at 45°C on GeneChip U133 Plus 2.0 probe array. GeneChips were washed and stained in the Affymetrix GeneChip Fluidics Station 450
!Sample_scan_protocol = GeneChips were scanned using the Affymetrix GeneChip Scanner 3000. Scanning parameters: pixel size: 1.56 μm, wavelength: 570 nm.
!Sample_description = gene expression profiling of 21 cell lines
!Sample_description = HeLa, replicate 2
!Sample_data_processing = Signal intensities were extracted with Affymetrix GeneChip Operating software (GCOS, version 1.4.0.036; Instrument control version: 6.0.1.002).
!Sample_data_processing = Expression values for all .CEL files were computed using MAS5.0.
!Sample_platform_id = GPL570
!Sample_contact_name = Philip,,Groth
!Sample_contact_email = philip.groth@bayer.com
!Sample_contact_laboratory = Chromatin Modulation and OncoGenomics
!Sample_contact_department = Therapeutic Research Group Oncology
!Sample_contact_institute = Bayer Pharma AG
!Sample_contact_address = Muellerstr. 178
!Sample_contact_city = Berlin
!Sample_contact_zip/postal_code = 13353
!Sample_contact_country = Germany
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1017nnn/GSM1017473/suppl/GSM1017473_mRNA_7b_061206.CEL.gz
!Sample_series_id = GSE41445
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = MAS5.0 signal
#DETECTION P-VALUE = 
!sample_table_begin
ID_REF	VALUE	DETECTION P-VALUE
AFFX-BioB-5_at	12378.18	7.54E-04
AFFX-BioB-M_at	15946.41	6.02E-05
AFFX-BioB-3_at	7863.78	8.14E-05
AFFX-BioC-5_at	29505.80	5.17E-05
AFFX-BioC-3_at	36816.12	4.43E-05
AFFX-BioDn-5_at	58854.97	4.43E-05
AFFX-BioDn-3_at	151897.73	9.45E-05
AFFX-CreX-5_at	386801.56	4.43E-05
AFFX-CreX-3_at	452492.97	4.43E-05
AFFX-DapX-5_at	18815.56	4.43E-05
AFFX-DapX-M_at	36404.35	5.09E-04
AFFX-DapX-3_at	38870.14	5.17E-05
AFFX-LysX-5_at	2519.27	1.41E-03
AFFX-LysX-M_at	4102.32	1.14E-02
AFFX-LysX-3_at	5724.45	9.45E-05
AFFX-PheX-5_at	3159.71	5.17E-05
AFFX-PheX-M_at	5237.97	1.59E-03
AFFX-PheX-3_at	4267.61	3.40E-04
AFFX-ThrX-5_at	4108.71	5.81E-04
AFFX-ThrX-M_at	5865.35	1.95E-04
AFFX-ThrX-3_at	10675.18	2.25E-04
AFFX-TrpnX-5_at	446.20	2.63E-01
AFFX-TrpnX-M_at	65.77	9.66E-01
AFFX-TrpnX-3_at	40.76	9.11E-01
AFFX-r2-Ec-bioB-5_at	20347.49	2.44E-04
AFFX-r2-Ec-bioB-M_at	20292.48	2.44E-04
AFFX-r2-Ec-bioB-3_at	15838.56	2.44E-04
AFFX-r2-Ec-bioC-5_at	48009.49	2.44E-04
AFFX-r2-Ec-bioC-3_at	60155.49	2.44E-04
AFFX-r2-Ec-bioD-5_at	213712.55	2.44E-04
AFFX-r2-Ec-bioD-3_at	259625.58	2.44E-04
AFFX-r2-P1-cre-5_at	708770.80	2.44E-04
AFFX-r2-P1-cre-3_at	991054.40	2.44E-04
AFFX-r2-Bs-dap-5_at	26403.14	2.44E-04
AFFX-r2-Bs-dap-M_at	37284.69	2.44E-04
AFFX-r2-Bs-dap-3_at	51349.13	2.44E-04
AFFX-r2-Bs-lys-5_at	2930.94	2.44E-04
AFFX-r2-Bs-lys-M_at	3081.91	7.32E-04
AFFX-r2-Bs-lys-3_at	5568.73	1.95E-03
AFFX-r2-Bs-phe-5_at	5589.11	2.44E-04
AFFX-r2-Bs-phe-M_at	4100.82	2.44E-04
AFFX-r2-Bs-phe-3_at	10453.52	2.44E-04
AFFX-r2-Bs-thr-3_s_at	14663.58	1.22E-03
AFFX-r2-Bs-thr-M_s_at	12957.78	8.06E-03
AFFX-r2-Bs-thr-5_s_at	5275.64	2.44E-04
AFFX-HUMISGF3A/M97935_5_at	4703.11	8.57E-04
AFFX-HUMISGF3A/M97935_MA_at	10004.55	1.80E-03
AFFX-HUMISGF3A/M97935_MB_at	6285.95	4.43E-05
AFFX-HUMISGF3A/M97935_3_at	21371.92	7.01E-05
AFFX-HUMRGE/M10098_5_at	39879.96	4.43E-05
AFFX-HUMRGE/M10098_M_at	28109.93	5.17E-05
AFFX-HUMRGE/M10098_3_at	18213.67	2.97E-04
