^SAMPLE = GSM169530
!Sample_title = melanoma cell line D11
!Sample_geo_accession = GSM169530
!Sample_status = Public on Oct 01 2007
!Sample_submission_date = Feb 19 2007
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = melanoma cell line D11
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Melanoma cell line established from metastatic melanoma
!Sample_biomaterial_provider_ch1 = Dr C. Schmidt
!Sample_growth_protocol_ch1 = Melanoma cell lines were cultured in RPMI 1640 in the presence of 10% fetal bovine serum. 
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = RNA extractions were performed using Qiagen RNeasy Midi-kits as per the manufacturer’s instructions. RNA quality and concentration were assessed using a 2100 BioAnalyser (Agilent Technologies). 
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). 
!Sample_hyb_protocol = This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450.
!Sample_scan_protocol = Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). 
!Sample_description = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_data_processing = Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_platform_id = GPL570
!Sample_contact_name = Leisl,,Packer
!Sample_contact_laboratory = Oncogenomics Laboratory
!Sample_contact_department = Cancer and Cell Biology
!Sample_contact_institute = Queensland Institute of Medical Research
!Sample_contact_address = 300 Herston Rd
!Sample_contact_city = Herston
!Sample_contact_state = QLD
!Sample_contact_zip/postal_code = 4006
!Sample_contact_country = Australia
!Sample_contact_web_link = www.qimr.edu.au
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM169nnn/GSM169530/suppl/GSM169530.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM169nnn/GSM169530/suppl/GSM169530.CHP.gz
!Sample_relation = Reanalyzed by: GSE64985
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE7127
!Sample_series_id = GSE7152
!Sample_series_id = GSE7153
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = signal value
#ABS_CALL = signal absent/present
#DETECTION-P-VALUE = detection p-value
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION-P-VALUE
AFFX-BioB-5_at	302.26	P	0.000146581
AFFX-BioB-M_at	453.241	P	4.42873e-05
AFFX-BioB-3_at	257.785	P	4.42873e-05
AFFX-BioC-5_at	684.909	P	4.42873e-05
AFFX-BioC-3_at	688.258	P	4.42873e-05
AFFX-BioDn-5_at	808.973	P	4.42873e-05
AFFX-BioDn-3_at	3089.75	P	4.42873e-05
AFFX-CreX-5_at	8380.38	P	5.16732e-05
AFFX-CreX-3_at	10509.9	P	4.42873e-05
AFFX-DapX-5_at	46.7584	P	0.00110099
AFFX-DapX-M_at	62.152	P	0.00687065
AFFX-DapX-3_at	61.8601	P	0.000509415
AFFX-LysX-5_at	11.094	A	0.165861
AFFX-LysX-M_at	10.079	A	0.41138
AFFX-LysX-3_at	10.155	P	0.0464816
AFFX-PheX-5_at	4.44528	A	0.382599
AFFX-PheX-M_at	2.50891	A	0.737173
AFFX-PheX-3_at	10.9534	A	0.41138
AFFX-ThrX-5_at	6.79074	A	0.41138
AFFX-ThrX-M_at	16.3647	A	0.083592
AFFX-ThrX-3_at	19.4226	A	0.185131
AFFX-TrpnX-5_at	5.64379	A	0.783476
AFFX-TrpnX-M_at	7.68808	A	0.544587
AFFX-TrpnX-3_at	6.82829	A	0.354441
AFFX-r2-Ec-bioB-5_at	380.01	P	0.000244141
AFFX-r2-Ec-bioB-M_at	538.105	P	0.000244141
AFFX-r2-Ec-bioB-3_at	347.449	P	0.000244141
AFFX-r2-Ec-bioC-5_at	729.17	P	0.000244141
AFFX-r2-Ec-bioC-3_at	951.171	P	0.000244141
AFFX-r2-Ec-bioD-5_at	3118.4	P	0.000244141
AFFX-r2-Ec-bioD-3_at	3795.21	P	0.000244141
AFFX-r2-P1-cre-5_at	13486	P	0.000244141
AFFX-r2-P1-cre-3_at	14165.4	P	0.000244141
AFFX-r2-Bs-dap-5_at	33.0145	P	0.0185547
AFFX-r2-Bs-dap-M_at	51.342	P	0.000244141
AFFX-r2-Bs-dap-3_at	71.0932	P	0.000244141
AFFX-r2-Bs-lys-5_at	9.13031	A	0.0805664
AFFX-r2-Bs-lys-M_at	7.08279	A	0.334473
AFFX-r2-Bs-lys-3_at	11.6612	P	0.000732422
AFFX-r2-Bs-phe-5_at	12.3471	A	0.0952148
AFFX-r2-Bs-phe-M_at	9.93069	A	0.19458
AFFX-r2-Bs-phe-3_at	14.1825	A	0.171387
AFFX-r2-Bs-thr-3_s_at	18.9023	A	0.533936
AFFX-r2-Bs-thr-M_s_at	23.1271	A	0.0952148
AFFX-r2-Bs-thr-5_s_at	28.574	P	0.00415039
AFFX-HUMISGF3A/M97935_5_at	254.648	P	0.000258358
AFFX-HUMISGF3A/M97935_MA_at	368.307	P	7.00668e-05
AFFX-HUMISGF3A/M97935_MB_at	321.584	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	811.085	P	4.42873e-05
AFFX-HUMRGE/M10098_5_at	189.711	P	0.000126798
AFFX-HUMRGE/M10098_M_at	138.849	P	9.4506e-05
AFFX-HUMRGE/M10098_3_at	139.11	P	0.000662269
AFFX-HUMGAPDH/M33197_5_at	11616.1	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	10427.7	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	11136	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	7801.05	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	8394.96	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	9274.63	P	4.42873e-05
AFFX-M27830_5_at	485.608	P	4.42873e-05
AFFX-M27830_M_at	530.301	P	0.0020226
AFFX-M27830_3_at	20.912	A	0.48511
AFFX-hum_alu_at	12762.4	P	2.6068e-13
1007_s_at	133.64	P	0.00754291
1053_at	910.142	P	0.000321521
117_at	37.5325	P	0.0218664
121_at	134.82	P	0.0149366
1255_g_at	0.680589	A	0.918663
1294_at	68.2549	P	0.0193035
1316_at	13.6603	A	0.162935
1320_at	36.6327	P	0.0439678
1405_i_at	3.33013	A	0.611244
1431_at	12.8273	A	0.127645
1438_at	54.4251	P	0.0313357
1487_at	140.541	P	0.0439678
1494_f_at	18.7779	A	0.0980541
1598_g_at	65.3788	A	0.127645
160020_at	920.598	P	0.000265621
1729_at	55.5315	P	0.0218664
1773_at	564.3	P	0.000265621
177_at	54.5425	P	0.000561689
179_at	107.275	P	0.0193035
1861_at	86.7783	P	0.000673102
200000_s_at	878.61	P	0.000244141
