^SAMPLE = GSM248214
!Sample_title = BJ1 fibroblast_48
!Sample_geo_accession = GSM248214
!Sample_status = Public on Dec 10 2007
!Sample_submission_date = Dec 10 2007
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = BJ1 fibroblast
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = fibroblast
!Sample_treatment_protocol_ch1 = Cells were washed with PBS and Rneasy kit was used to isolate total RNA
!Sample_growth_protocol_ch1 = hES cell, and iPS cells were cultured in hES medium containing bFGF. Somatic cells were cultured in alpha-MEM with 10% IFS.
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = Rneasy kit was used to isolate total RNA
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Biotinylated cRNA were prepared according to the standard Affymetrix protocol from 3 ug total RNA (Expression Analysis Technical Manual, 2006, Affymetrix).
!Sample_hyb_protocol = Following fragmentation, 10 ug of cRNA were hybridized for 16 hr at 45C on GeneChip Drosophila Genome Array. GeneChips were washed and stained in the Affymetrix Fluidics Station 400.
!Sample_scan_protocol = GeneChips were scanned using the Hewlett-Packard GeneArray Scanner G2500A.
!Sample_description = gene expresion of iPS production
!Sample_data_processing = The data were analyzed with Microarray Suite version 5.0 (MAS 5.0) using Affymetrix default analysis settings and global scaling as normalization method. The trimmed mean target intensity of each array was arbitrarily set to 100.
!Sample_platform_id = GPL570
!Sample_contact_name = In-Hyun,,Park
!Sample_contact_email = inhyun.park@childrens.harvard.edu
!Sample_contact_department = Hem/Onc
!Sample_contact_institute = Children's Hospital Boston
!Sample_contact_address = 300 Longwood
!Sample_contact_city = Boston
!Sample_contact_state = MA
!Sample_contact_zip/postal_code = 02115
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM248nnn/GSM248214/suppl/GSM248214.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM248nnn/GSM248214/suppl/GSM248214.CHP.gz
!Sample_relation = Reanalyzed by: GSE64985
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE9832
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = Signal
#ABS_CALL = indicating whether the transcript was present (P), absent (A), or marginal (M)
#DETECTION P-VALUE = 
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	1461.05	P	9.4506e-05
AFFX-BioB-M_at	1966.36	P	4.42873e-05
AFFX-BioB-3_at	1216.64	P	4.42873e-05
AFFX-BioC-5_at	4128.75	P	5.16732e-05
AFFX-BioC-3_at	4786.5	P	4.42873e-05
AFFX-BioDn-5_at	8425.34	P	4.42873e-05
AFFX-BioDn-3_at	14425	P	5.16732e-05
AFFX-CreX-5_at	36141.9	P	5.16732e-05
AFFX-CreX-3_at	42146.5	P	4.42873e-05
AFFX-DapX-5_at	741.058	P	6.02111e-05
AFFX-DapX-M_at	1631.37	P	0.000581214
AFFX-DapX-3_at	2582.01	P	4.42873e-05
AFFX-LysX-5_at	140.286	P	8.14279e-05
AFFX-LysX-M_at	145.564	P	0.0103167
AFFX-LysX-3_at	368.891	P	8.14279e-05
AFFX-PheX-5_at	203.263	P	7.00668e-05
AFFX-PheX-M_at	202.591	P	0.000296708
AFFX-PheX-3_at	283.91	P	0.00010954
AFFX-ThrX-5_at	144.567	P	0.000169227
AFFX-ThrX-M_at	297.081	P	4.42873e-05
AFFX-ThrX-3_at	711.811	P	4.42873e-05
AFFX-TrpnX-5_at	39.709	A	0.108979
AFFX-TrpnX-M_at	21.9824	A	0.794268
AFFX-TrpnX-3_at	8.39406	A	0.645547
AFFX-r2-Ec-bioB-5_at	2160.25	P	0.000244141
AFFX-r2-Ec-bioB-M_at	2383.93	P	0.000244141
AFFX-r2-Ec-bioB-3_at	1703.4	P	0.000244141
AFFX-r2-Ec-bioC-5_at	5143.7	P	0.000244141
AFFX-r2-Ec-bioC-3_at	5566.16	P	0.000244141
AFFX-r2-Ec-bioD-5_at	17475.1	P	0.000244141
AFFX-r2-Ec-bioD-3_at	22326.7	P	0.000244141
AFFX-r2-P1-cre-5_at	43621.1	P	0.000244141
AFFX-r2-P1-cre-3_at	63277.5	P	0.000244141
AFFX-r2-Bs-dap-5_at	908.028	P	0.000244141
AFFX-r2-Bs-dap-M_at	1706.27	P	0.000244141
AFFX-r2-Bs-dap-3_at	2604.43	P	0.000244141
AFFX-r2-Bs-lys-5_at	183.826	P	0.000244141
AFFX-r2-Bs-lys-M_at	129.705	P	0.0012207
AFFX-r2-Bs-lys-3_at	169.331	P	0.000732422
AFFX-r2-Bs-phe-5_at	246.266	P	0.000244141
AFFX-r2-Bs-phe-M_at	271.624	P	0.000244141
AFFX-r2-Bs-phe-3_at	452.877	P	0.000244141
