^SAMPLE = GSM231660
!Sample_title = SH-SY5Y(ECACC)_BDNF_6h_rep2
!Sample_geo_accession = GSM231660
!Sample_status = Public on Sep 01 2009
!Sample_submission_date = Sep 26 2007
!Sample_last_update_date = Aug 14 2011
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = neuroblastoma cell, brain-derived neurotrophic factor (BDNF), 6hour
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Cell line: SH-SY5Y (EC94030304, obtained from ECACC (European Collection of Cell Cultures))
!Sample_treatment_protocol_ch1 = SH-SY5Y-E cells were washed with D-MEM/F12 twice after five days in the presence of RA and then incubated with 50 ng/ml of BDNF in D-MEM/F12 without serum for three days.
!Sample_growth_protocol_ch1 = Tissue culture cells were maintained in D-MEM/F12 1:1 mixture supplemented with 15% FBS (Fetal Bovine Serum) and 1% NEAA (Non-essential amino acid) in a 5% CO2 humidified incubator at 37oC. The culture medium was changed twice a week.
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = Total cellular RNA was extracted from the cells at specific intervals using the RiboPure Kit (Ambion, An Applied Biosystems Business, Austin, TX, USA) according to the manufacturer’s instructions.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = First-strand cDNA was synthesized using 5 μg of total RNA and the GeneChip One-cycle cDNA Synthesis Kit (Affymetrix, Inc.). Biotin-labeled cRNA was generated by the GeneChip IVT labeling Kit (Affymetrix, Inc.)
!Sample_hyb_protocol = Biotin-labeled cRNA was applied on the Human Genome U133 Plus 2.0 Array (Affymetrix, Inc.) and then hybridized at 45oC for 17 h in a GeneChip Hybridization Oven (Affymetrix, Inc.).
!Sample_scan_protocol = Washing, staining and scanning of the array were performed using the GeneChip Wash and Stain Kit and a GeneChip Scanner 3000 (Affymetrix, Inc.), respectively.
!Sample_description = Sampling of RNA was performed at six different time points (0h, 6h, 1d, 2d, 3d, and 5d, respectively) under RA inducible conditions and at five different time points (0h, 6h, 1d, 2d and 3d, respectively) after the cells were transferred to serum-free medium containing BDNF.
!Sample_data_processing = The average signal intensity for all probes was initially tuned to 500 as global scaling and individual signal intensities were evaluated by detection call (present/marginal/absent) using the Affymetrix Micro Array Suite 5.0 (MAS 5.0) software (Affymetrix, Inc.).
!Sample_platform_id = GPL570
!Sample_contact_name = Tadayuki,,Takeda
!Sample_contact_email = ttakeda@gsc.riken.jp
!Sample_contact_phone = (+81) 45 503 9286
!Sample_contact_fax = (+81) 45 503 9176
!Sample_contact_laboratory = Genome Annotation and Comparative Analysis Team
!Sample_contact_department = Computatinal and Experimental Systems Biology Group
!Sample_contact_institute = RIKEN GSC
!Sample_contact_address = 1-7-22, Suehiro-cho, Tsurumi-ku
!Sample_contact_city = Yokohama
!Sample_contact_state = Kanagawa
!Sample_contact_zip/postal_code = 230-0045
!Sample_contact_country = Japan
!Sample_contact_web_link = http://hgp.gsc.riken.go.jp/index.php/Main_Page
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM231nnn/GSM231660/suppl/GSM231660.CEL.gz
!Sample_series_id = GSE9169
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = Signal
#ABS_CALL = indicating whether the transcript was present (P), absent (A), or marginal (M)
#DETECTION P-VALUE = 
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	803.865	P	0.000753643
AFFX-BioB-M_at	903.606	P	5.16732e-05
AFFX-BioB-3_at	690.285	P	5.16732e-05
AFFX-BioC-5_at	1885.59	P	6.02111e-05
AFFX-BioC-3_at	2716.91	P	4.42873e-05
AFFX-BioDn-5_at	5267.09	P	4.42873e-05
AFFX-BioDn-3_at	9580.09	P	7.00668e-05
AFFX-CreX-5_at	27175.6	P	5.16732e-05
AFFX-CreX-3_at	29855.1	P	4.42873e-05
AFFX-DapX-5_at	852.355	P	5.16732e-05
AFFX-DapX-M_at	1846.26	P	0.000258358
AFFX-DapX-3_at	1875.4	P	5.16732e-05
AFFX-LysX-5_at	144.934	P	0.000445901
AFFX-LysX-M_at	231.197	P	0.0113844
AFFX-LysX-3_at	434.297	P	4.42873e-05
AFFX-PheX-5_at	244.007	P	6.02111e-05
AFFX-PheX-M_at	316.466	P	0.000296708
AFFX-PheX-3_at	264.879	P	0.002867
AFFX-ThrX-5_at	265.774	P	9.4506e-05
AFFX-ThrX-M_at	443.88	P	9.4506e-05
AFFX-ThrX-3_at	683.033	P	6.02111e-05
AFFX-TrpnX-5_at	20.4803	A	0.250796
AFFX-TrpnX-M_at	9.73015	A	0.883908
AFFX-TrpnX-3_at	2.66166	A	0.455409
AFFX-r2-Ec-bioB-5_at	1378.82	P	0.000244141
AFFX-r2-Ec-bioB-M_at	1225.14	P	0.000244141
AFFX-r2-Ec-bioB-3_at	954.777	P	0.000244141
AFFX-r2-Ec-bioC-5_at	2610.28	P	0.000244141
AFFX-r2-Ec-bioC-3_at	3277.13	P	0.000244141
AFFX-r2-Ec-bioD-5_at	11971.5	P	0.000244141
AFFX-r2-Ec-bioD-3_at	13938.4	P	0.000244141
AFFX-r2-P1-cre-5_at	32841.1	P	0.000244141
AFFX-r2-P1-cre-3_at	45794.9	P	0.000244141
AFFX-r2-Bs-dap-5_at	989.561	P	0.000244141
AFFX-r2-Bs-dap-M_at	2098.89	P	0.000244141
AFFX-r2-Bs-dap-3_at	2245.57	P	0.000244141
AFFX-r2-Bs-lys-5_at	208.977	P	0.000244141
AFFX-r2-Bs-lys-M_at	154.763	P	0.000244141
AFFX-r2-Bs-lys-3_at	252.406	P	0.000244141
AFFX-r2-Bs-phe-5_at	251.238	P	0.000244141
AFFX-r2-Bs-phe-M_at	339.266	P	0.000244141
AFFX-r2-Bs-phe-3_at	464.863	P	0.000244141
AFFX-r2-Bs-thr-3_s_at	737.288	P	0.00292969
AFFX-r2-Bs-thr-M_s_at	727.64	P	0.0012207
AFFX-r2-Bs-thr-5_s_at	428.865	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	188.724	P	0.00159257
AFFX-HUMISGF3A/M97935_MA_at	503.591	P	0.000972149
AFFX-HUMISGF3A/M97935_MB_at	542.647	P	5.16732e-05
AFFX-HUMISGF3A/M97935_3_at	2843.29	P	6.02111e-05
AFFX-HUMRGE/M10098_5_at	591.053	P	8.14279e-05
AFFX-HUMRGE/M10098_M_at	187.196	P	0.00010954
AFFX-HUMRGE/M10098_3_at	578.435	P	0.00227496
AFFX-HUMGAPDH/M33197_5_at	28789.2	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	26676.9	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	30663.9	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	10780.5	P	6.02111e-05
AFFX-HSAC07/X00351_M_at	15122.3	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	27249.9	P	4.42873e-05
AFFX-M27830_5_at	1142.68	P	4.42873e-05
AFFX-M27830_M_at	10683.6	P	0.00401721
AFFX-M27830_3_at	26.7578	A	0.559359
AFFX-hum_alu_at	52208.1	P	2.6068e-13
1007_s_at	1677.08	P	0.00135385
1053_at	971.157	P	0.000804598
117_at	38.0084	A	0.32083
121_at	623.861	P	0.00998544
1255_g_at	1120.25	P	0.000467546
1294_at	322.2	P	0.00418033
1316_at	110.37	P	0.0011411
1320_at	177.402	A	0.11716
1405_i_at	2.62015	A	0.801637
1431_at	50.2641	P	0.0393654
1438_at	141.46	A	0.150527
1487_at	637.958	A	0.107301
1494_f_at	145.325	P	0.0439678
1598_g_at	755.064	P	0.00222768
160020_at	197.541	M	0.0604193
1729_at	1015.08	P	0.000218889
1773_at	378.078	P	0.00998544
177_at	106.015	P	0.0278597
179_at	961.915	P	0.00868918
1861_at	749.898	P	0.00135385
200000_s_at	3690.52	P	0.000244141
200001_at	7290.67	P	0.000244141
200002_at	28666.6	P	0.000244141
200003_s_at	46499.9	P	0.000244141
200004_at	22535.4	P	0.000244141
200005_at	7608.08	P	0.000244141
200006_at	18665	P	0.000244141
200007_at	15724.5	P	0.000244141
200008_s_at	3700.82	P	0.000244141
200009_at	9605.56	P	0.000244141
200010_at	33755.9	P	0.000244141
200011_s_at	3977.07	P	0.000244141
200012_x_at	29370.7	P	0.000244141
200013_at	34028.6	P	0.000244141
200014_s_at	6489.74	P	0.000244141
200015_s_at	14141.1	P	0.000732422
200016_x_at	40859.9	P	0.000244141
200017_at	35238.8	P	0.000244141
