^SAMPLE = GSM162938
!Sample_title = Melanoma cell line D04
!Sample_geo_accession = GSM162938
!Sample_status = Public on Mar 31 2007
!Sample_submission_date = Feb 15 2007
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = Melanoma cell line D04
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Melanoma cell line D04 established from metastatic melanoma
!Sample_biomaterial_provider_ch1 = Dr C. Schmidt
!Sample_treatment_protocol_ch1 = Melanoma cell lines were cultured in RPMI 1640 in the presence of 10% fetal bovine serum. 
!Sample_growth_protocol_ch1 = Melanoma cell lines were cultured in RPMI 1640 in the presence of 10% fetal bovine serum. 
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = RNA extractions were performed using Qiagen RNeasy Midi-kits as per the manufacturer’s instructions. RNA quality and concentration were assessed using a 2100 BioAnalyser (Agilent Technologies). 
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). 
!Sample_hyb_protocol = This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450.
!Sample_scan_protocol = Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2).
!Sample_description = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_data_processing = Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_platform_id = GPL570
!Sample_contact_name = Leisl,,Packer
!Sample_contact_laboratory = Oncogenomics Laboratory
!Sample_contact_department = Cancer and Cell Biology
!Sample_contact_institute = Queensland Institute of Medical Research
!Sample_contact_address = 300 Herston Rd
!Sample_contact_city = Herston
!Sample_contact_state = QLD
!Sample_contact_zip/postal_code = 4006
!Sample_contact_country = Australia
!Sample_contact_web_link = www.qimr.edu.au
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM162nnn/GSM162938/suppl/GSM162938.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM162nnn/GSM162938/suppl/GSM162938.CHP.gz
!Sample_relation = Reanalyzed by: GSE64985
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE7127
!Sample_series_id = GSE7152
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = signal value
#ABS_CALL = signal absent/present
#DETECTION-P-VALUE = detection p-value
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION-P-VALUE
AFFX-BioB-5_at	271.773	P	0.000445901
AFFX-BioB-M_at	384.725	P	4.42873e-05
AFFX-BioB-3_at	248.752	P	0.000126798
AFFX-BioC-5_at	627.987	P	6.02111e-05
AFFX-BioC-3_at	589.576	P	5.16732e-05
AFFX-BioDn-5_at	709.082	P	4.42873e-05
AFFX-BioDn-3_at	2920.32	P	4.42873e-05
AFFX-CreX-5_at	7737.31	P	4.42873e-05
AFFX-CreX-3_at	9940.07	P	4.42873e-05
AFFX-DapX-5_at	24.1479	P	0.000662269
AFFX-DapX-M_at	39.2073	P	0.0336773
AFFX-DapX-3_at	53.3047	P	0.00141043
AFFX-LysX-5_at	12.2745	A	0.250796
AFFX-LysX-M_at	7.91417	A	0.58862
AFFX-LysX-3_at	9.94565	A	0.116113
AFFX-PheX-5_at	9.34192	A	0.313723
AFFX-PheX-M_at	2.14711	A	0.883887
AFFX-PheX-3_at	21.4899	A	0.205732
AFFX-ThrX-5_at	5.4469	A	0.5
AFFX-ThrX-M_at	10.2628	A	0.340661
AFFX-ThrX-3_at	6.92969	A	0.48511
AFFX-TrpnX-5_at	16.7424	P	0.0309764
AFFX-TrpnX-M_at	2.33434	A	0.860518
AFFX-TrpnX-3_at	7.22121	A	0.60308
AFFX-r2-Ec-bioB-5_at	319.086	P	0.000244141
AFFX-r2-Ec-bioB-M_at	459.294	P	0.000244141
AFFX-r2-Ec-bioB-3_at	325.947	P	0.000244141
AFFX-r2-Ec-bioC-5_at	659.225	P	0.000244141
AFFX-r2-Ec-bioC-3_at	888.767	P	0.000244141
AFFX-r2-Ec-bioD-5_at	2853.84	P	0.000244141
AFFX-r2-Ec-bioD-3_at	3395.19	P	0.000244141
AFFX-r2-P1-cre-5_at	10879.8	P	0.000244141
AFFX-r2-P1-cre-3_at	13276.8	P	0.000244141
AFFX-r2-Bs-dap-5_at	14.6492	A	0.27417
AFFX-r2-Bs-dap-M_at	40.5455	P	0.00292969
AFFX-r2-Bs-dap-3_at	42.1168	P	0.00415039
AFFX-r2-Bs-lys-5_at	8.10387	A	0.27417
AFFX-r2-Bs-lys-M_at	0.379852	A	0.981445
AFFX-r2-Bs-lys-3_at	6.30624	A	0.303711
AFFX-r2-Bs-phe-5_at	12.1572	P	0.0012207
AFFX-r2-Bs-phe-M_at	11.5591	A	0.533936
AFFX-r2-Bs-phe-3_at	21.902	A	0.246094
AFFX-r2-Bs-thr-3_s_at	1.87236	A	0.80542
AFFX-r2-Bs-thr-M_s_at	17.5564	A	0.334473
AFFX-r2-Bs-thr-5_s_at	9.57383	A	0.19458
AFFX-HUMISGF3A/M97935_5_at	120.804	P	0.000856509
AFFX-HUMISGF3A/M97935_MA_at	206.921	P	0.000224668
AFFX-HUMISGF3A/M97935_MB_at	193.031	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	611.194	P	6.02111e-05
AFFX-HUMRGE/M10098_5_at	70.3295	P	0.0032123
AFFX-HUMRGE/M10098_M_at	87.1406	P	0.000972149
AFFX-HUMRGE/M10098_3_at	114.74	P	0.000856509
AFFX-HUMGAPDH/M33197_5_at	14128.7	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	12646	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	13094.1	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	9496.84	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	10105.1	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	10604.7	P	4.42873e-05
AFFX-M27830_5_at	298.737	P	4.42873e-05
AFFX-M27830_M_at	483.057	P	0.00159257
AFFX-M27830_3_at	7.95164	A	0.5
AFFX-hum_alu_at	14217.4	P	2.6068e-13
1007_s_at	368.489	P	0.000388206
1053_at	681.395	P	0.000321521
117_at	65.3818	P	0.000804598
121_at	142.612	P	0.00868918
1255_g_at	11.2771	A	0.35869
1294_at	39.3562	A	0.204022
1316_at	31.7493	P	0.0149366
1320_at	5.95473	A	0.581931
1405_i_at	7.75877	A	0.462489
1431_at	3.00424	A	0.67917
1438_at	68.85	A	0.107301
1487_at	271.834	P	0.0193035
1494_f_at	30.6293	P	0.0114474
1598_g_at	88.3971	A	0.234557
160020_at	942.35	P	0.000388206
1729_at	129.211	P	0.000467546
1773_at	412.766	P	0.000467546
177_at	49.2543	P	0.00135385
179_at	100.097	P	0.0489947
1861_at	138.724	P	0.000561689
200000_s_at	786.137	P	0.000244141
200001_at	2683.17	P	0.000244141
200002_at	9001.24	P	0.000244141
