^SAMPLE = GSM170858
!Sample_title = Melanoma cell line MM622
!Sample_geo_accession = GSM170858
!Sample_status = Public on Mar 31 2007
!Sample_submission_date = Feb 22 2007
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = Melanoma cell line MM622
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Melanoma cell line established from primary melanoma
!Sample_biomaterial_provider_ch1 = Dr Peter G. Parsons
!Sample_growth_protocol_ch1 = Melanoma cell lines were cultured in RPMI 1640 in the presence of 10% fetal bovine serum. 
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = RNA extractions were performed using Qiagen RNeasy Midi-kits as per the manufacturer’s instructions. RNA quality and concentration were assessed using a 2100 BioAnalyser (Agilent Technologies). 
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). 
!Sample_hyb_protocol = This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. 
!Sample_scan_protocol = Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). 
!Sample_description = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_data_processing = Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_platform_id = GPL570
!Sample_contact_name = Leisl,,Packer
!Sample_contact_laboratory = Oncogenomics Laboratory
!Sample_contact_department = Cancer and Cell Biology
!Sample_contact_institute = Queensland Institute of Medical Research
!Sample_contact_address = 300 Herston Rd
!Sample_contact_city = Herston
!Sample_contact_state = QLD
!Sample_contact_zip/postal_code = 4006
!Sample_contact_country = Australia
!Sample_contact_web_link = www.qimr.edu.au
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM170nnn/GSM170858/suppl/GSM170858.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM170nnn/GSM170858/suppl/GSM170858.CHP.gz
!Sample_relation = Reanalyzed by: GSE64985
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE7127
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = signal value
#ABS_CALL = signal absent/present
#DETECTION-P-VALUE = detection p-value
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION-P-VALUE
AFFX-BioB-5_at	220.113	P	0.000389797
AFFX-BioB-M_at	276.864	P	4.42873e-05
AFFX-BioB-3_at	215.286	P	7.00668e-05
AFFX-BioC-5_at	461.379	P	5.16732e-05
AFFX-BioC-3_at	509.296	P	4.42873e-05
AFFX-BioDn-5_at	542.431	P	4.42873e-05
AFFX-BioDn-3_at	2400.96	P	6.02111e-05
AFFX-CreX-5_at	6034.29	P	5.16732e-05
AFFX-CreX-3_at	8342.11	P	4.42873e-05
AFFX-DapX-5_at	116.953	P	9.4506e-05
AFFX-DapX-M_at	214.613	P	0.000856509
AFFX-DapX-3_at	239.197	P	0.000146581
AFFX-LysX-5_at	20.9759	P	0.0125468
AFFX-LysX-M_at	29.393	P	0.036569
AFFX-LysX-3_at	51.0203	P	0.000389797
AFFX-PheX-5_at	26.7873	P	0.00010954
AFFX-PheX-M_at	18.4768	A	0.165861
AFFX-PheX-3_at	23.5475	P	0.0429619
AFFX-ThrX-5_at	27.2818	P	0.0138105
AFFX-ThrX-M_at	42.7705	P	0.000509415
AFFX-ThrX-3_at	61.1586	P	0.0012475
AFFX-TrpnX-5_at	9.62127	A	0.227636
AFFX-TrpnX-M_at	2.16014	A	0.672921
AFFX-TrpnX-3_at	10.6285	P	0.0464673
AFFX-r2-Ec-bioB-5_at	277.783	P	0.000244141
AFFX-r2-Ec-bioB-M_at	388.018	P	0.000244141
AFFX-r2-Ec-bioB-3_at	233.779	P	0.000244141
AFFX-r2-Ec-bioC-5_at	526.706	P	0.000244141
AFFX-r2-Ec-bioC-3_at	740.189	P	0.000244141
AFFX-r2-Ec-bioD-5_at	2147.42	P	0.000244141
AFFX-r2-Ec-bioD-3_at	2748.35	P	0.000244141
AFFX-r2-P1-cre-5_at	9904.61	P	0.000244141
AFFX-r2-P1-cre-3_at	12015.5	P	0.000244141
AFFX-r2-Bs-dap-5_at	147.483	P	0.000244141
AFFX-r2-Bs-dap-M_at	219.798	P	0.000244141
AFFX-r2-Bs-dap-3_at	243.989	P	0.000244141
AFFX-r2-Bs-lys-5_at	18.9745	P	0.0141602
AFFX-r2-Bs-lys-M_at	13.8212	A	0.111572
AFFX-r2-Bs-lys-3_at	23.2036	P	0.0461426
AFFX-r2-Bs-phe-5_at	20.9716	P	0.00805664
AFFX-r2-Bs-phe-M_at	26.2635	P	0.00195313
AFFX-r2-Bs-phe-3_at	44.3013	P	0.00415039
AFFX-r2-Bs-thr-3_s_at	89.41	M	0.0561523
AFFX-r2-Bs-thr-M_s_at	68.5207	P	0.0185547
AFFX-r2-Bs-thr-5_s_at	57.7177	P	0.000732422
AFFX-HUMISGF3A/M97935_5_at	269.724	P	0.000258358
AFFX-HUMISGF3A/M97935_MA_at	363.234	P	7.00668e-05
AFFX-HUMISGF3A/M97935_MB_at	353.834	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	1044.7	P	5.16732e-05
AFFX-HUMRGE/M10098_5_at	81.7216	P	0.000445901
AFFX-HUMRGE/M10098_M_at	121.046	P	0.000169227
AFFX-HUMRGE/M10098_3_at	139.332	P	0.000972149
AFFX-HUMGAPDH/M33197_5_at	12800.2	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	10743.4	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	11673.2	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	10312.4	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	10968.3	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	11275.4	P	4.42873e-05
AFFX-M27830_5_at	455.433	P	4.42873e-05
AFFX-M27830_M_at	766.553	P	0.00401721
AFFX-M27830_3_at	7.78848	A	0.617401
AFFX-hum_alu_at	13209.2	P	2.6068e-13
1007_s_at	579.592	P	0.000467546
1053_at	456.139	P	0.000388206
117_at	45.893	P	0.00261695
121_at	171.681	P	0.00868918
1255_g_at	2.75824	A	0.749276
1294_at	75.9143	P	0.00754291
1316_at	35.4857	P	0.00868918
1320_at	22.0701	A	0.284747
1405_i_at	31.8062	P	0.0151637
1431_at	15.0161	A	0.0738301
1438_at	171.975	P	0.00189162
1487_at	221.888	P	0.0218664
1494_f_at	25.8636	P	0.0439678
1598_g_at	304.102	P	0.00306668
160020_at	695.358	P	0.000321521
1729_at	200.822	P	0.000467546
1773_at	184.245	P	0.00222768
177_at	30.6305	P	0.00486276
179_at	80.0583	P	0.0193035
1861_at	181.227	P	0.000388206
200000_s_at	1000.18	P	0.000244141
200001_at	3012.54	P	0.000244141
200002_at	7252.47	P	0.000244141
200003_s_at	11577.8	P	0.000244141
200004_at	5071.71	P	0.000244141
200005_at	2955.03	P	0.000244141
200006_at	6010.95	P	0.000244141
200007_at	3817.42	P	0.000244141
200008_s_at	1514.76	P	0.000244141
200009_at	2576.67	P	0.000244141
200010_at	7067.31	P	0.000244141
200011_s_at	1197.46	P	0.000244141
200012_x_at	7247.47	P	0.000244141
200013_at	9352.44	P	0.000244141
200014_s_at	2109.25	P	0.000244141
200015_s_at	3190.14	P	0.000732422
200016_x_at	7212.28	P	0.000244141
200017_at	8980.52	P	0.000244141
200018_at	9736.23	P	0.000244141
200019_s_at	5024.44	P	0.000244141
200020_at	1621.78	P	0.000244141
200021_at	7763.6	P	0.0012207
200022_at	8743.4	P	0.000244141
200023_s_at	4284.05	P	0.000244141
200024_at	7490.66	P	0.000732422
200025_s_at	8397.2	P	0.000244141
200026_at	8615.28	P	0.000244141
200027_at	2619.63	P	0.000244141
200028_s_at	1766.28	P	0.000244141
200029_at	7312.02	P	0.000244141
200030_s_at	5648.58	P	0.000244141
200031_s_at	11623.8	P	0.000244141
200032_s_at	10434.6	P	0.000244141
200033_at	4977.49	P	0.000244141
200034_s_at	7237.45	P	0.000244141
200035_at	190.147	P	0.00415039
200036_s_at	5900.94	P	0.000244141
200037_s_at	5668.57	P	0.000244141
200038_s_at	8098.67	P	0.000244141
200039_s_at	3322.55	P	0.000244141
200040_at	1984.79	P	0.000244141
200041_s_at	2907.2	P	0.000244141
200042_at	1326.33	P	0.000244141
200043_at	4342.49	P	0.000244141
200044_at	2120.89	P	0.000244141
200045_at	1062.05	P	0.000244141
200046_at	3165.92	P	0.000244141
200047_s_at	1931.85	P	0.000244141
200048_s_at	3639.47	P	0.000244141
200049_at	240.675	P	0.000244141
200050_at	1409.88	P	0.000732422
200051_at	366.437	P	0.000244141
200052_s_at	2782.81	P	0.000244141
200053_at	576.652	P	0.000244141
200054_at	317.117	P	0.000244141
200055_at	1619.17	P	0.000244141
200056_s_at	535.711	P	0.000244141
200057_s_at	4953.33	P	0.000244141
200058_s_at	1273.12	P	0.000244141
200059_s_at	6082.53	P	0.000244141
200060_s_at	1709.33	P	0.000732422
200061_s_at	8495.88	P	0.000244141
200062_s_at	12369.9	P	0.000244141
200063_s_at	8647.92	P	0.000244141
200064_at	8857.26	P	0.000244141
200065_s_at	6506.74	P	0.000244141
200066_at	550.848	P	0.000244141
200067_x_at	1862.31	P	0.000244141
200068_s_at	4668.43	P	0.000244141
200069_at	216.353	P	0.000244141
200070_at	195.207	P	0.00292969
