^SAMPLE = GSM170841
!Sample_title = Melanoma cell line MM329
!Sample_geo_accession = GSM170841
!Sample_status = Public on Oct 01 2007
!Sample_submission_date = Feb 21 2007
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = Melanoma cell line MM329
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Melanoma cell line established from primary melanoma
!Sample_biomaterial_provider_ch1 = Dr Peter G. Parsons
!Sample_growth_protocol_ch1 = Melanoma cell lines were cultured in RPMI 1640 in the presence of 10% fetal bovine serum. 
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = RNA extractions were performed using Qiagen RNeasy Midi-kits as per the manufacturer’s instructions. RNA quality and concentration were assessed using a 2100 BioAnalyser (Agilent Technologies). 
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). 
!Sample_hyb_protocol = This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. 
!Sample_scan_protocol = Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). 
!Sample_description = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_data_processing = Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set.
!Sample_platform_id = GPL570
!Sample_contact_name = Leisl,,Packer
!Sample_contact_laboratory = Oncogenomics Laboratory
!Sample_contact_department = Cancer and Cell Biology
!Sample_contact_institute = Queensland Institute of Medical Research
!Sample_contact_address = 300 Herston Rd
!Sample_contact_city = Herston
!Sample_contact_state = QLD
!Sample_contact_zip/postal_code = 4006
!Sample_contact_country = Australia
!Sample_contact_web_link = www.qimr.edu.au
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM170nnn/GSM170841/suppl/GSM170841.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM170nnn/GSM170841/suppl/GSM170841.CHP.gz
!Sample_relation = Affiliated with: GSM700983
!Sample_relation = Affiliated with: GSM804328
!Sample_relation = Affiliated with: GSM804329
!Sample_relation = Reanalyzed by: GSE64985
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE7127
!Sample_series_id = GSE7153
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = signal value
#ABS_CALL = signal absent/present
#DETECTION-P-VALUE = detection p-value
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION-P-VALUE
AFFX-BioB-5_at	342.156	P	0.000126798
AFFX-BioB-M_at	463.106	P	4.42873e-05
AFFX-BioB-3_at	293.321	P	4.42873e-05
AFFX-BioC-5_at	724.644	P	5.16732e-05
AFFX-BioC-3_at	806.324	P	4.42873e-05
AFFX-BioDn-5_at	877.635	P	4.42873e-05
AFFX-BioDn-3_at	3571.41	P	4.42873e-05
AFFX-CreX-5_at	8727.19	P	5.16732e-05
AFFX-CreX-3_at	11799.1	P	4.42873e-05
AFFX-DapX-5_at	657.974	P	4.42873e-05
AFFX-DapX-M_at	922.015	P	0.000445901
AFFX-DapX-3_at	1018.96	P	5.16732e-05
AFFX-LysX-5_at	80.9054	P	9.4506e-05
AFFX-LysX-M_at	100.257	P	0.00110197
AFFX-LysX-3_at	159.541	P	5.16732e-05
AFFX-PheX-5_at	104.827	P	7.00668e-05
AFFX-PheX-M_at	151.262	P	0.00010954
AFFX-PheX-3_at	113.373	P	5.16732e-05
AFFX-ThrX-5_at	123.088	P	6.02111e-05
AFFX-ThrX-M_at	189.413	P	4.42873e-05
AFFX-ThrX-3_at	246.22	P	5.16732e-05
AFFX-TrpnX-5_at	9.66138	A	0.0956669
AFFX-TrpnX-M_at	2.0873	A	0.883887
AFFX-TrpnX-3_at	9.76186	A	0.250796
AFFX-r2-Ec-bioB-5_at	416.521	P	0.000244141
AFFX-r2-Ec-bioB-M_at	561.017	P	0.000244141
AFFX-r2-Ec-bioB-3_at	358.816	P	0.000244141
AFFX-r2-Ec-bioC-5_at	762.722	P	0.000244141
AFFX-r2-Ec-bioC-3_at	1053.66	P	0.000244141
AFFX-r2-Ec-bioD-5_at	3089.33	P	0.000244141
AFFX-r2-Ec-bioD-3_at	3935.1	P	0.000244141
AFFX-r2-P1-cre-5_at	13775	P	0.000244141
AFFX-r2-P1-cre-3_at	15466.3	P	0.000244141
AFFX-r2-Bs-dap-5_at	983.036	P	0.000244141
AFFX-r2-Bs-dap-M_at	1090.55	P	0.000244141
AFFX-r2-Bs-dap-3_at	1432.15	P	0.000244141
AFFX-r2-Bs-lys-5_at	129.612	P	0.000244141
AFFX-r2-Bs-lys-M_at	87.5447	P	0.000244141
AFFX-r2-Bs-lys-3_at	97.4628	P	0.000244141
AFFX-r2-Bs-phe-5_at	161.064	P	0.000244141
AFFX-r2-Bs-phe-M_at	150.758	P	0.000244141
AFFX-r2-Bs-phe-3_at	218.975	P	0.000244141
AFFX-r2-Bs-thr-3_s_at	289.627	P	0.000732422
AFFX-r2-Bs-thr-M_s_at	234.256	P	0.000244141
AFFX-r2-Bs-thr-5_s_at	204.896	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	349.73	P	0.000258358
AFFX-HUMISGF3A/M97935_MA_at	401.652	P	8.14279e-05
AFFX-HUMISGF3A/M97935_MB_at	364.8	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	1059.73	P	4.42873e-05
AFFX-HUMRGE/M10098_5_at	90.2062	P	0.000856509
AFFX-HUMRGE/M10098_M_at	106.833	P	0.000224668
AFFX-HUMRGE/M10098_3_at	173.841	P	0.000258358
AFFX-HUMGAPDH/M33197_5_at	13906.7	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	12234.2	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	12703.7	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	8986.75	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	10011.2	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	10369.4	P	4.42873e-05
AFFX-M27830_5_at	502.698	P	5.16732e-05
AFFX-M27830_M_at	741.41	P	0.00179591
AFFX-M27830_3_at	20.3459	A	0.425962
AFFX-hum_alu_at	13322.5	P	2.6068e-13
1007_s_at	335.975	P	0.00160229
1053_at	346.447	P	0.000467546
117_at	42.6295	P	0.0393654
121_at	113.522	P	0.0313357
1255_g_at	34.5003	P	0.0218664
1294_at	149.212	P	0.00358487
1316_at	20.3064	A	0.150527
1320_at	39.2286	A	0.089405
1405_i_at	2.35389	A	0.586954
1431_at	15.5449	P	0.0278597
1438_at	1.93387	A	0.861235
1487_at	251.049	P	0.00998544
1494_f_at	22.4725	A	0.162935
1598_g_at	57.8625	A	0.339533
160020_at	682.414	P	0.000265621
1729_at	282.961	P	0.00160229
1773_at	556.572	P	0.000467546
177_at	76.3703	P	0.000218889
179_at	158.168	P	0.0351629
1861_at	134.692	P	0.000388206
200000_s_at	898.298	P	0.000244141
200001_at	2488.91	P	0.000244141
