^SAMPLE = GSM1177890
!Sample_title = 786-0_Passage 10 xenograft_R4
!Sample_geo_accession = GSM1177890
!Sample_status = Public on Jul 01 2013
!Sample_submission_date = Jun 30 2013
!Sample_last_update_date = Jul 01 2013
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = 786-0, passage 10 xenograft
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = originating cell line: 786-0
!Sample_characteristics_ch1 = tumor type: adenocarcinoma renal
!Sample_characteristics_ch1 = in vivo passage: P10
!Sample_treatment_protocol_ch1 = N/A
!Sample_growth_protocol_ch1 = All cell lines were obtained from the Division of Cancer Treatment and Diagnosis Tumor Repository (DTP, FNLCR, Frederick, MD) or American Type Culture Collection (ATCC) (Manassas, Va). In addition, the identities of all cell lines used in this study were confirmed using Identifiler® STR genotyping (Applied Biosystems). All mice used in the study were obtained from the Animal Production Program (FNLCR, Frederick, MD). Tumor cells for inoculation were derived from the 4th in vitro passage from cryopreserved cell stocks. Cells (1 x 10^7 cells/0.1 ml/inoculation) were inoculated subcutaneously into mice (n=10 or more mice depending on the tumor cell line). For comparative purposes, 2-3 samples of in vitro cultivated cells at passage 4 post-cryopreservation were also prepared for microarray analysis (P0). When tumors at P1, P4 and P10 reached approximately 500 mg (10x10 mm), 5 tumors were harvested, cut into small pieces and flash frozen in liquid nitrogen using pre-chilled tubes. Samples were transferred to a -70°C freezer for holding prior to processing. Serial tumor passage was achieved by harvesting donor tumor material (n=2 to 5 donors) at each passage, mincing the tumors (2x2 mm fragments), pooling the samples and inoculating the next recipients subcutaneously using tumor implant trocars. Athymic nude mice (nu/nu NCr) served as the primary host for most xenograft studies. In several instances (particularly with human leukemias and lymphomas) it was difficult to establish and passage tumors in nu/nu NCr mice. In these instances, SCID.NCr or NOD.SCID/NCr mice were assessed for suitability. In general, female mice were used as they are less aggressive, easily group-housed and routinely used in xenograft experiments. Male mice were used for prostate tumors (PC-3, PC-3/M). Finally, in those instances where hormone effects on tumor growth are important (e.g., estradiol-dependent breast), mice were supplemented with estradiol.
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = Total RNA was isolated using RNeasy (Qiagen).
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = The RNA samples were submitted to Expression Analysis, Inc. (Durham, NC) for microarray analysis using the GeneChip® Human U133 Plus 2.0 Array (Affymetrix, Santa Clara, CA). Samples were labeled according to the "Affymetrix Technical Manual" (www.expressionanalysis.com).
!Sample_hyb_protocol = Samples were hybridized according to the "Affymetrix Technical Manual" (www.expressionanalysis.com).
!Sample_scan_protocol = Microarray images were captured using a GeneChip® 3000 Scanner.
!Sample_description = 786-0 P10 T4
!Sample_description = Gene expression data from 786-0 Passage 10 xenograft.
!Sample_data_processing = Affymetrix Expression Console v1.3.
!Sample_platform_id = GPL570
!Sample_contact_name = Luke,Hunter,Stockwin
!Sample_contact_email = stockwinl@mail.nih.gov
!Sample_contact_phone = 301-846-5431
!Sample_contact_department = DTP
!Sample_contact_institute = NCI Frederick
!Sample_contact_address = Ft. Detrick
!Sample_contact_city = Frederick
!Sample_contact_state = MD
!Sample_contact_zip/postal_code = 21701
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1177nnn/GSM1177890/suppl/GSM1177890_EA06017_100840_H133+_872.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1177nnn/GSM1177890/suppl/GSM1177890_EA06017_100840_H133+_872.CHP.gz
!Sample_series_id = GSE48433
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = MAS5.0 signal intensity
#ABS_CALL = indicating whether the transcript was present (P), absent (A), or marginal (M)
#DETECTION P-VALUE = p-value that indicates the significance level of the detection call
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	938.612	P	0.000509415
AFFX-BioB-M_at	1375.39	P	4.42873e-05
AFFX-BioB-3_at	889.144	P	4.42873e-05
AFFX-BioC-5_at	2808.22	P	5.16732e-05
AFFX-BioC-3_at	3441.7	P	4.42873e-05
AFFX-BioDn-5_at	6910.73	P	4.42873e-05
AFFX-BioDn-3_at	12124.5	P	6.02111e-05
AFFX-CreX-5_at	48050.4	P	5.16732e-05
AFFX-CreX-3_at	48883.2	P	4.42873e-05
AFFX-DapX-5_at	30.931	P	0.0284573
AFFX-DapX-M_at	39.314	A	0.195266
AFFX-DapX-3_at	4.369	A	0.897835
AFFX-LysX-5_at	14.6635	A	0.544587
AFFX-LysX-M_at	3.79333	A	0.645559
AFFX-LysX-3_at	2.69494	A	0.937071
AFFX-PheX-5_at	7.38601	A	0.645559
AFFX-PheX-M_at	8.28102	A	0.686277
AFFX-PheX-3_at	15.5002	A	0.672921
AFFX-ThrX-5_at	18.8169	A	0.5
AFFX-ThrX-M_at	4.5292	A	0.574038
AFFX-ThrX-3_at	14.922	A	0.48511
AFFX-TrpnX-5_at	26.9132	A	0.116113
AFFX-TrpnX-M_at	2.67882	A	0.945787
AFFX-TrpnX-3_at	28.7167	A	0.123572
AFFX-r2-Ec-bioB-5_at	1548.51	P	0.000244141
AFFX-r2-Ec-bioB-M_at	1546.05	P	0.000244141
AFFX-r2-Ec-bioB-3_at	1310.98	P	0.000244141
AFFX-r2-Ec-bioC-5_at	3612.24	P	0.000244141
AFFX-r2-Ec-bioC-3_at	4590.01	P	0.000244141
AFFX-r2-Ec-bioD-5_at	13613	P	0.000244141
AFFX-r2-Ec-bioD-3_at	20005.5	P	0.000244141
AFFX-r2-P1-cre-5_at	56689.3	P	0.000244141
AFFX-r2-P1-cre-3_at	80378.2	P	0.000244141
AFFX-r2-Bs-dap-5_at	1.88135	A	0.919434
AFFX-r2-Bs-dap-M_at	20.781	A	0.432373
AFFX-r2-Bs-dap-3_at	0.54244	A	0.780518
AFFX-r2-Bs-lys-5_at	8.3863	A	0.533936
AFFX-r2-Bs-lys-M_at	0.564468	A	0.98584
AFFX-r2-Bs-lys-3_at	40.005	P	0.0375977
AFFX-r2-Bs-phe-5_at	11.2496	A	0.567627
AFFX-r2-Bs-phe-M_at	32.0629	A	0.111572
AFFX-r2-Bs-phe-3_at	34.0956	A	0.601074
AFFX-r2-Bs-thr-3_s_at	1.60992	A	0.919434
AFFX-r2-Bs-thr-M_s_at	1.71967	A	0.969727
AFFX-r2-Bs-thr-5_s_at	39.189	P	0.0461426
AFFX-HUMISGF3A/M97935_5_at	717.005	P	0.000296708
AFFX-HUMISGF3A/M97935_MA_at	1689.14	P	6.02111e-05
AFFX-HUMISGF3A/M97935_MB_at	1453.37	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	5599.3	P	4.42873e-05
AFFX-HUMRGE/M10098_5_at	324.182	P	7.00668e-05
AFFX-HUMRGE/M10098_M_at	264.848	P	0.000662269
AFFX-HUMRGE/M10098_3_at	321.948	P	0.00179591
AFFX-HUMGAPDH/M33197_5_at	62628	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	61727.4	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	58011.2	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	47194.2	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	59911.7	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	72198.2	P	4.42873e-05
AFFX-M27830_5_at	1604.88	P	7.00668e-05
AFFX-M27830_M_at	2037.64	P	0.00179591
AFFX-M27830_3_at	17.691	A	0.672921
AFFX-hum_alu_at	82107.6	P	2.6068e-13
1007_s_at	2220.75	P	0.000321521
1053_at	989.907	P	0.000218889
117_at	20.7006	A	0.267428
121_at	7733.81	P	0.000218889
1255_g_at	29.8647	A	0.378184
1294_at	991.982	P	0.000388206
