^SAMPLE = GSM231693
!Sample_title = SK-N-SH_BDNF_3d_rep2
!Sample_geo_accession = GSM231693
!Sample_status = Public on Sep 01 2009
!Sample_submission_date = Sep 26 2007
!Sample_last_update_date = Aug 14 2011
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = neuroblastoma cell, brain-derived neurotrophic factor (BDNF), 3day
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Cell line: SH-SY5Y (HTB-11, obtained from ATCC (American Type Culture Collection Cultures))
!Sample_treatment_protocol_ch1 = SK-N-SH cells were washed with D-MEM/F12 twice after five days in the presence of RA and then incubated with 50 ng/ml of BDNF in D-MEM/F12 without serum for three days.
!Sample_growth_protocol_ch1 = Tissue culture cells were maintained in D-MEM/F12 1:1 mixture supplemented with 15% FBS (Fetal Bovine Serum) and 1% NEAA (Non-essential amino acid) in a 5% CO2 humidified incubator at 37oC. The culture medium was changed twice a week.
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = Total cellular RNA was extracted from the cells at specific intervals using the RiboPure Kit (Ambion, An Applied Biosystems Business, Austin, TX, USA) according to the manufacturer’s instructions.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = First-strand cDNA was synthesized using 5 μg of total RNA and the GeneChip One-cycle cDNA Synthesis Kit (Affymetrix, Inc.). Biotin-labeled cRNA was generated by the GeneChip IVT labeling Kit (Affymetrix, Inc.)
!Sample_hyb_protocol = Biotin-labeled cRNA was applied on the Human Genome U133 Plus 2.0 Array (Affymetrix, Inc.) and then hybridized at 45oC for 17 h in a GeneChip Hybridization Oven (Affymetrix, Inc.).
!Sample_scan_protocol = Washing, staining and scanning of the array were performed using the GeneChip Wash and Stain Kit and a GeneChip Scanner 3000 (Affymetrix, Inc.), respectively.
!Sample_description = Sampling of RNA was performed at six different time points (0h, 6h, 1d, 2d, 3d, and 5d, respectively) under RA inducible conditions and at five different time points (0h, 6h, 1d, 2d and 3d, respectively) after the cells were transferred to serum-free medium containing BDNF.
!Sample_data_processing = The average signal intensity for all probes was initially tuned to 500 as global scaling and individual signal intensities were evaluated by detection call (present/marginal/absent) using the Affymetrix Micro Array Suite 5.0 (MAS 5.0) software (Affymetrix, Inc.).
!Sample_platform_id = GPL570
!Sample_contact_name = Tadayuki,,Takeda
!Sample_contact_email = ttakeda@gsc.riken.jp
!Sample_contact_phone = (+81) 45 503 9286
!Sample_contact_fax = (+81) 45 503 9176
!Sample_contact_laboratory = Genome Annotation and Comparative Analysis Team
!Sample_contact_department = Computatinal and Experimental Systems Biology Group
!Sample_contact_institute = RIKEN GSC
!Sample_contact_address = 1-7-22, Suehiro-cho, Tsurumi-ku
!Sample_contact_city = Yokohama
!Sample_contact_state = Kanagawa
!Sample_contact_zip/postal_code = 230-0045
!Sample_contact_country = Japan
!Sample_contact_web_link = http://hgp.gsc.riken.go.jp/index.php/Main_Page
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM231nnn/GSM231693/suppl/GSM231693.CEL.gz
!Sample_series_id = GSE9169
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = Signal
#ABS_CALL = indicating whether the transcript was present (P), absent (A), or marginal (M)
#DETECTION P-VALUE = 
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	751.571	P	0.000662269
AFFX-BioB-M_at	842.895	P	4.42873e-05
AFFX-BioB-3_at	639.822	P	5.16732e-05
AFFX-BioC-5_at	2134.2	P	5.16732e-05
AFFX-BioC-3_at	2863.7	P	4.42873e-05
AFFX-BioDn-5_at	4578.27	P	4.42873e-05
AFFX-BioDn-3_at	10493.9	P	7.00668e-05
AFFX-CreX-5_at	22852.4	P	5.16732e-05
AFFX-CreX-3_at	26605.6	P	4.42873e-05
AFFX-DapX-5_at	423.729	P	4.42873e-05
AFFX-DapX-M_at	911.261	P	0.000856509
AFFX-DapX-3_at	1116.53	P	7.00668e-05
AFFX-LysX-5_at	74.8789	P	0.0182725
AFFX-LysX-M_at	174.028	P	0.0464816
AFFX-LysX-3_at	341.249	P	7.00668e-05
AFFX-PheX-5_at	92.7613	P	0.000972149
AFFX-PheX-M_at	143.822	P	0.000509415
AFFX-PheX-3_at	198.058	P	0.0044838
AFFX-ThrX-5_at	102.444	P	0.00499819
AFFX-ThrX-M_at	182.162	P	0.00110197
AFFX-ThrX-3_at	308.769	P	0.000509415
AFFX-TrpnX-5_at	32.587	A	0.0726999
AFFX-TrpnX-M_at	5.1723	A	0.783476
AFFX-TrpnX-3_at	3.43757	A	0.58862
AFFX-r2-Ec-bioB-5_at	1020.16	P	0.000244141
AFFX-r2-Ec-bioB-M_at	961.091	P	0.000244141
AFFX-r2-Ec-bioB-3_at	980.211	P	0.000244141
AFFX-r2-Ec-bioC-5_at	2646.22	P	0.000244141
AFFX-r2-Ec-bioC-3_at	3190.77	P	0.000244141
AFFX-r2-Ec-bioD-5_at	12144	P	0.000244141
AFFX-r2-Ec-bioD-3_at	12388.4	P	0.000244141
AFFX-r2-P1-cre-5_at	25672	P	0.000244141
AFFX-r2-P1-cre-3_at	34367.9	P	0.000244141
AFFX-r2-Bs-dap-5_at	469.386	P	0.000244141
AFFX-r2-Bs-dap-M_at	951.94	P	0.000244141
AFFX-r2-Bs-dap-3_at	1523.37	P	0.000244141
AFFX-r2-Bs-lys-5_at	92.6572	P	0.000244141
AFFX-r2-Bs-lys-M_at	119.241	P	0.000244141
AFFX-r2-Bs-lys-3_at	171.135	P	0.000244141
AFFX-r2-Bs-phe-5_at	144.428	P	0.000244141
AFFX-r2-Bs-phe-M_at	185.86	P	0.000244141
AFFX-r2-Bs-phe-3_at	334.109	P	0.0012207
AFFX-r2-Bs-thr-3_s_at	445.866	P	0.00805664
AFFX-r2-Bs-thr-M_s_at	356.782	P	0.00585938
AFFX-r2-Bs-thr-5_s_at	208.801	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	315.747	P	0.000581214
AFFX-HUMISGF3A/M97935_MA_at	610.079	P	0.000389797
AFFX-HUMISGF3A/M97935_MB_at	613.242	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	2680.25	P	6.02111e-05
AFFX-HUMRGE/M10098_5_at	470.445	P	0.000340305
AFFX-HUMRGE/M10098_M_at	213.447	P	0.000195116
AFFX-HUMRGE/M10098_3_at	426.451	P	0.000753643
AFFX-HUMGAPDH/M33197_5_at	26033.6	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	25346.4	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	30612.4	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	27356.3	P	4.42873e-05
