^SAMPLE = GSM482709
!Sample_title = FADU-Twist1
!Sample_geo_accession = GSM482709
!Sample_status = Public on Dec 10 2010
!Sample_submission_date = Dec 10 2009
!Sample_last_update_date = Dec 10 2010
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = human hypopharyngeal squamous cell carcinoma cell line FADU transfected with pFLAG-Twist1
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell line source ethnicity: Caucasian
!Sample_characteristics_ch1 = cell line source gender: Male
!Sample_characteristics_ch1 = cell line source age: 56
!Sample_characteristics_ch1 = cell line source tissue: primary human hypopharyngeal squamous cell carcinoma
!Sample_characteristics_ch1 = transfection: pFLAG-Twist1
!Sample_characteristics_ch1 = cell line: FADU
!Sample_growth_protocol_ch1 = cultivated in RPMI + 10% fetal bovine serum
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = Cells were lysed by adding 2 ml of trizol reagent (Invitrogen) and homogenized by passing through a syringe with a needle (26G). RNA was picked up in the aqueous phase following phase separation by chloroform. The RNA was then precipitate with isopropanol, washed with ethanol (75%), dissolved in DEPC-treated RNAse/DNAse free water and quantified by spectrophotometry.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Biotinylated cRNA was prepared according to the standard Affymetrix protocol (see complete protocol descriptions: http://www.affymetrix.com/support/technical/manual/expression_manual.affx)
!Sample_hyb_protocol = Hybridization was performed according to the standard Affymetrix protocol (see complete protocol descriptions: http://www.affymetrix.com/support/technical/manual/expression_manual.affx)
!Sample_scan_protocol = Arrays were scanned with the Affymetrix GeneChip® Scanner 3000 7G and the data was extracted using Microarray Analysis Suite 5.0 (Affymetrix).
!Sample_description = Human hypopharyngeal cancer cell line FADU transfected with the Twist1 expression vector pFLAG-Twist1 were grown to near confluence and collected total RNA for array analysis. 
!Sample_data_processing = We used the Affymetrix GeneChip Suite 5.0 software (MAS 5.0) to calculate raw expression values for each probe sets on the U133 2.0 oligonucleotide arrays.
!Sample_platform_id = GPL570
!Sample_contact_name = Muh-Hwa,,Yang
!Sample_contact_email = mhyang2@vghtpe.gov.tw
!Sample_contact_phone = +886-228235870
!Sample_contact_fax = +886-228235870
!Sample_contact_laboratory = Dr. M.H. Yang's Lab
!Sample_contact_department = Institute of Clinical Medicine
!Sample_contact_institute = National Yang-Ming University
!Sample_contact_address = No.155, Sec.2, Li-Nong Street
!Sample_contact_city = Taipei
!Sample_contact_zip/postal_code = 112
!Sample_contact_country = Taiwan
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM482nnn/GSM482709/suppl/GSM482709_H0111_006_FADU_Twist1.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM482nnn/GSM482709/suppl/GSM482709_H0111_006_FADU_Twist1.CHP.gz
!Sample_series_id = GSE19406
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = MAS 5 signal
#ABS_CALL = 
#DETECTION P-VALUE = 
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	839.6	P	0.00034
AFFX-BioB-M_at	1133.7	P	0.000044
AFFX-BioB-3_at	796.3	P	0.00006
AFFX-BioC-5_at	2367	P	0.000052
AFFX-BioC-3_at	3074.5	P	0.000044
AFFX-BioDn-5_at	4702	P	0.000044
AFFX-BioDn-3_at	10368.1	P	0.00007
AFFX-CreX-5_at	26836.1	P	0.000052
AFFX-CreX-3_at	30683.2	P	0.000044
AFFX-DapX-5_at	26.1	A	0.227636
AFFX-DapX-M_at	31.8	A	0.327079
AFFX-DapX-3_at	45.3	A	0.340661
AFFX-LysX-5_at	3.7	A	0.760937
AFFX-LysX-M_at	27.2	A	0.470241
AFFX-LysX-3_at	24.1	M	0.062929
AFFX-PheX-5_at	17.6	A	0.275146
AFFX-PheX-M_at	4	A	0.860518
AFFX-PheX-3_at	13.8	A	0.631562
AFFX-ThrX-5_at	10.2	A	0.794288
AFFX-ThrX-M_at	11.9	A	0.686277
AFFX-ThrX-3_at	9.9	A	0.645547
AFFX-TrpnX-5_at	17.1	A	0.102165
AFFX-TrpnX-M_at	1.1	A	0.979987
AFFX-TrpnX-3_at	17.5	A	0.382589
AFFX-r2-Ec-bioB-5_at	1050.1	P	0.000244
AFFX-r2-Ec-bioB-M_at	1358	P	0.000244
AFFX-r2-Ec-bioB-3_at	1221.3	P	0.000244
AFFX-r2-Ec-bioC-5_at	2854.4	P	0.000244
AFFX-r2-Ec-bioC-3_at	3060.4	P	0.000244
AFFX-r2-Ec-bioD-5_at	11556	P	0.000244
AFFX-r2-Ec-bioD-3_at	14809.1	P	0.000244
AFFX-r2-P1-cre-5_at	29658.6	P	0.000244
AFFX-r2-P1-cre-3_at	38868.3	P	0.000244
AFFX-r2-Bs-dap-5_at	23.2	A	0.665527
AFFX-r2-Bs-dap-M_at	24.3	A	0.246094
AFFX-r2-Bs-dap-3_at	1.9	A	0.870361
AFFX-r2-Bs-lys-5_at	6.8	A	0.5
AFFX-r2-Bs-lys-M_at	0.8	A	0.962402
AFFX-r2-Bs-lys-3_at	32.9	A	0.095215
AFFX-r2-Bs-phe-5_at	8.8	A	0.5
AFFX-r2-Bs-phe-M_at	24.3	A	0.5
AFFX-r2-Bs-phe-3_at	36.4	A	0.219482
AFFX-r2-Bs-thr-3_s_at	46	A	0.601074
AFFX-r2-Bs-thr-M_s_at	7.3	A	0.753906
AFFX-r2-Bs-thr-5_s_at	91.5	P	0.037598
AFFX-HUMISGF3A/M97935_5_at	222.2	P	0.001248
AFFX-HUMISGF3A/M97935_MA_at	462.2	P	0.00141
AFFX-HUMISGF3A/M97935_MB_at	642.4	P	0.000044
AFFX-HUMISGF3A/M97935_3_at	1939.9	P	0.000052
AFFX-HUMRGE/M10098_5_at	310.8	P	0.000754
AFFX-HUMRGE/M10098_M_at	209.1	P	0.001248
AFFX-HUMRGE/M10098_3_at	310.8	P	0.004484
AFFX-HUMGAPDH/M33197_5_at	38834.9	P	0.000044
AFFX-HUMGAPDH/M33197_M_at	34291.8	P	0.000044
AFFX-HUMGAPDH/M33197_3_at	37744.5	P	0.000044
AFFX-HSAC07/X00351_5_at	25032.9	P	0.000044
AFFX-HSAC07/X00351_M_at	28560.8	P	0.000044
AFFX-HSAC07/X00351_3_at	33506.8	P	0.000044
AFFX-M27830_5_at	3007.8	P	0.000052
AFFX-M27830_M_at	3949.4	P	0.003595
AFFX-M27830_3_at	39.1	A	0.645547
AFFX-hum_alu_at	40763	P	0
1007_s_at	3142.9	P	0.000388
1053_at	2036	P	0.000219
117_at	233.7	P	0.000959
121_at	469.8	P	0.007543
1255_g_at	28.5	A	0.561639
1294_at	122.7	A	0.250724
1316_at	103.4	P	0.035163
1320_at	108	A	0.218983
1405_i_at	52.2	A	0.181343
1431_at	38.2	A	0.107301
1438_at	86.8	A	0.234557
1487_at	1262.1	P	0.007543
1494_f_at	149.7	A	0.138765
1598_g_at	390.3	A	0.127645
160020_at	651.5	P	0.007543
1729_at	347.8	P	0.001141
1773_at	362.4	P	0.035163
177_at	83.9	P	0.024711
179_at	582.7	M	0.060419
1861_at	759.8	P	0.000266
200000_s_at	5475	P	0.000244
200001_at	10403.6	P	0.000244
200002_at	28565.8	P	0.000244
200003_s_at	41458.4	P	0.000244
200004_at	24898.2	P	0.000244
200005_at	9550.4	P	0.000244
200006_at	19137.4	P	0.000244
200007_at	16195.3	P	0.000244
200008_s_at	6299.4	P	0.000244
200009_at	11293.5	P	0.000244
200010_at	26584.2	P	0.000244
200011_s_at	4774.9	P	0.000244
200012_x_at	26009.6	P	0.000244
200013_at	38008.4	P	0.000244
200014_s_at	12019	P	0.000244
200015_s_at	12919	P	0.000732
200016_x_at	25639	P	0.000244
200017_at	38750.6	P	0.000244
200018_at	36563.5	P	0.000244
200019_s_at	25750.8	P	0.000244
200020_at	5222.9	P	0.000244
200021_at	33100.1	P	0.000244
200022_at	28299	P	0.000244
200023_s_at	16062.2	P	0.000244
200024_at	24212.8	P	0.000732
200025_s_at	35376.9	P	0.000244
200026_at	21475	P	0.000244
200027_at	5699.1	P	0.000244
200028_s_at	4148.9	P	0.000244
200029_at	30542.4	P	0.000244
200030_s_at	18251.1	P	0.000244
200031_s_at	39472.5	P	0.000244
200032_s_at	36110.7	P	0.000244
200033_at	16277.8	P	0.000244
200034_s_at	32639	P	0.000244
200035_at	1590.1	P	0.000244
200036_s_at	18686.3	P	0.000244
200037_s_at	14797.9	P	0.000244
200038_s_at	28230.5	P	0.000244
200039_s_at	9775.4	P	0.000244
200040_at	8992.6	P	0.000244
