^SAMPLE = GSM162902
!Sample_title = Melanoma cell line HT144
!Sample_geo_accession = GSM162902
!Sample_status = Public on Mar 31 2007
!Sample_submission_date = Feb 14 2007
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = Melanoma cell line HT144
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Melanoma cell line HT144 established from a metastatic melanoma. 
!Sample_biomaterial_provider_ch1 = ATCC
!Sample_growth_protocol_ch1 = Melanoma cell line was cultured in RPMI 1640 in the presence of 10% fetal bovine serum. 
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = RNA extractions were performed using Qiagen RNeasy Midi-kits as per the manufacturer’s instructions. RNA quality and concentration were assessed using a 2100 BioAnalyser (Agilent Technologies). 
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). 
!Sample_hyb_protocol = This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450.
!Sample_scan_protocol = Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2).
!Sample_description = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_data_processing = Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_platform_id = GPL570
!Sample_contact_name = Leisl,,Packer
!Sample_contact_laboratory = Oncogenomics Laboratory
!Sample_contact_department = Cancer and Cell Biology
!Sample_contact_institute = Queensland Institute of Medical Research
!Sample_contact_address = 300 Herston Rd
!Sample_contact_city = Herston
!Sample_contact_state = QLD
!Sample_contact_zip/postal_code = 4006
!Sample_contact_country = Australia
!Sample_contact_web_link = www.qimr.edu.au
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM162nnn/GSM162902/suppl/GSM162902.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM162nnn/GSM162902/suppl/GSM162902.CHP.gz
!Sample_relation = Reanalyzed by: GSE64985
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE7127
!Sample_series_id = GSE7152
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = signal
#ABS_CALL = present/absent signal
#DETECTION-P-VALUE = detection p-value
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION-P-VALUE
AFFX-BioB-5_at	220.434	P	0.000126798
AFFX-BioB-M_at	282.761	P	4.42873e-05
AFFX-BioB-3_at	236.181	P	7.00668e-05
AFFX-BioC-5_at	532.985	P	5.16732e-05
AFFX-BioC-3_at	556.279	P	4.42873e-05
AFFX-BioDn-5_at	640.415	P	4.42873e-05
AFFX-BioDn-3_at	2293.94	P	5.16732e-05
AFFX-CreX-5_at	6183.32	P	5.16732e-05
AFFX-CreX-3_at	8556.63	P	4.42873e-05
AFFX-DapX-5_at	176.579	P	6.02111e-05
AFFX-DapX-M_at	379.669	P	0.000856509
AFFX-DapX-3_at	499.24	P	6.02111e-05
AFFX-LysX-5_at	32.8471	P	0.002867
AFFX-LysX-M_at	51.9056	P	0.0113844
AFFX-LysX-3_at	91.028	P	4.42873e-05
AFFX-PheX-5_at	38.6225	P	0.000126798
AFFX-PheX-M_at	55.8617	P	0.000258358
AFFX-PheX-3_at	79.7674	P	0.000126798
AFFX-ThrX-5_at	44.5649	P	0.0020226
AFFX-ThrX-M_at	77.5691	P	7.00668e-05
AFFX-ThrX-3_at	105.997	P	6.02111e-05
AFFX-TrpnX-5_at	10.3012	M	0.050229
AFFX-TrpnX-M_at	1.7989	A	0.686277
AFFX-TrpnX-3_at	0.893309	A	0.783476
AFFX-r2-Ec-bioB-5_at	305.751	P	0.000244141
AFFX-r2-Ec-bioB-M_at	435.513	P	0.000244141
AFFX-r2-Ec-bioB-3_at	293.659	P	0.000244141
AFFX-r2-Ec-bioC-5_at	635.705	P	0.000244141
AFFX-r2-Ec-bioC-3_at	846.47	P	0.000244141
AFFX-r2-Ec-bioD-5_at	2417.46	P	0.000244141
AFFX-r2-Ec-bioD-3_at	2958.31	P	0.000244141
AFFX-r2-P1-cre-5_at	10356.3	P	0.000244141
AFFX-r2-P1-cre-3_at	12110	P	0.000244141
AFFX-r2-Bs-dap-5_at	240.472	P	0.000244141
AFFX-r2-Bs-dap-M_at	451.252	P	0.000244141
AFFX-r2-Bs-dap-3_at	593.073	P	0.000244141
AFFX-r2-Bs-lys-5_at	41.2774	P	0.000244141
AFFX-r2-Bs-lys-M_at	36.8407	P	0.000244141
AFFX-r2-Bs-lys-3_at	49.3179	P	0.000244141
AFFX-r2-Bs-phe-5_at	71.3001	P	0.000732422
AFFX-r2-Bs-phe-M_at	45.3061	P	0.000244141
AFFX-r2-Bs-phe-3_at	104.232	P	0.000244141
AFFX-r2-Bs-thr-3_s_at	172.524	P	0.00292969
AFFX-r2-Bs-thr-M_s_at	123.739	P	0.00195313
AFFX-r2-Bs-thr-5_s_at	74.024	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	112.273	P	0.000662269
AFFX-HUMISGF3A/M97935_MA_at	237.803	P	0.000169227
AFFX-HUMISGF3A/M97935_MB_at	218.127	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	567.053	P	7.00668e-05
AFFX-HUMRGE/M10098_5_at	31.1925	P	0.002867
AFFX-HUMRGE/M10098_M_at	40.3521	P	0.00255552
AFFX-HUMRGE/M10098_3_at	66.0787	P	0.00933744
AFFX-HUMGAPDH/M33197_5_at	11968.1	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	10749.1	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	10278.8	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	9976.36	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	9589.4	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	9484.39	P	4.42873e-05
AFFX-M27830_5_at	221.743	P	4.42873e-05
AFFX-M27830_M_at	284.65	P	0.00179591
AFFX-M27830_3_at	7.31467	A	0.51489
AFFX-hum_alu_at	11772.9	P	2.6068e-13
1007_s_at	475.83	P	0.000388206
1053_at	700.322	P	0.000265621
117_at	34.44	P	0.0393654
121_at	137.91	P	0.0130918
1255_g_at	7.54969	A	0.561639
1294_at	67.0214	P	0.0278597
1316_at	29.5383	P	0.00135385
1320_at	21.0046	A	0.302547
1405_i_at	40.6853	P	0.00381521
1431_at	10.401	A	0.138765
1438_at	145.06	P	0.000388206
1487_at	172.94	P	0.0193035
1494_f_at	25.2871	P	0.0313357
1598_g_at	123.201	P	0.024711
160020_at	711.425	P	0.000265621
1729_at	173.813	P	0.000673102
1773_at	259.574	P	0.000959383
177_at	48.9253	P	0.000388206
