^SAMPLE = GSM169528
!Sample_title = melanoma cell line D17
!Sample_geo_accession = GSM169528
!Sample_status = Public on Oct 01 2007
!Sample_submission_date = Feb 19 2007
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = Melanoma cell line D17
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Melanoma cell line established from metastatic melanoma
!Sample_biomaterial_provider_ch1 = Dr C. Schmidt
!Sample_growth_protocol_ch1 = Melanoma cell lines were cultured in RPMI 1640 in the presence of 10% fetal bovine serum. 
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = RNA extractions were performed using Qiagen RNeasy Midi-kits as per the manufacturer’s instructions. RNA quality and concentration were assessed using a 2100 BioAnalyser (Agilent Technologies). 
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). 
!Sample_hyb_protocol = This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450.
!Sample_scan_protocol = Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). 
!Sample_description = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_data_processing = Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_platform_id = GPL570
!Sample_contact_name = Leisl,,Packer
!Sample_contact_laboratory = Oncogenomics Laboratory
!Sample_contact_department = Cancer and Cell Biology
!Sample_contact_institute = Queensland Institute of Medical Research
!Sample_contact_address = 300 Herston Rd
!Sample_contact_city = Herston
!Sample_contact_state = QLD
!Sample_contact_zip/postal_code = 4006
!Sample_contact_country = Australia
!Sample_contact_web_link = www.qimr.edu.au
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM169nnn/GSM169528/suppl/GSM169528.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM169nnn/GSM169528/suppl/GSM169528.CHP.gz
!Sample_relation = Reanalyzed by: GSE64985
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE7127
!Sample_series_id = GSE7152
!Sample_series_id = GSE7153
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = signal value
#ABS_CALL = signal absent/present
#DETECTION-P-VALUE = detection p-value
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION-P-VALUE
AFFX-BioB-5_at	244.221	P	0.000753643
AFFX-BioB-M_at	364.244	P	4.42873e-05
AFFX-BioB-3_at	250.026	P	0.000169227
AFFX-BioC-5_at	544.852	P	6.02111e-05
AFFX-BioC-3_at	547.217	P	5.16732e-05
AFFX-BioDn-5_at	683.119	P	4.42873e-05
AFFX-BioDn-3_at	2997.49	P	5.16732e-05
AFFX-CreX-5_at	7138.58	P	5.16732e-05
AFFX-CreX-3_at	9146.68	P	4.42873e-05
AFFX-DapX-5_at	17.6019	P	0.0044838
AFFX-DapX-M_at	45.1182	P	0.0309764
AFFX-DapX-3_at	59.8975	P	0.000972149
AFFX-LysX-5_at	7.31608	A	0.354453
AFFX-LysX-M_at	5.0626	A	0.659339
AFFX-LysX-3_at	18.781	P	0.000972149
AFFX-PheX-5_at	10.8826	A	0.185131
AFFX-PheX-M_at	8.05852	A	0.724854
AFFX-PheX-3_at	5.33472	A	0.574038
AFFX-ThrX-5_at	5.04303	A	0.659339
AFFX-ThrX-M_at	10.0789	A	0.340661
AFFX-ThrX-3_at	16.3015	A	0.340661
AFFX-TrpnX-5_at	12.5686	P	0.0239288
AFFX-TrpnX-M_at	1.47811	A	0.783476
AFFX-TrpnX-3_at	1.5388	A	0.860518
AFFX-r2-Ec-bioB-5_at	337.847	P	0.000244141
AFFX-r2-Ec-bioB-M_at	429.769	P	0.000244141
AFFX-r2-Ec-bioB-3_at	285.642	P	0.000244141
AFFX-r2-Ec-bioC-5_at	747.298	P	0.000244141
AFFX-r2-Ec-bioC-3_at	843.108	P	0.000244141
AFFX-r2-Ec-bioD-5_at	2709.23	P	0.000244141
AFFX-r2-Ec-bioD-3_at	3461.93	P	0.000244141
AFFX-r2-P1-cre-5_at	11258.6	P	0.000244141
AFFX-r2-P1-cre-3_at	13354.4	P	0.000244141
AFFX-r2-Bs-dap-5_at	18.3352	P	0.0302734
AFFX-r2-Bs-dap-M_at	39.1935	P	0.00415039
AFFX-r2-Bs-dap-3_at	66.1067	P	0.000244141
AFFX-r2-Bs-lys-5_at	13.0268	P	0.000244141
AFFX-r2-Bs-lys-M_at	1.02701	A	0.466064
AFFX-r2-Bs-lys-3_at	7.40179	A	0.219482
AFFX-r2-Bs-phe-5_at	6.68788	A	0.19458
AFFX-r2-Bs-phe-M_at	17.2575	A	0.149658
AFFX-r2-Bs-phe-3_at	24.2832	P	0.0302734
AFFX-r2-Bs-thr-3_s_at	22.9879	A	0.432373
AFFX-r2-Bs-thr-M_s_at	18.6807	A	0.334473
AFFX-r2-Bs-thr-5_s_at	18.3133	A	0.0952148
AFFX-HUMISGF3A/M97935_5_at	144.767	P	0.000856509
AFFX-HUMISGF3A/M97935_MA_at	269.231	P	0.000126798
AFFX-HUMISGF3A/M97935_MB_at	309.709	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	989.921	P	6.02111e-05
AFFX-HUMRGE/M10098_5_at	129.612	P	0.000971263
AFFX-HUMRGE/M10098_M_at	120.353	P	0.000445901
AFFX-HUMRGE/M10098_3_at	241.272	P	0.000195116
AFFX-HUMGAPDH/M33197_5_at	12492.6	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	10959.1	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	11561.3	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	9293.08	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	10157.1	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	11060.2	P	4.42873e-05
AFFX-M27830_5_at	393.816	P	4.42873e-05
AFFX-M27830_M_at	482.515	P	0.000753643
AFFX-M27830_3_at	4.16385	A	0.724854
AFFX-hum_alu_at	13326.7	P	2.6068e-13
1007_s_at	558.112	P	0.000218889
1053_at	567.175	P	0.000388206
117_at	52.641	P	0.000467546
121_at	132.486	P	0.00754291
1255_g_at	1.35507	A	0.765443
1294_at	122.312	P	0.00135385
1316_at	25.9309	P	0.00653198
1320_at	19.1882	A	0.32083
1405_i_at	5.15775	A	0.413046
1431_at	8.0678	A	0.218983
1438_at	41.0021	A	0.0738301
1487_at	368.781	P	0.00868918
1494_f_at	26.7434	P	0.0278597
1598_g_at	253.662	P	0.0130918
160020_at	1230.52	P	0.000265621
1729_at	207.706	P	0.000388206
1773_at	457.29	P	0.000467546
177_at	124.766	P	0.000218889
179_at	105.334	P	0.0351629
1861_at	169.97	P	0.0011411
