^SAMPLE = GSM162906
!Sample_title = Melanoma cell line A2058
!Sample_geo_accession = GSM162906
!Sample_status = Public on Oct 01 2007
!Sample_submission_date = Feb 15 2007
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = Melanoma cell line A2058
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Melanoma cell line established from metastatic melanoma
!Sample_biomaterial_provider_ch1 = Dr G. Todaro
!Sample_growth_protocol_ch1 = Melanoma cell line was cultured in RPMI 1640 in the presence of 10% fetal bovine serum. 
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = RNA extractions were performed using Qiagen RNeasy Midi-kits as per the manufacturer’s instructions. RNA quality and concentration were assessed using a 2100 BioAnalyser (Agilent Technologies). 
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). 
!Sample_hyb_protocol = This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450.
!Sample_scan_protocol = Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2).
!Sample_description = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_data_processing = Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_platform_id = GPL570
!Sample_contact_name = Leisl,,Packer
!Sample_contact_laboratory = Oncogenomics Laboratory
!Sample_contact_department = Cancer and Cell Biology
!Sample_contact_institute = Queensland Institute of Medical Research
!Sample_contact_address = 300 Herston Rd
!Sample_contact_city = Herston
!Sample_contact_state = QLD
!Sample_contact_zip/postal_code = 4006
!Sample_contact_country = Australia
!Sample_contact_web_link = www.qimr.edu.au
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM162nnn/GSM162906/suppl/GSM162906.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM162nnn/GSM162906/suppl/GSM162906.CHP.gz
!Sample_relation = Reanalyzed by: GSE64985
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE7127
!Sample_series_id = GSE7153
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = signal value
#ABS_CALL = signal absent/present
#DETECTION-P-VALUE = detection p-value
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION-P-VALUE
AFFX-BioB-5_at	275.504	P	0.000258358
AFFX-BioB-M_at	393.446	P	4.42873e-05
AFFX-BioB-3_at	260.314	P	0.000146581
AFFX-BioC-5_at	571.09	P	6.02111e-05
AFFX-BioC-3_at	597.732	P	4.42873e-05
AFFX-BioDn-5_at	632.488	P	4.42873e-05
AFFX-BioDn-3_at	2538.91	P	4.42873e-05
AFFX-CreX-5_at	6866.82	P	4.42873e-05
AFFX-CreX-3_at	9967.28	P	4.42873e-05
AFFX-DapX-5_at	327.205	P	4.42873e-05
AFFX-DapX-M_at	554.869	P	0.000662269
AFFX-DapX-3_at	534.749	P	7.00668e-05
AFFX-LysX-5_at	48.0463	P	0.00179591
AFFX-LysX-M_at	49.7257	P	0.0219019
AFFX-LysX-3_at	82.4616	P	8.14279e-05
AFFX-PheX-5_at	44.016	P	0.000169227
AFFX-PheX-M_at	68.8857	P	0.000509415
AFFX-PheX-3_at	87.9176	P	0.000662269
AFFX-ThrX-5_at	73.0668	P	0.00141043
AFFX-ThrX-M_at	128.846	P	5.16732e-05
AFFX-ThrX-3_at	146.796	P	6.02111e-05
AFFX-TrpnX-5_at	10.6852	A	0.327079
AFFX-TrpnX-M_at	5.2457	A	0.814869
AFFX-TrpnX-3_at	10.8424	A	0.156732
AFFX-r2-Ec-bioB-5_at	338.99	P	0.000244141
AFFX-r2-Ec-bioB-M_at	458.174	P	0.000244141
AFFX-r2-Ec-bioB-3_at	299.097	P	0.000244141
AFFX-r2-Ec-bioC-5_at	746.036	P	0.000244141
AFFX-r2-Ec-bioC-3_at	995.531	P	0.000244141
AFFX-r2-Ec-bioD-5_at	2608.16	P	0.000244141
AFFX-r2-Ec-bioD-3_at	3193.55	P	0.000244141
AFFX-r2-P1-cre-5_at	12663	P	0.000244141
AFFX-r2-P1-cre-3_at	13893	P	0.000244141
AFFX-r2-Bs-dap-5_at	534.76	P	0.000244141
AFFX-r2-Bs-dap-M_at	553.367	P	0.000244141
AFFX-r2-Bs-dap-3_at	719.985	P	0.000244141
AFFX-r2-Bs-lys-5_at	50.9195	P	0.000244141
AFFX-r2-Bs-lys-M_at	70.3803	P	0.00195313
AFFX-r2-Bs-lys-3_at	47.1732	P	0.000732422
AFFX-r2-Bs-phe-5_at	98.5999	P	0.000244141
AFFX-r2-Bs-phe-M_at	76.6409	P	0.0012207
AFFX-r2-Bs-phe-3_at	117.847	P	0.00195313
AFFX-r2-Bs-thr-3_s_at	190.066	P	0.00805664
AFFX-r2-Bs-thr-M_s_at	169.203	P	0.000732422
AFFX-r2-Bs-thr-5_s_at	129.659	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	119.425	P	0.000753643
AFFX-HUMISGF3A/M97935_MA_at	181.579	P	0.000445901
AFFX-HUMISGF3A/M97935_MB_at	131.932	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	455.075	P	8.14279e-05
AFFX-HUMRGE/M10098_5_at	61.7095	P	0.00687065
AFFX-HUMRGE/M10098_M_at	79.3593	P	0.00359206
AFFX-HUMRGE/M10098_3_at	82.4848	P	0.0044838
AFFX-HUMGAPDH/M33197_5_at	15877.1	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	14732.7	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	15532	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	11617.6	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	11406.7	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	12505.5	P	4.42873e-05
AFFX-M27830_5_at	347.781	P	5.16732e-05
AFFX-M27830_M_at	552.893	P	0.0032123
AFFX-M27830_3_at	25.2892	A	0.425962
AFFX-hum_alu_at	15878.5	P	2.6068e-13
1007_s_at	431.45	P	0.000561689
1053_at	787.709	P	0.000265621
117_at	31.5891	P	0.00564279
121_at	197.038	P	0.00754291
1255_g_at	1.29621	A	0.795978
1294_at	92.7005	P	0.0218664
1316_at	35.3437	P	0.0114474
1320_at	29.5712	A	0.162935
1405_i_at	12.103	A	0.437646
1431_at	19.8935	M	0.0604193
1438_at	53.5539	A	0.11716
1487_at	295.895	P	0.0313357
1494_f_at	46.9165	P	0.0439678
1598_g_at	224.992	P	0.024711
160020_at	657.712	P	0.000467546
1729_at	122.216	P	0.000321521
1773_at	363.53	P	0.000561689
177_at	119.793	P	0.000388206
179_at	131.974	P	0.0393654
