^SAMPLE = GSM170823
!Sample_title = Melanoma cell line BL
!Sample_geo_accession = GSM170823
!Sample_status = Public on Mar 31 2007
!Sample_submission_date = Feb 21 2007
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = Melanoma cell line BL
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Melanoma cell line established from metastatic melanoma
!Sample_biomaterial_provider_ch1 = Dr C. Beattie
!Sample_growth_protocol_ch1 = Melanoma cell lines were cultured in RPMI 1640 in the presence of 10% fetal bovine serum. 
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = RNA extractions were performed using Qiagen RNeasy Midi-kits as per the manufacturer’s instructions. RNA quality and concentration were assessed using a 2100 BioAnalyser (Agilent Technologies). 
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). 
!Sample_hyb_protocol = This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. 
!Sample_scan_protocol = Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). 
!Sample_description = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set.  
!Sample_data_processing = Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_platform_id = GPL570
!Sample_contact_name = Leisl,,Packer
!Sample_contact_laboratory = Oncogenomics Laboratory
!Sample_contact_department = Cancer and Cell Biology
!Sample_contact_institute = Queensland Institute of Medical Research
!Sample_contact_address = 300 Herston Rd
!Sample_contact_city = Herston
!Sample_contact_state = QLD
!Sample_contact_zip/postal_code = 4006
!Sample_contact_country = Australia
!Sample_contact_web_link = www.qimr.edu.au
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM170nnn/GSM170823/suppl/GSM170823.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM170nnn/GSM170823/suppl/GSM170823.CHP.gz
!Sample_relation = Reanalyzed by: GSE64985
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE7127
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = signal value
#ABS_CALL = signal absent/present
#DETECTION-P-VALUE = detection p-value
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION-P-VALUE
AFFX-BioB-5_at	248.752	P	0.000856509
AFFX-BioB-M_at	368.638	P	5.16732e-05
AFFX-BioB-3_at	255.211	P	0.000146581
AFFX-BioC-5_at	503.892	P	6.02111e-05
AFFX-BioC-3_at	522.602	P	4.42873e-05
AFFX-BioDn-5_at	638.611	P	4.42873e-05
AFFX-BioDn-3_at	2759.58	P	5.16732e-05
AFFX-CreX-5_at	6351.66	P	5.16732e-05
AFFX-CreX-3_at	9267.72	P	4.42873e-05
AFFX-DapX-5_at	220.06	P	5.16732e-05
AFFX-DapX-M_at	369.135	P	0.000753643
AFFX-DapX-3_at	384.515	P	8.14279e-05
AFFX-LysX-5_at	25.6164	P	0.000339937
AFFX-LysX-M_at	37.7483	A	0.083592
AFFX-LysX-3_at	96.97	P	0.00010954
AFFX-PheX-5_at	38.1594	P	0.000195116
AFFX-PheX-M_at	45.4636	P	0.00255552
AFFX-PheX-3_at	56.2502	P	0.0429619
AFFX-ThrX-5_at	50.3913	P	0.000224668
AFFX-ThrX-M_at	64.5855	P	0.000445901
AFFX-ThrX-3_at	87.8797	P	0.000509415
AFFX-TrpnX-5_at	9.5667	A	0.39692
AFFX-TrpnX-M_at	0.995403	A	0.945787
AFFX-TrpnX-3_at	1.23409	A	0.760937
AFFX-r2-Ec-bioB-5_at	291.384	P	0.000244141
AFFX-r2-Ec-bioB-M_at	406.174	P	0.000244141
AFFX-r2-Ec-bioB-3_at	255.801	P	0.000244141
AFFX-r2-Ec-bioC-5_at	542.884	P	0.000244141
AFFX-r2-Ec-bioC-3_at	886.659	P	0.000244141
AFFX-r2-Ec-bioD-5_at	2523.54	P	0.000244141
AFFX-r2-Ec-bioD-3_at	2981.64	P	0.000244141
AFFX-r2-P1-cre-5_at	10459.3	P	0.000244141
AFFX-r2-P1-cre-3_at	12148.6	P	0.000244141
AFFX-r2-Bs-dap-5_at	318.906	P	0.000244141
AFFX-r2-Bs-dap-M_at	424.814	P	0.000244141
AFFX-r2-Bs-dap-3_at	482.07	P	0.000244141
AFFX-r2-Bs-lys-5_at	44.6459	P	0.000244141
AFFX-r2-Bs-lys-M_at	36.3669	P	0.0012207
AFFX-r2-Bs-lys-3_at	34.98	P	0.000732422
AFFX-r2-Bs-phe-5_at	47.1164	P	0.000244141
AFFX-r2-Bs-phe-M_at	40.131	P	0.000244141
AFFX-r2-Bs-phe-3_at	99.783	P	0.000732422
AFFX-r2-Bs-thr-3_s_at	129.068	P	0.00415039
AFFX-r2-Bs-thr-M_s_at	141.286	P	0.00805664
AFFX-r2-Bs-thr-5_s_at	84.9384	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	177.113	P	0.000753643
AFFX-HUMISGF3A/M97935_MA_at	236.358	P	0.000146581
AFFX-HUMISGF3A/M97935_MB_at	221.781	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	649.942	P	7.00668e-05
AFFX-HUMRGE/M10098_5_at	37.239	P	0.0138105
AFFX-HUMRGE/M10098_M_at	32.3539	P	0.0284573
AFFX-HUMRGE/M10098_3_at	51.1852	P	0.0239288
AFFX-HUMGAPDH/M33197_5_at	13068.7	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	11352.3	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	11756.2	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	8875.54	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	9060.23	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	10031.7	P	4.42873e-05
AFFX-M27830_5_at	297.828	P	4.42873e-05
AFFX-M27830_M_at	587.617	P	0.0032123
AFFX-M27830_3_at	8.68378	A	0.5
AFFX-hum_alu_at	12826.6	P	2.6068e-13
1007_s_at	316.949	P	0.000804598
1053_at	532.793	P	0.000388206
117_at	54.136	P	0.00358487
121_at	130.259	P	0.0114474
1255_g_at	2.04548	A	0.765443
1294_at	29.1554	A	0.127645
1316_at	26.5845	P	0.00418033
1320_at	30.2508	A	0.127645
1405_i_at	8.39799	A	0.611218
1431_at	14.5971	M	0.0604193
1438_at	67.4084	P	0.0489947
1487_at	375.461	P	0.00418033
1494_f_at	19.4308	A	0.218983
1598_g_at	127.352	A	0.0980541
160020_at	667.421	P	0.000388206
1729_at	164.405	P	0.000265621
1773_at	452.651	P	0.000321521
177_at	103.005	P	0.000265621
179_at	127.552	P	0.0170005
1861_at	170.397	P	0.000388206
200000_s_at	4317.34	P	0.000244141
200001_at	1856.55	P	0.000244141
200002_at	5096.48	P	0.000244141
200003_s_at	12103.3	P	0.000244141
200004_at	6823.28	P	0.000244141
200005_at	3283.8	P	0.000244141
200006_at	7103.75	P	0.000244141
200007_at	2795.82	P	0.000244141
200008_s_at	1725.38	P	0.000244141
200009_at	2981.78	P	0.000244141
200010_at	7645.01	P	0.000244141
200011_s_at	1236.91	P	0.000244141
200012_x_at	7682.72	P	0.000244141
200013_at	8269.94	P	0.000244141
200014_s_at	2276.63	P	0.000244141
200015_s_at	3428.27	P	0.000732422
200016_x_at	8166.85	P	0.000244141
200017_at	9657.44	P	0.000244141
200018_at	10131.1	P	0.000244141
200019_s_at	7163.72	P	0.000244141
200020_at	1932.97	P	0.000244141
200021_at	8674.48	P	0.0012207
200022_at	8541.51	P	0.000244141
200023_s_at	4370.51	P	0.000244141
200024_at	7692.35	P	0.000732422
200025_s_at	8087.84	P	0.000244141
200026_at	5710.19	P	0.000244141
200027_at	3986.63	P	0.000244141
200028_s_at	2015.57	P	0.000244141
200029_at	6869.33	P	0.000244141
200030_s_at	5861.59	P	0.000244141
200031_s_at	11587.9	P	0.000244141
200032_s_at	9261.83	P	0.000244141
200033_at	4629.42	P	0.000244141
200034_s_at	7899.57	P	0.000244141
200035_at	428.51	P	0.00195313
200036_s_at	4426.39	P	0.000244141
200037_s_at	3913.6	P	0.000244141
200038_s_at	9198.49	P	0.000244141
200039_s_at	3295.85	P	0.000244141
200040_at	2339.66	P	0.000244141
200041_s_at	2814.69	P	0.000244141
200042_at	2146.4	P	0.000244141
200043_at	5470.76	P	0.000244141
200044_at	3313.55	P	0.000244141
200045_at	1037.72	P	0.000244141
200046_at	3261.68	P	0.000244141
200047_s_at	2434.43	P	0.000244141
200048_s_at	2365.61	P	0.000244141
200049_at	608.514	P	0.000244141
200050_at	1720.35	P	0.000244141
200051_at	424.74	P	0.000244141
200052_s_at	2224.22	P	0.000244141
200053_at	1066.25	P	0.000244141
200054_at	480.393	P	0.000244141
200055_at	1335.06	P	0.000244141
200056_s_at	929.271	P	0.000244141
200057_s_at	4558.92	P	0.000244141
200058_s_at	1527.42	P	0.000244141
200059_s_at	4262.3	P	0.000244141
200060_s_at	2113.46	P	0.000244141
200061_s_at	7151.42	P	0.000244141
200062_s_at	9985.3	P	0.000244141
200063_s_at	7542.19	P	0.000244141
200064_at	7126.94	P	0.000244141
200065_s_at	4435.77	P	0.000244141
200066_at	597.25	P	0.000244141
200067_x_at	2841.19	P	0.000244141
200068_s_at	2979.97	P	0.000244141
200069_at	349.981	P	0.000244141
200070_at	247.738	P	0.00415039
200071_at	924.169	P	0.000244141
200072_s_at	3081.61	P	0.000244141
200073_s_at	3104.64	P	0.000244141
200074_s_at	3792.65	P	0.000244141
200075_s_at	752.668	P	0.000244141
200076_s_at	651.665	P	0.000244141
200077_s_at	8091.75	P	0.000244141
200078_s_at	1450.07	P	0.000244141
200079_s_at	2086.41	P	0.000244141
200080_s_at	4650.39	P	0.000244141
200081_s_at	7681.37	P	0.000244141
200082_s_at	8659.77	P	0.000244141
200083_at	16.2482	A	0.129639
200084_at	3534.72	P	0.000244141
200085_s_at	2491.12	P	0.000244141
200086_s_at	2309.47	P	0.000244141
200087_s_at	4984.01	P	0.000244141
200088_x_at	7238.7	P	0.000244141
200089_s_at	5790.48	P	0.000244141
200090_at	1134.19	P	0.000244141
200091_s_at	5419.41	P	0.000244141
200092_s_at	6654.56	P	0.000244141
200093_s_at	2607.72	P	0.000244141
200094_s_at	4787.17	P	0.000244141
200095_x_at	8935.92	P	0.000244141
200096_s_at	2614.72	P	0.000244141
200097_s_at	2672.36	P	0.000244141
200098_s_at	2186.07	P	0.000244141
200099_s_at	9658.96	P	0.000244141
200593_s_at	1647.03	P	0.000244141
200594_x_at	3343.39	P	0.000244141
200595_s_at	2024.89	P	0.000244141
200596_s_at	749.461	P	0.000732422
200597_at	268.521	P	0.000244141
200598_s_at	3257.76	P	0.000244141
200599_s_at	5117.11	P	0.000244141
200600_at	2242.58	P	0.000244141
200601_at	576.3	P	0.000732422
200602_at	635.344	P	0.000244141
200603_at	4390	P	0.000244141
200604_s_at	2906.13	P	0.000244141
200605_s_at	4057.6	P	0.000244141
200606_at	2.51838	A	0.72583
200607_s_at	1702.19	P	0.000244141
200608_s_at	3064.06	P	0.000244141
200609_s_at	2549.57	P	0.000244141
200610_s_at	5269.21	P	0.000244141
200611_s_at	2356.03	P	0.000244141
200612_s_at	225.213	P	0.000732422
200613_at	3164.29	P	0.000244141
200614_at	6066.27	P	0.000244141
200615_s_at	414.977	P	0.000244141
200616_s_at	1110.8	P	0.000732422
200617_at	1127.5	P	0.000244141
200618_at	648.517	P	0.000244141
200619_at	924.809	P	0.00805664
200620_at	2237.61	P	0.000244141
200621_at	1465.47	P	0.000244141
200622_x_at	907.506	P	0.000244141
200623_s_at	390.53	P	0.000244141
200624_s_at	1925.58	P	0.000244141
200625_s_at	2638.58	P	0.000244141
200626_s_at	2511.04	P	0.000244141
200627_at	6395.03	P	0.000244141
200628_s_at	1195.27	P	0.00585938
200629_at	1117.35	P	0.000244141
200630_x_at	919.081	P	0.000244141
200631_s_at	2069.69	P	0.000244141
200632_s_at	2659.43	P	0.000244141
200633_at	7355.51	P	0.000244141
200634_at	8141.17	P	0.000244141
200635_s_at	40.1409	A	0.129639
200636_s_at	136.699	P	0.0375977
200637_s_at	29.8674	A	0.111572
200638_s_at	5636.09	P	0.000244141
200639_s_at	5689.75	P	0.000244141
200640_at	5346.49	P	0.000244141
200641_s_at	5790.39	P	0.000244141
200642_at	3531.08	P	0.000244141
200643_at	908.936	P	0.000732422
200644_at	2625.34	P	0.000244141
200645_at	3855.31	P	0.000244141
200646_s_at	236.495	P	0.00195313
200647_x_at	4792.17	P	0.000244141
200648_s_at	511.158	P	0.000732422
200649_at	370.617	P	0.000244141
200650_s_at	10199.6	P	0.000244141
200651_at	6761.62	P	0.000244141
200652_at	2558.58	P	0.000244141
200653_s_at	4431.24	P	0.000244141
200654_at	3660.48	P	0.00805664
200655_s_at	2907.45	P	0.000244141
200656_s_at	2236.63	P	0.000244141
200657_at	7247.98	P	0.000244141
200658_s_at	3093.14	P	0.000244141
200659_s_at	595.446	P	0.000244141
200660_at	1940.38	P	0.0012207
200661_at	1380.03	P	0.000244141
200662_s_at	3193.59	P	0.000244141
200663_at	8468.35	P	0.000244141
200664_s_at	1009.46	P	0.000732422
200665_s_at	3216.77	P	0.000244141
200666_s_at	1168.14	P	0.000244141
200667_at	1151.7	P	0.000244141
200668_s_at	3577.78	P	0.000244141
200669_s_at	2270.09	P	0.000244141
200670_at	996.758	P	0.000244141
200671_s_at	462.739	P	0.00195313
200672_x_at	454.643	P	0.000244141
200673_at	4047.21	P	0.000244141
200674_s_at	5853.03	P	0.000244141
200675_at	1788.06	P	0.000244141
200676_s_at	259.356	P	0.000244141
200677_at	2516.13	P	0.000244141
200678_x_at	487.859	P	0.000244141
200679_x_at	5159.77	P	0.000244141
200680_x_at	7958.45	P	0.000244141
200681_at	2913.82	P	0.000244141
200682_s_at	5759.82	P	0.000244141
200683_s_at	1287.04	P	0.000244141
200684_s_at	739.672	P	0.000244141
200685_at	259.856	P	0.000732422
200686_s_at	2489.02	P	0.000732422
200687_s_at	695.382	P	0.000244141
200688_at	98.1689	P	0.0302734
200689_x_at	6624.24	P	0.000244141
200690_at	223.013	P	0.0012207
200691_s_at	1946.58	P	0.000244141
200692_s_at	1259.76	P	0.000244141
200693_at	4691.13	P	0.000244141
200694_s_at	1184.58	P	0.000244141
200695_at	614.361	P	0.000244141
200696_s_at	1692.86	P	0.000244141
200697_at	1154.85	P	0.000244141
200698_at	2321.49	P	0.000244141
200699_at	819.355	P	0.000244141
200700_s_at	3532.84	P	0.000244141
200701_at	1866.49	P	0.000244141
200702_s_at	424.073	P	0.000244141
200703_at	6142.44	P	0.000244141
200704_at	1272.25	P	0.000244141
200705_s_at	4167.58	P	0.000244141
200706_s_at	781.698	P	0.000244141
200707_at	780.191	P	0.000244141
200708_at	699.164	P	0.000244141
200709_at	3796.3	P	0.000244141
200710_at	1375.39	P	0.000244141
200711_s_at	699.621	P	0.000244141
200712_s_at	1331.23	P	0.000244141
200713_s_at	2807.86	P	0.000244141
200714_x_at	1054.94	P	0.000244141
200715_x_at	3005.06	P	0.000244141
200716_x_at	10351.6	P	0.000244141
200717_x_at	11750.5	P	0.000244141
200718_s_at	4812.7	P	0.000244141
200719_at	87.6828	P	0.000244141
200720_s_at	524.304	P	0.000244141
200721_s_at	339.329	P	0.000732422
200722_s_at	2164.44	P	0.000244141
200723_s_at	3929.9	P	0.000244141
200724_at	23.51	A	0.432373
200725_x_at	6322.48	P	0.000244141
200726_at	5327.25	P	0.000244141
200727_s_at	1298.43	P	0.000732422
200728_at	3218.36	P	0.000244141
200729_s_at	3646.6	P	0.000244141
200730_s_at	1093.3	P	0.000244141
200731_s_at	510.618	P	0.000732422
200732_s_at	912.189	P	0.000244141
200733_s_at	1685.45	P	0.000244141
200734_s_at	1163.25	P	0.000244141
200735_x_at	6416.79	P	0.000244141
200736_s_at	2081.84	P	0.000244141
200737_at	2607.96	P	0.000244141
200738_s_at	7558.03	P	0.000244141
200739_s_at	455.583	P	0.000244141
200740_s_at	1583.14	P	0.000244141
200741_s_at	8979.04	P	0.000244141
200742_s_at	583.945	P	0.000244141
200743_s_at	733.491	P	0.000244141
200744_s_at	2449.69	P	0.000244141
200745_s_at	2467.77	P	0.000244141
200746_s_at	2355.07	P	0.000244141
200747_s_at	293.538	P	0.00195313
200748_s_at	10024	P	0.000244141
200749_at	1656.88	P	0.000244141
200750_s_at	7354.71	P	0.000244141
200751_s_at	2993.72	P	0.000244141
200752_s_at	74.087	P	0.000244141
200753_x_at	1786.6	P	0.000244141
200754_x_at	3064.9	P	0.000244141
200755_s_at	3136.83	P	0.000244141
200756_x_at	3210.09	P	0.000244141
200757_s_at	3108.34	P	0.000244141
200758_s_at	1218.22	P	0.000244141
200759_x_at	1367.37	P	0.000244141
200760_s_at	1019.73	P	0.000244141
200761_s_at	1217.35	P	0.000244141
200762_at	1151.99	P	0.000244141
200763_s_at	9192.56	P	0.000244141
200764_s_at	825.057	P	0.000244141
