^SAMPLE = GSM162932
!Sample_title = melanoma cell line MM386
!Sample_geo_accession = GSM162932
!Sample_status = Public on Oct 01 2007
!Sample_submission_date = Feb 15 2007
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = Melanoma cell line MM386
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Melanoma cell line established from metastatic melanoma
!Sample_biomaterial_provider_ch1 = Dr Peter G Parsons
!Sample_treatment_protocol_ch1 = Melanoma cell lines were cultured in RPMI 1640 in the presence of 10% fetal bovine serum. 
!Sample_growth_protocol_ch1 = Melanoma cell lines were cultured in RPMI 1640 in the presence of 10% fetal bovine serum. 
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = RNA extractions were performed using Qiagen RNeasy Midi-kits as per the manufacturer’s instructions. RNA quality and concentration were assessed using a 2100 BioAnalyser (Agilent Technologies). 
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). 
!Sample_hyb_protocol = This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450.
!Sample_scan_protocol = Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2).
!Sample_description = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_data_processing = Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_platform_id = GPL570
!Sample_contact_name = Leisl,,Packer
!Sample_contact_laboratory = Oncogenomics Laboratory
!Sample_contact_department = Cancer and Cell Biology
!Sample_contact_institute = Queensland Institute of Medical Research
!Sample_contact_address = 300 Herston Rd
!Sample_contact_city = Herston
!Sample_contact_state = QLD
!Sample_contact_zip/postal_code = 4006
!Sample_contact_country = Australia
!Sample_contact_web_link = www.qimr.edu.au
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM162nnn/GSM162932/suppl/GSM162932.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM162nnn/GSM162932/suppl/GSM162932.CHP.gz
!Sample_relation = Affiliated with: GSM700986
!Sample_relation = Affiliated with: GSM804332
!Sample_relation = Affiliated with: GSM804333
!Sample_relation = Reanalyzed by: GSE64985
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE7127
!Sample_series_id = GSE7152
!Sample_series_id = GSE7153
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = signal value
#ABS_CALL = signal absent/present
#DETECTION-P-VALUE = detection p-value
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION-P-VALUE
AFFX-BioB-5_at	223.312	P	0.000389797
AFFX-BioB-M_at	389.868	P	4.42873e-05
AFFX-BioB-3_at	220.47	P	9.4506e-05
AFFX-BioC-5_at	561.451	P	4.42873e-05
AFFX-BioC-3_at	619.045	P	4.42873e-05
AFFX-BioDn-5_at	654.325	P	4.42873e-05
AFFX-BioDn-3_at	2910.24	P	4.42873e-05
AFFX-CreX-5_at	7404.33	P	4.42873e-05
AFFX-CreX-3_at	10210.7	P	4.42873e-05
AFFX-DapX-5_at	339.261	P	5.16732e-05
AFFX-DapX-M_at	545.863	P	0.000753643
AFFX-DapX-3_at	580.06	P	5.16732e-05
AFFX-LysX-5_at	51.202	P	0.000972149
AFFX-LysX-M_at	78.7008	P	0.0113844
AFFX-LysX-3_at	127.2	P	0.000445901
AFFX-PheX-5_at	47.7651	P	0.000445901
AFFX-PheX-M_at	70.1702	P	0.000445901
AFFX-PheX-3_at	90.0545	P	0.000258358
AFFX-ThrX-5_at	90.4574	P	0.000340305
AFFX-ThrX-M_at	131.021	P	6.02111e-05
AFFX-ThrX-3_at	139.366	P	0.00010954
AFFX-TrpnX-5_at	15.1244	A	0.287743
AFFX-TrpnX-M_at	3.67714	A	0.52976
AFFX-TrpnX-3_at	1.24577	A	0.760937
AFFX-r2-Ec-bioB-5_at	353.056	P	0.000244141
AFFX-r2-Ec-bioB-M_at	465.09	P	0.000244141
AFFX-r2-Ec-bioB-3_at	341.816	P	0.000244141
AFFX-r2-Ec-bioC-5_at	723.792	P	0.000244141
AFFX-r2-Ec-bioC-3_at	1092.16	P	0.000244141
AFFX-r2-Ec-bioD-5_at	2841.82	P	0.000244141
AFFX-r2-Ec-bioD-3_at	3329.53	P	0.000244141
AFFX-r2-P1-cre-5_at	13795.5	P	0.000244141
AFFX-r2-P1-cre-3_at	16854.9	P	0.000244141
AFFX-r2-Bs-dap-5_at	497.608	P	0.000244141
AFFX-r2-Bs-dap-M_at	577.906	P	0.000244141
AFFX-r2-Bs-dap-3_at	769.829	P	0.000244141
AFFX-r2-Bs-lys-5_at	86.3965	P	0.000244141
AFFX-r2-Bs-lys-M_at	53.9186	P	0.0012207
AFFX-r2-Bs-lys-3_at	75.1244	P	0.0012207
AFFX-r2-Bs-phe-5_at	113.567	P	0.000244141
AFFX-r2-Bs-phe-M_at	71.1271	P	0.000244141
AFFX-r2-Bs-phe-3_at	119.272	P	0.000732422
AFFX-r2-Bs-thr-3_s_at	238.517	P	0.00195313
AFFX-r2-Bs-thr-M_s_at	209.359	P	0.000732422
AFFX-r2-Bs-thr-5_s_at	118.222	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	136.218	P	0.000753643
AFFX-HUMISGF3A/M97935_MA_at	202.451	P	0.000753643
AFFX-HUMISGF3A/M97935_MB_at	205.182	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	666.645	P	8.14279e-05
AFFX-HUMRGE/M10098_5_at	63.965	P	0.00761559
AFFX-HUMRGE/M10098_M_at	78.0425	P	0.0138105
AFFX-HUMRGE/M10098_3_at	152.716	P	0.000856509
AFFX-HUMGAPDH/M33197_5_at	16492.7	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	15322.8	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	14668.6	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	11047	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	11732.5	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	11826.9	P	4.42873e-05
AFFX-M27830_5_at	408.758	P	4.42873e-05
AFFX-M27830_M_at	782.975	P	0.00401721
AFFX-M27830_3_at	10.7057	A	0.645547
AFFX-hum_alu_at	17185.9	P	2.6068e-13
1007_s_at	632.38	P	0.000804598
1053_at	708.762	P	0.000218889
117_at	52.3337	P	0.000959383
121_at	183.981	P	0.00868918
1255_g_at	19.3527	A	0.204022
1294_at	123.335	P	0.00418033
1316_at	35.5202	P	0.0439678
1320_at	3.84414	A	0.810313
1405_i_at	21.2032	A	0.388782
1431_at	9.66206	A	0.47938
1438_at	29.6397	A	0.32083
1487_at	348.731	P	0.0114474
1494_f_at	36.1103	A	0.0737963
1598_g_at	72.3429	A	0.339558
160020_at	511.815	P	0.000561689
1729_at	167.676	P	0.00222768
1773_at	287.683	P	0.00160229
177_at	103.204	P	0.00222768
179_at	268.98	P	0.024711
1861_at	233.745	P	0.000673102
200000_s_at	2154.63	P	0.000244141
200001_at	1681.62	P	0.000244141
200002_at	8813	P	0.000244141
200003_s_at	14988.2	P	0.000244141
200004_at	4992.9	P	0.000244141
200005_at	3659.23	P	0.000244141
