^SAMPLE = GSM162928
!Sample_title = Melanoma cell line A11
!Sample_geo_accession = GSM162928
!Sample_status = Public on Mar 31 2007
!Sample_submission_date = Feb 15 2007
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = Melanoma cell line A11
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Melanoma cell line established from a metastatic melanoma
!Sample_biomaterial_provider_ch1 = Dr C Schmidt
!Sample_treatment_protocol_ch1 = Melanoma cell lines were cultured in RPMI 1640 in the presence of 10% fetal bovine serum. 
!Sample_growth_protocol_ch1 = Melanoma cell lines were cultured in RPMI 1640 in the presence of 10% fetal bovine serum. 
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = RNA extractions were performed using Qiagen RNeasy Midi-kits as per the manufacturer’s instructions. RNA quality and concentration were assessed using a 2100 BioAnalyser (Agilent Technologies). 
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). 
!Sample_hyb_protocol = This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450.
!Sample_scan_protocol = Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2).
!Sample_description = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_data_processing = Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_platform_id = GPL570
!Sample_contact_name = Leisl,,Packer
!Sample_contact_laboratory = Oncogenomics Laboratory
!Sample_contact_department = Cancer and Cell Biology
!Sample_contact_institute = Queensland Institute of Medical Research
!Sample_contact_address = 300 Herston Rd
!Sample_contact_city = Herston
!Sample_contact_state = QLD
!Sample_contact_zip/postal_code = 4006
!Sample_contact_country = Australia
!Sample_contact_web_link = www.qimr.edu.au
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM162nnn/GSM162928/suppl/GSM162928.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM162nnn/GSM162928/suppl/GSM162928.CHP.gz
!Sample_relation = Reanalyzed by: GSE64985
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE7127
!Sample_series_id = GSE7152
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = signal value
#ABS_CALL = signal absent/present
#DETECTION-P-VALUE = detection p-value
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION-P-VALUE
AFFX-BioB-5_at	286.701	P	0.000224668
AFFX-BioB-M_at	402.132	P	4.42873e-05
AFFX-BioB-3_at	249.381	P	0.00010954
AFFX-BioC-5_at	622.665	P	5.16732e-05
AFFX-BioC-3_at	619.049	P	4.42873e-05
AFFX-BioDn-5_at	668.323	P	4.42873e-05
AFFX-BioDn-3_at	2832.55	P	5.16732e-05
AFFX-CreX-5_at	7054.59	P	4.42873e-05
AFFX-CreX-3_at	10167.1	P	4.42873e-05
AFFX-DapX-5_at	275.792	P	5.16732e-05
AFFX-DapX-M_at	460.427	P	0.000753643
AFFX-DapX-3_at	536.18	P	8.14279e-05
AFFX-LysX-5_at	45.5871	P	0.00227496
AFFX-LysX-M_at	61.9054	P	0.00499819
AFFX-LysX-3_at	118.698	P	0.00010954
AFFX-PheX-5_at	35.1966	P	0.00159257
AFFX-PheX-M_at	51.4372	P	0.00159257
AFFX-PheX-3_at	77.1953	P	0.000856509
AFFX-ThrX-5_at	78.5527	P	0.000340305
AFFX-ThrX-M_at	88.9122	P	0.000126798
AFFX-ThrX-3_at	137.031	P	9.4506e-05
AFFX-TrpnX-5_at	12.5878	A	0.0956669
AFFX-TrpnX-M_at	1.74731	A	0.979978
AFFX-TrpnX-3_at	15.2874	A	0.368438
AFFX-r2-Ec-bioB-5_at	313.642	P	0.000244141
AFFX-r2-Ec-bioB-M_at	528.287	P	0.000244141
AFFX-r2-Ec-bioB-3_at	278.757	P	0.000244141
AFFX-r2-Ec-bioC-5_at	707.143	P	0.000244141
AFFX-r2-Ec-bioC-3_at	1048.95	P	0.000244141
AFFX-r2-Ec-bioD-5_at	3039.61	P	0.000244141
AFFX-r2-Ec-bioD-3_at	3315.88	P	0.000244141
AFFX-r2-P1-cre-5_at	13137.4	P	0.000244141
AFFX-r2-P1-cre-3_at	15314.7	P	0.000244141
AFFX-r2-Bs-dap-5_at	406.787	P	0.000244141
AFFX-r2-Bs-dap-M_at	479.568	P	0.000244141
AFFX-r2-Bs-dap-3_at	661.484	P	0.000244141
AFFX-r2-Bs-lys-5_at	40.041	P	0.000244141
AFFX-r2-Bs-lys-M_at	31.8135	P	0.00415039
AFFX-r2-Bs-lys-3_at	49.2593	P	0.000732422
AFFX-r2-Bs-phe-5_at	73.3616	P	0.000244141
AFFX-r2-Bs-phe-M_at	62.2963	P	0.000244141
AFFX-r2-Bs-phe-3_at	95.7732	P	0.000244141
AFFX-r2-Bs-thr-3_s_at	172.563	P	0.00195313
AFFX-r2-Bs-thr-M_s_at	159.983	P	0.00195313
AFFX-r2-Bs-thr-5_s_at	121.695	P	0.000732422
AFFX-HUMISGF3A/M97935_5_at	112.577	P	0.00141043
AFFX-HUMISGF3A/M97935_MA_at	271.895	P	0.000169227
AFFX-HUMISGF3A/M97935_MB_at	175.14	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	537.201	P	7.00668e-05
AFFX-HUMRGE/M10098_5_at	54.7552	P	0.0151753
AFFX-HUMRGE/M10098_M_at	65.994	P	0.00110197
AFFX-HUMRGE/M10098_3_at	93.7693	P	0.0032123
AFFX-HUMGAPDH/M33197_5_at	13947.2	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	12585.8	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	12731	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	11415	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	12137	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	12649.8	P	4.42873e-05
AFFX-M27830_5_at	336.883	P	4.42873e-05
AFFX-M27830_M_at	894.645	P	0.00110197
AFFX-M27830_3_at	6.55999	A	0.617401
AFFX-hum_alu_at	17063.5	P	2.6068e-13
1007_s_at	258.6	P	0.00653198
1053_at	409.266	P	0.000804598
117_at	68.3855	P	0.00486276
121_at	156.414	P	0.0130918
1255_g_at	17.735	A	0.397994
1294_at	46.9517	A	0.150527
1316_at	18.2468	A	0.284747
1320_at	7.0882	A	0.749276
1405_i_at	18.4317	A	0.296809
1431_at	2.3513	A	0.602006
1438_at	11.614	A	0.581931
1487_at	146.657	P	0.0489947
1494_f_at	26.1242	A	0.127645
1598_g_at	220.755	P	0.00868918
160020_at	506.396	P	0.000561689
1729_at	138.848	P	0.00135385
1773_at	779.407	P	0.000265621
177_at	113.433	P	0.00189162
179_at	221.515	A	0.0668649
1861_at	117.541	P	0.00358487
200000_s_at	1498.93	P	0.000244141
200001_at	1438.22	P	0.000244141
