^SAMPLE = GSM170843
!Sample_title = Melanoma cell line MM383
!Sample_geo_accession = GSM170843
!Sample_status = Public on Oct 01 2007
!Sample_submission_date = Feb 21 2007
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = Melanoma cell line MM383
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Melanoma cell line established from metastatic melanoma
!Sample_biomaterial_provider_ch1 = Dr Peter G. Parsons
!Sample_growth_protocol_ch1 = Melanoma cell lines were cultured in RPMI 1640 in the presence of 10% fetal bovine serum. 
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = RNA extractions were performed using Qiagen RNeasy Midi-kits as per the manufacturer’s instructions. RNA quality and concentration were assessed using a 2100 BioAnalyser (Agilent Technologies). 
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). 
!Sample_hyb_protocol = This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. 
!Sample_scan_protocol = Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). 
!Sample_description = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_data_processing = Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set.
!Sample_platform_id = GPL570
!Sample_contact_name = Leisl,,Packer
!Sample_contact_laboratory = Oncogenomics Laboratory
!Sample_contact_department = Cancer and Cell Biology
!Sample_contact_institute = Queensland Institute of Medical Research
!Sample_contact_address = 300 Herston Rd
!Sample_contact_city = Herston
!Sample_contact_state = QLD
!Sample_contact_zip/postal_code = 4006
!Sample_contact_country = Australia
!Sample_contact_web_link = www.qimr.edu.au
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM170nnn/GSM170843/suppl/GSM170843.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM170nnn/GSM170843/suppl/GSM170843.CHP.gz
!Sample_relation = Reanalyzed by: GSE64985
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE7127
!Sample_series_id = GSE7153
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = signal value
#ABS_CALL = signal absent/present
#DETECTION-P-VALUE = detection p-value
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION-P-VALUE
AFFX-BioB-5_at	277.288	P	0.000509415
AFFX-BioB-M_at	334.045	P	4.42873e-05
AFFX-BioB-3_at	188.812	P	0.000169227
AFFX-BioC-5_at	524.525	P	7.00668e-05
AFFX-BioC-3_at	561.389	P	6.02111e-05
AFFX-BioDn-5_at	571.427	P	4.42873e-05
AFFX-BioDn-3_at	2586.42	P	5.16732e-05
AFFX-CreX-5_at	6737.35	P	4.42873e-05
AFFX-CreX-3_at	9483.42	P	4.42873e-05
AFFX-DapX-5_at	297.846	P	5.16732e-05
AFFX-DapX-M_at	572.613	P	0.000753643
AFFX-DapX-3_at	593.481	P	8.14279e-05
AFFX-LysX-5_at	39.0548	P	0.0020226
AFFX-LysX-M_at	48.2959	P	0.0336773
AFFX-LysX-3_at	150.368	P	8.14279e-05
AFFX-PheX-5_at	37.1819	P	0.0012475
AFFX-PheX-M_at	69.3652	P	0.00359458
AFFX-PheX-3_at	85.0949	P	0.00159257
AFFX-ThrX-5_at	84.6881	P	0.0012475
AFFX-ThrX-M_at	98.6039	P	0.000146581
AFFX-ThrX-3_at	134.178	P	0.000169227
AFFX-TrpnX-5_at	24.9077	P	0.0125404
AFFX-TrpnX-M_at	2.28213	A	0.932339
AFFX-TrpnX-3_at	15.212	A	0.300606
AFFX-r2-Ec-bioB-5_at	366.818	P	0.000244141
AFFX-r2-Ec-bioB-M_at	451.041	P	0.000244141
AFFX-r2-Ec-bioB-3_at	251.556	P	0.000244141
AFFX-r2-Ec-bioC-5_at	693.527	P	0.000244141
AFFX-r2-Ec-bioC-3_at	934.796	P	0.000244141
AFFX-r2-Ec-bioD-5_at	2588.53	P	0.000244141
AFFX-r2-Ec-bioD-3_at	3122.75	P	0.000244141
AFFX-r2-P1-cre-5_at	12188.4	P	0.000244141
AFFX-r2-P1-cre-3_at	15525.5	P	0.000244141
AFFX-r2-Bs-dap-5_at	499.473	P	0.000244141
AFFX-r2-Bs-dap-M_at	612.871	P	0.000244141
AFFX-r2-Bs-dap-3_at	755.692	P	0.000244141
AFFX-r2-Bs-lys-5_at	50.2756	P	0.00195313
AFFX-r2-Bs-lys-M_at	58.4089	P	0.000244141
AFFX-r2-Bs-lys-3_at	58.8401	P	0.00195313
AFFX-r2-Bs-phe-5_at	86.3779	P	0.000732422
AFFX-r2-Bs-phe-M_at	72.792	P	0.00195313
AFFX-r2-Bs-phe-3_at	159.685	P	0.000732422
AFFX-r2-Bs-thr-3_s_at	220.205	P	0.00585938
AFFX-r2-Bs-thr-M_s_at	199.002	P	0.00805664
AFFX-r2-Bs-thr-5_s_at	121.401	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	124.524	P	0.0012475
AFFX-HUMISGF3A/M97935_MA_at	242.795	P	0.000581214
AFFX-HUMISGF3A/M97935_MB_at	180.267	P	5.16732e-05
AFFX-HUMISGF3A/M97935_3_at	598.449	P	7.00668e-05
AFFX-HUMRGE/M10098_5_at	61.488	P	0.0239288
AFFX-HUMRGE/M10098_M_at	41.892	P	0.0284573
AFFX-HUMRGE/M10098_3_at	94.1171	P	0.0032123
AFFX-HUMGAPDH/M33197_5_at	16999.1	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	13867.4	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	16190.4	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	11238.5	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	11443.9	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	12693.5	P	4.42873e-05
AFFX-M27830_5_at	448.609	P	4.42873e-05
AFFX-M27830_M_at	939.783	P	0.00227496
AFFX-M27830_3_at	19.3941	A	0.52976
AFFX-hum_alu_at	16155.7	P	2.6068e-13
1007_s_at	498.04	P	0.000804598
1053_at	761.44	P	0.000265621
117_at	64.0551	P	0.0011411
121_at	118.405	P	0.00868918
1255_g_at	8.149	A	0.52062
1294_at	84.9744	A	0.0813367
1316_at	36.5301	P	0.024711
1320_at	7.20599	A	0.749276
1405_i_at	10.1667	A	0.611218
1431_at	12.5273	A	0.189687
1438_at	109.926	P	0.0149366
1487_at	232.255	P	0.0149366
1494_f_at	47.4699	P	0.0130918
1598_g_at	177.377	A	0.0668649
160020_at	355.157	P	0.00189162
1729_at	233.924	P	0.00160229
1773_at	402.475	P	0.000804598
177_at	43.3314	M	0.0544704
179_at	145.035	P	0.0489947
