^SAMPLE = GSM162937
!Sample_title = Melanoma cell line MM537
!Sample_geo_accession = GSM162937
!Sample_status = Public on Mar 31 2007
!Sample_submission_date = Feb 15 2007
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = Melanoma cell line MM537
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Melanoma cell line MM537 established from metastatic melanoma
!Sample_biomaterial_provider_ch1 = Dr Peter G Parsons
!Sample_treatment_protocol_ch1 = Melanoma cell lines were cultured in RPMI 1640 in the presence of 10% fetal bovine serum. 
!Sample_growth_protocol_ch1 = Melanoma cell lines were cultured in RPMI 1640 in the presence of 10% fetal bovine serum. 
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = RNA extractions were performed using Qiagen RNeasy Midi-kits as per the manufacturer’s instructions. RNA quality and concentration were assessed using a 2100 BioAnalyser (Agilent Technologies). 
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). 
!Sample_hyb_protocol = This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450.
!Sample_scan_protocol = Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2).
!Sample_description = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_data_processing = Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_platform_id = GPL570
!Sample_contact_name = Leisl,,Packer
!Sample_contact_laboratory = Oncogenomics Laboratory
!Sample_contact_department = Cancer and Cell Biology
!Sample_contact_institute = Queensland Institute of Medical Research
!Sample_contact_address = 300 Herston Rd
!Sample_contact_city = Herston
!Sample_contact_state = QLD
!Sample_contact_zip/postal_code = 4006
!Sample_contact_country = Australia
!Sample_contact_web_link = www.qimr.edu.au
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM162nnn/GSM162937/suppl/GSM162937.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM162nnn/GSM162937/suppl/GSM162937.CHP.gz
!Sample_relation = Reanalyzed by: GSE64985
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE7127
!Sample_series_id = GSE7152
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = signal value
#ABS_CALL = signal absent/present
#DETECTION-P-VALUE = detection p-value
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION-P-VALUE
AFFX-BioB-5_at	207.065	P	0.000389797
AFFX-BioB-M_at	335.955	P	4.42873e-05
AFFX-BioB-3_at	210.555	P	0.000169227
AFFX-BioC-5_at	427.931	P	7.00668e-05
AFFX-BioC-3_at	453.793	P	4.42873e-05
AFFX-BioDn-5_at	565.154	P	4.42873e-05
AFFX-BioDn-3_at	2206.05	P	5.16732e-05
AFFX-CreX-5_at	5237.67	P	4.42873e-05
AFFX-CreX-3_at	8274.06	P	4.42873e-05
AFFX-DapX-5_at	192.858	P	9.4506e-05
AFFX-DapX-M_at	311.957	P	0.000856509
AFFX-DapX-3_at	380.043	P	0.00010954
AFFX-LysX-5_at	23.7155	P	0.00359458
AFFX-LysX-M_at	43.8658	P	0.0284573
AFFX-LysX-3_at	64.8525	P	7.00668e-05
AFFX-PheX-5_at	31.7116	P	0.00179591
AFFX-PheX-M_at	34.3337	P	0.00159257
AFFX-PheX-3_at	53.6776	P	0.000662269
AFFX-ThrX-5_at	52.5469	P	0.00141043
AFFX-ThrX-M_at	80.9173	P	0.000296708
AFFX-ThrX-3_at	115.271	P	9.4506e-05
AFFX-TrpnX-5_at	4.26974	A	0.712257
AFFX-TrpnX-M_at	1.84303	A	0.966323
AFFX-TrpnX-3_at	7.26187	A	0.287743
AFFX-r2-Ec-bioB-5_at	240.121	P	0.00195313
AFFX-r2-Ec-bioB-M_at	365.415	P	0.000244141
AFFX-r2-Ec-bioB-3_at	200.493	P	0.000244141
AFFX-r2-Ec-bioC-5_at	563.28	P	0.000244141
AFFX-r2-Ec-bioC-3_at	753.787	P	0.000244141
AFFX-r2-Ec-bioD-5_at	2165.83	P	0.000244141
AFFX-r2-Ec-bioD-3_at	2218.05	P	0.000244141
AFFX-r2-P1-cre-5_at	9971.83	P	0.000244141
AFFX-r2-P1-cre-3_at	11318.9	P	0.000244141
AFFX-r2-Bs-dap-5_at	282.758	P	0.000244141
AFFX-r2-Bs-dap-M_at	348.02	P	0.000244141
AFFX-r2-Bs-dap-3_at	448.033	P	0.000244141
AFFX-r2-Bs-lys-5_at	38.9836	P	0.000244141
AFFX-r2-Bs-lys-M_at	24.743	P	0.0185547
AFFX-r2-Bs-lys-3_at	52.4606	P	0.000244141
AFFX-r2-Bs-phe-5_at	59.4702	P	0.000244141
AFFX-r2-Bs-phe-M_at	46.3811	P	0.000244141
AFFX-r2-Bs-phe-3_at	88.4293	P	0.00805664
AFFX-r2-Bs-thr-3_s_at	138.139	P	0.00415039
AFFX-r2-Bs-thr-M_s_at	126.353	P	0.00585938
AFFX-r2-Bs-thr-5_s_at	83.4463	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	149.484	P	0.000445901
AFFX-HUMISGF3A/M97935_MA_at	233.926	P	0.000389797
AFFX-HUMISGF3A/M97935_MB_at	161.598	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	622.928	P	6.02111e-05
AFFX-HUMRGE/M10098_5_at	28.5608	A	0.0894781
AFFX-HUMRGE/M10098_M_at	44.7619	P	0.002867
AFFX-HUMRGE/M10098_3_at	65.634	P	0.00844047
AFFX-HUMGAPDH/M33197_5_at	11636.3	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	10649.7	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	11233.7	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	8359.91	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	8963.52	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	8965.18	P	4.42873e-05
AFFX-M27830_5_at	139.108	P	7.00668e-05
AFFX-M27830_M_at	294.229	P	0.0044838
AFFX-M27830_3_at	16.1299	A	0.559354
AFFX-hum_alu_at	13084.9	P	2.6068e-13
1007_s_at	265.047	P	0.000804598
1053_at	383.959	P	0.000388206
117_at	18.4062	A	0.234557
121_at	106.861	P	0.0114474
1255_g_at	3.95903	A	0.795978
1294_at	38.4397	P	0.0351629
1316_at	34.922	P	0.0218664
1320_at	12.4186	A	0.438361
1405_i_at	1.80116	A	0.818657
1431_at	3.59032	A	0.32083
1438_at	3.96794	A	0.660442
1487_at	150.351	P	0.0193035
1494_f_at	10.8114	A	0.35869
1598_g_at	117.453	M	0.0544704
160020_at	361.574	P	0.000467546
1729_at	151.712	P	0.00135385
1773_at	237.336	P	0.000673102
177_at	59.6592	P	0.00222768
179_at	108.57	A	0.089405
1861_at	117.808	P	0.000804598
200000_s_at	1022.18	P	0.000244141
200001_at	1280.74	P	0.000244141
