^SAMPLE = GSM162936
!Sample_title = Melanoma cell line MM466
!Sample_geo_accession = GSM162936
!Sample_status = Public on Mar 31 2007
!Sample_submission_date = Feb 15 2007
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = Melanoma cell line MM466
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Melanoma cell line established from metastatic melanoma
!Sample_biomaterial_provider_ch1 = Dr Peter G Parsons
!Sample_treatment_protocol_ch1 = Melanoma cell lines were cultured in RPMI 1640 in the presence of 10% fetal bovine serum. 
!Sample_growth_protocol_ch1 = Melanoma cell lines were cultured in RPMI 1640 in the presence of 10% fetal bovine serum. 
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = RNA extractions were performed using Qiagen RNeasy Midi-kits as per the manufacturer’s instructions. RNA quality and concentration were assessed using a 2100 BioAnalyser (Agilent Technologies). 
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). 
!Sample_hyb_protocol = This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450.
!Sample_scan_protocol = Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2).
!Sample_description = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_data_processing = Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_platform_id = GPL570
!Sample_contact_name = Leisl,,Packer
!Sample_contact_laboratory = Oncogenomics Laboratory
!Sample_contact_department = Cancer and Cell Biology
!Sample_contact_institute = Queensland Institute of Medical Research
!Sample_contact_address = 300 Herston Rd
!Sample_contact_city = Herston
!Sample_contact_state = QLD
!Sample_contact_zip/postal_code = 4006
!Sample_contact_country = Australia
!Sample_contact_web_link = www.qimr.edu.au
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM162nnn/GSM162936/suppl/GSM162936.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM162nnn/GSM162936/suppl/GSM162936.CHP.gz
!Sample_relation = Affiliated with: GSM700985
!Sample_relation = Affiliated with: GSM804336
!Sample_relation = Affiliated with: GSM804337
!Sample_relation = Reanalyzed by: GSE64985
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE7127
!Sample_series_id = GSE7152
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = signal value
#ABS_CALL = signal absent/present
#DETECTION-P-VALUE = detection p-value
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION-P-VALUE
AFFX-BioB-5_at	318.812	P	0.000258358
AFFX-BioB-M_at	492.059	P	4.42873e-05
AFFX-BioB-3_at	297.603	P	9.4506e-05
AFFX-BioC-5_at	670.236	P	4.42873e-05
AFFX-BioC-3_at	728.287	P	4.42873e-05
AFFX-BioDn-5_at	824.668	P	4.42873e-05
AFFX-BioDn-3_at	3371.65	P	4.42873e-05
AFFX-CreX-5_at	8823.22	P	4.42873e-05
AFFX-CreX-3_at	11328.1	P	4.42873e-05
AFFX-DapX-5_at	437.516	P	4.42873e-05
AFFX-DapX-M_at	716.538	P	0.000340305
AFFX-DapX-3_at	761.704	P	6.02111e-05
AFFX-LysX-5_at	56.6573	P	0.000445901
AFFX-LysX-M_at	71.275	P	0.00844047
AFFX-LysX-3_at	149.577	P	0.000972149
AFFX-PheX-5_at	77.1596	P	9.4506e-05
AFFX-PheX-M_at	88.7901	P	0.000581214
AFFX-PheX-3_at	112.49	P	0.000224668
AFFX-ThrX-5_at	110.32	P	4.42873e-05
AFFX-ThrX-M_at	148.869	P	6.02111e-05
AFFX-ThrX-3_at	203.31	P	5.16732e-05
AFFX-TrpnX-5_at	9.97822	A	0.368438
AFFX-TrpnX-M_at	2.38978	A	0.922016
AFFX-TrpnX-3_at	2.00578	A	0.814869
AFFX-r2-Ec-bioB-5_at	380.507	P	0.000244141
AFFX-r2-Ec-bioB-M_at	565.099	P	0.000244141
AFFX-r2-Ec-bioB-3_at	318.765	P	0.000244141
AFFX-r2-Ec-bioC-5_at	731.745	P	0.000244141
AFFX-r2-Ec-bioC-3_at	1098.3	P	0.000244141
AFFX-r2-Ec-bioD-5_at	3476.83	P	0.000244141
AFFX-r2-Ec-bioD-3_at	3883.5	P	0.000244141
AFFX-r2-P1-cre-5_at	13075.1	P	0.000244141
AFFX-r2-P1-cre-3_at	15319.5	P	0.000244141
AFFX-r2-Bs-dap-5_at	630.83	P	0.000244141
AFFX-r2-Bs-dap-M_at	825.635	P	0.000244141
AFFX-r2-Bs-dap-3_at	1190.01	P	0.000244141
AFFX-r2-Bs-lys-5_at	77.9622	P	0.000244141
AFFX-r2-Bs-lys-M_at	77.7047	P	0.000244141
AFFX-r2-Bs-lys-3_at	58.6854	P	0.000244141
AFFX-r2-Bs-phe-5_at	131.933	P	0.000244141
AFFX-r2-Bs-phe-M_at	85.3423	P	0.000244141
AFFX-r2-Bs-phe-3_at	157.353	P	0.000732422
AFFX-r2-Bs-thr-3_s_at	263.542	P	0.000732422
AFFX-r2-Bs-thr-M_s_at	246.132	P	0.000732422
AFFX-r2-Bs-thr-5_s_at	155.835	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	151.863	P	0.00159257
AFFX-HUMISGF3A/M97935_MA_at	219.377	P	0.000296708
AFFX-HUMISGF3A/M97935_MB_at	225.06	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	699.121	P	5.16732e-05
AFFX-HUMRGE/M10098_5_at	140.441	P	0.00141043
AFFX-HUMRGE/M10098_M_at	94.0237	P	0.00227496
AFFX-HUMRGE/M10098_3_at	153.323	P	0.00110197
AFFX-HUMGAPDH/M33197_5_at	15236.3	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	13620.7	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	13767.7	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	6867.49	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	7989.36	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	9046.46	P	4.42873e-05
AFFX-M27830_5_at	568.047	P	4.42873e-05
AFFX-M27830_M_at	879.831	P	0.000509415
AFFX-M27830_3_at	28.771	A	0.313723
AFFX-hum_alu_at	14675.7	P	2.6068e-13
1007_s_at	395.715	P	0.00135385
1053_at	517.471	P	0.000388206
117_at	65.2008	P	0.000561689
121_at	214.057	P	0.0130918
1255_g_at	19.5541	A	0.204022
1294_at	41.5229	A	0.138765
1316_at	34.8566	P	0.024711
1320_at	3.03156	A	0.849473
1405_i_at	3.63207	A	0.801695
1431_at	11.8641	A	0.138765
1438_at	51.578	A	0.089405
1487_at	148.165	M	0.0604193
1494_f_at	18.2529	A	0.107301
1598_g_at	127.733	A	0.127645
160020_at	505.472	P	0.000959383
1729_at	162.042	P	0.00160229
1773_at	571.176	P	0.000467546
177_at	73.3937	P	0.000388206
179_at	136.315	P	0.0351629
1861_at	115.493	P	0.00189162
200000_s_at	1185.31	P	0.000244141
200001_at	1832.91	P	0.000244141
200002_at	7236.06	P	0.000244141
200003_s_at	14109.5	P	0.000244141
200004_at	5635.13	P	0.000244141
