^SAMPLE = GSM170862
!Sample_title = Melanoma cell line A15
!Sample_geo_accession = GSM170862
!Sample_status = Public on Mar 31 2007
!Sample_submission_date = Feb 22 2007
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = Melanoma cell line A15
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Melanoma cell line established from metastatic melanoma
!Sample_biomaterial_provider_ch1 = Dr C. Schmidt
!Sample_growth_protocol_ch1 = Melanoma cell lines were cultured in RPMI 1640 in the presence of 10% fetal bovine serum. 
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = RNA extractions were performed using Qiagen RNeasy Midi-kits as per the manufacturer’s instructions. RNA quality and concentration were assessed using a 2100 BioAnalyser (Agilent Technologies). 
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). 
!Sample_hyb_protocol = This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. 
!Sample_scan_protocol = Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). 
!Sample_description = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_data_processing = Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_platform_id = GPL570
!Sample_contact_name = Leisl,,Packer
!Sample_contact_laboratory = Oncogenomics Laboratory
!Sample_contact_department = Cancer and Cell Biology
!Sample_contact_institute = Queensland Institute of Medical Research
!Sample_contact_address = 300 Herston Rd
!Sample_contact_city = Herston
!Sample_contact_state = QLD
!Sample_contact_zip/postal_code = 4006
!Sample_contact_country = Australia
!Sample_contact_web_link = www.qimr.edu.au
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM170nnn/GSM170862/suppl/GSM170862.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM170nnn/GSM170862/suppl/GSM170862.CHP.gz
!Sample_relation = Reanalyzed by: GSE64985
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE7127
!Sample_series_id = GSE7152
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = signal value
#ABS_CALL = signal absent/present
#DETECTION-P-VALUE = detection p-value
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION-P-VALUE
AFFX-BioB-5_at	263.049	P	0.000340305
AFFX-BioB-M_at	468.249	P	4.42873e-05
AFFX-BioB-3_at	226.191	P	0.00010954
AFFX-BioC-5_at	520.566	P	5.16732e-05
AFFX-BioC-3_at	605.067	P	4.42873e-05
AFFX-BioDn-5_at	663.239	P	4.42873e-05
AFFX-BioDn-3_at	3149.25	P	5.16732e-05
AFFX-CreX-5_at	6796.8	P	5.16732e-05
AFFX-CreX-3_at	9969.29	P	4.42873e-05
AFFX-DapX-5_at	133.907	P	7.00668e-05
AFFX-DapX-M_at	258.098	P	0.000753643
AFFX-DapX-3_at	250.911	P	0.000146581
AFFX-LysX-5_at	20.6119	P	0.0103167
AFFX-LysX-M_at	26.8384	P	0.0113844
AFFX-LysX-3_at	51.7276	P	0.000296708
AFFX-PheX-5_at	22.0572	P	0.000972149
AFFX-PheX-M_at	37.9066	P	0.0182806
AFFX-PheX-3_at	48.8168	P	0.00687065
AFFX-ThrX-5_at	46.7697	P	0.000195116
AFFX-ThrX-M_at	46.4405	P	0.000389797
AFFX-ThrX-3_at	69.4048	P	0.000389797
AFFX-TrpnX-5_at	16.2928	P	0.026111
AFFX-TrpnX-M_at	0.559747	A	0.891021
AFFX-TrpnX-3_at	11.599	A	0.216524
AFFX-r2-Ec-bioB-5_at	337.917	P	0.000244141
AFFX-r2-Ec-bioB-M_at	460.711	P	0.000244141
AFFX-r2-Ec-bioB-3_at	309.134	P	0.000244141
AFFX-r2-Ec-bioC-5_at	622.77	P	0.000244141
AFFX-r2-Ec-bioC-3_at	978.976	P	0.000244141
AFFX-r2-Ec-bioD-5_at	2912.37	P	0.000244141
AFFX-r2-Ec-bioD-3_at	3300.42	P	0.000244141
AFFX-r2-P1-cre-5_at	11545.7	P	0.000244141
AFFX-r2-P1-cre-3_at	13541	P	0.000244141
AFFX-r2-Bs-dap-5_at	185.33	P	0.000244141
AFFX-r2-Bs-dap-M_at	271.23	P	0.000244141
AFFX-r2-Bs-dap-3_at	376.331	P	0.000244141
AFFX-r2-Bs-lys-5_at	26.1486	P	0.000244141
AFFX-r2-Bs-lys-M_at	17.3208	P	0.0461426
AFFX-r2-Bs-lys-3_at	37.7045	P	0.000244141
AFFX-r2-Bs-phe-5_at	32.1217	P	0.000244141
AFFX-r2-Bs-phe-M_at	25.0353	P	0.00805664
AFFX-r2-Bs-phe-3_at	84.9252	P	0.00805664
AFFX-r2-Bs-thr-3_s_at	82.5851	P	0.0461426
AFFX-r2-Bs-thr-M_s_at	79.4916	P	0.0107422
AFFX-r2-Bs-thr-5_s_at	62.0652	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	249.759	P	0.000581214
AFFX-HUMISGF3A/M97935_MA_at	348.348	P	6.02111e-05
AFFX-HUMISGF3A/M97935_MB_at	343.964	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	1014.38	P	6.02111e-05
AFFX-HUMRGE/M10098_5_at	151.941	P	0.000753643
AFFX-HUMRGE/M10098_M_at	117.002	P	0.000258358
AFFX-HUMRGE/M10098_3_at	172.877	P	0.000972149
AFFX-HUMGAPDH/M33197_5_at	13227.4	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	11548.4	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	12607.6	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	8290.71	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	8776.54	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	9407.96	P	4.42873e-05
AFFX-M27830_5_at	485.989	P	4.42873e-05
AFFX-M27830_M_at	942.379	P	0.00844047
AFFX-M27830_3_at	4.98902	A	0.783476
AFFX-hum_alu_at	13064.5	P	2.6068e-13
1007_s_at	341.675	P	0.000673102
1053_at	277.619	P	0.000467546
117_at	35.6895	P	0.0130918
121_at	175.173	P	0.0149366
1255_g_at	1.97546	A	0.892699
1294_at	43.7587	A	0.138765
1316_at	31.6083	P	0.00564279
1320_at	30.4234	A	0.284747
1405_i_at	8.09871	A	0.413046
1431_at	11.8484	A	0.107301
1438_at	23.0295	A	0.150527
1487_at	764.701	P	0.000673102
1494_f_at	23.5559	A	0.162935
1598_g_at	340.633	P	0.0011411
160020_at	988.112	P	0.000265621
1729_at	272.418	P	0.000671849
1773_at	532.125	P	0.000673102
177_at	127.392	P	0.000218889
179_at	162.143	P	0.0218664
