^SAMPLE = GSM960292
!Sample_title = 6-HeLa HPMPC c
!Sample_geo_accession = GSM960292
!Sample_status = Public on Jul 03 2013
!Sample_submission_date = Jul 12 2012
!Sample_last_update_date = Jul 03 2013
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = HeLa cells, 72h growth + 50µg/ml cidofovir
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = organ: cervix
!Sample_characteristics_ch1 = disease: adenocarcinoma
!Sample_characteristics_ch1 = cell type: epithelial
!Sample_characteristics_ch1 = cell line: HeLa
!Sample_biomaterial_provider_ch1 = ATCC: CCL-2™
!Sample_treatment_protocol_ch1 = attached cells (24 h after passaging), grown for 72 h in renewed medium + 50 µg/ml cidofovir
!Sample_growth_protocol_ch1 = cultured at 37°C, 5% CO2 in DMEM, supplemented with 10% fetal calf serum , 1% L-glutamine, 1% nonessential amino acids, 1% sodium pyruvate and 1% HEPES
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = 106 cells were lysed with TRIzol reagent for 3 minutes at RT, 20% chloroform was added, centrifuged for 15 minutes at 4°C at 13.000 g, RNA was further isolated with RNeasy Mini Kit (Qiagen)
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = RNA concentration and purity were determined spectrophotometrically using the Nanodrop ND-1000 (Nanodrop Technologies) and RNA integrity was assessed using a Bioanalyser 2100 (Agilent). Per sample, an amount of 100 ng of total RNA spiked with bacterial RNA transcript positive controls (Affymetrix) was amplified and labeled using the GeneChip 3' IVT express kit (Affymetrix). All steps were carried out according to the manufacturers protocol (Affymetrix).
!Sample_hyb_protocol = A mixture of purified and fragmented biotinylated aRNA and hybridisation controls (Affymetrix) was hybridised on Affymetrix HG U133 Plus 2.0 arrays followed by staining and washing in a GeneChip® fluidics station 450  (Affymetrix) according to the manufacturer’s procedures.
!Sample_scan_protocol = To assess the raw probe signal intensities, chips were scanned using a GeneChip® scanner 3000 (Affymetrix).
!Sample_description = ---
!Sample_data_processing = Data were normalized using RMA as implemented in the Affy package (version 1.34.0) of Bioconductor. Expression values are represented on a log2-scale.
!Sample_platform_id = GPL570
!Sample_contact_name = Rekin's,,Janky
!Sample_contact_email = Nucleomics.Bioinformatics@vib.be
!Sample_contact_department = Nucleomics Core
!Sample_contact_institute = VIB
!Sample_contact_address = Herestraat 49 Box 816
!Sample_contact_city = Leuven
!Sample_contact_zip/postal_code = B-3000
!Sample_contact_country = Belgium
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM960nnn/GSM960292/suppl/GSM960292_hyb12860.CEL.gz
!Sample_series_id = GSE39293
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = log2 RMA normalized signal intensity
#ABS_CALL = the MAS 5.0 detection call in an absolute analysis that indicates if the transcript was present (P), absent (A), marginal (M), or no call (NC)
#DETECTION P-VALUE = 'detection p-value', p-value that indicates the significance level of the detection call
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
1007_s_at	8.336040613	P	0.000673
1053_at	8.105934323	P	0.000219
117_at	3.865352973	P	0.035163
121_at	6.075397803	P	0.014937
1255_g_at	1.653063093	A	0.749276
1294_at	4.062738123	A	0.189687
1316_at	5.603352232	P	0.000322
1320_at	3.276434763	A	0.541184
1405_i_at	2.21469591	A	0.078906
1431_at	1.987730898	A	0.358691
1438_at	3.94861044	A	0.795978
1487_at	6.050016781	P	0.031336
1494_f_at	4.028215605	A	0.52062
1552256_a_at	8.409616022	P	0.001673
1552257_a_at	8.670170804	P	0.00222
1552258_at	4.022860935	A	0.328321
1552261_at	2.615071712	A	0.464576
1552263_at	5.342805695	P	0.001673
1552264_a_at	6.1600704	P	0.00222
1552266_at	1.360006989	A	0.788202
1552269_at	2.248592579	A	0.605162
1552271_at	3.693123077	A	0.92257
1552272_a_at	3.899427988	A	0.143002
1552274_at	5.066527236	P	0.003823
1552275_s_at	3.328584368	P	0.013116
1552276_a_at	4.472056157	A	0.361054
1552277_a_at	7.758902808	P	0.001673
1552278_a_at	4.768796555	P	0.04558
1552279_a_at	5.672078401	P	0.003823
1552280_at	2.258917474	A	0.962316
1552281_at	4.6287214	A	0.143002
1552283_s_at	4.102154582	P	0.001673
1552286_at	3.902985355	A	0.065333
1552287_s_at	6.555053201	P	0.001673
1552288_at	2.341435758	A	0.835968
1552289_a_at	2.854204483	A	0.638946
1552291_at	5.224461546	P	0.001673
1552293_at	2.630420269	A	0.92257
1552295_a_at	5.731009241	P	0.04558
1552296_at	2.500360057	A	0.908843
1552299_at	2.224097483	A	0.788202
1552301_a_at	4.24872151	P	0.02523
1552302_at	2.184111517	P	0.013116
1552303_a_at	3.982815329	P	0.030942
1552304_at	4.762848658	P	0.002924
1552306_at	5.706090788	P	0.00222
1552307_a_at	6.439366522	P	0.013116
1552309_a_at	9.572875158	P	0.001673
1552310_at	7.651022627	P	0.001673
1552311_a_at	5.245935412	A	0.328321
1552312_a_at	5.947126719	P	0.00222
1552314_a_at	3.804071963	P	0.037684
1552315_at	3.617425588	P	0.008184
1552316_a_at	1.81118477	A	0.97477
1552318_at	1.75665108	A	0.328321
1552319_a_at	2.970908667	A	0.638946
1552320_a_at	1.531049199	A	0.570568
1552321_a_at	1.576135778	A	0.995037
1552322_at	1.98380912	A	0.143002
1552323_s_at	3.880995991	P	0.001673
1552325_at	1.327932141	A	0.238453
1552326_a_at	2.303527791	A	0.733153
1552327_at	1.70116845	A	0.893502
1552329_at	7.19120257	P	0.001673
1552330_at	5.323027235	P	0.001673
1552332_at	6.125892167	A	0.535424
1552334_at	4.386746923	P	0.030942
1552335_at	4.82064941	A	0.211798
1552337_s_at	2.017611918	A	0.535424
1552338_at	2.242241134	A	0.997076
1552340_at	2.811945603	A	0.813028
1552343_s_at	3.215398479	P	0.037684
1552344_s_at	6.39128918	P	0.001673
1552347_at	4.890600124	P	0.001673
1552348_at	2.913159601	A	0.266847
1552349_a_at	2.770594726	A	0.361054
1552354_at	3.112606658	A	0.97957
1552355_s_at	3.561098462	A	0.5
