^SAMPLE = GSM170591
!Sample_title = Melanoma cell line D36
!Sample_geo_accession = GSM170591
!Sample_status = Public on Mar 31 2007
!Sample_submission_date = Feb 20 2007
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = Melanoma cell line D36
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Melanoma cell line established from metastatic melanoma
!Sample_biomaterial_provider_ch1 = Dr C. Schmidt
!Sample_growth_protocol_ch1 = Melanoma cell lines were cultured in RPMI 1640 in the presence of 10% fetal bovine serum. 
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = RNA extractions were performed using Qiagen RNeasy Midi-kits as per the manufacturer’s instructions. RNA quality and concentration were assessed using a 2100 BioAnalyser (Agilent Technologies). 
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). 
!Sample_hyb_protocol = This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450.
!Sample_scan_protocol = Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). 
!Sample_description = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_data_processing = Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_platform_id = GPL570
!Sample_contact_name = Leisl,,Packer
!Sample_contact_laboratory = Oncogenomics Laboratory
!Sample_contact_department = Cancer and Cell Biology
!Sample_contact_institute = Queensland Institute of Medical Research
!Sample_contact_address = 300 Herston Rd
!Sample_contact_city = Herston
!Sample_contact_state = QLD
!Sample_contact_zip/postal_code = 4006
!Sample_contact_country = Australia
!Sample_contact_web_link = www.qimr.edu.au
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM170nnn/GSM170591/suppl/GSM170591.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM170nnn/GSM170591/suppl/GSM170591.CHP.gz
!Sample_relation = Reanalyzed by: GSE64985
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE7127
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = signal value
#ABS_CALL = signal absent/present
#DETECTION-P-VALUE = detection p-value
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION-P-VALUE
AFFX-BioB-5_at	317.434	P	0.000340305
AFFX-BioB-M_at	429.302	P	4.42873e-05
AFFX-BioB-3_at	247.604	P	4.42873e-05
AFFX-BioC-5_at	683.863	P	4.42873e-05
AFFX-BioC-3_at	668.742	P	5.16732e-05
AFFX-BioDn-5_at	786.916	P	4.42873e-05
AFFX-BioDn-3_at	3325.88	P	4.42873e-05
AFFX-CreX-5_at	8040.55	P	5.16732e-05
AFFX-CreX-3_at	10537.7	P	4.42873e-05
AFFX-DapX-5_at	47.7668	P	0.000126798
AFFX-DapX-M_at	81.1254	P	0.00448081
AFFX-DapX-3_at	81.3125	P	0.000581214
AFFX-LysX-5_at	9.9786	A	0.205732
AFFX-LysX-M_at	14.1813	A	0.354453
AFFX-LysX-3_at	21.5067	P	0.000581214
AFFX-PheX-5_at	4.76029	A	0.205732
AFFX-PheX-M_at	3.61317	A	0.41138
AFFX-PheX-3_at	23.9247	A	0.083592
AFFX-ThrX-5_at	20.1728	P	0.026111
AFFX-ThrX-M_at	5.14629	A	0.51489
AFFX-ThrX-3_at	24.0349	P	0.0284573
AFFX-TrpnX-5_at	15.6423	A	0.165861
AFFX-TrpnX-M_at	9.27531	A	0.659339
AFFX-TrpnX-3_at	12.8763	A	0.083592
AFFX-r2-Ec-bioB-5_at	377.913	P	0.000244141
AFFX-r2-Ec-bioB-M_at	521.959	P	0.000244141
AFFX-r2-Ec-bioB-3_at	315.444	P	0.000244141
AFFX-r2-Ec-bioC-5_at	683.1	P	0.000244141
AFFX-r2-Ec-bioC-3_at	934.034	P	0.000244141
AFFX-r2-Ec-bioD-5_at	3045.85	P	0.000244141
AFFX-r2-Ec-bioD-3_at	3742.82	P	0.000244141
AFFX-r2-P1-cre-5_at	12831.3	P	0.000244141
AFFX-r2-P1-cre-3_at	14376	P	0.000244141
AFFX-r2-Bs-dap-5_at	49.9129	P	0.0185547
AFFX-r2-Bs-dap-M_at	70.9237	P	0.000732422
AFFX-r2-Bs-dap-3_at	93.5113	P	0.000732422
AFFX-r2-Bs-lys-5_at	14.8415	P	0.0141602
AFFX-r2-Bs-lys-M_at	10.9291	A	0.129639
AFFX-r2-Bs-lys-3_at	22.1777	P	0.000244141
AFFX-r2-Bs-phe-5_at	11.9027	A	0.129639
AFFX-r2-Bs-phe-M_at	12.7176	A	0.303711
AFFX-r2-Bs-phe-3_at	8.31701	A	0.0952148
AFFX-r2-Bs-thr-3_s_at	21.3857	A	0.398926
AFFX-r2-Bs-thr-M_s_at	32.4497	A	0.149658
AFFX-r2-Bs-thr-5_s_at	18.6427	P	0.0107422
AFFX-HUMISGF3A/M97935_5_at	256.32	P	0.000581214
AFFX-HUMISGF3A/M97935_MA_at	332.503	P	8.14279e-05
AFFX-HUMISGF3A/M97935_MB_at	295.627	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	996.799	P	5.16732e-05
AFFX-HUMRGE/M10098_5_at	154.064	P	0.000296708
AFFX-HUMRGE/M10098_M_at	126.077	P	0.000146581
AFFX-HUMRGE/M10098_3_at	196.249	P	0.000258358
AFFX-HUMGAPDH/M33197_5_at	12452.9	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	11068.8	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	11289.1	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	7872.08	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	8303.21	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	9036.87	P	4.42873e-05
AFFX-M27830_5_at	527.821	P	4.42873e-05
AFFX-M27830_M_at	631.746	P	0.00255552
AFFX-M27830_3_at	23.1403	A	0.455413
AFFX-hum_alu_at	11821	P	2.6068e-13
1007_s_at	576.256	P	0.000561689
1053_at	355.187	P	0.000673102
117_at	52.5375	P	0.00418033
121_at	184.144	P	0.0130918
1255_g_at	5.82277	A	0.541184
1294_at	125.897	P	0.000959383
1316_at	30.3002	P	0.00160229
1320_at	14.8171	A	0.581931
1405_i_at	99.8532	P	0.00315926
1431_at	8.86231	P	0.0393654
1438_at	27.9783	M	0.0544704
1487_at	187.083	P	0.0114474
1494_f_at	31.5274	A	0.138765
1598_g_at	138.058	M	0.0544704
160020_at	320.401	P	0.00135385
1729_at	52.8192	P	0.00564279
1773_at	303.424	P	0.00261695
177_at	32.9586	P	0.000804598
