^SAMPLE = GSM155071
!Sample_title = Granta- 519 cell line treated with emetine followed by actinomycin D treatment. Pool of a time course
!Sample_geo_accession = GSM155071
!Sample_status = Public on Dec 31 2007
!Sample_submission_date = Jan 12 2007
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = Granta-519 cell line treated with emetine followed by actinomycin D treatment. Pool of a time course
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Mantle Cell Lymphoma cell line
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = TRIzol extraction followed by a cleanup using the QUIAGEN RNAesy Mini kit
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Biotynilated cRNA were prepared according to the standard Affymetrix protocol from 2 micrograms Total RNA (Expression Analysis Technical Manual (Affymetrix Inc)
!Sample_hyb_protocol = Following fragmentation, 10 micrograms of cRNA were hybridized for 16 hours at 45ºC on human 133 Plus 2.0 . GeneChips were washed and stained in the Affymetrix Fluidics Station 450
!Sample_scan_protocol = GeneChips were scanned using the Affymetrix 3000 Scanner system
!Sample_description = Gene expression data from GRANTA cell line treated with emetine
!Sample_data_processing = The data were analyzed with GCOS 1.4 using the Affymetrix default analysis settings and global scailing as normalization method. The target intensity used was arbitrarily set to 150
!Sample_platform_id = GPL570
!Sample_contact_name = Pedro,,Jares
!Sample_contact_email = pjares@clinic.ub.es
!Sample_contact_department = Genomics Unit
!Sample_contact_institute = IDIBAPS
!Sample_contact_address = c/ Villarroel 170
!Sample_contact_city = Barcelona
!Sample_contact_state = Barcelona
!Sample_contact_zip/postal_code = 08036
!Sample_contact_country = Spain
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM155nnn/GSM155071/suppl/GSM155071.CEL.gz
!Sample_relation = Reanalyzed by: GSE64985
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE6728
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = MAS5-calculated Signal intensity
#ABS_CALL = the call in an absolute analysis that indicates if the transcript was present (P), absent (A), marginal (M)
#DETECTION P-VALUE = 'detection p-value', p-value that indicates the significance level of the detection call
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	271.2	P	0.00034
AFFX-BioB-M_at	338.4	P	0.000044
AFFX-BioB-3_at	245.9	P	0.000662
AFFX-BioC-5_at	508.2	P	0.00007
AFFX-BioC-3_at	459.7	P	0.000044
AFFX-BioDn-5_at	683.7	P	0.000044
AFFX-BioDn-3_at	2591.9	P	0.00006
AFFX-CreX-5_at	5347.4	P	0.000044
AFFX-CreX-3_at	7685.7	P	0.000044
AFFX-DapX-5_at	8.3	A	0.52976
AFFX-DapX-M_at	3.3	A	0.760937
AFFX-DapX-3_at	2.9	A	0.672921
AFFX-LysX-5_at	10.3	A	0.0727
AFFX-LysX-M_at	9.6	A	0.529762
AFFX-LysX-3_at	15.5	A	0.067678
AFFX-PheX-5_at	1	A	0.804734
AFFX-PheX-M_at	1.6	A	0.966323
AFFX-PheX-3_at	9.7	A	0.5
AFFX-ThrX-5_at	3.2	A	0.60308
AFFX-ThrX-M_at	12.3	A	0.300606
AFFX-ThrX-3_at	9.1	A	0.659339
AFFX-TrpnX-5_at	28.5	A	0.175328
AFFX-TrpnX-M_at	3.6	A	0.737173
AFFX-TrpnX-3_at	10.9	A	0.368438
AFFX-r2-Ec-bioB-5_at	332.7	P	0.000244
AFFX-r2-Ec-bioB-M_at	434.3	P	0.000244
AFFX-r2-Ec-bioB-3_at	290.8	P	0.000244
AFFX-r2-Ec-bioC-5_at	450.4	P	0.000244
AFFX-r2-Ec-bioC-3_at	880.7	P	0.000244
AFFX-r2-Ec-bioD-5_at	2292.3	P	0.000244
AFFX-r2-Ec-bioD-3_at	2912.9	P	0.000244
AFFX-r2-P1-cre-5_at	10768.6	P	0.000244
AFFX-r2-P1-cre-3_at	12494.1	P	0.000244
AFFX-r2-Bs-dap-5_at	2.3	A	0.80542
AFFX-r2-Bs-dap-M_at	12.4	A	0.432373
AFFX-r2-Bs-dap-3_at	1.5	A	0.888428
AFFX-r2-Bs-lys-5_at	5.9	A	0.5
AFFX-r2-Bs-lys-M_at	1.5	A	0.828613
AFFX-r2-Bs-lys-3_at	12.3	A	0.095215
AFFX-r2-Bs-phe-5_at	12.7	A	0.219482
AFFX-r2-Bs-phe-M_at	11.5	A	0.219482
AFFX-r2-Bs-phe-3_at	13.7	A	0.27417
AFFX-r2-Bs-thr-3_s_at	2.4	A	0.969727
AFFX-r2-Bs-thr-M_s_at	3.4	A	0.870361
AFFX-r2-Bs-thr-5_s_at	17.2	M	0.056152
AFFX-HUMISGF3A/M97935_5_at	170.8	P	0.000857
AFFX-HUMISGF3A/M97935_MA_at	202	P	0.000127
AFFX-HUMISGF3A/M97935_MB_at	299.5	P	0.000044
AFFX-HUMISGF3A/M97935_3_at	872.4	P	0.000052
AFFX-HUMRGE/M10098_5_at	10617.8	P	0.000044
AFFX-HUMRGE/M10098_M_at	4836.3	P	0.000044
AFFX-HUMRGE/M10098_3_at	5201.5	P	0.000052
AFFX-HUMGAPDH/M33197_5_at	7510.4	P	0.000044
AFFX-HUMGAPDH/M33197_M_at	7811.7	P	0.000044
AFFX-HUMGAPDH/M33197_3_at	8007.8	P	0.000044
AFFX-HSAC07/X00351_5_at	7984.4	P	0.000044
AFFX-HSAC07/X00351_M_at	8943.9	P	0.000044
AFFX-HSAC07/X00351_3_at	10402.9	P	0.000044
AFFX-M27830_5_at	3838.2	P	0.000044
AFFX-M27830_M_at	1894	P	0.002556
AFFX-M27830_3_at	12.7	A	0.544587
AFFX-hum_alu_at	10839.3	P	0
1007_s_at	287.7	P	0.001892
1053_at	762.9	P	0.000562
117_at	6.1	A	0.32083
121_at	213.5	P	0.003585
1255_g_at	3.1	A	0.933135
1294_at	66.2	A	0.107301
1316_at	44.4	P	0.000959
1320_at	3.8	A	0.960635
1405_i_at	418.7	P	0.000491
1431_at	59.2	P	0.001354
1438_at	4.6	A	0.956032
1487_at	229	P	0.02786
1494_f_at	24.9	A	0.250724
1598_g_at	138.6	P	0.048995
160020_at	60.8	P	0.043968
1729_at	241.5	P	0.001892
1773_at	102.5	A	0.089405
177_at	70.7	P	0.001141
179_at	182.9	P	0.013092
1861_at	143.2	P	0.001602
200000_s_at	515.1	P	0.000244
200001_at	642.3	P	0.000732
200002_at	6863.4	P	0.000244
200003_s_at	10144.8	P	0.000244
200004_at	4172.7	P	0.000244
200005_at	3693.6	P	0.000244
200006_at	4780.9	P	0.000244
200007_at	4341	P	0.000244
200008_s_at	2404	P	0.000244
200009_at	5018.2	P	0.000244
200010_at	6377.9	P	0.000244
200011_s_at	764	P	0.000244
200012_x_at	7501.1	P	0.000244
200013_at	9108.4	P	0.000244
200014_s_at	3224.4	P	0.000244
200015_s_at	2332.3	P	0.000732
200016_x_at	6915	P	0.000244
200017_at	8289.6	P	0.000244
200018_at	10703.4	P	0.000244
200019_s_at	6278.9	P	0.000244
200020_at	597.6	P	0.000244
200021_at	7933.6	P	0.000244
200022_at	7349.9	P	0.000244
200023_s_at	3797.9	P	0.000244
200024_at	7990	P	0.000244
200025_s_at	7962.3	P	0.000244
200026_at	9718.7	P	0.000244
200027_at	3867.5	P	0.000244
200028_s_at	2163.3	P	0.000244
200029_at	9321.7	P	0.000244
200030_s_at	5349.8	P	0.000244
200031_s_at	12254.9	P	0.000244
200032_s_at	10195.1	P	0.000244
200033_at	3137.9	P	0.000244
200034_s_at	8556.4	P	0.000244
200035_at	350.3	P	0.00415
200036_s_at	6082.6	P	0.000244
200037_s_at	2503.8	P	0.000244
200038_s_at	9948.6	P	0.000244
200039_s_at	2423	P	0.000244
200040_at	1761.7	P	0.000244
200041_s_at	4234.7	P	0.000244
200042_at	1512.5	P	0.000244
200043_at	4145.1	P	0.000244
200044_at	2046	P	0.000244
200045_at	1340.1	P	0.000244
200046_at	1759.1	P	0.000244
200047_s_at	3164.1	P	0.000244
200048_s_at	2575.1	P	0.000244
200049_at	519.3	P	0.000244
200050_at	1415.7	P	0.000244
200051_at	865.8	P	0.000244
200052_s_at	2080.2	P	0.000244
200053_at	461.9	P	0.000244
200054_at	1071.9	P	0.000244
200055_at	1357.9	P	0.000244
200056_s_at	761.6	P	0.000244
200057_s_at	3610.2	P	0.000244
200058_s_at	2967.6	P	0.000244
200059_s_at	4318.6	P	0.000244
200060_s_at	2610.1	P	0.000244
200061_s_at	9464.1	P	0.000244
200062_s_at	10891.9	P	0.000244
200063_s_at	8369.8	P	0.000244
200064_at	5338.6	P	0.000244
200065_s_at	2304.1	P	0.000244
200066_at	1650.6	P	0.000244
200067_x_at	1386.1	P	0.000244
200068_s_at	2072.6	P	0.000244
200069_at	751.6	P	0.000244
200070_at	390.6	P	0.000244
200071_at	2368.8	P	0.000244
200072_s_at	3468.5	P	0.000244
200073_s_at	4836.7	P	0.000244
200074_s_at	4537.9	P	0.000244
200075_s_at	994.8	P	0.000244
200076_s_at	301.6	P	0.001221
