^SAMPLE = GSM960296
!Sample_title = 18-HaCaT 51 c
!Sample_geo_accession = GSM960296
!Sample_status = Public on Jul 03 2013
!Sample_submission_date = Jul 12 2012
!Sample_last_update_date = Jul 03 2013
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = HaCaT cells cidofovir resistant (#51), 72h growth
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = tissue: skin
!Sample_characteristics_ch1 = cell type: keratinocyte
!Sample_characteristics_ch1 = description: in vitro spontaneously transformed
!Sample_characteristics_ch1 = cell line: HaCaT
!Sample_biomaterial_provider_ch1 = CLS: #300493
!Sample_treatment_protocol_ch1 = attached cells (24 h after passaging), grown for 72 h in renewed medium
!Sample_growth_protocol_ch1 = cultured at 37°C, 5% CO2 in DMEM, supplemented with 10% fetal calf serum , 1% L-glutamine, 1% nonessential amino acids, 1% sodium pyruvate and 1% HEPES
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = 106 cells were lysed with TRIzol reagent for 3 minutes at RT, 20% chloroform was added, centrifuged for 15 minutes at 4°C at 13.000 g, RNA was further isolated with RNeasy Mini Kit (Qiagen)
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = RNA concentration and purity were determined spectrophotometrically using the Nanodrop ND-1000 (Nanodrop Technologies) and RNA integrity was assessed using a Bioanalyser 2100 (Agilent). Per sample, an amount of 100 ng of total RNA spiked with bacterial RNA transcript positive controls (Affymetrix) was amplified and labeled using the GeneChip 3' IVT express kit (Affymetrix). All steps were carried out according to the manufacturers protocol (Affymetrix).
!Sample_hyb_protocol = A mixture of purified and fragmented biotinylated aRNA and hybridisation controls (Affymetrix) was hybridised on Affymetrix HG U133 Plus 2.0 arrays followed by staining and washing in a GeneChip® fluidics station 450  (Affymetrix) according to the manufacturer’s procedures.
!Sample_scan_protocol = To assess the raw probe signal intensities, chips were scanned using a GeneChip® scanner 3000 (Affymetrix).
!Sample_description = ---
!Sample_data_processing = Data were normalized using RMA as implemented in the Affy package (version 1.34.0) of Bioconductor. Expression values are represented on a log2-scale.
!Sample_platform_id = GPL570
!Sample_contact_name = Rekin's,,Janky
!Sample_contact_email = Nucleomics.Bioinformatics@vib.be
!Sample_contact_department = Nucleomics Core
!Sample_contact_institute = VIB
!Sample_contact_address = Herestraat 49 Box 816
!Sample_contact_city = Leuven
!Sample_contact_zip/postal_code = B-3000
!Sample_contact_country = Belgium
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM960nnn/GSM960296/suppl/GSM960296_hyb12864.CEL.gz
!Sample_series_id = GSE39293
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = log2 RMA normalized signal intensity
#ABS_CALL = the MAS 5.0 detection call in an absolute analysis that indicates if the transcript was present (P), absent (A), marginal (M), or no call (NC)
#DETECTION P-VALUE = 'detection p-value', p-value that indicates the significance level of the detection call
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
1007_s_at	9.916826043	P	0.000219
1053_at	7.929909894	P	0.000266
117_at	3.316860262	A	0.302547
121_at	6.100414617	P	0.014937
1255_g_at	1.745563213	A	0.378185
1294_at	4.97885812	P	0.009985
1316_at	5.229627988	P	0.000805
1320_at	3.582511013	A	0.602006
1405_i_at	2.210121896	A	0.537511
1431_at	2.184508874	A	0.339558
1438_at	4.695249352	A	0.098054
1487_at	8.131840803	P	0.002617
1494_f_at	3.859180831	A	0.358691
1552256_a_at	7.424036524	P	0.001673
1552257_a_at	7.545245037	P	0.002924
1552258_at	4.20332752	A	0.186972
1552261_at	2.945594514	P	0.04558
1552263_at	6.224585581	P	0.001673
1552264_a_at	7.068711092	P	0.001673
1552266_at	1.541880916	A	0.535424
1552269_at	3.115355497	A	0.123873
1552271_at	3.504276359	A	0.962316
1552272_a_at	3.84283579	P	0.037684
1552274_at	6.009002566	P	0.002924
1552275_s_at	4.136523327	P	0.016427
1552276_a_at	4.073059107	A	0.394838
1552277_a_at	9.309276604	P	0.001673
1552278_a_at	5.650124304	P	0.030942
1552279_a_at	5.818140079	P	0.002924
1552280_at	2.44705315	A	0.703144
1552281_at	4.515017604	A	0.5
1552283_s_at	3.740511268	P	0.002924
1552286_at	4.455853432	P	0.037684
1552287_s_at	6.584710007	P	0.001673
1552288_at	2.130449681	A	0.95442
1552289_a_at	2.546720077	A	0.856998
1552291_at	7.235002669	P	0.001673
1552293_at	2.771126284	A	0.962316
1552295_a_at	5.167600113	A	0.091157
1552296_at	2.480841069	A	0.945245
1552299_at	3.034302936	A	0.065333
1552301_a_at	4.656927918	P	0.003823
1552302_at	2.585815317	P	0.00222
1552303_a_at	4.335775292	P	0.02043
1552304_at	5.695685754	P	0.00222
1552306_at	6.56002622	P	0.001673
1552307_a_at	5.457602003	P	0.030942
1552309_a_at	2.050127231	A	0.638946
1552310_at	7.683606681	P	0.001673
1552311_a_at	5.270047418	A	0.091157
1552312_a_at	6.377025287	P	0.001673
1552314_a_at	4.131361434	P	0.00222
1552315_at	3.541526185	P	0.013116
1552316_a_at	1.750261262	A	0.962316
1552318_at	1.70744566	A	0.876127
1552319_a_at	4.731133487	P	0.001673
1552320_a_at	1.372555308	A	0.464576
1552321_a_at	1.722035177	A	0.733153
1552322_at	1.722471987	A	0.091157
1552323_s_at	3.679176176	P	0.003823
1552325_at	1.314411785	A	0.394838
1552326_a_at	2.755668719	A	0.605162
1552327_at	1.929806017	A	0.535424
1552329_at	5.652540265	P	0.001673
1552330_at	4.75875295	P	0.001673
1552332_at	6.41086862	A	0.296856
1552334_at	5.107777166	P	0.008184
1552335_at	4.531516194	A	0.266847
1552337_s_at	1.82300199	A	0.788202
1552338_at	2.491714505	A	0.986884
1552340_at	2.851662895	A	0.893388
1552343_s_at	3.244185895	P	0.006396
1552344_s_at	7.18320758	P	0.001673
1552347_at	5.264583691	P	0.001673
1552348_at	2.574374003	A	0.570568
1552349_a_at	2.869822733	A	0.733153
1552354_at	3.161495125	A	0.97957
1552355_s_at	3.409438053	A	0.908843
1552359_at	1.938930618	A	0.123873
1552360_a_at	4.291308103	P	0.008184
1552362_a_at	4.825698375	P	0.010398
1552364_s_at	4.581421127	P	0.00222
1552365_at	2.54765859	P	0.002924
1552367_a_at	2.403031653	A	0.186972
1552368_at	1.859458998	A	0.186972
1552370_at	5.86251389	P	0.00222
1552372_at	1.340879438	A	0.328321
1552373_s_at	1.543537336	A	0.296856
1552375_at	1.91419276	A	0.296856
1552377_s_at	5.353316704	A	0.065333
1552378_s_at	6.221867206	P	0.001673
1552379_at	1.246224701	A	0.703144
1552381_at	1.661200555	A	0.835968
1552383_at	3.622516892	A	0.429432
1552384_a_at	2.836347309	A	0.535424
1552386_at	1.411831844	A	0.761547
1552388_at	4.410980588	A	0.856998
1552389_at	1.937702319	A	0.296856
1552390_a_at	1.588777029	A	0.605162
1552391_at	2.332035787	P	0.04558
1552393_at	1.734502479	A	0.570568
1552394_a_at	1.309178418	A	0.703144
