^SAMPLE = GSM183441
!Sample_title = SKBR3 WT 2
!Sample_geo_accession = GSM183441
!Sample_status = Public on Jun 01 2007
!Sample_submission_date = Apr 20 2007
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = breast adenocarcinoma, cell line
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = ATCC HTB-30
!Sample_growth_protocol_ch1 = Cell were grown to log phase prior to RNA extraction in DMEM media containing 10% fetal bovine serum, L-glutamine and penicillin/streptomycin
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = QIAGEN Rneasy
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = see Affymetrix expression manual, section 2
!Sample_hyb_protocol = GeneChips were washed and stained in the Affymetrix Fluidics Station 450
!Sample_scan_protocol = GeneChips were scanned using the Affymetrix GeneChip Scanner 3000 7G
!Sample_description = control
!Sample_data_processing = GCOS 1.3 was used to convert intensities using Expression Analysis settings :Parameters -default, Baseline - default, Probemask - default, Normalization - all probe sets, Scaling - all probe sets, Target Signal: 2500
!Sample_platform_id = GPL570
!Sample_contact_name = Igor,,Vivanco
!Sample_contact_email = ivivanco@ucla.edu
!Sample_contact_phone = (310) 825 1205
!Sample_contact_fax = (310) 206 8975
!Sample_contact_laboratory = Mellinghoff
!Sample_contact_department = Mol. & Md. Pharmacology
!Sample_contact_institute = UCLA
!Sample_contact_address = 700 Westwood plaza
!Sample_contact_city = Los Angeles
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 90095
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM183nnn/GSM183441/suppl/GSM183441.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM183nnn/GSM183441/suppl/GSM183441.CHP.gz
!Sample_relation = Reanalyzed by: GSE64985
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE7562
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = Signal
#ABS_CALL = indicating whether the transcript was present (P), absent (A), or marginal (M)
#DETECTION P-VALUE = 
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	2241.23	P	0.000389797
AFFX-BioB-M_at	3451.21	P	4.42873e-05
AFFX-BioB-3_at	2478.57	P	9.4506e-05
AFFX-BioC-5_at	5470.36	P	4.42246e-05
AFFX-BioC-3_at	6111.97	P	4.42873e-05
AFFX-BioDn-5_at	18113.9	P	5.16732e-05
AFFX-BioDn-3_at	27659.2	P	5.16732e-05
AFFX-CreX-5_at	77076.8	P	5.16732e-05
AFFX-CreX-3_at	121506	P	4.42873e-05
AFFX-DapX-5_at	151.22	A	0.425962
AFFX-DapX-M_at	168.153	A	0.772364
AFFX-DapX-3_at	262.497	A	0.116113
AFFX-LysX-5_at	10.6606	A	0.953533
AFFX-LysX-M_at	26.0043	A	0.910541
AFFX-LysX-3_at	171.545	A	0.425962
AFFX-PheX-5_at	19.4891	A	0.953518
AFFX-PheX-M_at	11.5832	A	0.941572
AFFX-PheX-3_at	253.205	A	0.327079
AFFX-ThrX-5_at	20.0289	A	0.978098
AFFX-ThrX-M_at	19.2107	A	0.921998
AFFX-ThrX-3_at	22.4728	A	0.749204
AFFX-TrpnX-5_at	201.453	A	0.287743
AFFX-TrpnX-M_at	40.3154	A	0.921998
AFFX-TrpnX-3_at	184.953	A	0.455413
AFFX-r2-Ec-bioB-5_at	4166.32	P	0.000244141
AFFX-r2-Ec-bioB-M_at	4102.32	P	0.000244141
AFFX-r2-Ec-bioB-3_at	2990.01	P	0.000244141
AFFX-r2-Ec-bioC-5_at	8380.95	P	0.000244141
AFFX-r2-Ec-bioC-3_at	10143.1	P	0.000244141
AFFX-r2-Ec-bioD-5_at	37069	P	0.000244141
AFFX-r2-Ec-bioD-3_at	45223.1	P	0.000244141
AFFX-r2-P1-cre-5_at	126903	P	0.000244141
AFFX-r2-P1-cre-3_at	161223	P	0.000244141
AFFX-r2-Bs-dap-5_at	14.2708	A	0.828613
AFFX-r2-Bs-dap-M_at	110.954	A	0.633789
AFFX-r2-Bs-dap-3_at	8.90688	A	0.98584
AFFX-r2-Bs-lys-5_at	172.649	A	0.491211
AFFX-r2-Bs-lys-M_at	131.722	A	0.424072
AFFX-r2-Bs-lys-3_at	141.859	A	0.5
AFFX-r2-Bs-phe-5_at	232.711	A	0.111572
AFFX-r2-Bs-phe-M_at	36.6024	A	0.904785
