^SAMPLE = GSM1374664
!Sample_title = MDAMB 468 ghp101105
!Sample_geo_accession = GSM1374664
!Sample_status = Public on Apr 28 2014
!Sample_submission_date = Apr 25 2014
!Sample_last_update_date = Apr 28 2014
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = AZ GENE EXPRESSION
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell line: MDAMB468
!Sample_characteristics_ch1 = tissue: Breast
!Sample_characteristics_ch1 = disease: adenocarcinoma
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = RNA was extracted from cell lines using the Qiagen RNeasy kit as per the manufacturer's instructions. RNA quantity was determined using a Nanodrop spectrophotometer and both 260/280 and 260/230 ratios were evaluated. RNA quality was assessed using an Agilent RNA 6000 Nano Chip and the RNA Integrity Number (RIN) value of each sample was determined.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Affymetrix protocol
!Sample_hyb_protocol = Affymetrix protocol
!Sample_scan_protocol = Affymetrix protocol
!Sample_description = Untreated
!Sample_data_processing = The data were analysed with the robust multichip analysis algorithm.  The data is returned in log2 normalised format. The RMA version used was from the bioconductor package affy, stable release version number 1.40.
!Sample_platform_id = GPL570
!Sample_contact_name = Mark,,Wappett
!Sample_contact_email = mark.wappett@astrazeneca.com
!Sample_contact_laboratory = Bioinformatics
!Sample_contact_department = Oncology
!Sample_contact_institute = AstraZeneca
!Sample_contact_address = Alderley Park
!Sample_contact_city = Macclesfield
!Sample_contact_zip/postal_code = SK10 4TG
!Sample_contact_country = United Kingdom
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1374nnn/GSM1374664/suppl/GSM1374664_MDAMB_468_ghp101105.CEL.gz
!Sample_series_id = GSE57083
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = RMA log2 signal intensity
!sample_table_begin
ID_REF	VALUE
1007_s_at	11.7671420377418
1053_at	8.34408963941347
117_at	5.14323161115985
121_at	6.76493331784595
1255_g_at	2.71969870275553
1294_at	6.19116815896584
1316_at	4.81523514594548
1320_at	4.89598547545141
1405_i_at	3.30597617519848
1431_at	3.43718199752387
1438_at	7.2432091094926
1487_at	9.11664007719938
1494_f_at	4.98558703579399
1552256_a_at	7.36498258909657
1552257_a_at	10.1004380421394
1552258_at	4.68456525406694
1552261_at	4.92699377392735
1552263_at	5.52967316790185
1552264_a_at	7.99429633179801
1552266_at	3.02621826583434
1552269_at	4.8358551791783
1552271_at	5.57304818880855
1552272_a_at	5.06409176733429
1552274_at	4.55864915603085
1552275_s_at	4.76654208290491
1552276_a_at	5.38879945903267
1552277_a_at	8.11303518423231
1552278_a_at	4.8358551791783
1552279_a_at	6.41927047398072
1552280_at	3.47651437171425
1552281_at	6.33290277822564
1552283_s_at	4.40916705992984
1552286_at	6.27080203472948
1552287_s_at	8.17127878074939
1552288_at	4.92562552044752
1552289_a_at	4.90794964279759
1552291_at	6.28360624370131
1552293_at	4.81265649663442
1552295_a_at	7.5052691013446
1552296_at	3.30143423636654
1552299_at	5.64186286834188
1552301_a_at	3.79259761850108
1552302_at	2.69561221426296
1552303_a_at	4.55088351173327
1552304_at	3.40881060256453
1552306_at	4.23109150012115
1552307_a_at	5.48671225612782
1552309_a_at	3.21664449040458
1552310_at	4.83745302466636
1552311_a_at	6.09059107942355
1552312_a_at	5.1837641292773
1552314_a_at	4.77195896084468
1552315_at	4.79412294721866
1552316_a_at	3.24173462442615
1552318_at	3.04787010575894
1552319_a_at	4.02809096034233
1552320_a_at	3.12175063858425
1552321_a_at	3.78218002175913
1552322_at	2.90687638209696
1552323_s_at	3.2546427116201
1552325_at	2.8679901697557
1552326_a_at	3.94714233735719
1552327_at	2.73139733866217
1552329_at	4.02935464349096
1552330_at	6.07105667821171
1552332_at	7.41356359734627
1552334_at	5.50847174175308
1552335_at	5.25045135903258
1552337_s_at	4.17845788030684
1552338_at	4.73232910881698
1552340_at	4.25919699058122
1552343_s_at	3.9605292224197
1552344_s_at	6.97529937731493
1552347_at	5.58937555227824
1552348_at	4.80855581250717
1552349_a_at	5.15341182112494
1552354_at	5.51734637431795
1552355_s_at	5.37998733648146
1552359_at	2.71722486109658
1552360_a_at	5.25026429094901
1552362_a_at	4.75857056199163
1552364_s_at	6.69239714682216
1552365_at	3.46947096133247
1552367_a_at	3.27814637888854
1552368_at	3.64192972451678
1552370_at	5.4432993131967
1552372_at	2.44826430747881
1552373_s_at	2.86097631452849
1552375_at	3.42092776095555
1552377_s_at	5.98843152697005
1552378_s_at	6.69134385059807
1552379_at	3.04301813502215
1552381_at	3.31827550386374
1552383_at	6.27081166329213
1552384_a_at	5.14028620901152
1552386_at	2.72042780416064
1552388_at	5.62870478966722
1552389_at	4.37049901060879
1552390_a_at	3.65445604544256
1552391_at	4.16282518030349
1552393_at	2.7350610839492
1552394_a_at	2.9145324339136
1552395_at	6.43818151311108
1552396_at	4.30747913375908
1552398_a_at	2.92558008770084
1552399_a_at	5.1822815974041
1552400_a_at	4.25717870602251
1552401_a_at	3.45875160337656
1552402_at	3.95329986391277
1552405_at	4.01359604187763
1552408_at	3.32764148146707
1552409_a_at	5.24141749524194
1552410_at	4.86743047436787
1552411_at	4.67602754400557
1552412_a_at	3.14582850526948
1552414_at	3.58707299659966
1552415_a_at	4.27788807198501
1552417_a_at	4.87152302840649
1552418_at	4.61444510152027
1552419_s_at	5.36181646879755
1552421_a_at	3.42926859211483
1552422_at	4.50232555969939
1552423_at	5.82578256928896
1552424_at	3.39229809582259
1552425_a_at	3.89791073563384
1552426_a_at	7.1464970115871
1552427_at	3.90255485496554
1552430_at	3.13765160104069
1552432_at	4.29354237094198
1552436_a_at	5.19864248548358
1552438_a_at	3.1265239575578
1552439_s_at	2.88626941952025
1552440_at	3.99048414414484
1552445_a_at	3.04534885915713
1552448_a_at	3.5284062961341
1552449_a_at	3.72796455145387
1552450_a_at	4.84703118111056
1552452_at	3.39588659696033
1552453_a_at	3.37013787828804
1552455_at	3.325718652378
1552456_a_at	5.0136193204193
1552457_a_at	3.37472530521604
1552458_at	3.17738986589979
1552459_a_at	4.68440037406594
1552461_at	2.81372191371291
1552463_at	3.49621339096383
1552466_x_at	3.04143370920852
1552467_at	5.96452205928181
1552468_a_at	4.03162393097423
1552470_a_at	5.52915696528423
1552472_a_at	5.87982609560307
1552473_at	6.52733567541326
1552474_a_at	7.36722712140166
1552476_s_at	6.19936749682045
1552477_a_at	6.74527490365385
1552478_a_at	4.06204440081347
1552480_s_at	2.72408930261699
1552481_s_at	4.33956413563631
1552482_at	3.82366071663554
1552484_at	5.00145944573645
1552485_at	3.69586118884944
1552486_s_at	4.85883869838982
1552487_a_at	2.82232494972399
1552489_s_at	2.60017950848026
1552490_at	3.93213718632065
1552491_at	5.09327034881116
1552493_s_at	4.11140265796714
1552494_at	4.51476517924094
1552496_a_at	4.05830628294786
1552497_a_at	4.19743029890309
1552498_at	3.67385847438793
1552499_a_at	4.20150308329646
1552501_a_at	5.26777955091749
1552502_s_at	7.9902300734068
1552503_at	4.48645710532593
1552504_a_at	5.36166376309215
1552506_at	3.59758883758748
1552507_at	3.87529695236773
1552508_at	3.74589196704497
1552509_a_at	3.1020568852464
1552510_at	7.37009554764275
