^SAMPLE = GSM162943
!Sample_title = Melanoma cell line MM649
!Sample_geo_accession = GSM162943
!Sample_status = Public on Oct 01 2007
!Sample_submission_date = Feb 15 2007
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = Melanoma cell line MM649
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Melanoma cell line established from metastatic melanoma
!Sample_biomaterial_provider_ch1 = Dr Peter G. Parsons
!Sample_treatment_protocol_ch1 = Melanoma cell lines were cultured in RPMI 1640 in the presence of 10% fetal bovine serum. 
!Sample_growth_protocol_ch1 = Melanoma cell lines were cultured in RPMI 1640 in the presence of 10% fetal bovine serum. 
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = RNA extractions were performed using Qiagen RNeasy Midi-kits as per the manufacturer’s instructions. RNA quality and concentration were assessed using a 2100 BioAnalyser (Agilent Technologies). 
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). 
!Sample_hyb_protocol = This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450.
!Sample_scan_protocol = Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2).
!Sample_description = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_data_processing = Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_platform_id = GPL570
!Sample_contact_name = Leisl,,Packer
!Sample_contact_laboratory = Oncogenomics Laboratory
!Sample_contact_department = Cancer and Cell Biology
!Sample_contact_institute = Queensland Institute of Medical Research
!Sample_contact_address = 300 Herston Rd
!Sample_contact_city = Herston
!Sample_contact_state = QLD
!Sample_contact_zip/postal_code = 4006
!Sample_contact_country = Australia
!Sample_contact_web_link = www.qimr.edu.au
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM162nnn/GSM162943/suppl/GSM162943.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM162nnn/GSM162943/suppl/GSM162943.CHP.gz
!Sample_relation = Reanalyzed by: GSE64985
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE7127
!Sample_series_id = GSE7152
!Sample_series_id = GSE7153
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = signal value
#ABS_CALL = signal absent/present
#DETECTION-P-VALUE = detection p-value
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION-P-VALUE
AFFX-BioB-5_at	343.734	P	0.000340305
AFFX-BioB-M_at	473.425	P	4.42873e-05
AFFX-BioB-3_at	308.197	P	7.00668e-05
AFFX-BioC-5_at	676.948	P	6.02111e-05
AFFX-BioC-3_at	785.949	P	4.42873e-05
AFFX-BioDn-5_at	876.975	P	4.42873e-05
AFFX-BioDn-3_at	3272.98	P	5.16732e-05
AFFX-CreX-5_at	8094.49	P	5.16732e-05
AFFX-CreX-3_at	11014.3	P	4.42873e-05
AFFX-DapX-5_at	171.135	P	8.14279e-05
AFFX-DapX-M_at	295.58	P	0.000856509
AFFX-DapX-3_at	292.258	P	0.000146581
AFFX-LysX-5_at	22.6054	P	0.00227496
AFFX-LysX-M_at	30.2843	P	0.0429483
AFFX-LysX-3_at	68.4983	P	6.02111e-05
AFFX-PheX-5_at	34.9827	P	0.000753643
AFFX-PheX-M_at	37.9826	P	0.0113844
AFFX-PheX-3_at	67.258	P	0.002867
AFFX-ThrX-5_at	47.2964	P	0.0012475
AFFX-ThrX-M_at	67.271	P	0.000126798
AFFX-ThrX-3_at	79.5732	P	0.000509415
AFFX-TrpnX-5_at	10.4192	A	0.250796
AFFX-TrpnX-M_at	0.635606	A	0.868639
AFFX-TrpnX-3_at	1.59939	A	0.631562
AFFX-r2-Ec-bioB-5_at	413.807	P	0.000244141
AFFX-r2-Ec-bioB-M_at	517.683	P	0.000244141
AFFX-r2-Ec-bioB-3_at	342.262	P	0.000244141
AFFX-r2-Ec-bioC-5_at	768.424	P	0.000244141
AFFX-r2-Ec-bioC-3_at	1104.4	P	0.000244141
AFFX-r2-Ec-bioD-5_at	3125.58	P	0.000244141
AFFX-r2-Ec-bioD-3_at	4086.28	P	0.000244141
AFFX-r2-P1-cre-5_at	14014.8	P	0.000244141
AFFX-r2-P1-cre-3_at	15086.1	P	0.000244141
AFFX-r2-Bs-dap-5_at	218.789	P	0.000244141
AFFX-r2-Bs-dap-M_at	295.047	P	0.000244141
AFFX-r2-Bs-dap-3_at	425.043	P	0.000244141
AFFX-r2-Bs-lys-5_at	39.1765	P	0.000244141
AFFX-r2-Bs-lys-M_at	31.1801	P	0.0107422
AFFX-r2-Bs-lys-3_at	26.4497	P	0.0131836
AFFX-r2-Bs-phe-5_at	31.8988	P	0.00415039
AFFX-r2-Bs-phe-M_at	29.5004	P	0.00585938
AFFX-r2-Bs-phe-3_at	60.2668	P	0.00292969
AFFX-r2-Bs-thr-3_s_at	98.2109	P	0.0375977
AFFX-r2-Bs-thr-M_s_at	86.8926	P	0.00585938
AFFX-r2-Bs-thr-5_s_at	61.6122	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	230.717	P	0.000581214
AFFX-HUMISGF3A/M97935_MA_at	260.323	P	7.00668e-05
AFFX-HUMISGF3A/M97935_MB_at	235.337	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	896.172	P	5.16732e-05
AFFX-HUMRGE/M10098_5_at	137.641	P	0.000662269
AFFX-HUMRGE/M10098_M_at	88.4897	P	9.4506e-05
AFFX-HUMRGE/M10098_3_at	232.711	P	0.000389797
AFFX-HUMGAPDH/M33197_5_at	14629	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	12550.5	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	14049	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	10723.5	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	10969.8	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	12578.5	P	4.42873e-05
AFFX-M27830_5_at	660.801	P	4.42873e-05
AFFX-M27830_M_at	1064.77	P	0.000224668
AFFX-M27830_3_at	36.8799	A	0.216524
AFFX-hum_alu_at	15543	P	2.6068e-13
1007_s_at	261.394	P	0.00486276
1053_at	930.56	P	0.000218889
117_at	52.4012	P	0.000673102
121_at	171.307	P	0.00418033
1255_g_at	3.015	A	0.47938
1294_at	32.2016	A	0.150527
1316_at	30.4176	P	0.0193035
1320_at	31.8301	A	0.234557
1405_i_at	1.0445	A	0.951901
1431_at	15.4402	P	0.0218664
1438_at	4.08138	A	0.901946
1487_at	262.114	P	0.00998544
1494_f_at	35.4016	P	0.0313357
1598_g_at	236.692	P	0.0149366
160020_at	725.867	P	0.000265621
1729_at	208.718	P	0.00998544
1773_at	417.976	P	0.000804598
177_at	95.2812	P	0.000265621
179_at	176.461	P	0.00418033
1861_at	132.745	P	0.000804598
200000_s_at	1097.46	P	0.000244141
200001_at	3860.86	P	0.000244141
200002_at	9004.47	P	0.000244141
