^SAMPLE = GSM960279
!Sample_title = 13-HaCaT HPMPC a
!Sample_geo_accession = GSM960279
!Sample_status = Public on Jul 03 2013
!Sample_submission_date = Jul 12 2012
!Sample_last_update_date = Jul 03 2013
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = HaCaT cells, 72h growth + 50µg/ml cidofovir
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = tissue: skin
!Sample_characteristics_ch1 = cell type: keratinocyte
!Sample_characteristics_ch1 = description: in vitro spontaneously transformed
!Sample_characteristics_ch1 = cell line: HaCaT
!Sample_biomaterial_provider_ch1 = CLS: #300493
!Sample_treatment_protocol_ch1 = attached cells (24 h after passaging), grown for 72 h in renewed medium + 50 µg/ml cidofovir
!Sample_growth_protocol_ch1 = cultured at 37°C, 5% CO2 in DMEM, supplemented with 10% fetal calf serum , 1% L-glutamine, 1% nonessential amino acids, 1% sodium pyruvate and 1% HEPES
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = 106 cells were lysed with TRIzol reagent for 3 minutes at RT, 20% chloroform was added, centrifuged for 15 minutes at 4°C at 13.000 g, RNA was further isolated with RNeasy Mini Kit (Qiagen)
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = RNA concentration and purity were determined spectrophotometrically using the Nanodrop ND-1000 (Nanodrop Technologies) and RNA integrity was assessed using a Bioanalyser 2100 (Agilent). Per sample, an amount of 100 ng of total RNA spiked with bacterial RNA transcript positive controls (Affymetrix) was amplified and labeled using the GeneChip 3' IVT express kit (Affymetrix). All steps were carried out according to the manufacturers protocol (Affymetrix).
!Sample_hyb_protocol = A mixture of purified and fragmented biotinylated aRNA and hybridisation controls (Affymetrix) was hybridised on Affymetrix HG U133 Plus 2.0 arrays followed by staining and washing in a GeneChip® fluidics station 450  (Affymetrix) according to the manufacturer’s procedures.
!Sample_scan_protocol = To assess the raw probe signal intensities, chips were scanned using a GeneChip® scanner 3000 (Affymetrix).
!Sample_description = ---
!Sample_data_processing = Data were normalized using RMA as implemented in the Affy package (version 1.34.0) of Bioconductor. Expression values are represented on a log2-scale.
!Sample_platform_id = GPL570
!Sample_contact_name = Rekin's,,Janky
!Sample_contact_email = Nucleomics.Bioinformatics@vib.be
!Sample_contact_department = Nucleomics Core
!Sample_contact_institute = VIB
!Sample_contact_address = Herestraat 49 Box 816
!Sample_contact_city = Leuven
!Sample_contact_zip/postal_code = B-3000
!Sample_contact_country = Belgium
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM960nnn/GSM960279/suppl/GSM960279_hyb12847.CEL.gz
!Sample_series_id = GSE39293
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = log2 RMA normalized signal intensity
#ABS_CALL = the MAS 5.0 detection call in an absolute analysis that indicates if the transcript was present (P), absent (A), marginal (M), or no call (NC)
#DETECTION P-VALUE = 'detection p-value', p-value that indicates the significance level of the detection call
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
1007_s_at	9.296526596	P	0.000219
1053_at	7.703268279	P	0.000266
117_at	3.397718019	A	0.189687
121_at	6.053040285	P	0.02786
1255_g_at	1.753698164	A	0.438361
1294_at	5.622043711	P	0.001141
1316_at	4.762750314	P	0.000468
1320_at	3.595821495	A	0.284747
1405_i_at	8.135683081	P	0.000491
1431_at	2.315390286	P	0.035163
1438_at	4.418642136	A	0.127645
1487_at	7.478603519	P	0.00418
1494_f_at	4.043309526	A	0.066865
1552256_a_at	6.456831954	P	0.004963
1552257_a_at	6.911150286	P	0.00222
1552258_at	4.14206115	A	0.211798
1552261_at	2.995143785	A	0.091157
1552263_at	5.119783578	P	0.001673
1552264_a_at	6.207389033	P	0.001673
1552266_at	1.419190078	A	0.570568
1552269_at	2.699539692	A	0.211798
1552271_at	4.007593914	A	0.945245
1552272_a_at	4.078223869	P	0.016427
1552274_at	5.543454862	P	0.004963
1552275_s_at	3.505090987	P	0.013116
1552276_a_at	4.232098146	A	0.238453
1552277_a_at	8.861913664	P	0.001673
1552278_a_at	4.915091405	A	0.106612
1552279_a_at	6.071653768	P	0.001673
1552280_at	2.175325277	A	0.969058
1552281_at	4.263239009	A	0.429432
1552283_s_at	4.296708551	P	0.00222
1552286_at	4.140134102	P	0.02523
1552287_s_at	7.0107698	P	0.001673
1552288_at	2.253038211	A	0.761547
1552289_a_at	3.112986273	A	0.238453
1552291_at	6.878873392	P	0.001673
1552293_at	2.714634168	A	0.908843
1552295_a_at	5.561848099	A	0.07743
1552296_at	2.437732078	A	0.605162
1552299_at	2.949010398	A	0.164032
1552301_a_at	6.709576664	P	0.001673
1552302_at	3.667400803	P	0.001673
1552303_a_at	5.078270007	P	0.008184
1552304_at	5.120078092	P	0.001673
1552306_at	5.876236811	P	0.001673
1552307_a_at	4.084555368	A	0.186972
1552309_a_at	5.516899929	P	0.001673
1552310_at	7.986307625	P	0.001673
1552311_a_at	5.186350447	A	0.123873
1552312_a_at	6.060627458	P	0.001673
1552314_a_at	3.418053328	P	0.006396
1552315_at	3.50852897	P	0.02523
1552316_a_at	1.64841373	A	0.92257
1552318_at	1.645258438	A	0.934667
1552319_a_at	6.414712989	P	0.001673
1552320_a_at	1.71783476	P	0.037684
1552321_a_at	1.830940296	A	0.788202
1552322_at	2.455828477	P	0.030942
1552323_s_at	5.029143725	P	0.001673
1552325_at	1.321025683	A	0.605213
1552326_a_at	2.27760986	A	0.186972
1552327_at	2.178522006	A	0.143002
1552329_at	6.466115111	P	0.001673
1552330_at	6.239778498	P	0.001673
1552332_at	6.456102758	A	0.266847
1552334_at	5.124139759	P	0.008184
1552335_at	6.582761794	P	0.006396
1552337_s_at	1.82254571	A	0.464576
1552338_at	2.577025491	A	0.983573
1552340_at	2.808500719	A	0.835968
1552343_s_at	3.014092266	P	0.013116
1552344_s_at	5.830847895	P	0.002924
1552347_at	4.339422506	P	0.001673
1552348_at	2.763536878	A	0.266847
1552349_a_at	2.908597054	A	0.761547
1552354_at	3.181653567	A	0.97957
1552355_s_at	3.368950285	A	0.893388
1552359_at	2.06951912	P	0.010398
1552360_a_at	4.065582114	P	0.010398
1552362_a_at	4.409288666	A	0.091157
1552364_s_at	3.791105659	P	0.002924
1552365_at	3.173693463	P	0.006396
1552367_a_at	1.698014089	A	0.733153
1552368_at	1.763331667	A	0.238453
1552370_at	5.906567495	P	0.001673
1552372_at	1.422593191	A	0.429432
1552373_s_at	1.438582321	A	0.464576
1552375_at	1.621344315	A	0.266847
1552377_s_at	5.426400169	P	0.037684
1552378_s_at	5.124052969	P	0.00222
1552379_at	1.393835719	A	0.211798
1552381_at	1.806613668	A	0.813028
1552383_at	3.709345836	A	0.535424
1552384_a_at	2.678144108	A	0.429432
1552386_at	1.576010723	A	0.464576
1552388_at	4.311242459	A	0.761547
1552389_at	1.821368881	A	0.92257
1552390_a_at	1.641475189	A	0.761547
1552391_at	2.338233242	P	0.037684
1552393_at	1.468336482	A	0.876127
1552394_a_at	1.583833427	A	0.835968
1552395_at	5.183118959	A	0.733153
1552396_at	2.324431526	A	0.945245
1552398_a_at	1.795607068	A	0.671679
1552399_a_at	2.824166801	P	0.02523
1552400_a_at	2.617996112	A	0.106612
1552401_a_at	1.635566576	A	0.788202
1552402_at	2.761332047	A	0.296856
1552405_at	2.755488679	A	0.535424
1552408_at	2.183147841	A	0.361054
1552409_a_at	4.062376423	A	0.761547
1552410_at	2.603187244	A	0.296765
1552411_at	4.790365378	A	0.266847
1552412_a_at	2.215262927	A	0.394838
1552414_at	2.06682656	A	0.893388
1552415_a_at	3.334008991	A	0.429432
1552417_a_at	7.538139246	P	0.001673
1552418_at	3.191785544	A	0.5
1552419_s_at	3.972478388	A	0.328321
1552421_a_at	1.715511386	A	0.92257
1552422_at	2.723246873	A	0.605162
1552423_at	4.216656281	P	0.001673
1552424_at	1.733307172	A	0.876127
1552425_a_at	3.293471967	A	0.123873
1552426_a_at	8.301708344	P	0.001673
1552427_at	4.160576623	P	0.010398
1552430_at	1.245833085	A	0.296856
1552432_at	3.625094266	A	0.945245
1552436_a_at	3.711633739	A	0.813028
1552438_a_at	1.670823307	A	0.394838
1552439_s_at	1.406802879	A	0.97957
1552440_at	2.039731872	A	0.361054
1552445_a_at	1.979190192	A	0.328321
1552448_a_at	1.799635487	A	0.969058
1552449_a_at	2.145296436	A	0.429432
1552450_a_at	3.681492038	A	0.856998
1552452_at	2.230483516	A	0.908843
1552453_a_at	1.989153884	A	0.97957
1552455_at	2.437732078	A	0.186972
1552456_a_at	2.876163393	A	0.945245
1552457_a_at	2.25903427	A	0.95442
1552458_at	1.858144298	M	0.054755
1552459_a_at	2.809821567	A	0.876127
1552461_at	1.522244819	A	0.788202
1552463_at	1.821368881	A	0.238453
1552466_x_at	1.506983997	A	0.211798
1552467_at	4.301089092	A	0.605162
1552468_a_at	4.294043725	A	0.5
1552470_a_at	3.745539934	P	0.004963
1552472_a_at	6.045307071	P	0.003823
1552473_at	5.669816995	A	0.429432
1552474_a_at	4.651694882	A	0.328321
1552476_s_at	4.537893078	A	0.164032
1552477_a_at	7.929854367	P	0.001673
