^SAMPLE = GSM1017499
!Sample_title = PC3_16a
!Sample_geo_accession = GSM1017499
!Sample_status = Public on Oct 10 2012
!Sample_submission_date = Oct 10 2012
!Sample_last_update_date = Oct 10 2012
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = PC-3
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = gender: male
!Sample_characteristics_ch1 = organ: Prostate
!Sample_characteristics_ch1 = disease: Gleason Grade 4; adenocarcinoma
!Sample_characteristics_ch1 = morphology: epithelial
!Sample_characteristics_ch1 = is_metastasis: yes
!Sample_characteristics_ch1 = metastatic_site: bone
!Sample_characteristics_ch1 = in_vivo_growth: yes
!Sample_characteristics_ch1 = cell line: PC-3
!Sample_characteristics_ch1 = atcc_number: CRL-1435
!Sample_treatment_protocol_ch1 = Cell lines were not treated.
!Sample_growth_protocol_ch1 = Cell lines were obtained from ATCC and DSMZ and cultivated in appropriate media according to supplier recommendations. Isolation of total RNA was performed after 72h growth using Qiagen
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = Trizol extraction of total RNA was performed according to the manufacturer's instructions.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Biotinylated cRNA were prepared according to the standard Affymetrix protocol from 3 ug total RNA (Expression Analysis Technical Manual, 2006, Affymetrix).
!Sample_hyb_protocol = 15 ug of cleaned cRNA is fragmented and then hybridized for 16 hr at 45°C on GeneChip U133 Plus 2.0 probe array. GeneChips were washed and stained in the Affymetrix GeneChip Fluidics Station 450
!Sample_scan_protocol = GeneChips were scanned using the Affymetrix GeneChip Scanner 3000. Scanning parameters: pixel size: 1.56 μm, wavelength: 570 nm.
!Sample_description = gene expression profiling of 21 cell lines
!Sample_description = PC-3, replicate 1
!Sample_data_processing = Signal intensities were extracted with Affymetrix GeneChip Operating software (GCOS, version 1.4.0.036; Instrument control version: 6.0.1.002).
!Sample_data_processing = Expression values for all .CEL files were computed using MAS5.0.
!Sample_platform_id = GPL570
!Sample_contact_name = Philip,,Groth
!Sample_contact_email = philip.groth@bayer.com
!Sample_contact_laboratory = Chromatin Modulation and OncoGenomics
!Sample_contact_department = Therapeutic Research Group Oncology
!Sample_contact_institute = Bayer Pharma AG
!Sample_contact_address = Muellerstr. 178
!Sample_contact_city = Berlin
!Sample_contact_zip/postal_code = 13353
!Sample_contact_country = Germany
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1017nnn/GSM1017499/suppl/GSM1017499_mRNA_16a_100107.CEL.gz
!Sample_series_id = GSE41445
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = MAS5.0 signal
#DETECTION P-VALUE = 
!sample_table_begin
ID_REF	VALUE	DETECTION P-VALUE
AFFX-BioB-5_at	10994.09	6.62E-04
AFFX-BioB-M_at	14649.23	5.17E-05
AFFX-BioB-3_at	9293.91	8.14E-05
AFFX-BioC-5_at	32007.63	5.17E-05
AFFX-BioC-3_at	41095.79	4.43E-05
AFFX-BioDn-5_at	75728.94	4.43E-05
AFFX-BioDn-3_at	171638.16	9.45E-05
AFFX-CreX-5_at	447264.53	5.17E-05
AFFX-CreX-3_at	522618.25	4.43E-05
AFFX-DapX-5_at	22414.91	4.43E-05
AFFX-DapX-M_at	43884.50	1.69E-04
AFFX-DapX-3_at	48489.23	4.43E-05
AFFX-LysX-5_at	3483.71	2.25E-04
AFFX-LysX-M_at	3094.43	6.87E-03
AFFX-LysX-3_at	8511.34	7.01E-05
AFFX-PheX-5_at	5641.46	6.02E-05
AFFX-PheX-M_at	4997.08	8.14E-05
AFFX-PheX-3_at	3617.92	9.45E-05
AFFX-ThrX-5_at	5018.79	1.69E-04
AFFX-ThrX-M_at	6343.47	4.43E-05
AFFX-ThrX-3_at	11492.94	8.14E-05
AFFX-TrpnX-5_at	337.03	3.41E-01
AFFX-TrpnX-M_at	59.22	9.16E-01
AFFX-TrpnX-3_at	82.13	3.68E-01
AFFX-r2-Ec-bioB-5_at	15984.19	2.44E-04
AFFX-r2-Ec-bioB-M_at	16938.81	2.44E-04
AFFX-r2-Ec-bioB-3_at	14740.40	2.44E-04
AFFX-r2-Ec-bioC-5_at	42238.04	2.44E-04
AFFX-r2-Ec-bioC-3_at	50797.01	2.44E-04
AFFX-r2-Ec-bioD-5_at	189608.58	2.44E-04
AFFX-r2-Ec-bioD-3_at	225822.61	2.44E-04
AFFX-r2-P1-cre-5_at	560549.40	2.44E-04
AFFX-r2-P1-cre-3_at	767954.56	2.44E-04
AFFX-r2-Bs-dap-5_at	24943.36	2.44E-04
AFFX-r2-Bs-dap-M_at	51349.43	2.44E-04
AFFX-r2-Bs-dap-3_at	61324.22	2.44E-04
AFFX-r2-Bs-lys-5_at	3838.14	2.44E-04
AFFX-r2-Bs-lys-M_at	3907.20	2.44E-04
AFFX-r2-Bs-lys-3_at	4450.74	2.44E-04
AFFX-r2-Bs-phe-5_at	7775.11	2.44E-04
AFFX-r2-Bs-phe-M_at	7244.23	2.44E-04
AFFX-r2-Bs-phe-3_at	9532.94	2.44E-04
AFFX-r2-Bs-thr-3_s_at	13586.16	2.44E-04
AFFX-r2-Bs-thr-M_s_at	10350.26	2.44E-04
AFFX-r2-Bs-thr-5_s_at	6611.18	2.44E-04
AFFX-HUMISGF3A/M97935_5_at	24192.60	1.69E-04
AFFX-HUMISGF3A/M97935_MA_at	30229.39	7.01E-05
AFFX-HUMISGF3A/M97935_MB_at	28032.18	4.43E-05
AFFX-HUMISGF3A/M97935_3_at	71088.25	4.43E-05
AFFX-HUMRGE/M10098_5_at	485343.12	4.43E-05
AFFX-HUMRGE/M10098_M_at	225660.78	4.43E-05
AFFX-HUMRGE/M10098_3_at	195674.45	4.43E-05
AFFX-HUMGAPDH/M33197_5_at	674179.20	4.43E-05
AFFX-HUMGAPDH/M33197_M_at	611376.10	4.43E-05
AFFX-HUMGAPDH/M33197_3_at	631076.44	4.43E-05
AFFX-HSAC07/X00351_5_at	383442.97	4.43E-05
AFFX-HSAC07/X00351_M_at	432466.20	4.43E-05
AFFX-HSAC07/X00351_3_at	539236.56	4.43E-05
AFFX-M27830_5_at	100845.43	4.43E-05
AFFX-M27830_M_at	91895.83	2.27E-03
AFFX-M27830_3_at	584.75	4.41E-01
AFFX-hum_alu_at	835361.90	2.61E-13
1007_s_at	19223.71	1.35E-03
1053_at	19846.90	2.66E-04
117_at	3787.60	1.60E-03
121_at	10845.99	3.07E-03
1255_g_at	56.94	9.46E-01
1294_at	2051.08	4.90E-02
1316_at	1211.07	4.18E-03
1320_at	2029.38	6.69E-02
1405_i_at	47.43	8.50E-01
1431_at	402.31	1.90E-01
1438_at	1443.32	3.52E-02
1487_at	14881.33	1.70E-02
1494_f_at	2193.20	3.52E-02
1598_g_at	5571.23	8.94E-02
160020_at	8298.54	6.53E-03
1729_at	15270.94	2.19E-04
1773_at	9662.92	5.64E-03
177_at	3603.11	4.68E-04
179_at	9658.45	9.81E-02
1861_at	9620.33	4.68E-04
200000_s_at	32773.62	2.44E-04
200001_at	110203.21	2.44E-04
200002_at	528020.60	2.44E-04
200003_s_at	692486.90	2.44E-04
200004_at	373980.10	2.44E-04
200005_at	86017.88	2.44E-04
200006_at	425296.53	2.44E-04
200007_at	232297.06	2.44E-04
200008_s_at	67481.98	2.44E-04
200009_at	127930.84	2.44E-04
200010_at	381165.90	2.44E-04
200011_s_at	55845.84	2.44E-04
200012_x_at	403759.56	2.44E-04
200013_at	646303.90	2.44E-04
200014_s_at	133742.10	2.44E-04
200015_s_at	133948.31	7.32E-04
200016_x_at	528612.80	2.44E-04
200017_at	577845.60	2.44E-04
200018_at	639864.44	2.44E-04
200019_s_at	436756.84	2.44E-04
200020_at	95534.95	2.44E-04
200021_at	475001.53	1.95E-03
200022_at	444686.06	2.44E-04
200023_s_at	237699.70	2.44E-04
200024_at	554154.94	2.44E-04
200025_s_at	460995.03	2.44E-04
200026_at	289281.80	2.44E-04
200027_at	176986.31	2.44E-04
200028_s_at	107842.10	2.44E-04
200029_at	375490.16	2.44E-04
200030_s_at	376258.00	2.44E-04
200031_s_at	768744.56	2.44E-04
200032_s_at	526154.56	2.44E-04
200033_at	316164.25	2.44E-04
200034_s_at	534293.20	2.44E-04
200035_at	7829.57	2.93E-03
200036_s_at	252146.20	2.44E-04
200037_s_at	298292.75	2.44E-04
200038_s_at	439591.40	2.44E-04
200039_s_at	137385.28	2.44E-04
200040_at	147951.27	2.44E-04
200041_s_at	94422.28	2.44E-04
200042_at	46226.58	2.44E-04
200043_at	343831.22	2.44E-04
200044_at	106290.39	2.44E-04
200045_at	20673.99	2.44E-04
200046_at	241157.36	2.44E-04
200047_s_at	168857.06	2.44E-04
200048_s_at	237253.14	2.44E-04
200049_at	15690.46	2.44E-04
200050_at	75430.73	7.32E-04
200051_at	7912.98	2.44E-04
200052_s_at	169953.06	2.44E-04
200053_at	17013.78	1.95E-03
200054_at	19474.62	2.44E-04
200055_at	40408.20	2.44E-04
200056_s_at	39258.28	2.44E-04
200057_s_at	271359.20	2.44E-04
200058_s_at	70263.90	2.44E-04
200059_s_at	313019.47	2.44E-04
200060_s_at	59567.00	2.44E-04
200061_s_at	721489.44	2.44E-04
200062_s_at	614880.25	2.44E-04
200063_s_at	508955.84	2.44E-04
200064_at	358429.40	2.44E-04
200065_s_at	285717.10	2.44E-04
200066_at	38336.85	2.44E-04
200067_x_at	101534.40	2.44E-04
200068_s_at	120296.70	2.44E-04
200069_at	25651.81	2.44E-04
200070_at	9935.63	1.42E-02
200071_at	59109.30	2.44E-04
200072_s_at	153687.14	2.44E-04
200073_s_at	96338.73	2.44E-04
200074_s_at	316531.47	2.44E-04
200075_s_at	66588.94	2.44E-04
200076_s_at	36850.98	2.44E-04
200077_s_at	433982.12	2.44E-04
200078_s_at	90329.46	2.44E-04
200079_s_at	112402.40	2.44E-04
200080_s_at	406819.62	2.44E-04
200081_s_at	580298.80	2.44E-04
200082_s_at	501628.94	2.44E-04
200083_at	49250.50	7.32E-04
200084_at	141254.60	2.44E-04
