^SAMPLE = GSM276739
!Sample_title = SkMel28_Signal_8365
!Sample_geo_accession = GSM276739
!Sample_status = Public on Jan 29 2009
!Sample_submission_date = Mar 21 2008
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = human melanoma, temozolomide, melphalan
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = treatment: temozolomide, melphalan
!Sample_characteristics_ch1 = metastatic melanoma
!Sample_characteristics_ch1 = BRAF Mutant
!Sample_characteristics_ch1 = NRAS WT
!Sample_biomaterial_provider_ch1 = commercial - ATCC #HTB-72
!Sample_treatment_protocol_ch1 = Cells were grown in standard media (Iscove) supplemented with 10% fetal bovine serum, 2mM L-glutaming and 1% penicillin/streptomycin.   No other drugs or treatments were added.
!Sample_growth_protocol_ch1 = Cells were grown in a sterile incubator maintained at 37°C, 5%CO2.  Cells were split every 3 to 5 days at 1:5 to 1:10 (depending on growth rate) using 0.25% trypsin.
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = Cells were harvested from a T150 flask at 80% confluence and RNA isolated using Qiagen RNeasy-plus kit which included a step to eliminate genomic DNA.  Cell pellets were lysed with Qiagen RLT lysis buffer containing 1% β-mercaptoethanol.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = one-cycle cDNA synthesis of 1ug total RNA followed by in-vitro transcription and biotin labeling of antisense cRNA
!Sample_hyb_protocol = Labeled cRNA was hybridized to the HU133plus2 Affymetrix GeneChip for 16hrs followed by washing and staining with biotinylated antistreptavidin antibody according to standard Affymetrix protocols.
!Sample_scan_protocol = Stained array was scanned using the Affymetrix Microarray Suite (GeneChip Operating Software - GCOS) and the GeneChip Scanner 3000
!Sample_description = cells grown in culture for less than 20 passages.
!Sample_data_processing = Expression values across 54675 probe sets or genes were calculated as a function of the difference between the perfect match and mismatch probe signal intensities.  Values were normalized with a scaling factor unique to each array such that average signal intensity for each array was equal to 500.
!Sample_platform_id = GPL570
!Sample_contact_name = Christina,,Augustine
!Sample_contact_email = christi.augustine@duke.edu
!Sample_contact_department = Surgery
!Sample_contact_institute = Duke University Medical Center
!Sample_contact_address = VAMC RmE4001 508 Fulton St.
!Sample_contact_city = Durham
!Sample_contact_state = NC
!Sample_contact_zip/postal_code = 27705
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM276nnn/GSM276739/suppl/GSM276739.CEL.gz
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE10916
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = MAS5.0 signal
#ABS_CALL = 
#DETECTION P-VALUE = 
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	766.3	P	0.0006
AFFX-BioB-M_at	1290.4	P	0.0000
AFFX-BioB-3_at	777.5	P	0.0001
AFFX-BioC-5_at	2176.1	P	0.0001
AFFX-BioC-3_at	2933.2	P	0.0000
AFFX-BioDn-5_at	5377.7	P	0.0000
AFFX-BioDn-3_at	10758.2	P	0.0001
AFFX-CreX-5_at	29502.0	P	0.0001
AFFX-CreX-3_at	36864.7	P	0.0000
AFFX-DapX-5_at	13.7	A	0.6316
AFFX-DapX-M_at	17.1	A	0.4702
AFFX-DapX-3_at	8.0	A	0.8149
AFFX-LysX-5_at	19.0	A	0.1753
AFFX-LysX-M_at	4.7	A	0.8978
AFFX-LysX-3_at	7.3	A	0.4554
AFFX-PheX-5_at	8.9	A	0.5000
AFFX-PheX-M_at	3.4	A	0.9663
AFFX-PheX-3_at	52.0	A	0.3545
AFFX-ThrX-5_at	3.5	A	0.9739
AFFX-ThrX-M_at	27.4	A	0.3407
AFFX-ThrX-3_at	7.0	A	0.8521
AFFX-TrpnX-5_at	15.3	A	0.6455
AFFX-TrpnX-M_at	4.8	A	0.8605
AFFX-TrpnX-3_at	20.4	A	0.4114
AFFX-r2-Ec-bioB-5_at	1166.1	P	0.0002
AFFX-r2-Ec-bioB-M_at	1349.6	P	0.0002
AFFX-r2-Ec-bioB-3_at	1212.7	P	0.0002
AFFX-r2-Ec-bioC-5_at	2679.9	P	0.0002
AFFX-r2-Ec-bioC-3_at	3102.4	P	0.0002
AFFX-r2-Ec-bioD-5_at	12858.8	P	0.0002
AFFX-r2-Ec-bioD-3_at	14531.3	P	0.0002
AFFX-r2-P1-cre-5_at	40590.8	P	0.0002
AFFX-r2-P1-cre-3_at	52503.1	P	0.0002
AFFX-r2-Bs-dap-5_at	2.0	A	0.9324
AFFX-r2-Bs-dap-M_at	28.3	A	0.3345
AFFX-r2-Bs-dap-3_at	10.1	A	0.6011
AFFX-r2-Bs-lys-5_at	5.3	A	0.7539
AFFX-r2-Bs-lys-M_at	26.6	A	0.1296
AFFX-r2-Bs-lys-3_at	5.8	A	0.6963
AFFX-r2-Bs-phe-5_at	26.6	A	0.0676
AFFX-r2-Bs-phe-M_at	2.8	A	0.8054
AFFX-r2-Bs-phe-3_at	8.8	A	0.2742
AFFX-r2-Bs-thr-3_s_at	42.5	A	0.6338
AFFX-r2-Bs-thr-M_s_at	34.3	A	0.2742
AFFX-r2-Bs-thr-5_s_at	59.0	A	0.1714
AFFX-HUMISGF3A/M97935_5_at	1610.6	P	0.0001
AFFX-HUMISGF3A/M97935_MA_at	2284.5	P	0.0001
AFFX-HUMISGF3A/M97935_MB_at	2025.9	P	0.0000
AFFX-HUMISGF3A/M97935_3_at	6662.4	P	0.0000
AFFX-HUMRGE/M10098_5_at	13714.1	P	0.0000
AFFX-HUMRGE/M10098_M_at	1776.1	P	0.0000
AFFX-HUMRGE/M10098_3_at	920.9	P	0.0006
AFFX-HUMGAPDH/M33197_5_at	48206.0	P	0.0000
AFFX-HUMGAPDH/M33197_M_at	45426.5	P	0.0000
AFFX-HUMGAPDH/M33197_3_at	48735.8	P	0.0000
AFFX-HSAC07/X00351_5_at	29727.4	P	0.0000
AFFX-HSAC07/X00351_M_at	35202.2	P	0.0000
AFFX-HSAC07/X00351_3_at	40911.5	P	0.0000
AFFX-M27830_5_at	8480.6	P	0.0000
AFFX-M27830_M_at	6512.8	P	0.0010
AFFX-M27830_3_at	112.6	A	0.3006
AFFX-hum_alu_at	54992.6	P	0.0000
1007_s_at	176.1	M	0.0604
1053_at	798.4	P	0.0004
117_at	171.7	P	0.0022
121_at	532.0	P	0.0131
1255_g_at	7.9	A	0.6413
1294_at	202.9	P	0.0352
1316_at	110.6	P	0.0279
1320_at	50.9	A	0.2847
1405_i_at	2.7	A	0.9907
1431_at	3.3	A	0.6020
1438_at	73.6	A	0.3396
1487_at	511.9	A	0.0894
1494_f_at	171.8	A	0.0894
1598_g_at	313.2	A	0.1629
160020_at	2000.6	P	0.0003
1729_at	497.9	P	0.0022
1773_at	714.2	P	0.0006
177_at	389.1	P	0.0002
179_at	226.8	P	0.0149
1861_at	210.5	P	0.0114
200000_s_at	5017.4	P	0.0002
200001_at	8635.0	P	0.0002
200002_at	25275.2	P	0.0002
200003_s_at	43149.2	P	0.0002
200004_at	24947.2	P	0.0002
200005_at	18039.3	P	0.0002
200006_at	29128.7	P	0.0002
200007_at	12052.7	P	0.0002
200008_s_at	4786.5	P	0.0002
200009_at	12940.2	P	0.0002
200010_at	33920.5	P	0.0002
200011_s_at	2712.0	P	0.0002
200012_x_at	26211.6	P	0.0002
200013_at	33578.3	P	0.0002
200014_s_at	5634.5	P	0.0002
200015_s_at	15845.5	P	0.0007
200016_x_at	30629.3	P	0.0002
200017_at	36958.5	P	0.0002
200018_at	41959.7	P	0.0002
200019_s_at	11106.1	P	0.0002
200020_at	5859.1	P	0.0002
200021_at	32346.1	P	0.0020
200022_at	37460.5	P	0.0002
200023_s_at	18084.4	P	0.0002
200024_at	28367.8	P	0.0007
200025_s_at	33095.4	P	0.0002
200026_at	26605.9	P	0.0002
200027_at	13184.0	P	0.0002
200028_s_at	8219.1	P	0.0002
200029_at	37882.5	P	0.0002
200030_s_at	25244.2	P	0.0002
200031_s_at	44997.7	P	0.0002
200032_s_at	34380.8	P	0.0002
200033_at	14774.7	P	0.0002
200034_s_at	26781.9	P	0.0002
200035_at	1190.8	P	0.0059
200036_s_at	20794.5	P	0.0002
200037_s_at	10905.8	P	0.0002
200038_s_at	31332.8	P	0.0002
200039_s_at	18822.2	P	0.0002
200040_at	10167.8	P	0.0002
200041_s_at	10853.5	P	0.0002
200042_at	8694.4	P	0.0002
200043_at	9082.3	P	0.0002
200044_at	5925.6	P	0.0002
200045_at	2596.7	P	0.0002
200046_at	8883.1	P	0.0002
200047_s_at	5686.3	P	0.0002
200048_s_at	10771.9	P	0.0002
200049_at	898.2	P	0.0002
200050_at	2707.8	P	0.0007
200051_at	839.5	P	0.0002
200052_s_at	5472.3	P	0.0002
200053_at	1843.0	P	0.0002
200054_at	864.3	P	0.0002
200055_at	7797.5	P	0.0002
200056_s_at	2572.4	P	0.0002
200057_s_at	14813.4	P	0.0002
200058_s_at	5895.2	P	0.0002
200059_s_at	19321.7	P	0.0002
200060_s_at	7319.4	P	0.0002
200061_s_at	29881.7	P	0.0002
200062_s_at	39650.6	P	0.0002
