^SAMPLE = GSM1177874
!Sample_title = 786-0_originating cell line_R1
!Sample_geo_accession = GSM1177874
!Sample_status = Public on Jul 01 2013
!Sample_submission_date = Jun 30 2013
!Sample_last_update_date = Jul 01 2013
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = 786-0, originating cell line
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = originating cell line: 786-0
!Sample_characteristics_ch1 = tumor type: adenocarcinoma renal
!Sample_characteristics_ch1 = in vivo passage: P0
!Sample_treatment_protocol_ch1 = N/A
!Sample_growth_protocol_ch1 = All cell lines were obtained from the Division of Cancer Treatment and Diagnosis Tumor Repository (DTP, FNLCR, Frederick, MD) or American Type Culture Collection (ATCC) (Manassas, Va). In addition, the identities of all cell lines used in this study were confirmed using Identifiler® STR genotyping (Applied Biosystems). All mice used in the study were obtained from the Animal Production Program (FNLCR, Frederick, MD). Tumor cells for inoculation were derived from the 4th in vitro passage from cryopreserved cell stocks. Cells (1 x 10^7 cells/0.1 ml/inoculation) were inoculated subcutaneously into mice (n=10 or more mice depending on the tumor cell line). For comparative purposes, 2-3 samples of in vitro cultivated cells at passage 4 post-cryopreservation were also prepared for microarray analysis (P0). When tumors at P1, P4 and P10 reached approximately 500 mg (10x10 mm), 5 tumors were harvested, cut into small pieces and flash frozen in liquid nitrogen using pre-chilled tubes. Samples were transferred to a -70°C freezer for holding prior to processing. Serial tumor passage was achieved by harvesting donor tumor material (n=2 to 5 donors) at each passage, mincing the tumors (2x2 mm fragments), pooling the samples and inoculating the next recipients subcutaneously using tumor implant trocars. Athymic nude mice (nu/nu NCr) served as the primary host for most xenograft studies. In several instances (particularly with human leukemias and lymphomas) it was difficult to establish and passage tumors in nu/nu NCr mice. In these instances, SCID.NCr or NOD.SCID/NCr mice were assessed for suitability. In general, female mice were used as they are less aggressive, easily group-housed and routinely used in xenograft experiments. Male mice were used for prostate tumors (PC-3, PC-3/M). Finally, in those instances where hormone effects on tumor growth are important (e.g., estradiol-dependent breast), mice were supplemented with estradiol.
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = Total RNA was isolated using RNeasy (Qiagen).
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = The RNA samples were submitted to Expression Analysis, Inc. (Durham, NC) for microarray analysis using the GeneChip® Human U133 Plus 2.0 Array (Affymetrix, Santa Clara, CA). Samples were labeled according to the "Affymetrix Technical Manual" (www.expressionanalysis.com).
!Sample_hyb_protocol = Samples were hybridized according to the "Affymetrix Technical Manual" (www.expressionanalysis.com).
!Sample_scan_protocol = Microarray images were captured using a GeneChip® 3000 Scanner.
!Sample_description = 786-0 P0 T1
!Sample_description = Gene expression data from 786-0 originating cell line.
!Sample_data_processing = Affymetrix Expression Console v1.3.
!Sample_platform_id = GPL570
!Sample_contact_name = Luke,Hunter,Stockwin
!Sample_contact_email = stockwinl@mail.nih.gov
!Sample_contact_phone = 301-846-5431
!Sample_contact_department = DTP
!Sample_contact_institute = NCI Frederick
!Sample_contact_address = Ft. Detrick
!Sample_contact_city = Frederick
!Sample_contact_state = MD
!Sample_contact_zip/postal_code = 21701
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1177nnn/GSM1177874/suppl/GSM1177874_EA06017_129769_H133+_154.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1177nnn/GSM1177874/suppl/GSM1177874_EA06017_129769_H133+_154.CHP.gz
!Sample_series_id = GSE48433
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = MAS5.0 signal intensity
#ABS_CALL = indicating whether the transcript was present (P), absent (A), or marginal (M)
#DETECTION P-VALUE = p-value that indicates the significance level of the detection call
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	692.768	P	0.000662269
AFFX-BioB-M_at	914.408	P	6.02111e-05
AFFX-BioB-3_at	724.751	P	0.00010954
AFFX-BioC-5_at	1597.74	P	9.4506e-05
AFFX-BioC-3_at	2260.36	P	4.42873e-05
AFFX-BioDn-5_at	4605.66	P	4.42873e-05
AFFX-BioDn-3_at	8857.41	P	0.000195116
AFFX-CreX-5_at	22634.1	P	5.16732e-05
AFFX-CreX-3_at	21036.7	P	4.42873e-05
AFFX-DapX-5_at	5.90883	A	0.588627
AFFX-DapX-M_at	24.594	A	0.51489
AFFX-DapX-3_at	5.27497	A	0.868639
AFFX-LysX-5_at	22.2848	A	0.455413
AFFX-LysX-M_at	30.1257	A	0.724854
AFFX-LysX-3_at	6.05204	A	0.485109
AFFX-PheX-5_at	26.239	A	0.41138
AFFX-PheX-M_at	9.46914	A	0.760937
AFFX-PheX-3_at	19.514	A	0.631562
AFFX-ThrX-5_at	9.80896	A	0.921998
AFFX-ThrX-M_at	10.6376	A	0.631562
AFFX-ThrX-3_at	31.7937	A	0.52976
AFFX-TrpnX-5_at	42.5919	A	0.250796
AFFX-TrpnX-M_at	16.7573	A	0.794268
AFFX-TrpnX-3_at	23.8221	A	0.300606
AFFX-r2-Ec-bioB-5_at	850.159	P	0.000244141
AFFX-r2-Ec-bioB-M_at	1078.98	P	0.000244141
AFFX-r2-Ec-bioB-3_at	1132.88	P	0.000244141
AFFX-r2-Ec-bioC-5_at	2074.79	P	0.000244141
AFFX-r2-Ec-bioC-3_at	2758.39	P	0.000244141
AFFX-r2-Ec-bioD-5_at	10026.3	P	0.000244141
AFFX-r2-Ec-bioD-3_at	12763.7	P	0.000244141
AFFX-r2-P1-cre-5_at	24746.1	P	0.000244141
AFFX-r2-P1-cre-3_at	33603.8	P	0.000244141
AFFX-r2-Bs-dap-5_at	4.67781	A	0.80542
AFFX-r2-Bs-dap-M_at	42.1383	A	0.466064
AFFX-r2-Bs-dap-3_at	18.364	A	0.398926
AFFX-r2-Bs-lys-5_at	2.78595	A	0.633789
AFFX-r2-Bs-lys-M_at	25.6656	A	0.129639
AFFX-r2-Bs-lys-3_at	8.79896	A	0.780518
AFFX-r2-Bs-phe-5_at	1.61486	A	0.888428
AFFX-r2-Bs-phe-M_at	12.2589	A	0.633789
AFFX-r2-Bs-phe-3_at	50.0981	A	0.567627
AFFX-r2-Bs-thr-3_s_at	4.02731	A	0.943848
AFFX-r2-Bs-thr-M_s_at	79.2502	A	0.246094
AFFX-r2-Bs-thr-5_s_at	35.3718	M	0.0561523
AFFX-HUMISGF3A/M97935_5_at	567.149	P	0.000445901
AFFX-HUMISGF3A/M97935_MA_at	863.772	P	9.4506e-05
AFFX-HUMISGF3A/M97935_MB_at	782.569	P	5.16732e-05
AFFX-HUMISGF3A/M97935_3_at	3163.3	P	7.00668e-05
AFFX-HUMRGE/M10098_5_at	439.173	P	4.42246e-05
AFFX-HUMRGE/M10098_M_at	491.835	P	7.00668e-05
AFFX-HUMRGE/M10098_3_at	249.806	P	0.0200219
AFFX-HUMGAPDH/M33197_5_at	32341	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	28370.4	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	30071.1	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	15089.2	P	5.16732e-05
AFFX-HSAC07/X00351_M_at	18343.6	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	19255.6	P	4.42873e-05
AFFX-M27830_5_at	882.597	P	4.42873e-05
AFFX-M27830_M_at	1123.98	P	0.0138105
AFFX-M27830_3_at	87.866	A	0.51489
AFFX-hum_alu_at	36445.9	P	2.6068e-13
1007_s_at	1710.83	P	0.00135385
1053_at	1051.68	P	0.000218889
117_at	252.866	P	0.000388206
121_at	7379.03	P	0.000265621
1255_g_at	9.78558	A	0.5
1294_at	506.074	P	0.000467546
1316_at	57.6069	A	0.089405
1320_at	154.43	A	0.175989
1405_i_at	292.703	P	0.00214285
1431_at	46.0651	P	0.00754291
1438_at	70.2764	A	0.189687
1487_at	456.84	P	0.024711
1494_f_at	105.095	A	0.150487
1598_g_at	1959.41	P	0.00261695
160020_at	1858.96	P	0.000388206
1729_at	368.94	P	0.00653198
1773_at	417.058	P	0.0313357
177_at	385.423	P	0.000218889
179_at	574.655	A	0.175989
1861_at	912.086	P	0.000388206
200000_s_at	1881.14	P	0.000244141
200001_at	4877.26	P	0.000244141
200002_at	26966.9	P	0.000244141
200003_s_at	33532.1	P	0.000244141
200004_at	12860.5	P	0.000244141
200005_at	9304.4	P	0.000244141
200006_at	18551.5	P	0.000244141
200007_at	11494.8	P	0.000244141
200008_s_at	11607.8	P	0.000244141
200009_at	16182.6	P	0.000244141
200010_at	28890.5	P	0.000244141
