^SAMPLE = GSM162940
!Sample_title = Melanoma cell line MM253
!Sample_geo_accession = GSM162940
!Sample_status = Public on Mar 31 2007
!Sample_submission_date = Feb 15 2007
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = Melanoma cell line MM253
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Melanoma cell line MM253 established from metastatic melanoma
!Sample_biomaterial_provider_ch1 = Dr Peter G. Parsons
!Sample_treatment_protocol_ch1 = Melanoma cell lines were cultured in RPMI 1640 in the presence of 10% fetal bovine serum. 
!Sample_growth_protocol_ch1 = Melanoma cell lines were cultured in RPMI 1640 in the presence of 10% fetal bovine serum. 
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = RNA extractions were performed using Qiagen RNeasy Midi-kits as per the manufacturer’s instructions. RNA quality and concentration were assessed using a 2100 BioAnalyser (Agilent Technologies). 
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). 
!Sample_hyb_protocol = This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450.
!Sample_scan_protocol = Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2).
!Sample_description = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_data_processing = Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_platform_id = GPL570
!Sample_contact_name = Leisl,,Packer
!Sample_contact_laboratory = Oncogenomics Laboratory
!Sample_contact_department = Cancer and Cell Biology
!Sample_contact_institute = Queensland Institute of Medical Research
!Sample_contact_address = 300 Herston Rd
!Sample_contact_city = Herston
!Sample_contact_state = QLD
!Sample_contact_zip/postal_code = 4006
!Sample_contact_country = Australia
!Sample_contact_web_link = www.qimr.edu.au
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM162nnn/GSM162940/suppl/GSM162940.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM162nnn/GSM162940/suppl/GSM162940.CHP.gz
!Sample_relation = Affiliated with: GSM700990
!Sample_relation = Affiliated with: GSM804330
!Sample_relation = Affiliated with: GSM804331
!Sample_relation = Reanalyzed by: GSE64985
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE7127
!Sample_series_id = GSE7152
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = signal value
#ABS_CALL = signal absent/present
#DETECTION-P-VALUE = detection p-value
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION-P-VALUE
AFFX-BioB-5_at	292.374	P	0.000445901
AFFX-BioB-M_at	466.757	P	4.42873e-05
AFFX-BioB-3_at	256.738	P	0.000126798
AFFX-BioC-5_at	665.319	P	4.42873e-05
AFFX-BioC-3_at	732.233	P	5.16732e-05
AFFX-BioDn-5_at	783.692	P	4.42873e-05
AFFX-BioDn-3_at	2977.3	P	4.42873e-05
AFFX-CreX-5_at	7536.3	P	4.42873e-05
AFFX-CreX-3_at	10072.1	P	4.42873e-05
AFFX-DapX-5_at	216.408	P	5.16732e-05
AFFX-DapX-M_at	356.44	P	0.000856509
AFFX-DapX-3_at	456.702	P	7.00668e-05
AFFX-LysX-5_at	34.6067	P	0.00179591
AFFX-LysX-M_at	40.6153	A	0.0676785
AFFX-LysX-3_at	74.5148	P	9.4506e-05
AFFX-PheX-5_at	40.8806	P	0.000296708
AFFX-PheX-M_at	58.2824	P	0.00499819
AFFX-PheX-3_at	64.5161	P	0.00110197
AFFX-ThrX-5_at	46.3584	P	0.000753643
AFFX-ThrX-M_at	66.6592	P	0.000296708
AFFX-ThrX-3_at	96.4029	P	0.000169227
AFFX-TrpnX-5_at	12.2304	A	0.139482
AFFX-TrpnX-M_at	7.16397	A	0.645547
AFFX-TrpnX-3_at	4.74882	A	0.544591
AFFX-r2-Ec-bioB-5_at	325.713	P	0.000244141
AFFX-r2-Ec-bioB-M_at	530.839	P	0.000244141
AFFX-r2-Ec-bioB-3_at	371.127	P	0.000244141
AFFX-r2-Ec-bioC-5_at	677.623	P	0.000244141
AFFX-r2-Ec-bioC-3_at	986.855	P	0.000244141
AFFX-r2-Ec-bioD-5_at	2610.71	P	0.000244141
AFFX-r2-Ec-bioD-3_at	3696.74	P	0.000244141
AFFX-r2-P1-cre-5_at	13727.8	P	0.000244141
AFFX-r2-P1-cre-3_at	16154.5	P	0.000244141
AFFX-r2-Bs-dap-5_at	267.599	P	0.000244141
AFFX-r2-Bs-dap-M_at	341.752	P	0.000244141
AFFX-r2-Bs-dap-3_at	483.35	P	0.000244141
AFFX-r2-Bs-lys-5_at	54.4928	P	0.000244141
AFFX-r2-Bs-lys-M_at	29.0432	P	0.00195313
AFFX-r2-Bs-lys-3_at	42.6759	P	0.0012207
AFFX-r2-Bs-phe-5_at	59.6428	P	0.000732422
AFFX-r2-Bs-phe-M_at	39.1735	P	0.000244141
AFFX-r2-Bs-phe-3_at	111.524	P	0.0012207
AFFX-r2-Bs-thr-3_s_at	109.83	P	0.0141602
AFFX-r2-Bs-thr-M_s_at	106.714	P	0.0012207
AFFX-r2-Bs-thr-5_s_at	81.1171	P	0.000732422
AFFX-HUMISGF3A/M97935_5_at	201.589	P	0.000662269
AFFX-HUMISGF3A/M97935_MA_at	233.138	P	9.4506e-05
AFFX-HUMISGF3A/M97935_MB_at	209.523	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	652.775	P	7.00668e-05
AFFX-HUMRGE/M10098_5_at	117.793	P	0.00159257
AFFX-HUMRGE/M10098_M_at	118.977	P	4.42873e-05
AFFX-HUMRGE/M10098_3_at	188.873	P	0.000753643
AFFX-HUMGAPDH/M33197_5_at	14494.5	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	13214	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	13754.4	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	10476.9	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	10978.7	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	11514.1	P	4.42873e-05
AFFX-M27830_5_at	498.873	P	4.42873e-05
AFFX-M27830_M_at	837.294	P	0.000856509
AFFX-M27830_3_at	5.7977	A	0.724854
AFFX-hum_alu_at	14912.2	P	2.6068e-13
1007_s_at	399.028	P	0.000804598
1053_at	772.828	P	0.000321521
117_at	39.2483	P	0.000561689
121_at	165.325	P	0.0193035
1255_g_at	3.07833	A	0.581931
1294_at	53.5362	A	0.0668649
1316_at	32.7749	P	0.00135385
1320_at	1.95078	A	0.939581
1405_i_at	4.73897	A	0.681117
1431_at	4.22909	A	0.715253
1438_at	43.6167	A	0.0668649
1487_at	385.269	P	0.00564279
1494_f_at	31.807	P	0.0170005
1598_g_at	68.7502	A	0.250724
160020_at	183.283	P	0.00160229
1729_at	141.563	P	0.00261695
1773_at	459.855	P	0.000467546
177_at	93.7221	P	0.000218889
179_at	142.625	A	0.089405
1861_at	116.9	P	0.000388206
200000_s_at	855.999	P	0.000244141
200001_at	1932.56	P	0.000244141
200002_at	9226.95	P	0.000244141
200003_s_at	16656.1	P	0.000244141
200004_at	6491.13	P	0.000244141
