^SAMPLE = GSM219726
!Sample_title = RD,Embryonal,rhabdomyosarcoma cell line
!Sample_geo_accession = GSM219726
!Sample_status = Public on Jun 04 2009
!Sample_submission_date = Aug 21 2007
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = RD
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Cell line from a rhabdomyosarcoma tumor
!Sample_biomaterial_provider_ch1 = ATCC (CCL-136)
!Sample_growth_protocol_ch1 = RD cells were cultured in RPMI (Invitrogen) containing 10% fetal calf serum at 37 degrees Celsius.
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = Total RNA was isolated using Trizol (Invitrogen) and purified with RNeasy (Qiagen) according to manufacturer’s protocol.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = RNA sample integrity was checked on an Agilent 2100 Bioanalyzer
!Sample_label_protocol_ch1 = (Agilent Technologies). 4 µg of total RNA was used for cRNA synthesis 
!Sample_label_protocol_ch1 = and fragmented. Labeling was performed with One-Cycle cDNA synthesis 
!Sample_label_protocol_ch1 = Kit (Affymetrix) according to manufacturer’s protocol. Sample quality was 
!Sample_label_protocol_ch1 = checked on a Bioanalyzer prior and after fragmentation.
!Sample_hyb_protocol = 10 µg of labeled cRNA was hybridized to Affymetrix Human genome 
!Sample_hyb_protocol = U133 Plus 2.0 arrays according to manufacturer’s protocol (Affymetrix).
!Sample_scan_protocol = Arrays were scanned with a GeneChip Scanner 3000 (Affymetrix) according to manufacturer’s protocol
!Sample_description = RD cells were grown under standard conditions and harvested at 70%
!Sample_description = confluency. Total RNA was isolated and analyzed on Affymetrix U133
!Sample_description = Plus 2.0 to generate expression profiles.
!Sample_data_processing = Expression data (.cel files) were normalized with the MAS5.0 algorithm 
!Sample_data_processing = (target signal = 100) using GCOS software (Affymetrix)
!Sample_platform_id = GPL570
!Sample_contact_name = Richard,,Volckmann
!Sample_contact_email = r.volckmann@amsterdamumc.nl
!Sample_contact_laboratory = Cancer Center Amsterdam
!Sample_contact_department = Laboratory of Experimental Oncology and Radiobiology
!Sample_contact_institute = msterdam UMC and University of Amsterdam
!Sample_contact_address = van der Boechorststraat 6a
!Sample_contact_city = Amsterdam
!Sample_contact_state = Noord-Holland
!Sample_contact_zip/postal_code = 1081BT
!Sample_contact_country = Netherlands
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM219nnn/GSM219726/suppl/GSM219726.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM219nnn/GSM219726/suppl/GSM219726.CHP.gz
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE8840
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = Mas5-calculated signal intensity
#ABS_CALL = ABS_CALL
#DETECTION P-VALUE = DETECTION P-VALUE
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	89.4473	P	0.000296708
AFFX-BioB-M_at	131.904	P	4.42873e-05
AFFX-BioB-3_at	79.9964	P	9.4506e-05
AFFX-BioC-5_at	269.021	P	4.42873e-05
AFFX-BioC-3_at	335.728	P	4.42873e-05
AFFX-BioDn-5_at	629.342	P	4.42873e-05
AFFX-BioDn-3_at	1210	P	5.16732e-05
AFFX-CreX-5_at	2463.57	P	5.16732e-05
AFFX-CreX-3_at	3211.61	P	4.42873e-05
AFFX-DapX-5_at	199.925	P	5.16732e-05
AFFX-DapX-M_at	532.987	P	0.000126798
AFFX-DapX-3_at	868.453	P	4.42873e-05
AFFX-LysX-5_at	38.0907	P	0.000146581
AFFX-LysX-M_at	77.3714	P	0.000126798
AFFX-LysX-3_at	120.827	P	4.42873e-05
AFFX-PheX-5_at	59.3498	P	9.4506e-05
AFFX-PheX-M_at	71.4135	P	8.14279e-05
AFFX-PheX-3_at	83.7172	P	8.14279e-05
AFFX-ThrX-5_at	50.6114	P	7.00668e-05
AFFX-ThrX-M_at	131.668	P	4.42873e-05
AFFX-ThrX-3_at	235.5	P	4.42873e-05
AFFX-TrpnX-5_at	5.34451	A	0.41138
AFFX-TrpnX-M_at	3.74159	A	0.749204
AFFX-TrpnX-3_at	1.33741	A	0.58862
AFFX-r2-Ec-bioB-5_at	142.987	P	0.000244141
AFFX-r2-Ec-bioB-M_at	132.444	P	0.000244141
AFFX-r2-Ec-bioB-3_at	127.68	P	0.000244141
AFFX-r2-Ec-bioC-5_at	317.629	P	0.000244141
AFFX-r2-Ec-bioC-3_at	340.416	P	0.000244141
AFFX-r2-Ec-bioD-5_at	1597.85	P	0.000244141
AFFX-r2-Ec-bioD-3_at	1669.93	P	0.000244141
AFFX-r2-P1-cre-5_at	3380.16	P	0.000244141
AFFX-r2-P1-cre-3_at	4950.94	P	0.000244141
AFFX-r2-Bs-dap-5_at	311.567	P	0.000244141
AFFX-r2-Bs-dap-M_at	624.842	P	0.000244141
AFFX-r2-Bs-dap-3_at	846.337	P	0.000244141
AFFX-r2-Bs-lys-5_at	55.4116	P	0.000244141
AFFX-r2-Bs-lys-M_at	52.493	P	0.000244141
AFFX-r2-Bs-lys-3_at	55.3577	P	0.000244141
AFFX-r2-Bs-phe-5_at	109.478	P	0.000244141
AFFX-r2-Bs-phe-M_at	86.8077	P	0.000244141
AFFX-r2-Bs-phe-3_at	157.378	P	0.000244141
AFFX-r2-Bs-thr-3_s_at	291.492	P	0.000244141
AFFX-r2-Bs-thr-M_s_at	186.633	P	0.000244141
AFFX-r2-Bs-thr-5_s_at	77.3413	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	33.6122	P	0.0020226
AFFX-HUMISGF3A/M97935_MA_at	159.177	P	6.02111e-05
AFFX-HUMISGF3A/M97935_MB_at	189.561	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	518.034	P	4.42873e-05
AFFX-HUMRGE/M10098_5_at	967.262	P	4.42873e-05
