^SAMPLE = GSM1017466
!Sample_title = HACAT_5a
!Sample_geo_accession = GSM1017466
!Sample_status = Public on Oct 10 2012
!Sample_submission_date = Oct 10 2012
!Sample_last_update_date = Oct 10 2012
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = HaCaT
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = gender: female
!Sample_characteristics_ch1 = organ: Skin
!Sample_characteristics_ch1 = disease: non-tumorigenic; spontaneously immortilized keratinocytes
!Sample_characteristics_ch1 = morphology: epithelial
!Sample_characteristics_ch1 = is_metastasis: no
!Sample_characteristics_ch1 = metastatic_site: n/a
!Sample_characteristics_ch1 = in_vivo_growth: yes
!Sample_characteristics_ch1 = cell line: HaCaT
!Sample_characteristics_ch1 = atcc_number: n/a (PMID: 2450098)
!Sample_treatment_protocol_ch1 = Cell lines were not treated.
!Sample_growth_protocol_ch1 = Cell lines were obtained from ATCC and DSMZ and cultivated in appropriate media according to supplier recommendations. Isolation of total RNA was performed after 72h growth using Qiagen
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = Trizol extraction of total RNA was performed according to the manufacturer's instructions.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Biotinylated cRNA were prepared according to the standard Affymetrix protocol from 3 ug total RNA (Expression Analysis Technical Manual, 2006, Affymetrix).
!Sample_hyb_protocol = 15 ug of cleaned cRNA is fragmented and then hybridized for 16 hr at 45°C on GeneChip U133 Plus 2.0 probe array. GeneChips were washed and stained in the Affymetrix GeneChip Fluidics Station 450
!Sample_scan_protocol = GeneChips were scanned using the Affymetrix GeneChip Scanner 3000. Scanning parameters: pixel size: 1.56 μm, wavelength: 570 nm.
!Sample_description = gene expression profiling of 21 cell lines
!Sample_description = HaCaT, replicate 1
!Sample_data_processing = Signal intensities were extracted with Affymetrix GeneChip Operating software (GCOS, version 1.4.0.036; Instrument control version: 6.0.1.002).
!Sample_data_processing = Expression values for all .CEL files were computed using MAS5.0.
!Sample_platform_id = GPL570
!Sample_contact_name = Philip,,Groth
!Sample_contact_email = philip.groth@bayer.com
!Sample_contact_laboratory = Chromatin Modulation and OncoGenomics
!Sample_contact_department = Therapeutic Research Group Oncology
!Sample_contact_institute = Bayer Pharma AG
!Sample_contact_address = Muellerstr. 178
!Sample_contact_city = Berlin
!Sample_contact_zip/postal_code = 13353
!Sample_contact_country = Germany
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1017nnn/GSM1017466/suppl/GSM1017466_mRNA_5a_041206.CEL.gz
!Sample_series_id = GSE41445
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = MAS5.0 signal
#DETECTION P-VALUE = 
!sample_table_begin
ID_REF	VALUE	DETECTION P-VALUE
AFFX-BioB-5_at	12159.70	6.62E-04
AFFX-BioB-M_at	14609.85	9.45E-05
AFFX-BioB-3_at	7359.45	1.10E-04
AFFX-BioC-5_at	30260.75	5.17E-05
AFFX-BioC-3_at	34762.43	5.17E-05
AFFX-BioDn-5_at	56087.64	4.43E-05
AFFX-BioDn-3_at	151129.10	1.69E-04
AFFX-CreX-5_at	316095.84	4.43E-05
AFFX-CreX-3_at	429629.16	4.43E-05
AFFX-DapX-5_at	21188.79	4.43E-05
AFFX-DapX-M_at	30470.20	6.62E-04
AFFX-DapX-3_at	35271.66	4.43E-05
AFFX-LysX-5_at	2180.02	9.72E-04
AFFX-LysX-M_at	4279.20	2.85E-02
AFFX-LysX-3_at	5851.33	1.10E-04
AFFX-PheX-5_at	5137.14	1.10E-03
AFFX-PheX-M_at	5496.94	9.72E-04
AFFX-PheX-3_at	4254.30	1.95E-04
AFFX-ThrX-5_at	4509.89	9.45E-05
AFFX-ThrX-M_at	7858.31	1.95E-04
AFFX-ThrX-3_at	11158.00	5.81E-04
AFFX-TrpnX-5_at	131.28	7.25E-01
AFFX-TrpnX-M_at	65.71	9.94E-01
AFFX-TrpnX-3_at	43.20	8.05E-01
AFFX-r2-Ec-bioB-5_at	20502.13	2.44E-04
AFFX-r2-Ec-bioB-M_at	20157.82	2.44E-04
AFFX-r2-Ec-bioB-3_at	15720.39	2.44E-04
AFFX-r2-Ec-bioC-5_at	51051.68	2.44E-04
AFFX-r2-Ec-bioC-3_at	62855.17	2.44E-04
AFFX-r2-Ec-bioD-5_at	242843.77	2.44E-04
AFFX-r2-Ec-bioD-3_at	250524.64	2.44E-04
AFFX-r2-P1-cre-5_at	645254.90	2.44E-04
AFFX-r2-P1-cre-3_at	946402.30	2.44E-04
AFFX-r2-Bs-dap-5_at	21952.35	2.44E-04
AFFX-r2-Bs-dap-M_at	32070.48	2.44E-04
AFFX-r2-Bs-dap-3_at	45090.60	2.44E-04
AFFX-r2-Bs-lys-5_at	3411.61	7.32E-04
AFFX-r2-Bs-lys-M_at	4436.57	2.44E-04
AFFX-r2-Bs-lys-3_at	5001.00	1.95E-03
AFFX-r2-Bs-phe-5_at	6132.63	2.44E-04
AFFX-r2-Bs-phe-M_at	4580.48	2.44E-04
AFFX-r2-Bs-phe-3_at	10812.87	2.44E-04
AFFX-r2-Bs-thr-3_s_at	16091.08	7.32E-04
AFFX-r2-Bs-thr-M_s_at	12185.96	1.07E-02
AFFX-r2-Bs-thr-5_s_at	5993.69	2.44E-04
AFFX-HUMISGF3A/M97935_5_at	4332.30	1.25E-03
AFFX-HUMISGF3A/M97935_MA_at	12714.85	1.59E-03
AFFX-HUMISGF3A/M97935_MB_at	6389.87	4.43E-05
AFFX-HUMISGF3A/M97935_3_at	21563.88	1.47E-04
AFFX-HUMRGE/M10098_5_at	117809.90	4.43E-05
AFFX-HUMRGE/M10098_M_at	26904.16	4.43E-05
AFFX-HUMRGE/M10098_3_at	31881.32	1.47E-04
AFFX-HUMGAPDH/M33197_5_at	665069.75	4.43E-05
AFFX-HUMGAPDH/M33197_M_at	740632.56	4.43E-05
AFFX-HUMGAPDH/M33197_3_at	739731.50	4.43E-05
AFFX-HSAC07/X00351_5_at	450793.10	4.43E-05
AFFX-HSAC07/X00351_M_at	502488.30	4.43E-05
AFFX-HSAC07/X00351_3_at	585666.94	4.43E-05
AFFX-M27830_5_at	29921.59	4.43E-05
AFFX-M27830_M_at	81256.27	3.59E-03
AFFX-M27830_3_at	817.67	6.17E-01
AFFX-hum_alu_at	978002.10	2.61E-13
1007_s_at	101314.06	2.19E-04
1053_at	14882.10	1.14E-03
117_at	1163.18	2.85E-01
121_at	9143.00	2.79E-02
1255_g_at	741.61	3.78E-01
1294_at	7860.57	4.86E-03
1316_at	1645.83	6.69E-02
1320_at	1683.34	1.76E-01
1405_i_at	392.04	4.62E-01
1431_at	4204.17	3.88E-04
1438_at	8600.75	1.60E-03
1487_at	24867.36	8.69E-03
1494_f_at	4639.56	3.13E-02
1598_g_at	62212.05	3.22E-04
160020_at	29435.00	2.23E-03
1729_at	32926.13	2.19E-04
1773_at	10258.44	3.58E-03
177_at	6988.43	2.66E-04
179_at	38355.43	1.14E-02
1861_at	12535.15	1.60E-03
200000_s_at	52281.08	2.44E-04
200001_at	128268.27	2.44E-04
200002_at	599748.60	2.44E-04
200003_s_at	745939.44	2.44E-04
200004_at	278638.06	2.44E-04
200005_at	117155.73	2.44E-04
200006_at	197404.53	2.44E-04
200007_at	196903.05	2.44E-04
200008_s_at	132711.90	2.44E-04
200009_at	253816.89	2.44E-04
200010_at	530939.94	2.44E-04
200011_s_at	70625.60	2.44E-04
200012_x_at	664091.40	2.44E-04
200013_at	656027.00	2.44E-04
200014_s_at	95113.21	2.44E-04
200015_s_at	138740.25	7.32E-04
200016_x_at	475213.84	2.44E-04
200017_at	530655.94	2.44E-04
200018_at	674950.44	2.44E-04
200019_s_at	391971.40	2.44E-04
200020_at	62550.75	2.44E-04
200021_at	534506.70	1.22E-03
200022_at	548952.75	2.44E-04
200023_s_at	272337.40	2.44E-04
200024_at	480869.22	2.44E-04
200025_s_at	552241.25	2.44E-04
200026_at	408721.34	2.44E-04
200027_at	187928.39	2.44E-04
200028_s_at	99892.75	2.44E-04
200029_at	604390.80	2.44E-04
200030_s_at	391520.66	2.44E-04
200031_s_at	662297.06	2.44E-04
200032_s_at	564481.50	2.44E-04
200033_at	189324.89	2.44E-04
200034_s_at	463777.00	2.44E-04
200035_at	15356.56	1.95E-03
200036_s_at	352512.75	2.44E-04
200037_s_at	198057.58	2.44E-04
200038_s_at	771327.50	2.44E-04
200039_s_at	153235.03	2.44E-04
200040_at	121030.77	7.32E-04
200041_s_at	150237.70	2.44E-04
200042_at	52537.50	2.44E-04
200043_at	137829.45	2.44E-04
200044_at	62332.67	2.44E-04
200045_at	29910.59	2.44E-04
200046_at	117688.02	2.44E-04
200047_s_at	151976.30	2.44E-04
200048_s_at	194149.98	2.44E-04
200049_at	12624.85	2.44E-04
200050_at	25434.14	2.44E-04
200051_at	10922.96	2.44E-04
200052_s_at	84800.61	2.44E-04
200053_at	39469.02	2.93E-03
200054_at	16117.80	2.44E-04
200055_at	66154.16	2.44E-04
200056_s_at	18754.85	2.44E-04
200057_s_at	225213.10	2.44E-04
200058_s_at	54049.44	2.44E-04
200059_s_at	230854.02	2.44E-04
