^SAMPLE = GSM1017455
!Sample_title = 786O_1b
!Sample_geo_accession = GSM1017455
!Sample_status = Public on Oct 10 2012
!Sample_submission_date = Oct 10 2012
!Sample_last_update_date = Oct 10 2012
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = 786-O
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = gender: male
!Sample_characteristics_ch1 = organ: Kidney
!Sample_characteristics_ch1 = disease: renal cell adenocarcinoma
!Sample_characteristics_ch1 = morphology: epithelial
!Sample_characteristics_ch1 = is_metastasis: no
!Sample_characteristics_ch1 = metastatic_site: n/a
!Sample_characteristics_ch1 = in_vivo_growth: yes
!Sample_characteristics_ch1 = cell line: 786-O
!Sample_characteristics_ch1 = atcc_number: CRL-1932
!Sample_treatment_protocol_ch1 = Cell lines were not treated.
!Sample_growth_protocol_ch1 = Cell lines were obtained from ATCC and DSMZ and cultivated in appropriate media according to supplier recommendations. Isolation of total RNA was performed after 72h growth using Qiagen
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = Trizol extraction of total RNA was performed according to the manufacturer's instructions.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Biotinylated cRNA were prepared according to the standard Affymetrix protocol from 3 ug total RNA (Expression Analysis Technical Manual, 2006, Affymetrix).
!Sample_hyb_protocol = 15 ug of cleaned cRNA is fragmented and then hybridized for 16 hr at 45°C on GeneChip U133 Plus 2.0 probe array. GeneChips were washed and stained in the Affymetrix GeneChip Fluidics Station 450
!Sample_scan_protocol = GeneChips were scanned using the Affymetrix GeneChip Scanner 3000. Scanning parameters: pixel size: 1.56 μm, wavelength: 570 nm.
!Sample_description = gene expression profiling of 21 cell lines
!Sample_description = 786-O, replicate 2
!Sample_data_processing = Signal intensities were extracted with Affymetrix GeneChip Operating software (GCOS, version 1.4.0.036; Instrument control version: 6.0.1.002).
!Sample_data_processing = Expression values for all .CEL files were computed using MAS5.0.
!Sample_platform_id = GPL570
!Sample_contact_name = Philip,,Groth
!Sample_contact_email = philip.groth@bayer.com
!Sample_contact_laboratory = Chromatin Modulation and OncoGenomics
!Sample_contact_department = Therapeutic Research Group Oncology
!Sample_contact_institute = Bayer Pharma AG
!Sample_contact_address = Muellerstr. 178
!Sample_contact_city = Berlin
!Sample_contact_zip/postal_code = 13353
!Sample_contact_country = Germany
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1017nnn/GSM1017455/suppl/GSM1017455_mRNA_1b_271106.CEL.gz
!Sample_series_id = GSE41445
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = MAS5.0 signal
#DETECTION P-VALUE = 
!sample_table_begin
ID_REF	VALUE	DETECTION P-VALUE
AFFX-BioB-5_at	9769.67	6.62E-04
AFFX-BioB-M_at	13246.96	5.17E-05
AFFX-BioB-3_at	9039.39	9.45E-05
AFFX-BioC-5_at	27158.99	6.02E-05
AFFX-BioC-3_at	36949.64	4.43E-05
AFFX-BioDn-5_at	60254.52	4.43E-05
AFFX-BioDn-3_at	153296.08	1.47E-04
AFFX-CreX-5_at	394843.30	4.43E-05
AFFX-CreX-3_at	438700.25	4.43E-05
AFFX-DapX-5_at	1514.59	2.97E-04
AFFX-DapX-M_at	4784.54	7.62E-03
AFFX-DapX-3_at	4514.55	7.54E-04
AFFX-LysX-5_at	533.74	1.24E-01
AFFX-LysX-M_at	580.42	5.74E-01
AFFX-LysX-3_at	1659.06	2.87E-03
AFFX-PheX-5_at	861.76	6.77E-02
AFFX-PheX-M_at	721.63	3.01E-01
AFFX-PheX-3_at	99.24	8.76E-01
AFFX-ThrX-5_at	281.76	6.03E-01
AFFX-ThrX-M_at	183.83	6.03E-01
AFFX-ThrX-3_at	1221.01	1.09E-01
AFFX-TrpnX-5_at	608.40	8.44E-03
AFFX-TrpnX-M_at	23.61	9.96E-01
AFFX-TrpnX-3_at	160.75	5.59E-01
AFFX-r2-Ec-bioB-5_at	15707.40	2.44E-04
AFFX-r2-Ec-bioB-M_at	16632.60	2.44E-04
AFFX-r2-Ec-bioB-3_at	14914.38	2.44E-04
AFFX-r2-Ec-bioC-5_at	38474.00	2.44E-04
AFFX-r2-Ec-bioC-3_at	52034.40	2.44E-04
AFFX-r2-Ec-bioD-5_at	169616.11	2.44E-04
AFFX-r2-Ec-bioD-3_at	224006.88	2.44E-04
AFFX-r2-P1-cre-5_at	544283.75	2.44E-04
AFFX-r2-P1-cre-3_at	781937.94	2.44E-04
AFFX-r2-Bs-dap-5_at	1665.48	1.22E-03
AFFX-r2-Bs-dap-M_at	4626.18	1.22E-03
AFFX-r2-Bs-dap-3_at	5931.45	2.44E-04
AFFX-r2-Bs-lys-5_at	41.36	5.00E-01
AFFX-r2-Bs-lys-M_at	656.78	3.66E-01
AFFX-r2-Bs-lys-3_at	764.35	1.07E-02
AFFX-r2-Bs-phe-5_at	742.95	9.52E-02
AFFX-r2-Bs-phe-M_at	320.54	5.00E-01
AFFX-r2-Bs-phe-3_at	1888.19	1.07E-02
AFFX-r2-Bs-thr-3_s_at	1605.90	2.46E-01
AFFX-r2-Bs-thr-M_s_at	1662.79	1.30E-01
AFFX-r2-Bs-thr-5_s_at	1606.53	1.22E-03
AFFX-HUMISGF3A/M97935_5_at	12814.65	2.58E-04
AFFX-HUMISGF3A/M97935_MA_at	22151.56	1.27E-04
AFFX-HUMISGF3A/M97935_MB_at	21442.76	4.43E-05
AFFX-HUMISGF3A/M97935_3_at	101034.77	4.43E-05
AFFX-HUMRGE/M10098_5_at	539255.70	4.43E-05
AFFX-HUMRGE/M10098_M_at	121889.34	4.43E-05
AFFX-HUMRGE/M10098_3_at	40184.56	6.02E-05
AFFX-HUMGAPDH/M33197_5_at	586979.00	4.43E-05
AFFX-HUMGAPDH/M33197_M_at	601673.75	4.43E-05
AFFX-HUMGAPDH/M33197_3_at	626977.90	4.43E-05
AFFX-HSAC07/X00351_5_at	367242.50	4.43E-05
