^SAMPLE = GSM219756
!Sample_title = RH4,Alveolar,rhabdomyosarcoma cell line
!Sample_geo_accession = GSM219756
!Sample_status = Public on Jun 04 2009
!Sample_submission_date = Aug 22 2007
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = RH4
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Cell line from a rhabdomyosarcoma tumor
!Sample_biomaterial_provider_ch1 = P. Houghton, St Jude Children’s Research Hospital , Memphis, TN
!Sample_growth_protocol_ch1 = RH4 cells were cultured in RPMI (Invitrogen) containing 10% fetal calf serum at 37 degrees Celsius.
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = Total RNA was isolated using Trizol (Invitrogen) and purified with RNeasy (Qiagen) according to manufacturer’s protocol.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = RNA sample integrity was checked on an Agilent 2100 Bioanalyzer (Agilent Technologies). 4 µg of total RNA was used for cRNA synthesis and fragmented. Labeling was performed with One-Cycle cDNA synthesis Kit (Affymetrix) according to manufacturer’s protocol. Sample quality was checked on a Bioanalyzer prior and after fragmentation.
!Sample_hyb_protocol = 10 µg of labeled cRNA was hybridized to Affymetrix Human genome U133 Plus 2.0 arrays according to manufacturer’s protocol (Affymetrix).
!Sample_scan_protocol = Arrays were scanned with a GeneChip Scanner 3000 (Affymetrix) according to manufacturer’s protocol
!Sample_description = RH4 cells were grown under standard conditions and harvested at 70% confluency. Total RNA was isolated and analyzed on Affymetrix U133 Plus 2.0 to generate expression profiles.
!Sample_data_processing = Expression data (.cel files) were normalized with the MAS5.0 algorithm (target signal = 100) using GCOS software (Affymetrix)
!Sample_platform_id = GPL570
!Sample_contact_name = Richard,,Volckmann
!Sample_contact_email = r.volckmann@amsterdamumc.nl
!Sample_contact_laboratory = Cancer Center Amsterdam
!Sample_contact_department = Laboratory of Experimental Oncology and Radiobiology
!Sample_contact_institute = msterdam UMC and University of Amsterdam
!Sample_contact_address = van der Boechorststraat 6a
!Sample_contact_city = Amsterdam
!Sample_contact_state = Noord-Holland
!Sample_contact_zip/postal_code = 1081BT
!Sample_contact_country = Netherlands
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM219nnn/GSM219756/suppl/GSM219756.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM219nnn/GSM219756/suppl/GSM219756.CHP.gz
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE8840
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = Mas5-calculated signal intensity
#ABS_CALL = ABS_CALL
#DETECTION P-VALUE = DETECTION P-VALUE
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	111.475	P	0.000509415
AFFX-BioB-M_at	129.787	P	4.42873e-05
AFFX-BioB-3_at	103.645	P	7.00668e-05
AFFX-BioC-5_at	276.836	P	6.02111e-05
AFFX-BioC-3_at	406.279	P	4.42873e-05
AFFX-BioDn-5_at	642.381	P	4.42873e-05
AFFX-BioDn-3_at	1429.52	P	7.00668e-05
AFFX-CreX-5_at	3195.87	P	5.16732e-05
AFFX-CreX-3_at	3871.68	P	4.42873e-05
AFFX-DapX-5_at	157.003	P	6.02111e-05
AFFX-DapX-M_at	482.083	P	0.000195116
AFFX-DapX-3_at	873.06	P	4.42873e-05
AFFX-LysX-5_at	35.0027	P	0.000389797
AFFX-LysX-M_at	58.1161	P	0.00179591
AFFX-LysX-3_at	142.731	P	7.00668e-05
AFFX-PheX-5_at	31.4824	P	0.00010954
AFFX-PheX-M_at	76.6606	P	0.000126798
AFFX-PheX-3_at	91.1427	P	6.02111e-05
AFFX-ThrX-5_at	36.6408	P	0.000753643
AFFX-ThrX-M_at	91.1478	P	4.42873e-05
AFFX-ThrX-3_at	247.007	P	4.42873e-05
AFFX-TrpnX-5_at	2.2329	A	0.574038
AFFX-TrpnX-M_at	4.28262	A	0.5
AFFX-TrpnX-3_at	0.416192	A	0.941556
AFFX-r2-Ec-bioB-5_at	141.675	P	0.000244141
AFFX-r2-Ec-bioB-M_at	156.696	P	0.000244141
AFFX-r2-Ec-bioB-3_at	130.091	P	0.000244141
AFFX-r2-Ec-bioC-5_at	330.354	P	0.000244141
AFFX-r2-Ec-bioC-3_at	429.638	P	0.000244141
AFFX-r2-Ec-bioD-5_at	1525.21	P	0.000244141
AFFX-r2-Ec-bioD-3_at	1591.51	P	0.000244141
AFFX-r2-P1-cre-5_at	3825.73	P	0.000244141
AFFX-r2-P1-cre-3_at	5304.61	P	0.000244141
AFFX-r2-Bs-dap-5_at	179.229	P	0.000244141
AFFX-r2-Bs-dap-M_at	504.863	P	0.000244141
AFFX-r2-Bs-dap-3_at	990.05	P	0.000244141
AFFX-r2-Bs-lys-5_at	51.5679	P	0.000244141
AFFX-r2-Bs-lys-M_at	64.2969	P	0.000244141
AFFX-r2-Bs-lys-3_at	73.4738	P	0.000732422
AFFX-r2-Bs-phe-5_at	66.5148	P	0.000244141
AFFX-r2-Bs-phe-M_at	85.253	P	0.000244141
AFFX-r2-Bs-phe-3_at	173.296	P	0.000244141
AFFX-r2-Bs-thr-3_s_at	299.316	P	0.000244141
AFFX-r2-Bs-thr-M_s_at	160.872	P	0.0012207
AFFX-r2-Bs-thr-5_s_at	61.3422	P	0.000732422
AFFX-HUMISGF3A/M97935_5_at	12.4924	A	0.156732
AFFX-HUMISGF3A/M97935_MA_at	58.0272	P	0.00359458
AFFX-HUMISGF3A/M97935_MB_at	63.9999	P	4.42873e-05
