^SAMPLE = GSM162929
!Sample_title = Melanoma cell line MM370
!Sample_geo_accession = GSM162929
!Sample_status = Public on Oct 01 2007
!Sample_submission_date = Feb 15 2007
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = Melanoma cell line MM370
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Melanoma cell line MM370 established from a metastatic melanoma
!Sample_biomaterial_provider_ch1 = Dr Peter G Parsons
!Sample_treatment_protocol_ch1 = Melanoma cell lines were cultured in RPMI 1640 in the presence of 10% fetal bovine serum. 
!Sample_growth_protocol_ch1 = Melanoma cell lines were cultured in RPMI 1640 in the presence of 10% fetal bovine serum. 
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = RNA extractions were performed using Qiagen RNeasy Midi-kits as per the manufacturer’s instructions. RNA quality and concentration were assessed using a 2100 BioAnalyser (Agilent Technologies). 
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). 
!Sample_hyb_protocol = This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450.
!Sample_scan_protocol = Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2).
!Sample_description = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_data_processing = Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_platform_id = GPL570
!Sample_contact_name = Leisl,,Packer
!Sample_contact_laboratory = Oncogenomics Laboratory
!Sample_contact_department = Cancer and Cell Biology
!Sample_contact_institute = Queensland Institute of Medical Research
!Sample_contact_address = 300 Herston Rd
!Sample_contact_city = Herston
!Sample_contact_state = QLD
!Sample_contact_zip/postal_code = 4006
!Sample_contact_country = Australia
!Sample_contact_web_link = www.qimr.edu.au
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM162nnn/GSM162929/suppl/GSM162929.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM162nnn/GSM162929/suppl/GSM162929.CHP.gz
!Sample_relation = Reanalyzed by: GSE64985
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE7127
!Sample_series_id = GSE7152
!Sample_series_id = GSE7153
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = signal value
#ABS_CALL = signal absent present
#DETECTION-P-VALUE = detection p-value
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION-P-VALUE
AFFX-BioB-5_at	315.142	P	0.000169227
AFFX-BioB-M_at	461.677	P	4.42873e-05
AFFX-BioB-3_at	281.536	P	0.00010954
AFFX-BioC-5_at	613.594	P	7.00668e-05
AFFX-BioC-3_at	638.584	P	4.42873e-05
AFFX-BioDn-5_at	746.227	P	4.42873e-05
AFFX-BioDn-3_at	3072.2	P	4.42873e-05
AFFX-CreX-5_at	7858.08	P	5.16732e-05
AFFX-CreX-3_at	10322.8	P	4.42873e-05
AFFX-DapX-5_at	166.247	P	9.4506e-05
AFFX-DapX-M_at	276.394	P	0.000856509
AFFX-DapX-3_at	318.426	P	0.000126798
AFFX-LysX-5_at	39.3291	P	0.00687065
AFFX-LysX-M_at	30.4862	A	0.102165
AFFX-LysX-3_at	61.2363	P	6.02111e-05
AFFX-PheX-5_at	34.9657	P	9.4506e-05
AFFX-PheX-M_at	41.7238	P	0.0200219
AFFX-PheX-3_at	44.7529	A	0.0676614
AFFX-ThrX-5_at	48.1619	P	0.000195116
AFFX-ThrX-M_at	64.9294	P	0.000856509
AFFX-ThrX-3_at	83.871	P	0.0012475
AFFX-TrpnX-5_at	22.6774	P	0.00933744
AFFX-TrpnX-M_at	7.12667	A	0.659339
AFFX-TrpnX-3_at	2.04908	A	0.783476
AFFX-r2-Ec-bioB-5_at	364.455	P	0.000244141
AFFX-r2-Ec-bioB-M_at	448.012	P	0.000244141
AFFX-r2-Ec-bioB-3_at	328.4	P	0.000244141
AFFX-r2-Ec-bioC-5_at	726.108	P	0.000244141
AFFX-r2-Ec-bioC-3_at	1027.3	P	0.000244141
AFFX-r2-Ec-bioD-5_at	2855.01	P	0.000244141
AFFX-r2-Ec-bioD-3_at	3522.49	P	0.000244141
AFFX-r2-P1-cre-5_at	13189.6	P	0.000244141
AFFX-r2-P1-cre-3_at	13801.6	P	0.000244141
AFFX-r2-Bs-dap-5_at	213.674	P	0.000244141
AFFX-r2-Bs-dap-M_at	284.617	P	0.000244141
AFFX-r2-Bs-dap-3_at	420.951	P	0.000244141
AFFX-r2-Bs-lys-5_at	34.7177	P	0.00292969
AFFX-r2-Bs-lys-M_at	27.5139	P	0.000732422
AFFX-r2-Bs-lys-3_at	25.5831	P	0.000732422
AFFX-r2-Bs-phe-5_at	39.2122	P	0.00585938
AFFX-r2-Bs-phe-M_at	48.1781	P	0.000244141
AFFX-r2-Bs-phe-3_at	76.1018	P	0.000244141
AFFX-r2-Bs-thr-3_s_at	102.063	P	0.0239258
AFFX-r2-Bs-thr-M_s_at	111.555	P	0.00585938
AFFX-r2-Bs-thr-5_s_at	67.0688	P	0.000732422
AFFX-HUMISGF3A/M97935_5_at	120.506	P	0.000972149
AFFX-HUMISGF3A/M97935_MA_at	194.399	P	0.000146581
AFFX-HUMISGF3A/M97935_MB_at	185.48	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	577.08	P	6.02111e-05
AFFX-HUMRGE/M10098_5_at	212.365	P	0.0012475
AFFX-HUMRGE/M10098_M_at	120.79	P	0.000340305
AFFX-HUMRGE/M10098_3_at	226.345	P	0.000389797
AFFX-HUMGAPDH/M33197_5_at	15431.5	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	13898.7	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	14138.1	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	11643.2	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	11968.1	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	12319.2	P	4.42873e-05
AFFX-M27830_5_at	1084.64	P	4.42873e-05
AFFX-M27830_M_at	1573.6	P	0.000856509
AFFX-M27830_3_at	7.13735	A	0.631562
AFFX-hum_alu_at	15372.7	P	2.6068e-13
1007_s_at	398.194	P	0.000561689
1053_at	532.369	P	0.000467546
117_at	54.2686	P	0.00486276
121_at	225.487	P	0.00754291
1255_g_at	289.521	P	0.000561689
1294_at	94.053	P	0.0218664
1316_at	41.9671	P	0.000467546
1320_at	28.5408	A	0.218983
1405_i_at	1.36826	A	0.889551
1431_at	12.8713	P	0.0393654
1438_at	26.7612	A	0.267463
1487_at	347.57	P	0.0114474
1494_f_at	26.512	P	0.0114474
1598_g_at	93.0188	A	0.267463
160020_at	1287.48	P	0.000265621
1729_at	121.258	P	0.0149366
1773_at	599.026	P	0.000561689
177_at	64.5807	P	0.000321521
179_at	135.527	P	0.0170005
1861_at	157.456	P	0.00135385
200000_s_at	981.115	P	0.000244141
200001_at	2538.52	P	0.000244141
200002_at	8274.37	P	0.000244141
