^SAMPLE = GSM219747
!Sample_title = CW9019,Alveolar,rhabdomyosarcoma cell line
!Sample_geo_accession = GSM219747
!Sample_status = Public on Jun 04 2009
!Sample_submission_date = Aug 21 2007
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = CW9019
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Cell line from a rhabdomyosarcoma tumor
!Sample_biomaterial_provider_ch1 = JA. Biegel, University of Pennsylvania, Philadelphia, PA
!Sample_growth_protocol_ch1 = CW9019 cells were cultured in RPMI (Invitrogen) containing 10% fetal calf serum at 37 degrees Celsius.
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = Total RNA was isolated using Trizol (Invitrogen) and purified with RNeasy (Qiagen) according to manufacturer’s protocol.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = RNA sample integrity was checked on an Agilent 2100 Bioanalyzer
!Sample_label_protocol_ch1 = (Agilent Technologies). 4 µg of total RNA was used for cRNA synthesis 
!Sample_label_protocol_ch1 = and fragmented. Labeling was performed with One-Cycle cDNA synthesis 
!Sample_label_protocol_ch1 = Kit (Affymetrix) according to manufacturer’s protocol. Sample quality was 
!Sample_label_protocol_ch1 = checked on a Bioanalyzer prior and after fragmentation.
!Sample_hyb_protocol = 10 µg of labeled cRNA was hybridized to Affymetrix Human genome 
!Sample_hyb_protocol = U133 Plus 2.0 arrays according to manufacturer’s protocol (Affymetrix).
!Sample_scan_protocol = Arrays were scanned with a GeneChip Scanner 3000 (Affymetrix) according to manufacturer’s protocol
!Sample_description = CW9019 cells were grown under standard conditions and harvested at 70%
!Sample_description = confluency. Total RNA was isolated and analyzed on Affymetrix U133
!Sample_description = Plus 2.0 to generate expression profiles.
!Sample_data_processing = Expression data (.cel files) were normalized with the MAS5.0 algorithm 
!Sample_data_processing = (target signal = 100) using GCOS software (Affymetrix)
!Sample_platform_id = GPL570
!Sample_contact_name = Richard,,Volckmann
!Sample_contact_email = r.volckmann@amsterdamumc.nl
!Sample_contact_laboratory = Cancer Center Amsterdam
!Sample_contact_department = Laboratory of Experimental Oncology and Radiobiology
!Sample_contact_institute = msterdam UMC and University of Amsterdam
!Sample_contact_address = van der Boechorststraat 6a
!Sample_contact_city = Amsterdam
!Sample_contact_state = Noord-Holland
!Sample_contact_zip/postal_code = 1081BT
!Sample_contact_country = Netherlands
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM219nnn/GSM219747/suppl/GSM219747.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM219nnn/GSM219747/suppl/GSM219747.CHP.gz
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE8840
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = Mas5-calculated signal intensity
#ABS_CALL = ABS_CALL
#DETECTION P-VALUE = DETECTION P-VALUE
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	147.351	P	0.000224668
AFFX-BioB-M_at	186.894	P	4.42873e-05
AFFX-BioB-3_at	112.873	P	7.00668e-05
AFFX-BioC-5_at	432.861	P	4.42873e-05
AFFX-BioC-3_at	580.915	P	4.42873e-05
AFFX-BioDn-5_at	988.422	P	4.42873e-05
AFFX-BioDn-3_at	1973.21	P	5.16732e-05
AFFX-CreX-5_at	4159.29	P	5.16732e-05
AFFX-CreX-3_at	5055.41	P	4.42873e-05
AFFX-DapX-5_at	536.437	P	4.42873e-05
AFFX-DapX-M_at	1145.71	P	0.00010954
AFFX-DapX-3_at	1719.1	P	4.42873e-05
AFFX-LysX-5_at	93.9642	P	7.00668e-05
AFFX-LysX-M_at	129.975	P	5.16732e-05
AFFX-LysX-3_at	261.79	P	4.42873e-05
AFFX-PheX-5_at	131.688	P	5.16732e-05
AFFX-PheX-M_at	216.152	P	4.42873e-05
AFFX-PheX-3_at	178.748	P	4.42246e-05
AFFX-ThrX-5_at	155.484	P	4.42873e-05
AFFX-ThrX-M_at	301.367	P	4.42873e-05
AFFX-ThrX-3_at	462.039	P	4.42873e-05
AFFX-TrpnX-5_at	3.46902	A	0.382599
AFFX-TrpnX-M_at	1.32868	A	0.712257
AFFX-TrpnX-3_at	5.00725	A	0.382599
AFFX-r2-Ec-bioB-5_at	221.161	P	0.000244141
AFFX-r2-Ec-bioB-M_at	215.487	P	0.000244141
AFFX-r2-Ec-bioB-3_at	193.337	P	0.000244141
AFFX-r2-Ec-bioC-5_at	497.737	P	0.000244141
AFFX-r2-Ec-bioC-3_at	497.654	P	0.000244141
AFFX-r2-Ec-bioD-5_at	2422.3	P	0.000244141
AFFX-r2-Ec-bioD-3_at	2550.56	P	0.000244141
AFFX-r2-P1-cre-5_at	5143.4	P	0.000244141
AFFX-r2-P1-cre-3_at	6840.87	P	0.000244141
AFFX-r2-Bs-dap-5_at	853.789	P	0.000244141
AFFX-r2-Bs-dap-M_at	1256.46	P	0.000244141
AFFX-r2-Bs-dap-3_at	2092.14	P	0.000244141
AFFX-r2-Bs-lys-5_at	147.256	P	0.000244141
AFFX-r2-Bs-lys-M_at	173.787	P	0.000244141
AFFX-r2-Bs-lys-3_at	158.539	P	0.000244141
AFFX-r2-Bs-phe-5_at	205.319	P	0.000244141
AFFX-r2-Bs-phe-M_at	201.268	P	0.000244141
AFFX-r2-Bs-phe-3_at	351.703	P	0.000244141
AFFX-r2-Bs-thr-3_s_at	594.259	P	0.000244141
AFFX-r2-Bs-thr-M_s_at	376.527	P	0.000244141
AFFX-r2-Bs-thr-5_s_at	179.794	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	25.0677	P	0.00227496
AFFX-HUMISGF3A/M97935_MA_at	96.3522	P	0.000389797
AFFX-HUMISGF3A/M97935_MB_at	95.9659	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	298.657	P	5.16732e-05
AFFX-HUMRGE/M10098_5_at	135.872	P	9.4506e-05
AFFX-HUMRGE/M10098_M_at	271.581	P	5.16732e-05
