^SAMPLE = GSM388882
!Sample_title = Naive Huh7 -1
!Sample_geo_accession = GSM388882
!Sample_status = Public on Nov 13 2009
!Sample_submission_date = Apr 02 2009
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = Naive Huh7
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell type: Huh-7
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = Total RNA was isolated from cells using the RNeasy kit (Qiagen, Valencia, CA, USA).
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = 5 ug total RNA was used in a standard Affymetrix single amplification protocol.
!Sample_hyb_protocol = Standard Affymetrix procedures
!Sample_scan_protocol = Standard Affymetrix procedures using GCS3000 scanner
!Sample_description = Naive Huh7 
!Sample_data_processing = MAS5.0
!Sample_platform_id = GPL570
!Sample_contact_name = Kyeong-Ok,,Chang
!Sample_contact_email = kchang@vet.ksu.edu
!Sample_contact_institute = Kansas State Univerisity
!Sample_contact_address = 1800 Denison Ave
!Sample_contact_city = Manhattan
!Sample_contact_zip/postal_code = 66506
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM388nnn/GSM388882/suppl/GSM388882.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM388nnn/GSM388882/suppl/GSM388882.CHP.gz
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE15520
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = Signal
#ABS_CALL = Detection
#DETECTION P-VALUE = -
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	465.236	P	0.000753643
AFFX-BioB-M_at	610.323	P	9.4506e-05
AFFX-BioB-3_at	446.513	P	0.000753643
AFFX-BioC-5_at	1260.71	P	5.16732e-05
AFFX-BioC-3_at	1725.31	P	4.42873e-05
AFFX-BioDn-5_at	3483.01	P	4.42873e-05
AFFX-BioDn-3_at	6989.12	P	8.14279e-05
AFFX-CreX-5_at	18416.8	P	5.16732e-05
AFFX-CreX-3_at	20680.1	P	4.42873e-05
AFFX-DapX-5_at	27.9649	A	0.0894591
AFFX-DapX-M_at	56.8179	A	0.0780018
AFFX-DapX-3_at	84.7553	P	0.00499819
AFFX-LysX-5_at	6.12421	A	0.58862
AFFX-LysX-M_at	9.79166	A	0.672921
AFFX-LysX-3_at	41.0162	P	0.0138105
AFFX-PheX-5_at	6.06198	A	0.749223
AFFX-PheX-M_at	5.23118	A	0.860518
AFFX-PheX-3_at	51.3388	A	0.0676785
AFFX-ThrX-5_at	40.8416	A	0.354453
AFFX-ThrX-M_at	5.71014	A	0.824672
AFFX-ThrX-3_at	40.6913	A	0.275146
AFFX-TrpnX-5_at	32.1083	A	0.216524
AFFX-TrpnX-M_at	4.27183	A	0.960339
AFFX-TrpnX-3_at	44.9347	P	0.0336773
AFFX-r2-Ec-bioB-5_at	728.986	P	0.000244141
AFFX-r2-Ec-bioB-M_at	695.638	P	0.000244141
AFFX-r2-Ec-bioB-3_at	613.356	P	0.000244141
AFFX-r2-Ec-bioC-5_at	1597.44	P	0.000244141
AFFX-r2-Ec-bioC-3_at	1761.24	P	0.000244141
AFFX-r2-Ec-bioD-5_at	9051.92	P	0.000244141
AFFX-r2-Ec-bioD-3_at	10150.3	P	0.000244141
AFFX-r2-P1-cre-5_at	21464.9	P	0.000244141
AFFX-r2-P1-cre-3_at	30081.9	P	0.000244141
AFFX-r2-Bs-dap-5_at	1.90337	A	0.943848
AFFX-r2-Bs-dap-M_at	47.7472	P	0.0012207
AFFX-r2-Bs-dap-3_at	88.7183	P	0.00585938
AFFX-r2-Bs-lys-5_at	34.7139	P	0.0239258
AFFX-r2-Bs-lys-M_at	19.6023	A	0.432373
AFFX-r2-Bs-lys-3_at	43.6652	P	0.0461426
AFFX-r2-Bs-phe-5_at	1.5382	A	0.981445
AFFX-r2-Bs-phe-M_at	9.9522	A	0.398926
AFFX-r2-Bs-phe-3_at	58.2733	M	0.0537109
AFFX-r2-Bs-thr-3_s_at	45.1074	A	0.696289
AFFX-r2-Bs-thr-M_s_at	78.3608	P	0.0375977
AFFX-r2-Bs-thr-5_s_at	95.3804	M	0.0561523
AFFX-HUMISGF3A/M97935_5_at	483.099	P	0.0012475
AFFX-HUMISGF3A/M97935_MA_at	659.452	P	0.000389797
AFFX-HUMISGF3A/M97935_MB_at	990.891	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	3271.09	P	5.16732e-05
AFFX-HUMRGE/M10098_5_at	354.685	P	5.16732e-05
AFFX-HUMRGE/M10098_M_at	466.364	P	0.000126798
AFFX-HUMRGE/M10098_3_at	919.64	P	0.000445901
