^SAMPLE = GSM101610
!Sample_title = A172_2
!Sample_geo_accession = GSM101610
!Sample_status = Public on May 10 2006
!Sample_submission_date = Mar 24 2006
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = Tumor cell line A172
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = commonly used glioma line
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = Trizol extraction of total RNA was performed according to the manufacturer's instructions.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Biotinylated cRNA were prepared according to the standard Affymetrix protocol from 6 microg total RNA (Expression Analysis Technical Manual, 2001, Affymetrix).
!Sample_hyb_protocol = Standard Affymetrix procedures
!Sample_scan_protocol = Standard Affymetrix procedures
!Sample_description = Tumor cell line A172, cultured in serum
!Sample_data_processing = Affymetrix GCOS 1.2 with default analysis settings and global scaling as normalization method. The trimmed mean target intensity of each array was arbitrarily set to 500.
!Sample_platform_id = GPL570
!Sample_contact_name = Howard ,,Fine
!Sample_contact_email = hfine@mail.nih.gov
!Sample_contact_phone = 301-402-6383
!Sample_contact_fax = 301-480-2246
!Sample_contact_department = Neurological Disorders and Stroke
!Sample_contact_institute = National Cancer Institute
!Sample_contact_address = 9030 Old Georgetown Rd
!Sample_contact_city = Bethesda
!Sample_contact_state = MD
!Sample_contact_zip/postal_code = 20892
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM101nnn/GSM101610/suppl/GSM101610.CEL.gz
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE4536
!Sample_data_row_count = 54613
#ID_REF = 
#VALUE = MAS5-calculated Signal intensity
#ABS_CALL = the call in an absolute analysis that indicates if the transcript was present (P), absent (A), or marginal (M)
#DETECTION P-VALUE = 'detection p-value', p-value that indicates the significance level of the detection call
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
1007_s_at	2809.1	P	0.000388
1053_at	807.3	P	0.000805
117_at	166.7	P	0.043968
121_at	1248.2	P	0.008689
1255_g_at	32.1	A	0.418056
1294_at	436.8	P	0.027860
1316_at	163.0	P	0.001602
1320_at	86.6	A	0.339558
1405_i_at	11.0	A	0.864026
1431_at	65.1	A	0.066865
1438_at	84.5	A	0.397994
1487_at	617.1	P	0.021866
1494_f_at	201.6	P	0.048995
1598_g_at	2659.9	P	0.000468
160020_at	921.5	P	0.014937
1729_at	800.7	P	0.000673
1773_at	302.5	A	0.073830
177_at	217.2	P	0.005643
179_at	1434.2	P	0.017001
1861_at	587.1	P	0.000673
200000_s_at	6331.6	P	0.000244
200001_at	6995.3	P	0.001953
200002_at	18149.3	P	0.000244
200003_s_at	25175.5	P	0.000244
200004_at	17441.2	P	0.000244
200005_at	3168.5	P	0.000244
200006_at	12244.5	P	0.000244
200007_at	12653.5	P	0.000244
200008_s_at	5134.6	P	0.000244
200009_at	9185.2	P	0.000244
200010_at	8162.4	P	0.000244
200011_s_at	2706.4	P	0.000244
200012_x_at	13139.0	P	0.000244
200013_at	17421.6	P	0.000244
200014_s_at	3971.9	P	0.000244
200015_s_at	9830.2	P	0.000732
200016_x_at	15306.3	P	0.000244
200017_at	22751.3	P	0.000244
200018_at	22422.7	P	0.000244
200019_s_at	11206.3	P	0.000244
200020_at	3748.4	P	0.000244
200021_at	20652.2	P	0.001953
200022_at	9596.9	P	0.000244
200023_s_at	11095.1	P	0.000244
200024_at	19062.4	P	0.000732
200025_s_at	20321.5	P	0.000244
200026_at	11281.4	P	0.000244
200027_at	8515.0	P	0.000244
200028_s_at	4683.9	P	0.000244
200029_at	21873.1	P	0.000244
200030_s_at	10073.7	P	0.000244
200031_s_at	21412.2	P	0.000244
200032_s_at	22225.5	P	0.000244
200033_at	13607.8	P	0.000244
200034_s_at	15597.4	P	0.000244
200035_at	1828.9	P	0.000732
200036_s_at	8098.1	P	0.000244
200037_s_at	8201.5	P	0.000244
200038_s_at	15195.1	P	0.000244
200039_s_at	6502.7	P	0.000244
200040_at	5529.2	P	0.000244
200041_s_at	7575.0	P	0.000244
200042_at	2285.4	P	0.000244
200043_at	12677.0	P	0.000244
200044_at	3917.7	P	0.000244
200045_at	2375.8	P	0.000244
200046_at	2559.1	P	0.000244
200047_s_at	4352.4	P	0.000244
200048_s_at	12202.9	P	0.000244
200049_at	1138.3	P	0.000244
200050_at	3354.7	P	0.000732
200051_at	782.5	P	0.000244
200052_s_at	6276.2	P	0.000244
200053_at	2625.0	P	0.000244
200054_at	925.4	P	0.000244
200055_at	3682.3	P	0.000244
200056_s_at	1801.3	P	0.000244
200057_s_at	12282.4	P	0.000244
200058_s_at	6205.8	P	0.000244
200059_s_at	14585.1	P	0.000244
200060_s_at	8060.4	P	0.000244
200061_s_at	20879.5	P	0.000244
200062_s_at	24174.3	P	0.000244
200063_s_at	19107.2	P	0.000244
200064_at	21249.6	P	0.000244
200065_s_at	12344.7	P	0.000244
200066_at	3718.1	P	0.000244
200067_x_at	8395.4	P	0.000244
200068_s_at	18292.8	P	0.000244
200069_at	897.8	P	0.000244
200070_at	1113.9	P	0.008057
200071_at	3778.4	P	0.000732
200072_s_at	4515.3	P	0.000244
200073_s_at	5265.2	P	0.000244
200074_s_at	6488.9	P	0.000244
200075_s_at	5070.6	P	0.000244
200076_s_at	2143.6	P	0.000732
200077_s_at	17010.5	P	0.000244
200078_s_at	4427.5	P	0.000732
200079_s_at	7334.5	P	0.000244
200080_s_at	16105.1	P	0.000244
200081_s_at	20397.0	P	0.000244
200082_s_at	17150.7	P	0.000244
200083_at	5690.3	P	0.000244
200084_at	12077.0	P	0.000244
200085_s_at	13232.3	P	0.000244
200086_s_at	9169.0	P	0.000244
200087_s_at	7700.8	P	0.000244
200088_x_at	19816.2	P	0.000244
200089_s_at	13160.6	P	0.000244
200090_at	4924.5	P	0.000244
200091_s_at	7718.1	P	0.000244
200092_s_at	20331.0	P	0.000244
200093_s_at	14201.6	P	0.000244
200094_s_at	9766.1	P	0.000244
200095_x_at	22790.2	P	0.000244
200096_s_at	11433.6	P	0.000244
200097_s_at	8318.8	P	0.000244
200098_s_at	2824.6	P	0.001221
200099_s_at	23977.5	P	0.000244
200593_s_at	5531.3	P	0.000244
200594_x_at	11084.9	P	0.000244
200595_s_at	5915.6	P	0.000244
200596_s_at	2019.2	P	0.000244
200597_at	529.9	P	0.000732
200598_s_at	4217.2	P	0.000244
200599_s_at	9752.9	P	0.000244
200600_at	7770.5	P	0.000244
200601_at	5563.1	P	0.000244
200602_at	5084.6	P	0.000244
200603_at	7326.9	P	0.000244
200604_s_at	3684.6	P	0.000244
200605_s_at	7739.6	P	0.000244
200606_at	3574.7	P	0.000244
200607_s_at	1964.8	P	0.001953
200608_s_at	3094.6	P	0.000244
200609_s_at	5803.1	P	0.000244
200610_s_at	13154.3	P	0.000244
200611_s_at	5328.8	P	0.000244
200612_s_at	2473.4	P	0.000732
200613_at	7582.1	P	0.000244
200614_at	17989.3	P	0.000244
200615_s_at	4035.3	P	0.000732
200616_s_at	947.0	P	0.004150
200617_at	2025.6	P	0.000244
200618_at	12022.9	P	0.000244
200619_at	4254.6	P	0.014160
200620_at	4922.8	P	0.000244
200621_at	6253.5	P	0.000244
200622_x_at	931.4	P	0.046143
200623_s_at	674.6	P	0.010742
200624_s_at	5557.4	P	0.000244
200625_s_at	7974.4	P	0.000244
200626_s_at	6342.2	P	0.000244
200627_at	12300.8	P	0.000244
200628_s_at	4038.3	P	0.010742
200629_at	7546.8	P	0.000244
200630_x_at	8813.9	P	0.000244
200631_s_at	11740.4	P	0.000244
200632_s_at	1180.9	P	0.000244
200633_at	23495.1	P	0.000244
200634_at	16524.5	P	0.000244
200635_s_at	972.8	P	0.008057
200636_s_at	2123.5	P	0.000244
200637_s_at	855.2	P	0.000244
200638_s_at	9828.3	P	0.000244
200639_s_at	8437.6	P	0.000244
200640_at	8050.6	P	0.000244
200641_s_at	8030.2	P	0.000244
200642_at	20067.8	P	0.000244
200643_at	3181.4	P	0.000732
200644_at	3190.2	P	0.000732
200645_at	9697.9	P	0.000244
200646_s_at	568.7	P	0.001221
200647_x_at	16033.3	P	0.000244
200648_s_at	677.6	P	0.014160
200649_at	1119.3	P	0.000732
200650_s_at	13501.4	P	0.000244
200651_at	19700.9	P	0.000244
200652_at	6841.2	P	0.000244
200653_s_at	6268.1	P	0.000244
200654_at	12166.1	P	0.018555
200655_s_at	5793.1	P	0.000244
200656_s_at	5960.2	P	0.000244
200657_at	4538.5	P	0.000244
200658_s_at	5030.6	P	0.000244
200659_s_at	1096.5	P	0.000244
200660_at	15462.7	P	0.000244
200661_at	7984.2	P	0.000244
200662_s_at	6442.6	P	0.000244
200663_at	22242.9	P	0.000244
200664_s_at	3895.0	P	0.000732
200665_s_at	22033.3	P	0.000244
200666_s_at	6539.3	P	0.000244
200667_at	4185.1	P	0.000244
200668_s_at	10411.7	P	0.000244
200669_s_at	5663.5	P	0.000244
200670_at	1717.3	P	0.000244
200671_s_at	1030.3	P	0.004150
200672_x_at	1409.0	P	0.000244
200673_at	13418.1	P	0.000244
200674_s_at	21687.1	P	0.000244
200675_at	17162.5	P	0.000244
200676_s_at	492.6	P	0.001953
200677_at	14160.9	P	0.000244
200678_x_at	8634.0	P	0.000244
200679_x_at	3319.9	P	0.000244
200680_x_at	11567.4	P	0.000244
200681_at	9150.0	P	0.000244
200682_s_at	3056.8	P	0.000244
200683_s_at	933.0	P	0.000244
200684_s_at	514.7	P	0.001221
200685_at	796.7	P	0.000244
200686_s_at	6619.7	P	0.000244
200687_s_at	2164.3	P	0.000244
200688_at	989.0	P	0.008057
200689_x_at	13723.7	P	0.000244
200690_at	3331.5	P	0.000732
200691_s_at	14066.6	P	0.000244
200692_s_at	7684.7	P	0.000244
200693_at	14786.4	P	0.000244
200694_s_at	2951.3	P	0.000244
200695_at	2717.1	P	0.001953
200696_s_at	2582.8	P	0.001221
200697_at	3204.5	P	0.000732
200698_at	5554.9	P	0.000244
200699_at	3502.9	P	0.000244
200700_s_at	6753.1	P	0.000244
200701_at	3592.0	P	0.000244
200702_s_at	492.8	P	0.023926
200703_at	16487.7	P	0.000244
200704_at	2677.0	P	0.000732
200705_s_at	9768.5	P	0.000244
200706_s_at	2106.9	P	0.000244
200707_at	1704.8	P	0.000244
200708_at	4343.5	P	0.000244
200709_at	9227.6	P	0.000244
200710_at	2557.2	P	0.000244
200711_s_at	4925.9	P	0.000244
200712_s_at	3189.6	P	0.000244
200713_s_at	7002.3	P	0.000244
200714_x_at	3225.1	P	0.000244
200715_x_at	3393.4	P	0.000244
200716_x_at	27175.9	P	0.000244
200717_x_at	22747.5	P	0.000244
200718_s_at	17325.3	P	0.000244
200719_at	830.7	P	0.001953
200720_s_at	1594.0	P	0.000244
200721_s_at	2489.8	P	0.000732
200722_s_at	5713.3	P	0.000244
200723_s_at	11035.2	P	0.000244
200724_at	161.1	A	0.246094
200725_x_at	17778.4	P	0.000244
200726_at	5173.0	P	0.000244
200727_s_at	2679.2	P	0.000732
200728_at	10282.4	P	0.000244
200729_s_at	7635.6	P	0.000244
200730_s_at	2334.8	P	0.000244
200731_s_at	1810.2	P	0.000244
200732_s_at	2916.2	P	0.000244
200733_s_at	4427.2	P	0.000244
200734_s_at	1669.4	P	0.000732
200735_x_at	19096.9	P	0.000244
200736_s_at	8083.9	P	0.000244
200737_at	4922.0	P	0.000732
200738_s_at	13479.2	P	0.000244
200739_s_at	1940.4	P	0.001953
200740_s_at	5698.5	P	0.000244
200741_s_at	22520.2	P	0.000244
200742_s_at	7580.0	P	0.000244
200743_s_at	9846.5	P	0.000244
200744_s_at	3095.0	P	0.000244
200745_s_at	5933.5	P	0.000244
200746_s_at	5427.4	P	0.000732
200747_s_at	1456.1	P	0.000732
200748_s_at	35560.9	P	0.000244
200749_at	2568.8	P	0.000244
200750_s_at	10445.0	P	0.000244
200751_s_at	4829.2	P	0.000244
200752_s_at	657.4	P	0.000732
200753_x_at	1781.5	P	0.000244
200754_x_at	4506.3	P	0.000244
200755_s_at	3804.6	P	0.000244
200756_x_at	2472.2	P	0.000244
200757_s_at	6805.9	P	0.000732
