^SAMPLE = GSM231675
!Sample_title = SK-N-SH_RA_6h_rep1
!Sample_geo_accession = GSM231675
!Sample_status = Public on Sep 01 2009
!Sample_submission_date = Sep 26 2007
!Sample_last_update_date = Aug 14 2011
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = neuroblastoma cell, retinoic acid (RA), 6hour
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Cell line: SH-SY5Y (HTB-11, obtained from ATCC (American Type Culture Collection Cultures))
!Sample_treatment_protocol_ch1 = SK-N-SH cells were seeded in laminin coated culture dishes (BioCoat Laminin Cellware; BD Biosciences) for 1 day and then transferred to a medium containing 10 μM of RA for five days.
!Sample_growth_protocol_ch1 = Tissue culture cells were maintained in D-MEM/F12 1:1 mixture supplemented with 15% FBS (Fetal Bovine Serum) and 1% NEAA (Non-essential amino acid) in a 5% CO2 humidified incubator at 37oC. The culture medium was changed twice a week.
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = Total cellular RNA was extracted from the cells at specific intervals using the RiboPure Kit (Ambion, An Applied Biosystems Business, Austin, TX, USA) according to the manufacturer’s instructions.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = First-strand cDNA was synthesized using 5 μg of total RNA and the GeneChip One-cycle cDNA Synthesis Kit (Affymetrix, Inc.). Biotin-labeled cRNA was generated by the GeneChip IVT labeling Kit (Affymetrix, Inc.)
!Sample_hyb_protocol = Biotin-labeled cRNA was applied on the Human Genome U133 Plus 2.0 Array (Affymetrix, Inc.) and then hybridized at 45oC for 17 h in a GeneChip Hybridization Oven (Affymetrix, Inc.).
!Sample_scan_protocol = Washing, staining and scanning of the array were performed using the GeneChip Wash and Stain Kit and a GeneChip Scanner 3000 (Affymetrix, Inc.), respectively.
!Sample_description = Sampling of RNA was performed at six different time points (0h, 6h, 1d, 2d, 3d, and 5d, respectively) under RA inducible conditions and at five different time points (0h, 6h, 1d, 2d and 3d, respectively) after the cells were transferred to serum-free medium containing BDNF.
!Sample_data_processing = The average signal intensity for all probes was initially tuned to 500 as global scaling and individual signal intensities were evaluated by detection call (present/marginal/absent) using the Affymetrix Micro Array Suite 5.0 (MAS 5.0) software (Affymetrix, Inc.).
!Sample_platform_id = GPL570
!Sample_contact_name = Tadayuki,,Takeda
!Sample_contact_email = ttakeda@gsc.riken.jp
!Sample_contact_phone = (+81) 45 503 9286
!Sample_contact_fax = (+81) 45 503 9176
!Sample_contact_laboratory = Genome Annotation and Comparative Analysis Team
!Sample_contact_department = Computatinal and Experimental Systems Biology Group
!Sample_contact_institute = RIKEN GSC
!Sample_contact_address = 1-7-22, Suehiro-cho, Tsurumi-ku
!Sample_contact_city = Yokohama
!Sample_contact_state = Kanagawa
!Sample_contact_zip/postal_code = 230-0045
!Sample_contact_country = Japan
!Sample_contact_web_link = http://hgp.gsc.riken.go.jp/index.php/Main_Page
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM231nnn/GSM231675/suppl/GSM231675.CEL.gz
!Sample_series_id = GSE9169
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = Signal
#ABS_CALL = indicating whether the transcript was present (P), absent (A), or marginal (M)
#DETECTION P-VALUE = 
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	749.439	P	0.000662269
AFFX-BioB-M_at	912.742	P	4.42873e-05
AFFX-BioB-3_at	652.475	P	5.16732e-05
AFFX-BioC-5_at	2379.66	P	4.42873e-05
AFFX-BioC-3_at	2956.7	P	4.42873e-05
AFFX-BioDn-5_at	4882.04	P	4.42873e-05
AFFX-BioDn-3_at	9887.46	P	7.00668e-05
AFFX-CreX-5_at	22884.3	P	5.16732e-05
AFFX-CreX-3_at	26190.6	P	4.42873e-05
AFFX-DapX-5_at	367.645	P	5.16732e-05
AFFX-DapX-M_at	752.44	P	0.000856509
AFFX-DapX-3_at	1026.47	P	6.02111e-05
AFFX-LysX-5_at	56.8333	P	0.00255552
AFFX-LysX-M_at	102.054	A	0.102165
AFFX-LysX-3_at	156.641	P	5.16732e-05
AFFX-PheX-5_at	100.603	P	0.000753643
AFFX-PheX-M_at	98.9047	P	0.0182806
AFFX-PheX-3_at	158.483	P	0.00762003
AFFX-ThrX-5_at	151.842	P	0.00141043
AFFX-ThrX-M_at	186.249	P	0.000445439
AFFX-ThrX-3_at	252.681	P	0.000662269
AFFX-TrpnX-5_at	26.5445	P	0.0396478
AFFX-TrpnX-M_at	3.16271	A	0.963431
AFFX-TrpnX-3_at	1.76073	A	0.749204
AFFX-r2-Ec-bioB-5_at	937.849	P	0.000244141
AFFX-r2-Ec-bioB-M_at	969.51	P	0.000244141
AFFX-r2-Ec-bioB-3_at	992.098	P	0.000244141
AFFX-r2-Ec-bioC-5_at	2555.07	P	0.000244141
AFFX-r2-Ec-bioC-3_at	2494.81	P	0.000244141
AFFX-r2-Ec-bioD-5_at	11441.5	P	0.000244141
AFFX-r2-Ec-bioD-3_at	11751.5	P	0.000244141
AFFX-r2-P1-cre-5_at	24464.7	P	0.000244141
AFFX-r2-P1-cre-3_at	33568	P	0.000244141
AFFX-r2-Bs-dap-5_at	442.952	P	0.000244141
AFFX-r2-Bs-dap-M_at	769.23	P	0.000244141
AFFX-r2-Bs-dap-3_at	1397.44	P	0.000244141
AFFX-r2-Bs-lys-5_at	52.241	P	0.00537109
AFFX-r2-Bs-lys-M_at	86.757	P	0.00585938
AFFX-r2-Bs-lys-3_at	94.7757	P	0.0012207
AFFX-r2-Bs-phe-5_at	82.8502	P	0.000732422
AFFX-r2-Bs-phe-M_at	127.925	P	0.00195313
AFFX-r2-Bs-phe-3_at	258.333	P	0.000732422
AFFX-r2-Bs-thr-3_s_at	420.031	P	0.0141602
AFFX-r2-Bs-thr-M_s_at	365.202	P	0.00292969
AFFX-r2-Bs-thr-5_s_at	195.069	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	364.996	P	0.000509415
AFFX-HUMISGF3A/M97935_MA_at	677.99	P	0.000169227
AFFX-HUMISGF3A/M97935_MB_at	619.482	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	1858.48	P	6.02111e-05
AFFX-HUMRGE/M10098_5_at	535.553	P	5.16732e-05
AFFX-HUMRGE/M10098_M_at	264.459	P	0.000509415
AFFX-HUMRGE/M10098_3_at	476.203	P	0.000340305
AFFX-HUMGAPDH/M33197_5_at	33982.1	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	29511.7	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	33057.8	P	4.42873e-05
