^SAMPLE = GSM219750
!Sample_title = Hs729T,Pleomorphic,rhabdomyosarcoma cell line
!Sample_geo_accession = GSM219750
!Sample_status = Public on Jun 04 2009
!Sample_submission_date = Aug 21 2007
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = Hs729T
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Cell line from a rhabdomyosarcoma tumor
!Sample_biomaterial_provider_ch1 = ATCC (CRL-7862™)
!Sample_growth_protocol_ch1 = Hs729T cells were cultured in RPMI (Invitrogen) containing 10% fetal calf serum at 37 degrees Celsius.
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = Total RNA was isolated using Trizol (Invitrogen) and purified with RNeasy (Qiagen) according to manufacturer’s protocol.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = RNA sample integrity was checked on an Agilent 2100 Bioanalyzer
!Sample_label_protocol_ch1 = (Agilent Technologies). 4 µg of total RNA was used for cRNA synthesis 
!Sample_label_protocol_ch1 = and fragmented. Labeling was performed with One-Cycle cDNA synthesis 
!Sample_label_protocol_ch1 = Kit (Affymetrix) according to manufacturer’s protocol. Sample quality was 
!Sample_label_protocol_ch1 = checked on a Bioanalyzer prior and after fragmentation.
!Sample_hyb_protocol = 10 µg of labeled cRNA was hybridized to Affymetrix Human genome 
!Sample_hyb_protocol = U133 Plus 2.0 arrays according to manufacturer’s protocol (Affymetrix).
!Sample_scan_protocol = Arrays were scanned with a GeneChip Scanner 3000 (Affymetrix) according to manufacturer’s protocol
!Sample_description = Hs729T cells were grown under standard conditions and harvested at 70%
!Sample_description = confluency. Total RNA was isolated and analyzed on Affymetrix U133
!Sample_description = Plus 2.0 to generate expression profiles.
!Sample_data_processing = Expression data (.cel files) were normalized with the MAS5.0 algorithm 
!Sample_data_processing = (target signal = 100) using GCOS software (Affymetrix)
!Sample_platform_id = GPL570
!Sample_contact_name = Richard,,Volckmann
!Sample_contact_email = r.volckmann@amsterdamumc.nl
!Sample_contact_laboratory = Cancer Center Amsterdam
!Sample_contact_department = Laboratory of Experimental Oncology and Radiobiology
!Sample_contact_institute = msterdam UMC and University of Amsterdam
!Sample_contact_address = van der Boechorststraat 6a
!Sample_contact_city = Amsterdam
!Sample_contact_state = Noord-Holland
!Sample_contact_zip/postal_code = 1081BT
!Sample_contact_country = Netherlands
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM219nnn/GSM219750/suppl/GSM219750.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM219nnn/GSM219750/suppl/GSM219750.CHP.gz
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE8840
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = Mas5-calculated signal intensity
#ABS_CALL = ABS_CALL
#DETECTION P-VALUE = DETECTION P-VALUE
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	81.2309	P	0.000753643
AFFX-BioB-M_at	117.179	P	5.16732e-05
AFFX-BioB-3_at	72.2474	P	6.99729e-05
AFFX-BioC-5_at	248.69	P	5.16732e-05
AFFX-BioC-3_at	305.406	P	5.16732e-05
AFFX-BioDn-5_at	529.162	P	4.42873e-05
AFFX-BioDn-3_at	1123.54	P	8.14279e-05
AFFX-CreX-5_at	2899.59	P	5.16732e-05
AFFX-CreX-3_at	3715.42	P	4.42873e-05
AFFX-DapX-5_at	103.613	P	6.02111e-05
AFFX-DapX-M_at	385.539	P	0.000445901
AFFX-DapX-3_at	656.36	P	4.42873e-05
AFFX-LysX-5_at	22.5847	P	0.000581214
AFFX-LysX-M_at	53.0196	P	0.0103167
AFFX-LysX-3_at	104.959	P	4.42873e-05
AFFX-PheX-5_at	26.314	P	0.00010954
AFFX-PheX-M_at	41.9441	P	0.000296708
AFFX-PheX-3_at	69.2783	P	5.16732e-05
AFFX-ThrX-5_at	33.7566	P	0.000509415
AFFX-ThrX-M_at	72.7703	P	4.42873e-05
AFFX-ThrX-3_at	193.684	P	5.16732e-05
AFFX-TrpnX-5_at	5.93211	A	0.0956669
AFFX-TrpnX-M_at	4.42538	A	0.712257
AFFX-TrpnX-3_at	1.97643	A	0.5
AFFX-r2-Ec-bioB-5_at	129.31	P	0.000244141
AFFX-r2-Ec-bioB-M_at	129.822	P	0.000244141
AFFX-r2-Ec-bioB-3_at	112.538	P	0.000244141
AFFX-r2-Ec-bioC-5_at	288.301	P	0.000244141
AFFX-r2-Ec-bioC-3_at	324.702	P	0.000244141
AFFX-r2-Ec-bioD-5_at	1277.11	P	0.000244141
AFFX-r2-Ec-bioD-3_at	1428.91	P	0.000244141
AFFX-r2-P1-cre-5_at	3295	P	0.000244141
AFFX-r2-P1-cre-3_at	4902.68	P	0.000244141
AFFX-r2-Bs-dap-5_at	130.507	P	0.000244141
AFFX-r2-Bs-dap-M_at	443.943	P	0.000244141
AFFX-r2-Bs-dap-3_at	825.256	P	0.000244141
AFFX-r2-Bs-lys-5_at	36.9238	P	0.000244141
AFFX-r2-Bs-lys-M_at	41.702	P	0.000244141
AFFX-r2-Bs-lys-3_at	65.3227	P	0.000244141
AFFX-r2-Bs-phe-5_at	40.5951	P	0.000244141
AFFX-r2-Bs-phe-M_at	58.0743	P	0.000244141
AFFX-r2-Bs-phe-3_at	147.17	P	0.000244141
AFFX-r2-Bs-thr-3_s_at	234.85	P	0.000244141
AFFX-r2-Bs-thr-M_s_at	96.7713	P	0.0012207
AFFX-r2-Bs-thr-5_s_at	40.8497	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	13.1642	P	0.00933744
AFFX-HUMISGF3A/M97935_MA_at	111.12	P	0.000296708
AFFX-HUMISGF3A/M97935_MB_at	142.445	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	569.081	P	5.16732e-05
AFFX-HUMRGE/M10098_5_at	459.68	P	4.42873e-05
AFFX-HUMRGE/M10098_M_at	683.116	P	4.42873e-05
