^SAMPLE = GSM960284
!Sample_title = 5-HeLa HPMPC b
!Sample_geo_accession = GSM960284
!Sample_status = Public on Jul 03 2013
!Sample_submission_date = Jul 12 2012
!Sample_last_update_date = Jul 03 2013
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = HeLa cells, 72h growth + 50µg/ml cidofovir
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = organ: cervix
!Sample_characteristics_ch1 = disease: adenocarcinoma
!Sample_characteristics_ch1 = cell type: epithelial
!Sample_characteristics_ch1 = cell line: HeLa
!Sample_biomaterial_provider_ch1 = ATCC: CCL-2™
!Sample_treatment_protocol_ch1 = attached cells (24 h after passaging), grown for 72 h in renewed medium + 50 µg/ml cidofovir
!Sample_growth_protocol_ch1 = cultured at 37°C, 5% CO2 in DMEM, supplemented with 10% fetal calf serum , 1% L-glutamine, 1% nonessential amino acids, 1% sodium pyruvate and 1% HEPES
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = 106 cells were lysed with TRIzol reagent for 3 minutes at RT, 20% chloroform was added, centrifuged for 15 minutes at 4°C at 13.000 g, RNA was further isolated with RNeasy Mini Kit (Qiagen)
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = RNA concentration and purity were determined spectrophotometrically using the Nanodrop ND-1000 (Nanodrop Technologies) and RNA integrity was assessed using a Bioanalyser 2100 (Agilent). Per sample, an amount of 100 ng of total RNA spiked with bacterial RNA transcript positive controls (Affymetrix) was amplified and labeled using the GeneChip 3' IVT express kit (Affymetrix). All steps were carried out according to the manufacturers protocol (Affymetrix).
!Sample_hyb_protocol = A mixture of purified and fragmented biotinylated aRNA and hybridisation controls (Affymetrix) was hybridised on Affymetrix HG U133 Plus 2.0 arrays followed by staining and washing in a GeneChip® fluidics station 450  (Affymetrix) according to the manufacturer’s procedures.
!Sample_scan_protocol = To assess the raw probe signal intensities, chips were scanned using a GeneChip® scanner 3000 (Affymetrix).
!Sample_description = ---
!Sample_data_processing = Data were normalized using RMA as implemented in the Affy package (version 1.34.0) of Bioconductor. Expression values are represented on a log2-scale.
!Sample_platform_id = GPL570
!Sample_contact_name = Rekin's,,Janky
!Sample_contact_email = Nucleomics.Bioinformatics@vib.be
!Sample_contact_department = Nucleomics Core
!Sample_contact_institute = VIB
!Sample_contact_address = Herestraat 49 Box 816
!Sample_contact_city = Leuven
!Sample_contact_zip/postal_code = B-3000
!Sample_contact_country = Belgium
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM960nnn/GSM960284/suppl/GSM960284_hyb12852.CEL.gz
!Sample_series_id = GSE39293
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = log2 RMA normalized signal intensity
#ABS_CALL = the MAS 5.0 detection call in an absolute analysis that indicates if the transcript was present (P), absent (A), marginal (M), or no call (NC)
#DETECTION P-VALUE = 'detection p-value', p-value that indicates the significance level of the detection call
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
1007_s_at	8.184675134	P	0.000388
1053_at	8.327565216	P	0.000266
117_at	4.000571168	P	0.001892
121_at	5.64875535	P	0.011447
1255_g_at	1.73187645	A	0.581931
1294_at	3.610213625	A	0.32083
1316_at	5.94123661	P	0.000219
1320_at	3.437506915	A	0.378185
1405_i_at	2.643604721	A	0.070073
1431_at	2.068705295	M	0.054441
1438_at	3.4681152	A	0.810313
1487_at	6.139752832	P	0.02786
1494_f_at	4.002459832	A	0.089405
1552256_a_at	8.589357055	P	0.001673
1552257_a_at	8.67052319	P	0.001673
1552258_at	4.020048918	A	0.464576
1552261_at	2.359659444	A	0.464576
1552263_at	5.640371452	P	0.001673
1552264_a_at	6.315697727	P	0.001673
1552266_at	1.587454194	A	0.328242
1552269_at	2.260808673	A	0.671679
1552271_at	3.897389045	A	0.92257
1552272_a_at	3.681965678	A	0.211798
1552274_at	5.219052735	P	0.006396
1552275_s_at	3.57135639	P	0.030942
1552276_a_at	4.260338535	A	0.143002
1552277_a_at	7.769904412	P	0.001673
1552278_a_at	4.989276564	P	0.037684
1552279_a_at	6.034082461	P	0.001673
1552280_at	2.165759025	A	0.991816
1552281_at	4.246761327	A	0.211798
1552283_s_at	4.189586746	P	0.001673
1552286_at	4.01581484	A	0.07743
1552287_s_at	6.497457575	P	0.001673
1552288_at	2.294369033	A	0.703235
1552289_a_at	2.499567141	A	0.361054
1552291_at	5.61337335	P	0.001673
1552293_at	2.826701324	A	0.788202
1552295_a_at	5.667245448	P	0.037684
1552296_at	2.218214885	A	0.908843
1552299_at	3.092319992	A	0.429432
1552301_a_at	4.452706639	P	0.013116
1552302_at	2.120563116	M	0.054755
1552303_a_at	4.19010689	P	0.04558
1552304_at	5.24750948	P	0.00222
1552306_at	5.972417416	P	0.001673
1552307_a_at	6.658846662	P	0.006396
1552309_a_at	9.606318125	P	0.001673
1552310_at	7.8495884	P	0.001673
1552311_a_at	5.11066396	A	0.328321
1552312_a_at	6.216330425	P	0.001673
1552314_a_at	3.786472748	P	0.008184
1552315_at	3.269159909	A	0.5
1552316_a_at	1.618090151	A	0.429432
1552318_at	1.629742803	A	0.945245
1552319_a_at	2.795762282	A	0.835968
1552320_a_at	1.721869137	A	0.164032
1552321_a_at	1.760405078	A	0.95442
1552322_at	2.334786365	P	0.016427
1552323_s_at	3.935999691	P	0.00222
1552325_at	1.430695954	A	0.266847
1552326_a_at	2.368226527	A	0.761547
1552327_at	1.785915557	A	0.605162
1552329_at	7.301391872	P	0.001673
1552330_at	5.730857888	P	0.001673
1552332_at	5.936411855	A	0.535424
1552334_at	4.522181643	P	0.008184
1552335_at	4.865803199	A	0.091157
1552337_s_at	1.805023652	A	0.835968
1552338_at	2.075101511	A	0.995037
1552340_at	2.826701324	A	0.856998
1552343_s_at	3.148578246	P	0.02523
1552344_s_at	6.610462547	P	0.001673
1552347_at	5.163268178	P	0.001673
1552348_at	2.425851756	A	0.733153
1552349_a_at	2.862377164	A	0.535424
1552354_at	2.785275274	A	0.983573
1552355_s_at	3.206148806	A	0.893388
1552359_at	1.820219539	A	0.5
1552360_a_at	4.399728643	P	0.00222
1552362_a_at	4.72404388	M	0.054755
1552364_s_at	5.780931609	P	0.001673
1552365_at	2.027640808	A	0.464576
1552367_a_at	1.553443112	A	0.703144
1552368_at	1.961993296	A	0.328321
1552370_at	6.383940792	P	0.001673
1552372_at	1.420957428	A	0.92257
1552373_s_at	1.389218321	A	0.761547
1552375_at	1.858496326	A	0.091157
1552377_s_at	5.108924299	A	0.238453
1552378_s_at	7.349944205	P	0.001673
1552379_at	1.498975066	A	0.186972
1552381_at	1.577803708	A	0.95442
1552383_at	3.654146807	A	0.211798
1552384_a_at	2.652043451	A	0.733153
1552386_at	1.461035198	A	0.535424
1552388_at	8.095737594	P	0.003823
1552389_at	1.894943527	A	0.605162
1552390_a_at	1.604043708	A	0.983573
1552391_at	2.222505236	A	0.296856
1552393_at	1.730860819	A	0.394838
1552394_a_at	1.485622809	A	0.962316
1552395_at	4.827237663	A	0.733153
