^SAMPLE = GSM274775
!Sample_title = Replicate 1 for CL40 cell line
!Sample_geo_accession = GSM274775
!Sample_status = Public on Dec 01 2008
!Sample_submission_date = Mar 14 2008
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = Human cell line
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = No treatment. See ATCC/DSMZ for cell line details.
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = Affymetrix standard protocols.  See Clin Cancer Res 2005;11(24) December 15, 2005
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = Affymetrix standard protocols.  See Clin Cancer Res 2005;11(24) December 15, 2005
!Sample_hyb_protocol = Affymetrix standard protocols.  See Clin Cancer Res 2005;11(24) December 15, 2005
!Sample_scan_protocol = Affymetrix standard protocols.  See Clin Cancer Res 2005;11(24) December 15, 2005
!Sample_description = Cell line, RPMI1640, 10 %FBS, 2mM L-glutamine, 10mM HEPES
!Sample_data_processing = gcRMA (justGCRMA in R/Bioconductor)
!Sample_platform_id = GPL570
!Sample_contact_name = Alex,T.,Adai
!Sample_contact_email = adai.alex@gene.com
!Sample_contact_laboratory = David Dornan
!Sample_contact_department = Oncology Diagnostics
!Sample_contact_institute = Genentech
!Sample_contact_address = X
!Sample_contact_city = X
!Sample_contact_state = X
!Sample_contact_zip/postal_code = X
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM274nnn/GSM274775/suppl/GSM274775.cel.gz
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE10843
!Sample_data_row_count = 54675
#ID_REF = Affymetrix probeset id
#VALUE = Log base 2 of signal intensity (gcRMA normalized)
!sample_table_begin
ID_REF	VALUE
1007_s_at	11.3378630951174
1053_at	8.36596774987193
117_at	2.76009523008703
121_at	5.72125974770132
1255_g_at	2.07242088400395
1294_at	2.22170711425762
1316_at	2.74909308416199
1320_at	2.79405274696567
1405_i_at	4.3677002882117
1431_at	3.00239255485321
1438_at	5.72620809207637
1487_at	8.7410503452128
1494_f_at	2.08387001377655
1552256_a_at	10.6962156347996
1552257_a_at	9.82109944564804
1552258_at	2.58392725507209
1552261_at	2.77407314576419
1552263_at	5.75978772507185
1552264_a_at	8.48915394856942
1552266_at	3.03158653967899
1552269_at	2.2199122502928
1552271_at	1.63491520814946
1552272_a_at	2.3758036916177
1552274_at	5.83407220813931
1552275_s_at	4.47597013287036
1552276_a_at	2.33513308723953
1552277_a_at	8.29157616314837
1552278_a_at	3.48673258736959
1552279_a_at	4.69346054435918
1552280_at	2.68558973731901
1552281_at	4.58593119228176
1552283_s_at	4.8156963164451
1552286_at	3.90545162242834
1552287_s_at	7.39133978295433
1552288_at	3.33872313950749
1552289_a_at	1.69053975577056
1552291_at	8.82392717177875
1552293_at	2.53499906333457
1552295_a_at	5.89417568282633
1552296_at	2.73582910428507
1552299_at	3.71342737757239
1552301_a_at	2.88814645314001
1552302_at	4.30761994725924
1552303_a_at	2.77790743184313
1552304_at	2.39505322317833
1552306_at	5.89489276729098
1552307_a_at	2.92210344764896
1552309_a_at	2.06746884104764
1552310_at	7.76366375859258
1552311_a_at	2.45423399770430
1552312_a_at	7.0568182063547
1552314_a_at	3.67903251735394
1552315_at	2.02170681851196
1552316_a_at	2.68261430868965
1552318_at	3.22542957796644
1552319_a_at	3.54812936922768
1552320_a_at	3.65057952746297
1552321_a_at	2.7523788220143
1552322_at	2.41639282370185
1552323_s_at	2.79934693446334
1552325_at	4.63615288315926
1552326_a_at	2.06916982475686
1552327_at	3.24727384120128
