^SAMPLE = GSM170855
!Sample_title = Melanoma cell line D08
!Sample_geo_accession = GSM170855
!Sample_status = Public on Oct 01 2007
!Sample_submission_date = Feb 21 2007
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = Melanoma cell line D08
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Melanoma cell line established from metastatic melanoma
!Sample_biomaterial_provider_ch1 = Dr C. Schmidt
!Sample_growth_protocol_ch1 = Melanoma cell lines were cultured in RPMI 1640 in the presence of 10% fetal bovine serum. 
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = RNA extractions were performed using Qiagen RNeasy Midi-kits as per the manufacturer’s instructions. RNA quality and concentration were assessed using a 2100 BioAnalyser (Agilent Technologies). 
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). 
!Sample_hyb_protocol = This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. 
!Sample_scan_protocol = Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). 
!Sample_description = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_data_processing = Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_platform_id = GPL570
!Sample_contact_name = Leisl,,Packer
!Sample_contact_laboratory = Oncogenomics Laboratory
!Sample_contact_department = Cancer and Cell Biology
!Sample_contact_institute = Queensland Institute of Medical Research
!Sample_contact_address = 300 Herston Rd
!Sample_contact_city = Herston
!Sample_contact_state = QLD
!Sample_contact_zip/postal_code = 4006
!Sample_contact_country = Australia
!Sample_contact_web_link = www.qimr.edu.au
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM170nnn/GSM170855/suppl/GSM170855.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM170nnn/GSM170855/suppl/GSM170855.CHP.gz
!Sample_relation = Reanalyzed by: GSE64985
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE7127
!Sample_series_id = GSE7153
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = signal value
#ABS_CALL = signal absent/present
#DETECTION-P-VALUE = detection p-value
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION-P-VALUE
AFFX-BioB-5_at	200.844	P	0.000581214
AFFX-BioB-M_at	347.758	P	4.42873e-05
AFFX-BioB-3_at	218.367	P	0.000146581
AFFX-BioC-5_at	453.953	P	5.16732e-05
AFFX-BioC-3_at	464.7	P	6.02111e-05
AFFX-BioDn-5_at	574.467	P	4.42873e-05
AFFX-BioDn-3_at	2179.13	P	4.42873e-05
AFFX-CreX-5_at	5902.6	P	4.42873e-05
AFFX-CreX-3_at	8233.58	P	4.42873e-05
AFFX-DapX-5_at	18.2538	P	0.0012475
AFFX-DapX-M_at	32.9904	P	0.0166701
AFFX-DapX-3_at	53.1765	P	0.00141043
AFFX-LysX-5_at	5.74273	A	0.5
AFFX-LysX-M_at	10.7965	A	0.440646
AFFX-LysX-3_at	13.4286	P	0.026111
AFFX-PheX-5_at	7.21114	A	0.327079
AFFX-PheX-M_at	1.03108	A	0.949771
AFFX-PheX-3_at	3.25219	A	0.804734
AFFX-ThrX-5_at	7.1404	A	0.455413
AFFX-ThrX-M_at	6.52005	A	0.485109
AFFX-ThrX-3_at	5.39807	A	0.48511
AFFX-TrpnX-5_at	14.9456	A	0.0780018
AFFX-TrpnX-M_at	10.3488	A	0.354453
AFFX-TrpnX-3_at	10.8702	A	0.559354
AFFX-r2-Ec-bioB-5_at	266.216	P	0.000244141
AFFX-r2-Ec-bioB-M_at	365.091	P	0.000244141
AFFX-r2-Ec-bioB-3_at	267.054	P	0.000244141
AFFX-r2-Ec-bioC-5_at	608.646	P	0.000244141
AFFX-r2-Ec-bioC-3_at	798.775	P	0.000244141
AFFX-r2-Ec-bioD-5_at	2459.39	P	0.000244141
AFFX-r2-Ec-bioD-3_at	2699.57	P	0.000244141
AFFX-r2-P1-cre-5_at	10780.2	P	0.000244141
AFFX-r2-P1-cre-3_at	11680.7	P	0.000244141
AFFX-r2-Bs-dap-5_at	24.1742	P	0.0461426
AFFX-r2-Bs-dap-M_at	17.7477	M	0.0561523
AFFX-r2-Bs-dap-3_at	29.3163	P	0.00415039
AFFX-r2-Bs-lys-5_at	6.17127	A	0.35791
AFFX-r2-Bs-lys-M_at	1.05861	A	0.850342
AFFX-r2-Bs-lys-3_at	16.1402	P	0.0302734
AFFX-r2-Bs-phe-5_at	5.22426	A	0.567627
AFFX-r2-Bs-phe-M_at	2.5622	A	0.601074
AFFX-r2-Bs-phe-3_at	9.48972	A	0.5
AFFX-r2-Bs-thr-3_s_at	2.52172	A	0.780518
AFFX-r2-Bs-thr-M_s_at	14.7478	A	0.432373
AFFX-r2-Bs-thr-5_s_at	18.3373	A	0.171387
AFFX-HUMISGF3A/M97935_5_at	88.3536	P	0.000753643
AFFX-HUMISGF3A/M97935_MA_at	184.821	P	0.000296708
AFFX-HUMISGF3A/M97935_MB_at	185.733	P	5.16732e-05
AFFX-HUMISGF3A/M97935_3_at	582.104	P	5.16732e-05
AFFX-HUMRGE/M10098_5_at	48.4103	P	0.0103167
AFFX-HUMRGE/M10098_M_at	58.998	P	0.0020226
AFFX-HUMRGE/M10098_3_at	66.7191	P	0.002867
AFFX-HUMGAPDH/M33197_5_at	12541.6	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	11037.7	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	11902.3	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	9518.86	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	10351.4	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	10484.8	P	4.42873e-05
AFFX-M27830_5_at	164.322	P	4.42873e-05
AFFX-M27830_M_at	409.472	P	0.00618711
AFFX-M27830_3_at	4.08965	A	0.645547
AFFX-hum_alu_at	13072.3	P	2.6068e-13
1007_s_at	526.011	P	0.000218889
1053_at	516.54	P	0.000321521
117_at	39.0282	P	0.00306668
121_at	148.982	P	0.00563597
1255_g_at	9.02692	A	0.581931
1294_at	81.6405	P	0.0130918
1316_at	43.6361	P	0.00868918
1320_at	23.7637	A	0.418069
1405_i_at	20.6418	M	0.0547106
1431_at	23.1414	P	0.0313357
1438_at	148.421	P	0.000467546
1487_at	193.547	P	0.0278597
1494_f_at	26.3208	A	0.089405
1598_g_at	396.129	P	0.00135385
160020_at	307.382	P	0.00135385
1729_at	158.324	P	0.00160229
1773_at	276.362	P	0.0011411
177_at	85.844	P	0.000388206
179_at	202.387	P	0.0114474
