^SAMPLE = GSM231673
!Sample_title = SH-SY5Y(ECACC)_BDNF_3d_rep3
!Sample_geo_accession = GSM231673
!Sample_status = Public on Sep 01 2009
!Sample_submission_date = Sep 26 2007
!Sample_last_update_date = Aug 14 2011
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = neuroblastoma cell, brain-derived neurotrophic factor (BDNF), 3day
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Cell line: SH-SY5Y (EC94030304, obtained from ECACC (European Collection of Cell Cultures))
!Sample_treatment_protocol_ch1 = SH-SY5Y-E cells were washed with D-MEM/F12 twice after five days in the presence of RA and then incubated with 50 ng/ml of BDNF in D-MEM/F12 without serum for three days.
!Sample_growth_protocol_ch1 = Tissue culture cells were maintained in D-MEM/F12 1:1 mixture supplemented with 15% FBS (Fetal Bovine Serum) and 1% NEAA (Non-essential amino acid) in a 5% CO2 humidified incubator at 37oC. The culture medium was changed twice a week.
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = Total cellular RNA was extracted from the cells at specific intervals using the RiboPure Kit (Ambion, An Applied Biosystems Business, Austin, TX, USA) according to the manufacturer’s instructions.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = First-strand cDNA was synthesized using 5 μg of total RNA and the GeneChip One-cycle cDNA Synthesis Kit (Affymetrix, Inc.). Biotin-labeled cRNA was generated by the GeneChip IVT labeling Kit (Affymetrix, Inc.)
!Sample_hyb_protocol = Biotin-labeled cRNA was applied on the Human Genome U133 Plus 2.0 Array (Affymetrix, Inc.) and then hybridized at 45oC for 17 h in a GeneChip Hybridization Oven (Affymetrix, Inc.).
!Sample_scan_protocol = Washing, staining and scanning of the array were performed using the GeneChip Wash and Stain Kit and a GeneChip Scanner 3000 (Affymetrix, Inc.), respectively.
!Sample_description = Sampling of RNA was performed at six different time points (0h, 6h, 1d, 2d, 3d, and 5d, respectively) under RA inducible conditions and at five different time points (0h, 6h, 1d, 2d and 3d, respectively) after the cells were transferred to serum-free medium containing BDNF.
!Sample_data_processing = The average signal intensity for all probes was initially tuned to 500 as global scaling and individual signal intensities were evaluated by detection call (present/marginal/absent) using the Affymetrix Micro Array Suite 5.0 (MAS 5.0) software (Affymetrix, Inc.).
!Sample_platform_id = GPL570
!Sample_contact_name = Tadayuki,,Takeda
!Sample_contact_email = ttakeda@gsc.riken.jp
!Sample_contact_phone = (+81) 45 503 9286
!Sample_contact_fax = (+81) 45 503 9176
!Sample_contact_laboratory = Genome Annotation and Comparative Analysis Team
!Sample_contact_department = Computatinal and Experimental Systems Biology Group
!Sample_contact_institute = RIKEN GSC
!Sample_contact_address = 1-7-22, Suehiro-cho, Tsurumi-ku
!Sample_contact_city = Yokohama
!Sample_contact_state = Kanagawa
!Sample_contact_zip/postal_code = 230-0045
!Sample_contact_country = Japan
!Sample_contact_web_link = http://hgp.gsc.riken.go.jp/index.php/Main_Page
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM231nnn/GSM231673/suppl/GSM231673.CEL.gz
!Sample_series_id = GSE9169
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = Signal
#ABS_CALL = indicating whether the transcript was present (P), absent (A), or marginal (M)
#DETECTION P-VALUE = 
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	837.931	P	0.000662269
AFFX-BioB-M_at	887.558	P	5.16014e-05
AFFX-BioB-3_at	737.766	P	6.02111e-05
AFFX-BioC-5_at	2261.39	P	6.02111e-05
AFFX-BioC-3_at	2945.69	P	4.42873e-05
AFFX-BioDn-5_at	5684.24	P	4.42873e-05
AFFX-BioDn-3_at	10294.5	P	7.00668e-05
AFFX-CreX-5_at	29329.4	P	5.16732e-05
AFFX-CreX-3_at	29117.1	P	4.42873e-05
AFFX-DapX-5_at	551.157	P	5.16732e-05
AFFX-DapX-M_at	1286.88	P	0.000509415
AFFX-DapX-3_at	1453.97	P	5.16732e-05
AFFX-LysX-5_at	100.909	P	0.000753643
AFFX-LysX-M_at	135.902	P	0.0151826
AFFX-LysX-3_at	259.625	P	6.02111e-05
AFFX-PheX-5_at	160.466	P	8.14279e-05
AFFX-PheX-M_at	213.143	P	0.000296708
AFFX-PheX-3_at	205.691	P	0.000662269
AFFX-ThrX-5_at	164.017	P	9.4506e-05
AFFX-ThrX-M_at	269.962	P	7.00668e-05
AFFX-ThrX-3_at	493.597	P	8.14279e-05
AFFX-TrpnX-5_at	18.3191	A	0.175307
AFFX-TrpnX-M_at	6.26478	A	0.824672
AFFX-TrpnX-3_at	2.88862	A	0.603089
AFFX-r2-Ec-bioB-5_at	1197.01	P	0.000244141
AFFX-r2-Ec-bioB-M_at	1205.92	P	0.000244141
AFFX-r2-Ec-bioB-3_at	941.408	P	0.000244141
AFFX-r2-Ec-bioC-5_at	2836.55	P	0.000244141
AFFX-r2-Ec-bioC-3_at	3481.59	P	0.000244141
AFFX-r2-Ec-bioD-5_at	12160.6	P	0.000244141
AFFX-r2-Ec-bioD-3_at	13791.4	P	0.000244141
AFFX-r2-P1-cre-5_at	30284.5	P	0.000244141
AFFX-r2-P1-cre-3_at	40930.2	P	0.000244141
AFFX-r2-Bs-dap-5_at	734.612	P	0.000244141
AFFX-r2-Bs-dap-M_at	1462.13	P	0.000244141
AFFX-r2-Bs-dap-3_at	2040.36	P	0.000244141
AFFX-r2-Bs-lys-5_at	125.53	P	0.000244141
AFFX-r2-Bs-lys-M_at	129.442	P	0.000244141
AFFX-r2-Bs-lys-3_at	232.463	P	0.000244141
AFFX-r2-Bs-phe-5_at	198.613	P	0.000244141
AFFX-r2-Bs-phe-M_at	245.961	P	0.000244141
AFFX-r2-Bs-phe-3_at	331.604	P	0.000732422
AFFX-r2-Bs-thr-3_s_at	713.955	P	0.00415039
AFFX-r2-Bs-thr-M_s_at	520.85	P	0.00195313
AFFX-r2-Bs-thr-5_s_at	252.902	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	198.905	P	0.000856509
AFFX-HUMISGF3A/M97935_MA_at	483.041	P	0.000972149
AFFX-HUMISGF3A/M97935_MB_at	533.112	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	1906.19	P	7.00668e-05
AFFX-HUMRGE/M10098_5_at	205.546	P	0.000258358
AFFX-HUMRGE/M10098_M_at	95.5701	P	0.00010954
AFFX-HUMRGE/M10098_3_at	310.306	P	0.0032123
AFFX-HUMGAPDH/M33197_5_at	24769.6	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	25890	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	28352.9	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	15207.2	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	19452.8	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	32201.2	P	4.42873e-05
AFFX-M27830_5_at	969.065	P	4.42873e-05
AFFX-M27830_M_at	2810.02	P	0.0032123
AFFX-M27830_3_at	31.1845	A	0.51489
AFFX-hum_alu_at	47660.9	P	2.6068e-13
1007_s_at	1382.18	P	0.000959383
1053_at	1447.81	P	0.000265621
117_at	5.55502	A	0.397977
121_at	422.768	P	0.0130918
1255_g_at	705.946	P	0.000959383
1294_at	142.893	P	0.0218664
1316_at	45.5269	A	0.0738301
1320_at	165.417	P	0.0169856
1405_i_at	24.6975	A	0.51252
1431_at	46.1346	P	0.0278597
1438_at	151.04	P	0.00261695
1487_at	583.891	M	0.0544704
1494_f_at	123.801	P	0.024711
1598_g_at	1050.35	P	0.000388206
160020_at	156.11	P	0.0313357
1729_at	625.951	P	0.000265621
1773_at	447.603	P	0.00653198
177_at	28.1533	A	0.438361
179_at	405.54	P	0.0351629
1861_at	538.232	P	0.000804598
200000_s_at	4300.17	P	0.000244141
200001_at	5752.75	P	0.000244141
200002_at	28170.2	P	0.000244141
200003_s_at	43015.9	P	0.000244141
200004_at	21182.8	P	0.000244141
200005_at	7983.93	P	0.000244141
200006_at	17667.4	P	0.000244141
200007_at	15827.8	P	0.000244141
200008_s_at	4205.77	P	0.000244141
200009_at	10655	P	0.000244141
200010_at	32915	P	0.000244141
200011_s_at	3593.14	P	0.000244141
200012_x_at	28218.7	P	0.000244141
200013_at	33943.7	P	0.000244141
200014_s_at	5764.58	P	0.000244141
200015_s_at	13835.4	P	0.000732422
200016_x_at	38468.1	P	0.000244141
200017_at	35767.1	P	0.000244141
200018_at	43368.4	P	0.000244141
200019_s_at	19991.3	P	0.000244141
200020_at	5042.27	P	0.000244141
200021_at	30948.6	P	0.000732422
200022_at	35205.3	P	0.000244141
200023_s_at	16138.2	P	0.000244141
200024_at	29197.2	P	0.000244141
200025_s_at	41091.5	P	0.000244141
200026_at	35366.3	P	0.000244141
200027_at	9486.14	P	0.000244141
200028_s_at	4472.71	P	0.000244141
200029_at	28052.9	P	0.000244141
200030_s_at	14179.6	P	0.000244141
200031_s_at	44027.6	P	0.000244141
200032_s_at	39353.4	P	0.000244141
200033_at	27085.6	P	0.000244141
200034_s_at	38552.3	P	0.000244141
200035_at	1238.03	P	0.000244141
200036_s_at	21597	P	0.000244141
200037_s_at	19005.9	P	0.000244141
200038_s_at	44718.5	P	0.000244141
200039_s_at	4124.29	P	0.000244141
200040_at	11973.9	P	0.000244141
