^SAMPLE = GSM1177892
!Sample_title = A375_originating cell line_R1
!Sample_geo_accession = GSM1177892
!Sample_status = Public on Jul 01 2013
!Sample_submission_date = Jun 30 2013
!Sample_last_update_date = Jul 01 2013
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = A375, originating cell line
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = originating cell line: A375
!Sample_characteristics_ch1 = tumor type: metastatic malignant melanoma
!Sample_characteristics_ch1 = in vivo passage: P0
!Sample_treatment_protocol_ch1 = N/A
!Sample_growth_protocol_ch1 = All cell lines were obtained from the Division of Cancer Treatment and Diagnosis Tumor Repository (DTP, FNLCR, Frederick, MD) or American Type Culture Collection (ATCC) (Manassas, Va). In addition, the identities of all cell lines used in this study were confirmed using Identifiler® STR genotyping (Applied Biosystems). All mice used in the study were obtained from the Animal Production Program (FNLCR, Frederick, MD). Tumor cells for inoculation were derived from the 4th in vitro passage from cryopreserved cell stocks. Cells (1 x 10^7 cells/0.1 ml/inoculation) were inoculated subcutaneously into mice (n=10 or more mice depending on the tumor cell line). For comparative purposes, 2-3 samples of in vitro cultivated cells at passage 4 post-cryopreservation were also prepared for microarray analysis (P0). When tumors at P1, P4 and P10 reached approximately 500 mg (10x10 mm), 5 tumors were harvested, cut into small pieces and flash frozen in liquid nitrogen using pre-chilled tubes. Samples were transferred to a -70°C freezer for holding prior to processing. Serial tumor passage was achieved by harvesting donor tumor material (n=2 to 5 donors) at each passage, mincing the tumors (2x2 mm fragments), pooling the samples and inoculating the next recipients subcutaneously using tumor implant trocars. Athymic nude mice (nu/nu NCr) served as the primary host for most xenograft studies. In several instances (particularly with human leukemias and lymphomas) it was difficult to establish and passage tumors in nu/nu NCr mice. In these instances, SCID.NCr or NOD.SCID/NCr mice were assessed for suitability. In general, female mice were used as they are less aggressive, easily group-housed and routinely used in xenograft experiments. Male mice were used for prostate tumors (PC-3, PC-3/M). Finally, in those instances where hormone effects on tumor growth are important (e.g., estradiol-dependent breast), mice were supplemented with estradiol.
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = Total RNA was isolated using RNeasy (Qiagen).
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = The RNA samples were submitted to Expression Analysis, Inc. (Durham, NC) for microarray analysis using the GeneChip® Human U133 Plus 2.0 Array (Affymetrix, Santa Clara, CA). Samples were labeled according to the "Affymetrix Technical Manual" (www.expressionanalysis.com).
!Sample_hyb_protocol = Samples were hybridized according to the "Affymetrix Technical Manual" (www.expressionanalysis.com).
!Sample_scan_protocol = Microarray images were captured using a GeneChip® 3000 Scanner.
!Sample_description = A375 P0 T1
!Sample_description = Gene expression data from A375 originating cell line.
!Sample_data_processing = Affymetrix Expression Console v1.3.
!Sample_platform_id = GPL570
!Sample_contact_name = Luke,Hunter,Stockwin
!Sample_contact_email = stockwinl@mail.nih.gov
!Sample_contact_phone = 301-846-5431
!Sample_contact_department = DTP
!Sample_contact_institute = NCI Frederick
!Sample_contact_address = Ft. Detrick
!Sample_contact_city = Frederick
!Sample_contact_state = MD
!Sample_contact_zip/postal_code = 21701
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1177nnn/GSM1177892/suppl/GSM1177892_EA06017_107310_H133+_27.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1177nnn/GSM1177892/suppl/GSM1177892_EA06017_107310_H133+_27.CHP.gz
!Sample_series_id = GSE48433
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = MAS5.0 signal intensity
#ABS_CALL = indicating whether the transcript was present (P), absent (A), or marginal (M)
#DETECTION P-VALUE = p-value that indicates the significance level of the detection call
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	979.166	P	0.000258358
AFFX-BioB-M_at	1276.33	P	4.42873e-05
AFFX-BioB-3_at	832.389	P	0.00010954
AFFX-BioC-5_at	2617.21	P	5.16732e-05
AFFX-BioC-3_at	3514.19	P	4.42873e-05
AFFX-BioDn-5_at	6226.09	P	4.42873e-05
AFFX-BioDn-3_at	13677.6	P	6.02111e-05
AFFX-CreX-5_at	34443	P	5.16732e-05
AFFX-CreX-3_at	35849.1	P	4.42873e-05
AFFX-DapX-5_at	25.0191	A	0.216524
AFFX-DapX-M_at	24.8326	A	0.250796
AFFX-DapX-3_at	2.49837	A	0.957038
AFFX-LysX-5_at	6.54308	A	0.645547
AFFX-LysX-M_at	3.41961	A	0.876428
AFFX-LysX-3_at	16.652	A	0.250796
AFFX-PheX-5_at	3.46343	A	0.891021
AFFX-PheX-M_at	1.47578	A	0.960339
AFFX-PheX-3_at	41.2283	A	0.368438
AFFX-ThrX-5_at	25.7667	A	0.425962
AFFX-ThrX-M_at	4.70192	A	0.843268
AFFX-ThrX-3_at	7.48793	A	0.749204
AFFX-TrpnX-5_at	5.7065	A	0.699394
AFFX-TrpnX-M_at	2.83927	A	0.957038
AFFX-TrpnX-3_at	3.33162	A	0.544587
AFFX-r2-Ec-bioB-5_at	1215.94	P	0.000244141
AFFX-r2-Ec-bioB-M_at	1521.17	P	0.000244141
AFFX-r2-Ec-bioB-3_at	1397.53	P	0.000244141
AFFX-r2-Ec-bioC-5_at	3624.22	P	0.000244141
AFFX-r2-Ec-bioC-3_at	3704.6	P	0.000244141
AFFX-r2-Ec-bioD-5_at	14947.4	P	0.000244141
AFFX-r2-Ec-bioD-3_at	21015.1	P	0.000244141
AFFX-r2-P1-cre-5_at	36767.7	P	0.000244141
AFFX-r2-P1-cre-3_at	47941.2	P	0.000244141
AFFX-r2-Bs-dap-5_at	1.72271	A	0.976074
AFFX-r2-Bs-dap-M_at	0.889259	A	0.976074
AFFX-r2-Bs-dap-3_at	2.74242	A	0.780518
AFFX-r2-Bs-lys-5_at	18.959	A	0.188477
AFFX-r2-Bs-lys-M_at	2.68575	A	0.72583
AFFX-r2-Bs-lys-3_at	24.7538	A	0.129639
AFFX-r2-Bs-phe-5_at	2.054	A	0.533936
AFFX-r2-Bs-phe-M_at	11.1207	A	0.171387
AFFX-r2-Bs-phe-3_at	47.4245	A	0.0805664
AFFX-r2-Bs-thr-3_s_at	21.8558	A	0.780518
AFFX-r2-Bs-thr-M_s_at	10.6541	A	0.633789
AFFX-r2-Bs-thr-5_s_at	7.3997	A	0.366211
AFFX-HUMISGF3A/M97935_5_at	154.414	P	0.0012475
AFFX-HUMISGF3A/M97935_MA_at	368.332	P	0.00401721
AFFX-HUMISGF3A/M97935_MB_at	378.189	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	1340.79	P	6.02111e-05
AFFX-HUMRGE/M10098_5_at	107.742	P	0.000296708
AFFX-HUMRGE/M10098_M_at	168.471	P	0.000146581
AFFX-HUMRGE/M10098_3_at	207.878	P	0.026111
AFFX-HUMGAPDH/M33197_5_at	45540.5	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	36950.7	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	42240	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	16724	P	5.16732e-05
AFFX-HSAC07/X00351_M_at	21870.1	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	32820.5	P	4.42873e-05
AFFX-M27830_5_at	868.728	P	9.4506e-05
AFFX-M27830_M_at	241.413	A	0.083592
AFFX-M27830_3_at	121.046	A	0.340661
AFFX-hum_alu_at	43668.2	P	2.6068e-13
1007_s_at	3813.36	P	0.000218889
1053_at	1032.2	P	0.000218889
117_at	48.4663	A	0.0813367
121_at	613.668	P	0.0114474
1255_g_at	37.7132	A	0.189687
1294_at	335.028	P	0.00868918
