^SAMPLE = GSM219757
!Sample_title = RH30,Alveolar,rhabdomyosarcoma cell line
!Sample_geo_accession = GSM219757
!Sample_status = Public on Jun 04 2009
!Sample_submission_date = Aug 22 2007
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = RH30
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Cell line from a rhabdomyosarcoma tumor
!Sample_biomaterial_provider_ch1 = P. Houghton, St Jude Children's Research Hospital, Memphis, TNN
!Sample_growth_protocol_ch1 = RH30 cells were cultured in RPMI (Invitrogen) containing 10% fetal calf serum at 37 degrees Celsius.
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = Total RNA was isolated using Trizol (Invitrogen) and purified with RNeasy (Qiagen) according to manufacturer’s protocol.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = RNA sample integrity was checked on an Agilent 2100 Bioanalyzer (Agilent Technologies). 4 µg of total RNA was used for cRNA synthesis and fragmented. Labeling was performed with One-Cycle cDNA synthesis Kit (Affymetrix) according to manufacturer’s protocol. Sample quality was checked on a Bioanalyzer prior and after fragmentation.
!Sample_hyb_protocol = 10 µg of labeled cRNA was hybridized to Affymetrix Human genome U133 Plus 2.0 arrays according to manufacturer’s protocol (Affymetrix).
!Sample_scan_protocol = Arrays were scanned with a GeneChip Scanner 3000 (Affymetrix) according to manufacturer’s protocol
!Sample_description = RH30 cells were grown under standard conditions and harvested at 70% confluency. Total RNA was isolated and analyzed on Affymetrix U133 Plus 2.0 to generate expression profiles.
!Sample_data_processing = Expression data (.cel files) were normalized with the MAS5.0 algorithm (target signal = 100) using GCOS software (Affymetrix)
!Sample_platform_id = GPL570
!Sample_contact_name = Richard,,Volckmann
!Sample_contact_email = r.volckmann@amsterdamumc.nl
!Sample_contact_laboratory = Cancer Center Amsterdam
!Sample_contact_department = Laboratory of Experimental Oncology and Radiobiology
!Sample_contact_institute = msterdam UMC and University of Amsterdam
!Sample_contact_address = van der Boechorststraat 6a
!Sample_contact_city = Amsterdam
!Sample_contact_state = Noord-Holland
!Sample_contact_zip/postal_code = 1081BT
!Sample_contact_country = Netherlands
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM219nnn/GSM219757/suppl/GSM219757.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM219nnn/GSM219757/suppl/GSM219757.CHP.gz
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE8840
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = Mas5-calculated signal intensity
#ABS_CALL = ABS_CALL
#DETECTION P-VALUE = DETECTION P-VALUE
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	137.46	P	0.000581214
AFFX-BioB-M_at	166.818	P	4.42873e-05
AFFX-BioB-3_at	98.7769	P	0.000126798
AFFX-BioC-5_at	309.127	P	5.16732e-05
AFFX-BioC-3_at	489.743	P	4.42873e-05
AFFX-BioDn-5_at	904.966	P	4.42873e-05
AFFX-BioDn-3_at	1881.91	P	5.16732e-05
AFFX-CreX-5_at	4151.98	P	5.16732e-05
AFFX-CreX-3_at	5095.47	P	4.42873e-05
AFFX-DapX-5_at	65.3435	P	0.000126798
AFFX-DapX-M_at	138.37	P	0.000856509
AFFX-DapX-3_at	160.873	P	0.000169227
AFFX-LysX-5_at	18.0262	P	0.0239288
AFFX-LysX-M_at	18.7593	M	0.0584438
AFFX-LysX-3_at	29.6381	P	0.000581214
AFFX-PheX-5_at	11.8019	P	0.0464816
AFFX-PheX-M_at	27.8025	P	0.0219019
AFFX-PheX-3_at	36.2523	P	0.0044838
AFFX-ThrX-5_at	28.7909	P	0.00499819
AFFX-ThrX-M_at	33.5904	P	0.000445901
AFFX-ThrX-3_at	60.5574	P	0.00141043
AFFX-TrpnX-5_at	5.45771	A	0.60308
AFFX-TrpnX-M_at	1.6379	A	0.883887
AFFX-TrpnX-3_at	11.4819	A	0.195246
AFFX-r2-Ec-bioB-5_at	183.786	P	0.000244141
AFFX-r2-Ec-bioB-M_at	173.011	P	0.000244141
AFFX-r2-Ec-bioB-3_at	177.106	P	0.000244141
AFFX-r2-Ec-bioC-5_at	481.097	P	0.000244141
AFFX-r2-Ec-bioC-3_at	451.967	P	0.000244141
AFFX-r2-Ec-bioD-5_at	2299.07	P	0.000244141
AFFX-r2-Ec-bioD-3_at	2431.47	P	0.000244141
AFFX-r2-P1-cre-5_at	4638.31	P	0.000244141
AFFX-r2-P1-cre-3_at	6787.7	P	0.000244141
AFFX-r2-Bs-dap-5_at	80.1114	P	0.000244141
AFFX-r2-Bs-dap-M_at	136.589	P	0.000244141
AFFX-r2-Bs-dap-3_at	246.892	P	0.000244141
AFFX-r2-Bs-lys-5_at	18.5035	P	0.000732422
AFFX-r2-Bs-lys-M_at	14.4284	P	0.00415039
AFFX-r2-Bs-lys-3_at	18.0594	P	0.0375977
AFFX-r2-Bs-phe-5_at	28.3955	P	0.0012207
AFFX-r2-Bs-phe-M_at	22.671	P	0.00805664
AFFX-r2-Bs-phe-3_at	40.6118	P	0.0107422
AFFX-r2-Bs-thr-3_s_at	62.41	A	0.0952148
AFFX-r2-Bs-thr-M_s_at	62.0056	P	0.000732422
AFFX-r2-Bs-thr-5_s_at	37.992	P	0.00292969
AFFX-HUMISGF3A/M97935_5_at	34.9164	P	0.00844047
AFFX-HUMISGF3A/M97935_MA_at	74.981	P	0.00255552
AFFX-HUMISGF3A/M97935_MB_at	70.6865	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	266.594	P	6.99729e-05
AFFX-HUMRGE/M10098_5_at	69.395	P	0.00141043
AFFX-HUMRGE/M10098_M_at	76.0042	P	0.00141043
AFFX-HUMRGE/M10098_3_at	90.2753	P	0.0012475
AFFX-HUMGAPDH/M33197_5_at	7602.51	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	6824.74	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	7263.34	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	4219.85	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	4809.76	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	5587.76	P	4.42873e-05
AFFX-M27830_5_at	334.219	P	6.02111e-05
AFFX-M27830_M_at	1177.13	P	0.000753643
