^SAMPLE = GSM155082
!Sample_title = JEKO-1 cell line treated with emetine
!Sample_geo_accession = GSM155082
!Sample_status = Public on Dec 31 2007
!Sample_submission_date = Jan 12 2007
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = JEKO-1 cell line  treated with emetine
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Mantle Cell Lymphoma cell line
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = TRIzol extraction followed by a cleanup using the QUIAGEN RNAesy Mini kit
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Biotynilated cRNA were prepared according to the standard Affymetrix protocol from 2 micrograms Total RNA (Expression Analysis Technical Manual (Affymetrix Inc)
!Sample_hyb_protocol = Following fragmentation, 10 micrograms of cRNA were hybridized for 16 hours at 45ºC on human 133 Plus 2.0 . GeneChips were washed and stained in the Affymetrix Fluidics Station 450
!Sample_scan_protocol = GeneChips were scanned using the Affymetrix 3000 Scanner system
!Sample_description = Gene expression data from JEKO-1 cell line treated with emetine
!Sample_data_processing = The data were analyzed with GCOS 1.4 using the Affymetrix default analysis settings and global scailing as normalization method. The target intensity used was arbitrarily set to 150
!Sample_platform_id = GPL570
!Sample_contact_name = Pedro,,Jares
!Sample_contact_email = pjares@clinic.ub.es
!Sample_contact_department = Genomics Unit
!Sample_contact_institute = IDIBAPS
!Sample_contact_address = c/ Villarroel 170
!Sample_contact_city = Barcelona
!Sample_contact_state = Barcelona
!Sample_contact_zip/postal_code = 08036
!Sample_contact_country = Spain
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM155nnn/GSM155082/suppl/GSM155082.CEL.gz
!Sample_relation = Reanalyzed by: GSE64985
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE6728
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = MAS5-calculated Signal intensity
#ABS_CALL = the call in an absolute analysis that indicates if the transcript was present (P), absent (A), marginal (M)
#DETECTION P-VALUE = 'detection p-value', p-value that indicates the significance level of the detection call
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	463.2	P	0.00034
AFFX-BioB-M_at	774.7	P	0.000044
AFFX-BioB-3_at	413.7	P	0.000195
AFFX-BioC-5_at	819.2	P	0.00006
AFFX-BioC-3_at	889.9	P	0.000052
AFFX-BioDn-5_at	1446.2	P	0.000044
AFFX-BioDn-3_at	5754.1	P	0.00006
AFFX-CreX-5_at	11602.5	P	0.000052
AFFX-CreX-3_at	13843.8	P	0.000044
AFFX-DapX-5_at	11.4	A	0.354453
AFFX-DapX-M_at	16	A	0.440646
AFFX-DapX-3_at	5	A	0.58862
AFFX-LysX-5_at	9.1	A	0.102145
AFFX-LysX-M_at	33.7	A	0.275146
AFFX-LysX-3_at	10.5	A	0.51489
AFFX-PheX-5_at	1.6	A	0.749204
AFFX-PheX-M_at	1.5	A	0.981719
AFFX-PheX-3_at	10.2	A	0.48511
AFFX-ThrX-5_at	17.9	A	0.52976
AFFX-ThrX-M_at	1.8	A	0.814869
AFFX-ThrX-3_at	6.8	A	0.631562
AFFX-TrpnX-5_at	22.6	A	0.275146
AFFX-TrpnX-M_at	9.9	A	0.631562
AFFX-TrpnX-3_at	4.7	A	0.686277
AFFX-r2-Ec-bioB-5_at	548	P	0.000244
AFFX-r2-Ec-bioB-M_at	790.6	P	0.000244
AFFX-r2-Ec-bioB-3_at	545.3	P	0.000244
AFFX-r2-Ec-bioC-5_at	1084.1	P	0.000244
AFFX-r2-Ec-bioC-3_at	1687.3	P	0.000244
AFFX-r2-Ec-bioD-5_at	5308	P	0.000244
AFFX-r2-Ec-bioD-3_at	6159.4	P	0.000244
AFFX-r2-P1-cre-5_at	16650.9	P	0.000244
AFFX-r2-P1-cre-3_at	21979.9	P	0.000244
AFFX-r2-Bs-dap-5_at	1.1	A	0.850342
AFFX-r2-Bs-dap-M_at	4.5	A	0.74707
AFFX-r2-Bs-dap-3_at	0.8	A	0.969727
AFFX-r2-Bs-lys-5_at	1.7	A	0.780518
AFFX-r2-Bs-lys-M_at	9.5	A	0.398926
AFFX-r2-Bs-lys-3_at	11	M	0.056152
AFFX-r2-Bs-phe-5_at	6.4	A	0.5
AFFX-r2-Bs-phe-M_at	19.4	A	0.5
AFFX-r2-Bs-phe-3_at	28.3	A	0.432373
AFFX-r2-Bs-thr-3_s_at	4.6	A	0.850342
AFFX-r2-Bs-thr-M_s_at	8.1	A	0.5
AFFX-r2-Bs-thr-5_s_at	19	A	0.246094
AFFX-HUMISGF3A/M97935_5_at	72.7	M	0.050229
AFFX-HUMISGF3A/M97935_MA_at	142.9	P	0.006871
AFFX-HUMISGF3A/M97935_MB_at	163.3	P	0.000044
AFFX-HUMISGF3A/M97935_3_at	571.2	P	0.000109
AFFX-HUMRGE/M10098_5_at	13739.3	P	0.000044
AFFX-HUMRGE/M10098_M_at	1468.8	P	0.000044
AFFX-HUMRGE/M10098_3_at	2767.3	P	0.00007
AFFX-HUMGAPDH/M33197_5_at	7887.6	P	0.000044
AFFX-HUMGAPDH/M33197_M_at	8116.2	P	0.000044
AFFX-HUMGAPDH/M33197_3_at	8692.9	P	0.000044
AFFX-HSAC07/X00351_5_at	2361.6	P	0.000081
AFFX-HSAC07/X00351_M_at	3253.6	P	0.000044
AFFX-HSAC07/X00351_3_at	5546	P	0.000044
AFFX-M27830_5_at	16886.3	P	0.000044
AFFX-M27830_M_at	1794.7	P	0.030976
AFFX-M27830_3_at	41.5	A	0.313723
AFFX-hum_alu_at	15326.9	P	0
1007_s_at	273.5	P	0.002617
1053_at	807.5	P	0.000388
117_at	47.2	A	0.098054
121_at	186.9	P	0.008689
1255_g_at	14.6	A	0.561639
1294_at	23.3	A	0.218983
1316_at	44.8	P	0.008689
1320_at	7.5	A	0.94553
1405_i_at	3	A	0.818657
1431_at	58.2	P	0.019304
1438_at	7.1	A	0.849473
1487_at	283	A	0.066865
1494_f_at	53.9	A	0.267463
1598_g_at	90.9	A	0.250724
160020_at	101.6	A	0.07383
1729_at	223.1	P	0.003585
1773_at	138.4	M	0.060419
177_at	43.1	M	0.060419
179_at	106.9	M	0.060419
1861_at	129.4	P	0.013092
200000_s_at	956.3	P	0.000244
200001_at	188.6	P	0.001953
200002_at	8889.2	P	0.000244
200003_s_at	5945.9	P	0.000244
200004_at	4351.6	P	0.000244
200005_at	1405.6	P	0.000244
200006_at	4595.3	P	0.000244
200007_at	3834.9	P	0.000244
200008_s_at	2151.5	P	0.000244
200009_at	3795.6	P	0.000244
200010_at	8783.9	P	0.000244
200011_s_at	317.8	P	0.000244
200012_x_at	8148	P	0.000244
200013_at	6397.3	P	0.000244
200014_s_at	2232.1	P	0.000244
200015_s_at	1867	P	0.005859
200016_x_at	9288.2	P	0.000244
200017_at	12061.4	P	0.000244
200018_at	8793.2	P	0.000244
200019_s_at	5996.9	P	0.000244
200020_at	819.5	P	0.000244
200021_at	7698.2	P	0.001953
200022_at	5632.4	P	0.000244
200023_s_at	2837.3	P	0.000244
200024_at	5071	P	0.000244
200025_s_at	6499.7	P	0.000244
200026_at	8741.8	P	0.000244
200027_at	2931.2	P	0.000244
200028_s_at	2164.1	P	0.000244
200029_at	6467.5	P	0.000244
200030_s_at	3379.8	P	0.000244
200031_s_at	10271.6	P	0.000244
200032_s_at	10111.5	P	0.000244
200033_at	4617.2	P	0.000244
200034_s_at	7864.1	P	0.000244
200035_at	229.5	P	0.010742
200036_s_at	5336.3	P	0.000244
200037_s_at	1834.8	P	0.000244
200038_s_at	9524.8	P	0.000244
200039_s_at	2030.5	P	0.000732
200040_at	1991	P	0.000244
200041_s_at	3067.1	P	0.000244
200042_at	526.1	P	0.000732
200043_at	5833.9	P	0.000244
200044_at	1803.3	P	0.000244
200045_at	781.7	P	0.000244
200046_at	1141.7	P	0.000244
200047_s_at	3938.6	P	0.000244
200048_s_at	3801.6	P	0.000244
200049_at	533.7	P	0.000244
200050_at	571.6	P	0.000732
200051_at	495	P	0.000244
200052_s_at	2978	P	0.000244
200053_at	351	P	0.000244
200054_at	182.6	P	0.000732
200055_at	805.2	P	0.000244
200056_s_at	1006.2	P	0.000244
200057_s_at	3861.2	P	0.000244
200058_s_at	2702.1	P	0.000244
200059_s_at	3245.1	P	0.000244
200060_s_at	2352.2	P	0.000244
200061_s_at	9953.7	P	0.000244
200062_s_at	7443.4	P	0.000244
200063_s_at	8720	P	0.000244
200064_at	5117	P	0.000244
200065_s_at	1347.2	P	0.000244
200066_at	1005.5	P	0.000244
200067_x_at	710.8	P	0.000244
200068_s_at	1841.2	P	0.000244
200069_at	602.2	P	0.000244
200070_at	530.9	P	0.001953
200071_at	3008.2	P	0.000244
200072_s_at	3431.5	P	0.000244
200073_s_at	5384.9	P	0.000244
200074_s_at	3925.6	P	0.000244
200075_s_at	692.3	P	0.000244
200076_s_at	195.6	P	0.037598
200077_s_at	8871.6	P	0.000244
200078_s_at	1421.8	P	0.000244
200079_s_at	2184.7	P	0.000244
200080_s_at	7705.8	P	0.000244
200081_s_at	6585.9	P	0.000244
200082_s_at	7901.1	P	0.000244
200083_at	499.8	P	0.001953
200084_at	2990.7	P	0.000244
200085_s_at	1811.1	P	0.000244
200086_s_at	4070.9	P	0.000244
200087_s_at	1376.3	P	0.000244
200088_x_at	6672.8	P	0.000244
200089_s_at	7104.4	P	0.000244
200090_at	1960.6	P	0.000244
200091_s_at	4569.7	P	0.000244
200092_s_at	9852.4	P	0.000244
200093_s_at	2557	P	0.000244
200094_s_at	3665.3	P	0.000244
200095_x_at	11032.7	P	0.000244
200096_s_at	2208.5	P	0.000244
200097_s_at	1884	P	0.000244
200098_s_at	1198	P	0.000732
200099_s_at	12137.1	P	0.000244
200593_s_at	1345.2	P	0.000244
200594_x_at	3245.9	P	0.000244
200595_s_at	4647.8	P	0.000244
200596_s_at	910.8	P	0.000244
200597_at	456.4	P	0.000244
200598_s_at	1219.8	P	0.000244
200599_s_at	3445.1	P	0.000244
200600_at	468	P	0.000244
200601_at	120.8	M	0.056152
200602_at	126.5	P	0.000244
200603_at	3391.5	P	0.000244
200604_s_at	766.1	P	0.000244
200605_s_at	2217.7	P	0.000244
200606_at	9.9	A	0.466064
200607_s_at	883.1	P	0.000244
200608_s_at	3155	P	0.000244
200609_s_at	747.3	P	0.000732
200610_s_at	2845.6	P	0.000244
200611_s_at	608.6	P	0.000244
200612_s_at	122.8	P	0.046143
200613_at	537.1	P	0.00293
200614_at	3027.9	P	0.000244
200615_s_at	125.8	P	0.00293
200616_s_at	279.4	P	0.018555
200617_at	274.5	P	0.030273
200618_at	684	P	0.000732
200619_at	614.1	P	0.01416
200620_at	624.5	P	0.000244
200621_at	94.7	P	0.005859
200622_x_at	320.2	P	0.001221
200623_s_at	58.8	A	0.19458
200624_s_at	3552.2	P	0.000244
200625_s_at	362.2	P	0.00293
200626_s_at	3974.2	P	0.000244
200627_at	7203.3	P	0.000244
200628_s_at	372.6	M	0.056152
200629_at	456.2	P	0.000244
200630_x_at	2003.2	P	0.000244
200631_s_at	3607.8	P	0.000244
200632_s_at	117.3	P	0.000244
200633_at	7884.4	P	0.000244
200634_at	2568.1	P	0.000244
200635_s_at	4.5	A	0.888428
200636_s_at	12.6	A	0.696289
200637_s_at	3.6	A	0.828613
200638_s_at	2030.3	P	0.000244
200639_s_at	1610.5	P	0.000244
200640_at	988.3	P	0.000244
200641_s_at	1473.1	P	0.000244
200642_at	5058.7	P	0.000244
200643_at	259.5	P	0.00415
200644_at	557.4	P	0.000244
200645_at	2976.6	P	0.000244
200646_s_at	66.5	A	0.129639
200647_x_at	2806.6	P	0.000244
200648_s_at	115.6	P	0.023926
200649_at	41.3	A	0.246094
200650_s_at	4922.7	P	0.000244
200651_at	7078.7	P	0.000244
200652_at	1020.4	P	0.000244
200653_s_at	818.2	P	0.000732
200654_at	526.6	P	0.046143
200655_s_at	798.1	P	0.000244
200656_s_at	341.9	P	0.000732
200657_at	2782.6	P	0.000244
200658_s_at	742.4	P	0.000244
200659_s_at	232.6	P	0.00415
200660_at	222.7	P	0.00415
200661_at	1426.9	P	0.000244
200662_s_at	1945.3	P	0.000244
200663_at	1353.4	P	0.000244
200664_s_at	61	A	0.149658
200665_s_at	32.6	A	0.246094
200666_s_at	106.6	P	0.000732
200667_at	1699.6	P	0.000244
200668_s_at	4120.1	P	0.000244
200669_s_at	2038.7	P	0.000244
200670_at	189.7	P	0.000244
200671_s_at	231.2	M	0.056152
200672_x_at	419.8	P	0.000732
200673_at	1294.1	P	0.000244
200674_s_at	7709.2	P	0.000244
200675_at	2414.9	P	0.000244
200676_s_at	68.5	P	0.030273
200677_at	1863.3	P	0.000244
200678_x_at	1085.4	P	0.000244
200679_x_at	4126.9	P	0.000244
200680_x_at	7556.1	P	0.000244
200681_at	989.6	P	0.000244
200682_s_at	1291.7	P	0.000244
200683_s_at	290.2	P	0.000244
200684_s_at	150.4	P	0.001953
200685_at	431.3	P	0.000732
200686_s_at	3389.2	P	0.000244
200687_s_at	550.2	P	0.000244
200688_at	72	P	0.023926
200689_x_at	6042.1	P	0.000244
200690_at	410.2	P	0.000732
200691_s_at	1866.6	P	0.000244
200692_s_at	1094.9	P	0.000244
200693_at	2112.9	P	0.000244
200694_s_at	955.5	P	0.000244
200695_at	298.1	P	0.030273
200696_s_at	63.6	A	0.366211
200697_at	428.1	P	0.010742
200698_at	406.5	P	0.000244
200699_at	199	P	0.000244
200700_s_at	638.2	P	0.000244
200701_at	1165.4	P	0.000244
200702_s_at	298.1	P	0.000244
200703_at	6782	P	0.000244
200704_at	2258.1	P	0.000244
200705_s_at	5667.9	P	0.000244
200706_s_at	1833.6	P	0.000244
200707_at	115.8	P	0.037598
200708_at	498.4	P	0.000244
200709_at	551	P	0.000244
200710_at	435.8	P	0.001953
200711_s_at	785.9	P	0.000244
200712_s_at	477.7	P	0.000732
200713_s_at	1437.5	P	0.000244
200714_x_at	942.5	P	0.000732
200715_x_at	2339.2	P	0.000732
200716_x_at	8201.3	P	0.000244
200717_x_at	8988.3	P	0.000244
200718_s_at	4965.6	P	0.000244
200719_at	138.4	P	0.00415
200720_s_at	209.1	P	0.001953
200721_s_at	380.8	P	0.001221
200722_s_at	894.9	P	0.000244
200723_s_at	2536.5	P	0.000244
200724_at	35.6	A	0.432373
200725_x_at	2396.3	P	0.000244
200726_at	3529.1	P	0.000244
200727_s_at	436.2	P	0.00293
200728_at	2327.3	P	0.000244
200729_s_at	1622.9	P	0.000244
200730_s_at	690.6	P	0.000244
200731_s_at	443.9	P	0.000732
200732_s_at	755.6	P	0.000244
200733_s_at	938.1	P	0.000244
