^SAMPLE = GSM169526
!Sample_title = Melanoma cell line D22
!Sample_geo_accession = GSM169526
!Sample_status = Public on Mar 31 2007
!Sample_submission_date = Feb 19 2007
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = Melanoma cell line D22
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Melanoma cell line established from metastatic melanoma
!Sample_biomaterial_provider_ch1 = Dr C. Schmidt
!Sample_growth_protocol_ch1 = Melanoma cell lines were cultured in RPMI 1640 in the presence of 10% fetal bovine serum. 
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = RNA extractions were performed using Qiagen RNeasy Midi-kits as per the manufacturer’s instructions. RNA quality and concentration were assessed using a 2100 BioAnalyser (Agilent Technologies). 
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). 
!Sample_hyb_protocol = This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450.
!Sample_scan_protocol = Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). 
!Sample_description = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_data_processing = Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_platform_id = GPL570
!Sample_contact_name = Leisl,,Packer
!Sample_contact_laboratory = Oncogenomics Laboratory
!Sample_contact_department = Cancer and Cell Biology
!Sample_contact_institute = Queensland Institute of Medical Research
!Sample_contact_address = 300 Herston Rd
!Sample_contact_city = Herston
!Sample_contact_state = QLD
!Sample_contact_zip/postal_code = 4006
!Sample_contact_country = Australia
!Sample_contact_web_link = www.qimr.edu.au
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM169nnn/GSM169526/suppl/GSM169526.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM169nnn/GSM169526/suppl/GSM169526.CHP.gz
!Sample_relation = Reanalyzed by: GSE64985
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE7127
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = signal value
#ABS_CALL = signal absent/present
#DETECTION-P-VALUE = detection p-value
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION-P-VALUE
AFFX-BioB-5_at	313.961	P	0.000224668
AFFX-BioB-M_at	555.859	P	4.42873e-05
AFFX-BioB-3_at	302.411	P	7.00668e-05
AFFX-BioC-5_at	679.621	P	5.16732e-05
AFFX-BioC-3_at	745.035	P	5.16732e-05
AFFX-BioDn-5_at	915.884	P	4.42873e-05
AFFX-BioDn-3_at	3420.11	P	4.42873e-05
AFFX-CreX-5_at	8735.88	P	5.16732e-05
AFFX-CreX-3_at	11291.7	P	4.42873e-05
AFFX-DapX-5_at	24.5339	P	0.00499819
AFFX-DapX-M_at	34.3996	M	0.050229
AFFX-DapX-3_at	55.3493	P	0.00159257
AFFX-LysX-5_at	13.7307	A	0.327079
AFFX-LysX-M_at	1.69177	A	0.645547
AFFX-LysX-3_at	22.6264	P	0.0182806
AFFX-PheX-5_at	8.49229	A	0.313708
AFFX-PheX-M_at	2.4294	A	0.631562
AFFX-PheX-3_at	15.7861	A	0.175328
AFFX-ThrX-5_at	1.47372	A	0.957052
AFFX-ThrX-M_at	9.30247	A	0.455413
AFFX-ThrX-3_at	4.60112	A	0.712257
AFFX-TrpnX-5_at	15.6987	A	0.083592
AFFX-TrpnX-M_at	1.71812	A	0.724854
AFFX-TrpnX-3_at	1.80074	A	0.645547
AFFX-r2-Ec-bioB-5_at	396.7	P	0.000244141
AFFX-r2-Ec-bioB-M_at	510.405	P	0.000244141
AFFX-r2-Ec-bioB-3_at	359.494	P	0.000244141
AFFX-r2-Ec-bioC-5_at	713.094	P	0.000244141
AFFX-r2-Ec-bioC-3_at	977.981	P	0.000244141
AFFX-r2-Ec-bioD-5_at	3086.79	P	0.000244141
AFFX-r2-Ec-bioD-3_at	3768	P	0.000244141
AFFX-r2-P1-cre-5_at	12627.6	P	0.000244141
AFFX-r2-P1-cre-3_at	14350.3	P	0.000244141
AFFX-r2-Bs-dap-5_at	29.539	P	0.0107422
AFFX-r2-Bs-dap-M_at	43.4308	P	0.00195313
AFFX-r2-Bs-dap-3_at	65.6323	P	0.0012207
AFFX-r2-Bs-lys-5_at	10.8711	P	0.0444336
AFFX-r2-Bs-lys-M_at	18.6946	A	0.0952148
AFFX-r2-Bs-lys-3_at	5.99135	A	0.432373
AFFX-r2-Bs-phe-5_at	13.1908	P	0.0375977
AFFX-r2-Bs-phe-M_at	16.002	A	0.246094
AFFX-r2-Bs-phe-3_at	24.2333	A	0.067627
AFFX-r2-Bs-thr-3_s_at	1.57946	A	0.943848
AFFX-r2-Bs-thr-M_s_at	15.8016	A	0.27417
AFFX-r2-Bs-thr-5_s_at	22.1338	P	0.0302734
AFFX-HUMISGF3A/M97935_5_at	88.2039	P	0.00159257
AFFX-HUMISGF3A/M97935_MA_at	119.355	P	0.000856509
AFFX-HUMISGF3A/M97935_MB_at	107.159	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	338.417	P	7.00668e-05
AFFX-HUMRGE/M10098_5_at	89.4896	P	0.00141043
AFFX-HUMRGE/M10098_M_at	95.7218	P	0.000662269
AFFX-HUMRGE/M10098_3_at	147.182	P	0.000753643
AFFX-HUMGAPDH/M33197_5_at	14408.5	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	13067.8	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	13264.8	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	10597	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	11197.2	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	12156.7	P	4.42873e-05
AFFX-M27830_5_at	241.778	P	4.42873e-05
AFFX-M27830_M_at	341.924	P	0.00159257
AFFX-M27830_3_at	6.48765	A	0.659339
AFFX-hum_alu_at	14194.8	P	2.6068e-13
1007_s_at	339.283	P	0.000959383
1053_at	457.947	P	0.000467546
117_at	18.0149	A	0.175989
121_at	126.83	P	0.0170005
1255_g_at	7.72687	A	0.581931
1294_at	43.3373	P	0.0439678
1316_at	34.8699	P	0.00418033
1320_at	41.9935	A	0.250724
1405_i_at	1.05291	A	0.951901
1431_at	0.820573	A	0.781017
1438_at	7.73941	A	0.561639
1487_at	149.011	P	0.00653198
1494_f_at	5.19627	A	0.35869
1598_g_at	295.549	P	0.00564279
160020_at	84.5178	P	0.0193035
1729_at	191.999	P	0.000265621
1773_at	197.056	P	0.00306668
177_at	45.023	P	0.000388206
