^SAMPLE = GSM388888
!Sample_title = Norwalk virus replicon-harboring cells, HG23 -3
!Sample_geo_accession = GSM388888
!Sample_status = Public on Nov 13 2009
!Sample_submission_date = Apr 02 2009
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = Norwalk virus replicon-harboring cells, HG23
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell type: HG23
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = Total RNA was isolated from cells using the RNeasy kit (Qiagen, Valencia, CA, USA).
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = 5 ug total RNA was used in a standard Affymetrix single amplification protocol.
!Sample_hyb_protocol = Standard Affymetrix procedures
!Sample_scan_protocol = Standard Affymetrix procedures using GCS3000 scanner
!Sample_description = Norwalk virus replicon-harboring cells, HG23
!Sample_data_processing = MAS5.0
!Sample_platform_id = GPL570
!Sample_contact_name = Kyeong-Ok,,Chang
!Sample_contact_email = kchang@vet.ksu.edu
!Sample_contact_institute = Kansas State Univerisity
!Sample_contact_address = 1800 Denison Ave
!Sample_contact_city = Manhattan
!Sample_contact_zip/postal_code = 66506
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM388nnn/GSM388888/suppl/GSM388888.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM388nnn/GSM388888/suppl/GSM388888.CHP.gz
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE15520
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = Signal
#ABS_CALL = Detection
#DETECTION P-VALUE = -
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	389.396	P	0.000856509
AFFX-BioB-M_at	531.411	P	0.000169227
AFFX-BioB-3_at	290.025	P	0.0012475
AFFX-BioC-5_at	1307.55	P	9.4506e-05
AFFX-BioC-3_at	1671.06	P	4.42873e-05
AFFX-BioDn-5_at	2777.33	P	4.42873e-05
AFFX-BioDn-3_at	6076.02	P	8.14279e-05
AFFX-CreX-5_at	16188.9	P	5.16732e-05
AFFX-CreX-3_at	18775.7	P	4.42873e-05
AFFX-DapX-5_at	23.3901	A	0.425962
AFFX-DapX-M_at	29.7873	A	0.5
AFFX-DapX-3_at	88.1952	P	0.0044838
AFFX-LysX-5_at	3.30153	A	0.883887
AFFX-LysX-M_at	29.0016	A	0.455413
AFFX-LysX-3_at	27.2958	A	0.239063
AFFX-PheX-5_at	7.02651	A	0.559354
AFFX-PheX-M_at	6.16571	A	0.9273
AFFX-PheX-3_at	41.1946	A	0.287743
AFFX-ThrX-5_at	31.775	A	0.48511
AFFX-ThrX-M_at	5.28499	A	0.712257
AFFX-ThrX-3_at	15.6603	A	0.617401
AFFX-TrpnX-5_at	46.9101	P	0.0464816
AFFX-TrpnX-M_at	6.50015	A	0.941556
AFFX-TrpnX-3_at	24.4373	A	0.41138
AFFX-r2-Ec-bioB-5_at	576.443	P	0.000244141
AFFX-r2-Ec-bioB-M_at	636.625	P	0.000244141
AFFX-r2-Ec-bioB-3_at	594.872	P	0.000732422
AFFX-r2-Ec-bioC-5_at	1376.07	P	0.000244141
AFFX-r2-Ec-bioC-3_at	1572.65	P	0.000244141
AFFX-r2-Ec-bioD-5_at	7353.83	P	0.000244141
AFFX-r2-Ec-bioD-3_at	8778	P	0.000244141
AFFX-r2-P1-cre-5_at	19278.7	P	0.000244141
AFFX-r2-P1-cre-3_at	27472.2	P	0.000244141
AFFX-r2-Bs-dap-5_at	4.37044	A	0.828613
AFFX-r2-Bs-dap-M_at	4.90224	A	0.398926
AFFX-r2-Bs-dap-3_at	45.4334	A	0.19458
AFFX-r2-Bs-lys-5_at	29.6508	A	0.149658
AFFX-r2-Bs-lys-M_at	2.21713	A	0.753906
AFFX-r2-Bs-lys-3_at	22.2665	A	0.303711
AFFX-r2-Bs-phe-5_at	0.934459	A	0.888428
AFFX-r2-Bs-phe-M_at	6.09691	A	0.696289
AFFX-r2-Bs-phe-3_at	50.7748	A	0.067627
AFFX-r2-Bs-thr-3_s_at	13.6945	A	0.753906
AFFX-r2-Bs-thr-M_s_at	33.9981	A	0.366211
AFFX-r2-Bs-thr-5_s_at	77.2771	A	0.0805664
AFFX-HUMISGF3A/M97935_5_at	347.895	P	0.00556451
AFFX-HUMISGF3A/M97935_MA_at	727.93	P	0.00110197
AFFX-HUMISGF3A/M97935_MB_at	819.695	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	3075.46	P	6.02111e-05
AFFX-HUMRGE/M10098_5_at	242.626	P	0.000126798
AFFX-HUMRGE/M10098_M_at	348.134	P	0.000169227
AFFX-HUMRGE/M10098_3_at	851.444	P	0.000340305
AFFX-HUMGAPDH/M33197_5_at	35193.7	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	31260.4	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	33547.9	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	15107.8	P	5.16732e-05
AFFX-HSAC07/X00351_M_at	19601	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	31067.6	P	4.42873e-05
AFFX-M27830_5_at	1162.93	P	4.42873e-05
AFFX-M27830_M_at	5385.81	P	0.00255552
AFFX-M27830_3_at	42.049	A	0.60308
AFFX-hum_alu_at	41447.4	P	2.6068e-13
1007_s_at	149.852	A	0.204022
1053_at	1348.9	P	0.000467546
117_at	252.713	P	0.000804598
121_at	504.736	P	0.0193035
1255_g_at	8.70687	A	0.561639
1294_at	92.0357	A	0.218983
1316_at	103.032	A	0.089405
1320_at	17.4807	A	0.581931
1405_i_at	3.89224	A	0.990717
1431_at	53.5118	P	0.024711
1438_at	58.0407	A	0.302547
1487_at	739.415	P	0.0114474
1494_f_at	139.618	P	0.024711
1598_g_at	198.775	A	0.378184
160020_at	585.618	P	0.00754291
1729_at	277.616	P	0.0149366
1773_at	195.973	A	0.127645
177_at	369.983	P	0.000673102
179_at	461.259	A	0.175989
1861_at	249.336	P	0.00998544
200000_s_at	5003.29	P	0.000244141
200001_at	7952.94	P	0.000244141
200002_at	23984.9	P	0.000244141
200003_s_at	41078.5	P	0.000244141
200004_at	19518.4	P	0.000244141
200005_at	8348.56	P	0.000244141
200006_at	17197.9	P	0.000244141
200007_at	19877.1	P	0.000244141
200008_s_at	4922.42	P	0.000244141
200009_at	11986.8	P	0.000244141
200010_at	29494.6	P	0.000244141
200011_s_at	4577.82	P	0.000244141
200012_x_at	25654.1	P	0.000244141
200013_at	32606.4	P	0.000244141
