^SAMPLE = GSM844601
!Sample_title = MDAMB436, gene expression array U133Plus2 replicate 2
!Sample_geo_accession = GSM844601
!Sample_status = Public on Jan 20 2012
!Sample_submission_date = Dec 06 2011
!Sample_last_update_date = Jan 20 2012
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = MDAMB436
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell line: MDAMB436
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = RNA were isolated using an RNeasy kit (Qiagen, Germantown, MD).
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Protocol per manufacturer's protocol (Affymetrix, Santa Clara, CA).
!Sample_hyb_protocol = Protocol per manufacturer's protocol (Affymetrix, Santa Clara, CA).
!Sample_scan_protocol = Protocol per manufacturer's protocol (Affymetrix, Santa Clara, CA).
!Sample_data_processing = Data were normalized using Bioconductor and the R package gcrma.
!Sample_platform_id = GPL570
!Sample_contact_name = Keith,A,Ching
!Sample_contact_email = keith.ching@pfizer.com
!Sample_contact_department = Computational Sciences
!Sample_contact_institute = Pfizer, Inc.
!Sample_contact_address = 10777 Science Center Dr.
!Sample_contact_city = San Diego
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 92121
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM844nnn/GSM844601/suppl/GSM844601_MDAMB436_2_Good_BREAST_WYETH.CEL.gz
!Sample_series_id = GSE34211
!Sample_data_row_count = 54675
#ID_REF = PROBE_DESIGN_ID
#VALUE = log2R gcRMA normalized
!sample_table_begin
ID_REF	VALUE
1007_s_at	8.11750214867427
1053_at	11.8354659928141
117_at	3.26980893446887
121_at	7.75544681702039
1255_g_at	2.03456302847019
1294_at	2.05995731410086
1316_at	4.22709867396942
1320_at	2.99758281277037
1405_i_at	8.65814951710995
1431_at	2.82758041877178
1438_at	1.89337034697668
1487_at	10.5892999923927
1494_f_at	2.3068548668204
1552256_a_at	11.4629008435771
1552257_a_at	10.1855732006646
1552258_at	3.28063333155077
1552261_at	2.70294489180899
1552263_at	8.56146319255867
1552264_a_at	8.64475211031284
1552266_at	2.7980260541623
1552269_at	2.18645054916599
1552271_at	1.5081410357148
1552272_a_at	2.11984159230562
1552274_at	6.68286556144649
1552275_s_at	4.77873289142535
1552276_a_at	2.18656570666842
1552277_a_at	11.6112491220021
1552278_a_at	2.36064664551343
1552279_a_at	4.25098560395877
1552280_at	2.52401042854561
1552281_at	2.1408032467168
1552283_s_at	4.97851432023939
1552286_at	8.16740259531171
1552287_s_at	10.3080010835656
1552288_at	3.86070536939051
1552289_a_at	2.1210088186359
1552291_at	9.36975590468747
1552293_at	2.43794858201271
1552295_a_at	6.79721374951094
1552296_at	2.53305721531204
1552299_at	2.72519808488735
1552301_a_at	2.90863691644157
1552302_at	5.56789243288247
1552303_a_at	2.91922546480812
1552304_at	3.67051196866186
1552306_at	8.3178742869028
1552307_a_at	5.94069229102435
1552309_a_at	10.3499440945604
1552310_at	10.0674005273374
1552311_a_at	3.75385621679245
1552312_a_at	4.17527460504565
1552314_a_at	4.78310357341789
1552315_at	1.92864685468975
1552316_a_at	2.49597621715491
1552318_at	3.04180180532969
1552319_a_at	3.04534857531851
1552320_a_at	3.71419628931531
1552321_a_at	2.55744966655306
1552322_at	2.27653701596085
1552323_s_at	2.64606648686143
1552325_at	4.98755285662878
1552326_a_at	1.95641274237987
1552327_at	2.44442131384343
1552329_at	6.68152424150733
1552330_at	8.43992697764554
1552332_at	6.07628433165645
1552334_at	5.07054300296458
1552335_at	2.382331869808
1552337_s_at	4.64822434141034
1552338_at	1.55403415875558
1552340_at	1.8454493131558
1552343_s_at	3.5165424413803
1552344_s_at	9.56547999073566
1552347_at	8.26311860227412
1552348_at	3.06004703382532
1552349_a_at	2.15275409336668
1552354_at	2.47807747184858
1552355_s_at	1.87303136956611
1552359_at	2.6182084143097
1552360_a_at	4.67999545800159
1552362_a_at	4.74909621426106
1552364_s_at	4.44990918039418
1552365_at	2.87446810826302
1552367_a_at	3.08401215302892
1552368_at	2.64094919027213
1552370_at	5.92420332034626
1552372_at	3.14694238876387
1552373_s_at	2.89152769935333
1552375_at	3.1383362223984
1552377_s_at	2.64978359710484
1552378_s_at	6.07299307362797
1552379_at	3.07448812629714
1552381_at	2.36245090977929
1552383_at	6.0594953476929
1552384_a_at	2.10368551490454
1552386_at	2.38063847502776
1552388_at	1.6119958341445
1552389_at	3.73207916586856
1552390_a_at	2.68983556831148
1552391_at	3.26283997575604
1552393_at	3.17626763066108
1552394_a_at	2.7974421828215
1552395_at	1.94728210880812
1552396_at	2.58029077539207
1552398_a_at	3.10530803618665
1552399_a_at	3.03566376320747
1552400_a_at	2.00477889580756
1552401_a_at	2.89466605672084
1552402_at	2.88519695108636
1552405_at	1.92252491783481
1552408_at	2.17601058268517
1552409_a_at	2.68243759693075
1552410_at	2.05402678207866
1552411_at	-0.0250983043277729
1552412_a_at	2.91059395578007
1552414_at	2.98495248491699
1552415_a_at	1.99427765767479
1552417_a_at	7.68641032171351
1552418_at	1.34433512100152
1552419_s_at	1.99354020066763
1552421_a_at	2.41344616088195
1552422_at	2.54428042723527
1552423_at	4.38897553587288
1552424_at	2.56154362807412
1552425_a_at	2.3380449281063
1552426_a_at	10.5942074654849
1552427_at	7.05221962636431
1552430_at	3.45850322952742
1552432_at	2.21298977120331
1552436_a_at	1.58105284504617
1552438_a_at	2.44541131677071
1552439_s_at	2.80003603165349
1552440_at	2.39230687085434
1552445_a_at	4.4416318708481
1552448_a_at	2.87553061346309
1552449_a_at	2.34588804865857
1552450_a_at	2.30947365062028
1552452_at	2.20665197068962
1552453_a_at	2.09536757906426
1552455_at	2.27546316022038
1552456_a_at	2.05305937274423
1552457_a_at	2.17934203290536
1552458_at	2.94211375605425
1552459_a_at	1.85855927944277
1552461_at	2.08734511096542
1552463_at	2.41617240342963
1552466_x_at	3.41955420207453
1552467_at	2.81681635228211
1552468_a_at	2.04214903720875
1552470_a_at	6.29514641314533
1552472_a_at	6.84839865934799
1552473_at	4.53616283185046
1552474_a_at	7.50526320644401
1552476_s_at	3.56550410040765
1552477_a_at	2.15305420086274
1552478_a_at	2.96654688132825
1552480_s_at	3.22851351058974
1552481_s_at	3.74800186537706
1552482_at	2.53349813587628
1552484_at	1.82282203781781
1552485_at	9.48360988646185
1552486_s_at	10.8106932780902
1552487_a_at	6.04315208442993
1552489_s_at	5.07300657364953
1552490_at	2.65610538238429
1552491_at	2.45346773691007
1552493_s_at	2.33311596704556
1552494_at	1.84840939663092
1552496_a_at	3.08060564494685
1552497_a_at	3.1842972698595
1552498_at	2.07418009394321
1552499_a_at	2.08805701187467
1552501_a_at	2.40610108279241
1552502_s_at	6.11249655707503
1552503_at	1.78940871560927
1552504_a_at	2.73854293635243
1552506_at	1.67845789345084
1552507_at	1.75481447120847
1552508_at	1.82549649972935
1552509_a_at	2.10848207274718
1552510_at	1.64941447857856
1552511_a_at	2.52455311252867
1552514_at	2.35461599240423
1552515_at	2.26550200601418
1552516_a_at	2.25510152849106
1552518_s_at	5.94125104478524
1552519_at	2.22324413574519
1552520_at	3.10566791405631
1552521_a_at	3.13631499294045
1552522_at	3.36927875287191
1552523_a_at	2.73906494171434
1552524_at	2.23876357891922
1552526_at	1.94738057584713
1552528_at	1.85743220889101
1552531_a_at	2.24223679841989
1552532_a_at	2.8932872941672
1552535_at	2.18770935452679
1552536_at	2.89406086804241
1552538_a_at	2.67552077941355
1552540_s_at	2.28283371527521
1552541_at	2.78928085153361
1552542_s_at	1.9342121784618
1552543_a_at	1.90171867320746
1552544_at	2.98927386138139
1552546_a_at	2.80386083923033
1552548_at	2.40155311334112
1552549_a_at	2.15486381101769
1552552_s_at	3.26091332685642
1552553_a_at	2.34449839413594
1552554_a_at	2.97724902793176
1552555_at	2.21287856366433
1552557_a_at	2.90406266710097
1552558_a_at	2.96362340700218
