^SAMPLE = GSM1374911
!Sample_title = Bx051b_079 HG2
!Sample_geo_accession = GSM1374911
!Sample_status = Public on Apr 28 2014
!Sample_submission_date = Apr 25 2014
!Sample_last_update_date = Apr 28 2014
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = Kudos 95 Cell Panel
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell line: SUM149PT
!Sample_characteristics_ch1 = tissue: Breast
!Sample_characteristics_ch1 = disease: Invasive Ductal Carcinoma
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = RNA was extracted from cell lines using the Qiagen RNeasy kit as per the manufacturer's instructions. RNA quantity was determined using a Nanodrop spectrophotometer and both 260/280 and 260/230 ratios were evaluated. RNA quality was assessed using an Agilent RNA 6000 Nano Chip and the RNA Integrity Number (RIN) value of each sample was determined.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Affymetrix protocol
!Sample_hyb_protocol = Affymetrix protocol
!Sample_scan_protocol = Affymetrix protocol
!Sample_description = Untreated
!Sample_data_processing = The data were analysed with the robust multichip analysis algorithm.  The data is returned in log2 normalised format. The RMA version used was from the bioconductor package affy, stable release version number 1.40.
!Sample_platform_id = GPL570
!Sample_contact_name = Mark,,Wappett
!Sample_contact_email = mark.wappett@astrazeneca.com
!Sample_contact_laboratory = Bioinformatics
!Sample_contact_department = Oncology
!Sample_contact_institute = AstraZeneca
!Sample_contact_address = Alderley Park
!Sample_contact_city = Macclesfield
!Sample_contact_zip/postal_code = SK10 4TG
!Sample_contact_country = United Kingdom
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1374nnn/GSM1374911/suppl/GSM1374911_Bx051b_079_HG2.CEL.gz
!Sample_series_id = GSE57083
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = RMA log2 signal intensity
!sample_table_begin
ID_REF	VALUE
1007_s_at	11.5165159093983
1053_at	8.4617745049585
117_at	4.67412164971531
121_at	8.19480906414421
1255_g_at	2.83081951589122
1294_at	5.69697434803073
1316_at	5.29875575203049
1320_at	4.77772617080371
1405_i_at	3.82898813458372
1431_at	3.20297806010081
1438_at	6.50926915147012
1487_at	9.53416848217836
1494_f_at	5.63021666179589
1552256_a_at	9.35488575080386
1552257_a_at	9.84269401098592
1552258_at	5.22410599482285
1552261_at	6.35831006375379
1552263_at	5.21617435838026
1552264_a_at	7.11167768781185
1552266_at	2.92647716589027
1552269_at	4.1381876139162
1552271_at	5.6479276673443
1552272_a_at	5.04013289841886
1552274_at	5.52615098290513
1552275_s_at	5.54476955407825
1552276_a_at	5.49558639543578
1552277_a_at	8.1884214040364
1552278_a_at	5.2771803611106
1552279_a_at	6.98140233363891
1552280_at	3.62029348477355
1552281_at	6.70883111306822
1552283_s_at	5.83149062550636
1552286_at	7.81939831404149
1552287_s_at	7.72889573896371
1552288_at	5.13555710078362
1552289_a_at	5.24502699975896
1552291_at	6.55198863208779
1552293_at	4.25843380705471
1552295_a_at	8.43171368856233
1552296_at	3.62027621489487
1552299_at	4.24644395272318
1552301_a_at	5.34663463598545
1552302_at	3.58820944022536
1552303_a_at	5.03250005009916
1552304_at	4.27381425024294
1552306_at	5.59238553310843
1552307_a_at	6.50405744129722
1552309_a_at	3.72555436037218
1552310_at	7.09619461318729
1552311_a_at	6.72571889103211
1552312_a_at	5.95081262479597
1552314_a_at	4.54010566901225
1552315_at	4.20990321116664
1552316_a_at	3.12223857007401
1552318_at	3.00064807884722
1552319_a_at	3.40371743892387
1552320_a_at	3.04648637553019
1552321_a_at	2.93001707411955
1552322_at	3.40321683562376
1552323_s_at	4.16212338472057
1552325_at	2.45014125672355
1552326_a_at	4.09505761624494
1552327_at	2.92608559824693
1552329_at	5.54297986222516
1552330_at	5.88693818514183
1552332_at	6.65439177450281
1552334_at	5.57833735297004
