^SAMPLE = GSM170594
!Sample_title = Melanoma cell line D41
!Sample_geo_accession = GSM170594
!Sample_status = Public on Mar 31 2007
!Sample_submission_date = Feb 20 2007
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = Melanoma cell line D41
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Melanoma cell line established from metastatic melanoma
!Sample_biomaterial_provider_ch1 = Dr C. Schmidt
!Sample_growth_protocol_ch1 = Melanoma cell lines were cultured in RPMI 1640 in the presence of 10% fetal bovine serum. 
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = RNA extractions were performed using Qiagen RNeasy Midi-kits as per the manufacturer’s instructions. RNA quality and concentration were assessed using a 2100 BioAnalyser (Agilent Technologies). 
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). 
!Sample_hyb_protocol = This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450.
!Sample_scan_protocol = Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). 
!Sample_description = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_data_processing = Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_platform_id = GPL570
!Sample_contact_name = Leisl,,Packer
!Sample_contact_laboratory = Oncogenomics Laboratory
!Sample_contact_department = Cancer and Cell Biology
!Sample_contact_institute = Queensland Institute of Medical Research
!Sample_contact_address = 300 Herston Rd
!Sample_contact_city = Herston
!Sample_contact_state = QLD
!Sample_contact_zip/postal_code = 4006
!Sample_contact_country = Australia
!Sample_contact_web_link = www.qimr.edu.au
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM170nnn/GSM170594/suppl/GSM170594.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM170nnn/GSM170594/suppl/GSM170594.CHP.gz
!Sample_relation = Affiliated with: GSM700982
!Sample_relation = Affiliated with: GSM804338
!Sample_relation = Affiliated with: GSM804339
!Sample_relation = Reanalyzed by: GSE64985
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE7127
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = signal value
#ABS_CALL = signal absent/present
#DETECTION-P-VALUE = detection p-value
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION-P-VALUE
AFFX-BioB-5_at	209.292	P	0.000296708
AFFX-BioB-M_at	353.436	P	0.00010954
AFFX-BioB-3_at	195.455	P	0.000856509
AFFX-BioC-5_at	495.426	P	6.02111e-05
AFFX-BioC-3_at	505.146	P	5.16732e-05
AFFX-BioDn-5_at	623.53	P	4.42873e-05
AFFX-BioDn-3_at	2607.23	P	5.16732e-05
AFFX-CreX-5_at	6322.01	P	4.42873e-05
AFFX-CreX-3_at	8610.66	P	4.42873e-05
AFFX-DapX-5_at	14.2199	A	0.156732
AFFX-DapX-M_at	36.9396	A	0.0726999
AFFX-DapX-3_at	60.9291	P	0.00618711
AFFX-LysX-5_at	10.2065	A	0.41138
AFFX-LysX-M_at	25.3118	A	0.440646
AFFX-LysX-3_at	11.5351	A	0.147939
AFFX-PheX-5_at	11.195	A	0.58862
AFFX-PheX-M_at	2.08467	A	0.987453
AFFX-PheX-3_at	5.243	A	0.868639
AFFX-ThrX-5_at	3.91939	A	0.574038
AFFX-ThrX-M_at	6.59203	A	0.48511
AFFX-ThrX-3_at	4.98934	A	0.645547
AFFX-TrpnX-5_at	10.2399	A	0.631562
AFFX-TrpnX-M_at	1.16222	A	0.921998
AFFX-TrpnX-3_at	5.89912	A	0.52976
AFFX-r2-Ec-bioB-5_at	301.635	P	0.000244141
AFFX-r2-Ec-bioB-M_at	441.938	P	0.000244141
AFFX-r2-Ec-bioB-3_at	301.401	P	0.000244141
AFFX-r2-Ec-bioC-5_at	620.19	P	0.000244141
AFFX-r2-Ec-bioC-3_at	811.671	P	0.000244141
AFFX-r2-Ec-bioD-5_at	2713.64	P	0.000244141
AFFX-r2-Ec-bioD-3_at	3044.7	P	0.000244141
AFFX-r2-P1-cre-5_at	11424.2	P	0.000244141
AFFX-r2-P1-cre-3_at	12997.8	P	0.000244141
AFFX-r2-Bs-dap-5_at	28.7382	A	0.111572
AFFX-r2-Bs-dap-M_at	37.4117	P	0.0185547
AFFX-r2-Bs-dap-3_at	22.7204	A	0.219482
AFFX-r2-Bs-lys-5_at	10.408	A	0.111572
AFFX-r2-Bs-lys-M_at	5.24672	A	0.696289
AFFX-r2-Bs-lys-3_at	5.66753	A	0.72583
AFFX-r2-Bs-phe-5_at	8.24317	A	0.171387
AFFX-r2-Bs-phe-M_at	14.2176	A	0.466064
AFFX-r2-Bs-phe-3_at	12.3199	A	0.219482
AFFX-r2-Bs-thr-3_s_at	5.02398	A	0.80542
AFFX-r2-Bs-thr-M_s_at	21.7957	A	0.398926
AFFX-r2-Bs-thr-5_s_at	21.7772	P	0.036377
AFFX-HUMISGF3A/M97935_5_at	245.329	P	0.000389797
AFFX-HUMISGF3A/M97935_MA_at	402.921	P	8.14279e-05
AFFX-HUMISGF3A/M97935_MB_at	410.672	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	1065.22	P	5.16732e-05
AFFX-HUMRGE/M10098_5_at	75.8993	P	0.00844047
AFFX-HUMRGE/M10098_M_at	66.2048	P	0.0396608
AFFX-HUMRGE/M10098_3_at	115.343	P	0.00762003
AFFX-HUMGAPDH/M33197_5_at	13347.1	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	12585.7	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	13124.6	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	8910.01	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	9324.96	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	9915.5	P	4.42873e-05
AFFX-M27830_5_at	401.711	P	4.42873e-05
AFFX-M27830_M_at	552.107	P	0.002867
AFFX-M27830_3_at	3.6366	A	0.834139
AFFX-hum_alu_at	13552.3	P	2.6068e-13
1007_s_at	345.554	P	0.000959383
1053_at	799.99	P	0.000321521
117_at	54.2806	P	0.0439678
121_at	155.499	P	0.00998544
1255_g_at	4.24219	A	0.732537
1294_at	125.28	P	0.00418033
1316_at	36.1372	P	0.0351629
1320_at	4.68804	A	0.715253
1405_i_at	36.5139	A	0.0789057
1431_at	25.0074	P	0.0114474
1438_at	25.7132	A	0.107301
1487_at	373.054	P	0.00418033
1494_f_at	8.7818	A	0.47938
1598_g_at	93.3848	A	0.204022
160020_at	710.679	P	0.000467546
1729_at	165.893	P	0.00160229
1773_at	250.593	P	0.00135385
177_at	63.8314	P	0.000321521
179_at	108.92	P	0.0439678
1861_at	146.606	P	0.00189162
200000_s_at	1659.27	P	0.000244141
200001_at	1686.87	P	0.000244141
