^SAMPLE = GSM960285
!Sample_title = 8-HeLa 52 b
!Sample_geo_accession = GSM960285
!Sample_status = Public on Jul 03 2013
!Sample_submission_date = Jul 12 2012
!Sample_last_update_date = Jul 03 2013
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = HeLa cells cidofovir resistant (#52), 72h growth
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = organ: cervix
!Sample_characteristics_ch1 = disease: adenocarcinoma
!Sample_characteristics_ch1 = cell type: epithelial
!Sample_characteristics_ch1 = cell line: HeLa
!Sample_biomaterial_provider_ch1 = ATCC: CCL-2™
!Sample_treatment_protocol_ch1 = attached cells (24 h after passaging), grown for 72 h in renewed medium
!Sample_growth_protocol_ch1 = cultured at 37°C, 5% CO2 in DMEM, supplemented with 10% fetal calf serum , 1% L-glutamine, 1% nonessential amino acids, 1% sodium pyruvate and 1% HEPES
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = 106 cells were lysed with TRIzol reagent for 3 minutes at RT, 20% chloroform was added, centrifuged for 15 minutes at 4°C at 13.000 g, RNA was further isolated with RNeasy Mini Kit (Qiagen)
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = RNA concentration and purity were determined spectrophotometrically using the Nanodrop ND-1000 (Nanodrop Technologies) and RNA integrity was assessed using a Bioanalyser 2100 (Agilent). Per sample, an amount of 100 ng of total RNA spiked with bacterial RNA transcript positive controls (Affymetrix) was amplified and labeled using the GeneChip 3' IVT express kit (Affymetrix). All steps were carried out according to the manufacturers protocol (Affymetrix).
!Sample_hyb_protocol = A mixture of purified and fragmented biotinylated aRNA and hybridisation controls (Affymetrix) was hybridised on Affymetrix HG U133 Plus 2.0 arrays followed by staining and washing in a GeneChip® fluidics station 450  (Affymetrix) according to the manufacturer’s procedures.
!Sample_scan_protocol = To assess the raw probe signal intensities, chips were scanned using a GeneChip® scanner 3000 (Affymetrix).
!Sample_description = ---
!Sample_data_processing = Data were normalized using RMA as implemented in the Affy package (version 1.34.0) of Bioconductor. Expression values are represented on a log2-scale.
!Sample_platform_id = GPL570
!Sample_contact_name = Rekin's,,Janky
!Sample_contact_email = Nucleomics.Bioinformatics@vib.be
!Sample_contact_department = Nucleomics Core
!Sample_contact_institute = VIB
!Sample_contact_address = Herestraat 49 Box 816
!Sample_contact_city = Leuven
!Sample_contact_zip/postal_code = B-3000
!Sample_contact_country = Belgium
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM960nnn/GSM960285/suppl/GSM960285_hyb12853.CEL.gz
!Sample_series_id = GSE39293
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = log2 RMA normalized signal intensity
#ABS_CALL = the MAS 5.0 detection call in an absolute analysis that indicates if the transcript was present (P), absent (A), marginal (M), or no call (NC)
#DETECTION P-VALUE = 'detection p-value', p-value that indicates the significance level of the detection call
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
1007_s_at	8.327903153	P	0.000322
1053_at	8.443568647	P	0.000959
117_at	3.827309045	P	0.002617
121_at	5.906657587	P	0.017
1255_g_at	1.787765589	A	0.641309
1294_at	3.582484441	A	0.218983
1316_at	5.877795734	P	0.000266
1320_at	3.638517919	A	0.07383
1405_i_at	2.023933834	A	0.764831
1431_at	2.03139629	A	0.150527
1438_at	3.838460634	A	0.660442
1487_at	6.505502335	P	0.021866
1494_f_at	4.082382905	A	0.189687
1552256_a_at	7.80244265	P	0.00222
1552257_a_at	8.122365594	P	0.001673
1552258_at	4.019153538	A	0.535424
1552261_at	2.677837044	A	0.464576
1552263_at	6.364129366	P	0.001673
1552264_a_at	6.975294965	P	0.001673
1552266_at	1.38649223	A	0.788202
1552269_at	2.006275105	A	0.856998
1552271_at	3.973863854	A	0.945245
1552272_a_at	3.917846726	A	0.123873
1552274_at	5.26136583	P	0.002924
1552275_s_at	3.769916293	P	0.030942
1552276_a_at	4.021315316	A	0.328321
1552277_a_at	8.202925264	P	0.001673
1552278_a_at	5.603123178	P	0.02043
1552279_a_at	6.0418771	P	0.00222
1552280_at	2.286811353	A	0.876127
1552281_at	4.303567029	A	0.328321
1552283_s_at	5.796109708	P	0.001673
1552286_at	3.800354254	M	0.054755
1552287_s_at	6.372251812	P	0.001673
1552288_at	2.165199662	A	0.464576
1552289_a_at	2.560006763	A	0.5
1552291_at	5.99482463	P	0.001673
1552293_at	2.973828179	A	0.733153
1552295_a_at	5.767882345	P	0.04558
1552296_at	2.654054565	A	0.893388
1552299_at	2.910778894	P	0.037684
1552301_a_at	4.090551261	P	0.013116
1552302_at	2.13201348	P	0.008184
1552303_a_at	4.295662139	P	0.02043
1552304_at	5.610814597	P	0.001673
1552306_at	6.926081057	P	0.001673
1552307_a_at	7.023340188	P	0.004963
1552309_a_at	9.543684629	P	0.001673
1552310_at	7.925586864	P	0.001673
1552311_a_at	5.273902899	A	0.238453
1552312_a_at	6.338398928	P	0.00222
1552314_a_at	3.861749198	P	0.004963
1552315_at	3.189215152	A	0.065333
1552316_a_at	1.691305853	A	0.945245
1552318_at	1.639149419	A	0.856998
1552319_a_at	3.040585063	A	0.5
1552320_a_at	1.411603493	A	0.638946
1552321_a_at	1.516386905	A	0.671679
1552322_at	1.6175927	A	0.535424
1552323_s_at	3.49614636	P	0.003823
1552325_at	1.413567338	A	0.238453
1552326_a_at	3.499741633	M	0.054755
1552327_at	1.711304942	A	0.893388
1552329_at	6.710383356	P	0.001673
1552330_at	5.551310788	P	0.001673
1552332_at	6.359583552	A	0.211798
1552334_at	5.067179684	P	0.010398
1552335_at	4.50748024	A	0.186972
1552337_s_at	1.621812577	A	0.835968
1552338_at	2.557878847	A	0.97957
1552340_at	2.904713942	A	0.835968
1552343_s_at	3.513705782	P	0.004963
1552344_s_at	6.907049326	P	0.001673
1552347_at	4.656015716	P	0.00222
1552348_at	2.76513193	A	0.535424
1552349_a_at	2.773460305	A	0.570568
1552354_at	2.944847082	A	0.989602
