^SAMPLE = GSM170590
!Sample_title = Melanoma cell line D35
!Sample_geo_accession = GSM170590
!Sample_status = Public on Oct 01 2007
!Sample_submission_date = Feb 20 2007
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = Melanoma cell line D35
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Melanoma cell line established from metastatic melanoma
!Sample_biomaterial_provider_ch1 = Dr C. Schmidt
!Sample_growth_protocol_ch1 = Melanoma cell lines were cultured in RPMI 1640 in the presence of 10% fetal bovine serum. 
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = RNA extractions were performed using Qiagen RNeasy Midi-kits as per the manufacturer’s instructions. RNA quality and concentration were assessed using a 2100 BioAnalyser (Agilent Technologies). 
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). 
!Sample_hyb_protocol = This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450.
!Sample_scan_protocol = Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). 
!Sample_description = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_data_processing = Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_platform_id = GPL570
!Sample_contact_name = Leisl,,Packer
!Sample_contact_laboratory = Oncogenomics Laboratory
!Sample_contact_department = Cancer and Cell Biology
!Sample_contact_institute = Queensland Institute of Medical Research
!Sample_contact_address = 300 Herston Rd
!Sample_contact_city = Herston
!Sample_contact_state = QLD
!Sample_contact_zip/postal_code = 4006
!Sample_contact_country = Australia
!Sample_contact_web_link = www.qimr.edu.au
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM170nnn/GSM170590/suppl/GSM170590.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM170nnn/GSM170590/suppl/GSM170590.CHP.gz
!Sample_relation = Reanalyzed by: GSE64985
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE7127
!Sample_series_id = GSE7153
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = signal value
#ABS_CALL = signal absent/present
#DETECTION-P-VALUE = detection p-value
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION-P-VALUE
AFFX-BioB-5_at	289.854	P	0.000445901
AFFX-BioB-M_at	502.501	P	4.42873e-05
AFFX-BioB-3_at	308.333	P	0.000126798
AFFX-BioC-5_at	582.078	P	6.02111e-05
AFFX-BioC-3_at	668.538	P	4.42873e-05
AFFX-BioDn-5_at	735.103	P	4.42873e-05
AFFX-BioDn-3_at	3387.21	P	5.16732e-05
AFFX-CreX-5_at	7925.5	P	5.16732e-05
AFFX-CreX-3_at	10363.4	P	4.42873e-05
AFFX-DapX-5_at	22.8634	P	0.00618711
AFFX-DapX-M_at	37.4106	P	0.0464816
AFFX-DapX-3_at	57.2341	P	0.0020226
AFFX-LysX-5_at	14.0654	A	0.108979
AFFX-LysX-M_at	5.858	A	0.5
AFFX-LysX-3_at	16.6269	A	0.0726999
AFFX-PheX-5_at	15.1139	A	0.205732
AFFX-PheX-M_at	0.80691	A	0.976071
AFFX-PheX-3_at	5.29738	A	0.574038
AFFX-ThrX-5_at	9.55197	A	0.287743
AFFX-ThrX-M_at	12.3188	A	0.139482
AFFX-ThrX-3_at	16.8838	A	0.382599
AFFX-TrpnX-5_at	15.0993	M	0.0629293
AFFX-TrpnX-M_at	13.4427	A	0.440646
AFFX-TrpnX-3_at	6.04846	A	0.51489
AFFX-r2-Ec-bioB-5_at	375.752	P	0.000244141
AFFX-r2-Ec-bioB-M_at	500.837	P	0.000244141
AFFX-r2-Ec-bioB-3_at	336.692	P	0.000244141
AFFX-r2-Ec-bioC-5_at	697.993	P	0.000244141
AFFX-r2-Ec-bioC-3_at	959.373	P	0.000244141
AFFX-r2-Ec-bioD-5_at	3182.85	P	0.000244141
AFFX-r2-Ec-bioD-3_at	3781.28	P	0.000244141
AFFX-r2-P1-cre-5_at	13578.9	P	0.000244141
AFFX-r2-P1-cre-3_at	13971.3	P	0.000244141
AFFX-r2-Bs-dap-5_at	32.7715	P	0.000244141
AFFX-r2-Bs-dap-M_at	49.3056	P	0.00585938
AFFX-r2-Bs-dap-3_at	48.3373	P	0.000732422
AFFX-r2-Bs-lys-5_at	6.81799	A	0.219482
AFFX-r2-Bs-lys-M_at	0.999226	A	0.753906
AFFX-r2-Bs-lys-3_at	11.0592	A	0.171387
AFFX-r2-Bs-phe-5_at	15.6566	A	0.111572
AFFX-r2-Bs-phe-M_at	4.97564	A	0.696289
AFFX-r2-Bs-phe-3_at	34.0396	P	0.0302734
AFFX-r2-Bs-thr-3_s_at	12.581	A	0.567627
AFFX-r2-Bs-thr-M_s_at	9.77952	A	0.466064
AFFX-r2-Bs-thr-5_s_at	12.9725	A	0.067627
AFFX-HUMISGF3A/M97935_5_at	184.994	P	0.000662269
AFFX-HUMISGF3A/M97935_MA_at	273.803	P	0.00010954
AFFX-HUMISGF3A/M97935_MB_at	228.221	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	745.072	P	5.16732e-05
AFFX-HUMRGE/M10098_5_at	76.1585	P	0.0032123
AFFX-HUMRGE/M10098_M_at	99.0224	P	0.000856509
AFFX-HUMRGE/M10098_3_at	136.812	P	0.00159257
AFFX-HUMGAPDH/M33197_5_at	12949.1	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	11549.4	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	11923	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	7784.75	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	8417.99	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	8790.12	P	4.42873e-05
AFFX-M27830_5_at	464.391	P	5.16732e-05
AFFX-M27830_M_at	666.383	P	0.00159257
AFFX-M27830_3_at	19.058	A	0.470241
AFFX-hum_alu_at	13732.5	P	2.6068e-13
1007_s_at	398.265	P	0.00160229
1053_at	520.05	P	0.000388206
117_at	25.182	A	0.0980541
121_at	199.945	P	0.00261695
1255_g_at	14.9032	A	0.32083
1294_at	43.8443	A	0.175989
1316_at	30.8794	P	0.00358487
1320_at	3.13286	A	0.824011
1405_i_at	1.80486	A	0.889551
1431_at	0.752324	A	0.715253
1438_at	5.96996	A	0.697453
1487_at	377.08	P	0.00306668
1494_f_at	21.1953	A	0.234557
1598_g_at	152.573	A	0.204022
160020_at	221.103	P	0.00222768
1729_at	327.895	P	0.000321521
1773_at	570.46	P	0.000804598
177_at	64.3707	P	0.000467546
179_at	150.925	P	0.00754291
1861_at	136.468	P	0.00135385
