^SAMPLE = GSM960287
!Sample_title = 14-HaCaT HPMPC b
!Sample_geo_accession = GSM960287
!Sample_status = Public on Jul 03 2013
!Sample_submission_date = Jul 12 2012
!Sample_last_update_date = Jul 03 2013
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = HaCaT cells, 72h growth + 50µg/ml cidofovir
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = tissue: skin
!Sample_characteristics_ch1 = cell type: keratinocyte
!Sample_characteristics_ch1 = description: in vitro spontaneously transformed
!Sample_characteristics_ch1 = cell line: HaCaT
!Sample_biomaterial_provider_ch1 = CLS: #300493
!Sample_treatment_protocol_ch1 = attached cells (24 h after passaging), grown for 72 h in renewed medium + 50 µg/ml cidofovir
!Sample_growth_protocol_ch1 = cultured at 37°C, 5% CO2 in DMEM, supplemented with 10% fetal calf serum , 1% L-glutamine, 1% nonessential amino acids, 1% sodium pyruvate and 1% HEPES
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = 106 cells were lysed with TRIzol reagent for 3 minutes at RT, 20% chloroform was added, centrifuged for 15 minutes at 4°C at 13.000 g, RNA was further isolated with RNeasy Mini Kit (Qiagen)
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = RNA concentration and purity were determined spectrophotometrically using the Nanodrop ND-1000 (Nanodrop Technologies) and RNA integrity was assessed using a Bioanalyser 2100 (Agilent). Per sample, an amount of 100 ng of total RNA spiked with bacterial RNA transcript positive controls (Affymetrix) was amplified and labeled using the GeneChip 3' IVT express kit (Affymetrix). All steps were carried out according to the manufacturers protocol (Affymetrix).
!Sample_hyb_protocol = A mixture of purified and fragmented biotinylated aRNA and hybridisation controls (Affymetrix) was hybridised on Affymetrix HG U133 Plus 2.0 arrays followed by staining and washing in a GeneChip® fluidics station 450  (Affymetrix) according to the manufacturer’s procedures.
!Sample_scan_protocol = To assess the raw probe signal intensities, chips were scanned using a GeneChip® scanner 3000 (Affymetrix).
!Sample_description = ---
!Sample_data_processing = Data were normalized using RMA as implemented in the Affy package (version 1.34.0) of Bioconductor. Expression values are represented on a log2-scale.
!Sample_platform_id = GPL570
!Sample_contact_name = Rekin's,,Janky
!Sample_contact_email = Nucleomics.Bioinformatics@vib.be
!Sample_contact_department = Nucleomics Core
!Sample_contact_institute = VIB
!Sample_contact_address = Herestraat 49 Box 816
!Sample_contact_city = Leuven
!Sample_contact_zip/postal_code = B-3000
!Sample_contact_country = Belgium
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM960nnn/GSM960287/suppl/GSM960287_hyb12855.CEL.gz
!Sample_series_id = GSE39293
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = log2 RMA normalized signal intensity
#ABS_CALL = the MAS 5.0 detection call in an absolute analysis that indicates if the transcript was present (P), absent (A), marginal (M), or no call (NC)
#DETECTION P-VALUE = 'detection p-value', p-value that indicates the significance level of the detection call
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
1007_s_at	9.278906475	P	0.000219
1053_at	7.736016954	P	0.000219
117_at	3.194491134	A	0.267463
121_at	5.90310096	P	0.048995
1255_g_at	1.873539848	A	0.5
1294_at	5.79049672	P	0.002617
1316_at	4.838212714	P	0.000266
1320_at	3.690745838	A	0.204022
1405_i_at	8.051464196	P	0.000491
1431_at	2.357409837	P	0.003585
1438_at	4.357585211	A	0.127645
1487_at	7.539100848	P	0.004863
1494_f_at	4.196686747	A	0.081337
1552256_a_at	6.420051299	P	0.004963
1552257_a_at	7.078691457	P	0.00222
1552258_at	4.618783632	P	0.04558
1552261_at	2.707084808	A	0.143002
1552263_at	5.07667133	P	0.001673
1552264_a_at	6.214630134	P	0.001673
1552266_at	1.612544163	A	0.164032
1552269_at	2.614757758	A	0.429432
1552271_at	3.848328042	A	0.962316
1552272_a_at	4.042055831	P	0.010398
1552274_at	5.495683112	P	0.004963
1552275_s_at	3.510914576	P	0.016427
1552276_a_at	3.98135108	A	0.361054
1552277_a_at	8.833859146	P	0.001673
1552278_a_at	5.015027302	A	0.123873
1552279_a_at	6.019525096	P	0.003823
1552280_at	2.284000932	A	0.394838
1552281_at	4.132600079	A	0.535424
1552283_s_at	4.437001252	P	0.001673
1552286_at	4.287756503	P	0.030942
1552287_s_at	7.065716335	P	0.001673
1552288_at	2.598061322	A	0.876127
1552289_a_at	3.150986958	A	0.328321
1552291_at	6.496852455	P	0.001673
1552293_at	2.803450497	A	0.835968
1552295_a_at	5.346523871	A	0.091157
1552296_at	2.448761426	A	0.5
1552299_at	2.858710403	A	0.605162
1552301_a_at	6.757086845	P	0.001673
1552302_at	3.59706974	P	0.00222
1552303_a_at	4.954495416	P	0.008184
1552304_at	4.75925658	P	0.003823
1552306_at	5.726370913	P	0.001673
1552307_a_at	3.497758886	A	0.123873
1552309_a_at	5.430567011	P	0.001673
1552310_at	7.943021826	P	0.001673
1552311_a_at	5.257991415	A	0.164032
1552312_a_at	5.914899818	P	0.001673
1552314_a_at	3.408794104	P	0.003823
1552315_at	3.325532994	A	0.266847
1552316_a_at	1.636715501	A	0.856998
1552318_at	1.925758768	A	0.761547
1552319_a_at	6.512111727	P	0.001673
1552320_a_at	1.604276113	A	0.238453
1552321_a_at	1.81290661	A	0.638946
1552322_at	2.080999431	P	0.010398
1552323_s_at	4.662567536	P	0.001673
1552325_at	1.45444293	A	0.605162
1552326_a_at	2.352137247	A	0.703144
1552327_at	2.387076292	M	0.054755
1552329_at	6.464075079	P	0.001673
1552330_at	6.274359701	P	0.001673
1552332_at	6.350510954	A	0.296856
1552334_at	4.946216784	P	0.006396
1552335_at	6.381345559	P	0.010398
1552337_s_at	1.855431237	A	0.92257
1552338_at	2.688710197	A	0.983573
1552340_at	2.902933688	A	0.92257
1552343_s_at	3.126839143	A	0.186972
1552344_s_at	5.78558408	P	0.002924
1552347_at	4.266004675	P	0.001673
1552348_at	2.925592189	A	0.296856
1552349_a_at	2.936008136	A	0.638946
1552354_at	3.250384717	A	0.986884
1552355_s_at	3.395905461	A	0.535424
