^SAMPLE = GSM183338
!Sample_title = SKOV3 - replicate 1
!Sample_geo_accession = GSM183338
!Sample_status = Public on Aug 24 2007
!Sample_submission_date = Apr 19 2007
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = Ovarian tumor cell line
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Ovarian adenocarcinoma cell line SKOV3.
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = RNA was extracted from isolated cells using the RNeasy Mini Kit (Qiagen) and re-dissolved in RNase-free water.
!Sample_label_ch1 = Biotin.
!Sample_label_protocol_ch1 = Approximately 10 µg of total RNA was processed to produce biotinylated cRNA targets.
!Sample_hyb_protocol = Manufacturer's protocols.
!Sample_scan_protocol = Manufacturer's protocols.
!Sample_description = Keyword = vincristine
!Sample_description = Keyword = drug sensitive
!Sample_description = Keyword = ovarian
!Sample_data_processing = MAS5.
!Sample_platform_id = GPL570
!Sample_contact_name = T,,Buys
!Sample_contact_laboratory = Wan Lam Lab
!Sample_contact_department = Cancer Genetics and Developmental Biology
!Sample_contact_institute = British Columbia Cancer Research Centre
!Sample_contact_address = 675 W.10th Avenue
!Sample_contact_city = Vancouver
!Sample_contact_state = BC
!Sample_contact_zip/postal_code = V5Z 1L3
!Sample_contact_country = Canada
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM183nnn/GSM183338/suppl/GSM183338.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM183nnn/GSM183338/suppl/GSM183338.EXP.gz
!Sample_relation = Reanalyzed by: GSE64985
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE7556
!Sample_data_row_count = 54673
#ID_REF = 
#VALUE = A quantitative measure of the relative abundance of a transcript.  Calculated by MAS5.
#ABS_CALL = A qualitative measurement indicating if a given transcript is detected (Present), not detected (Absent), or marginally detected (Marginal).  Calculated by MAS5.
#DETECTION P-VALUE = The detection p-value calculated by the MAS5.
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
1007_s_at	249.6	P	0.000805
1053_at	744.1	P	0.000266
117_at	2.4	A	0.697483
121_at	439	P	0.000266
1255_g_at	2.7	A	0.697453
1294_at	13.9	A	0.339558
1316_at	31.2	P	0.017001
1320_at	36.1	P	0.021849
1405_i_at	0.4	A	0.96798
1431_at	3	A	0.47938
1438_at	11.6	A	0.52062
1487_at	283.4	P	0.009985
1494_f_at	19.8	A	0.150527
1552256_a_at	519.8	P	0.001953
1552257_a_at	457.9	P	0.000244
1552258_at	4.4	A	0.334473
1552261_at	3.8	A	0.303711
1552263_at	61.4	P	0.010742
1552264_a_at	270.7	P	0.000244
1552266_at	6	A	0.366211
1552269_at	21.7	A	0.19458
1552271_at	27.2	A	0.601074
1552272_a_at	62.9	P	0.000244
1552274_at	161.5	P	0.000244
1552275_s_at	135.6	P	0.000244
1552276_a_at	40.8	A	0.080566
1552277_a_at	1052.7	P	0.000244
1552278_a_at	32.8	A	0.19458
1552279_a_at	99.1	P	0.000732
1552280_at	10.6	A	0.246094
1552281_at	9.8	A	0.432373
1552283_s_at	76.3	P	0.001953
1552286_at	121.3	P	0.000244
1552287_s_at	210.5	P	0.000244
1552288_at	3	A	0.828613
1552289_a_at	5.9	A	0.665527
1552291_at	690.9	P	0.000244
1552293_at	13.5	A	0.601074
1552295_a_at	109.9	P	0.01416
1552296_at	1.8	A	0.919434
1552299_at	32.2	P	0.001953
1552301_a_at	52.5	P	0.001221
1552302_at	1.5	A	0.303711
1552303_a_at	14	A	0.149658
1552304_at	32.5	P	0.000732
1552306_at	62	P	0.000244
1552307_a_at	74.7	P	0.01416
1552309_a_at	7	A	0.303711
1552310_at	516	P	0.000244
1552311_a_at	21.8	A	0.303711
1552312_a_at	87.8	P	0.000244
1552314_a_at	11.5	P	0.000732
1552315_at	4.7	A	0.466064
1552316_a_at	8.8	A	0.533936
1552318_at	1.5	A	0.567627
1552319_a_at	10.1	A	0.398926
1552320_a_at	8.2	A	0.067627
1552321_a_at	0.9	A	0.991943
1552322_at	1	A	0.466064
1552323_s_at	19.7	A	0.149658
1552325_at	4.4	A	0.219482
1552326_a_at	16.4	A	0.246094
1552327_at	0.5	A	0.850342
