^SAMPLE = GSM231635
!Sample_title = SH-SY5Y(ECACC)_RA_inhibiter_LY294002_2d_rep1
!Sample_geo_accession = GSM231635
!Sample_status = Public on Sep 01 2009
!Sample_submission_date = Sep 26 2007
!Sample_last_update_date = Aug 14 2011
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = neuroblastoma cell, retinoic acid (RA), LY294002, 2day
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Cell line: SH-SY5Y (EC94030304, obtained from ECACC (European Collection of Cell Cultures))
!Sample_treatment_protocol_ch1 = SH-SY5Y-E cells were seeded in laminin coated culture dishes (BioCoat Laminin Cellware; BD Biosciences) for 1 day and then transferred to a medium containing 10 μM of RA in the presence of LY294002 (10 μM) for five days.
!Sample_growth_protocol_ch1 = Tissue culture cells were maintained in D-MEM/F12 1:1 mixture supplemented with 15% FBS (Fetal Bovine Serum) and 1% NEAA (Non-essential amino acid) in a 5% CO2 humidified incubator at 37oC. The culture medium was changed twice a week.
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = Total cellular RNA was extracted from the cells at specific intervals using the RiboPure Kit (Ambion, An Applied Biosystems Business, Austin, TX, USA) according to the manufacturer’s instructions.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = First-strand cDNA was synthesized using 5 μg of total RNA and the GeneChip One-cycle cDNA Synthesis Kit (Affymetrix, Inc.). Biotin-labeled cRNA was generated by the GeneChip IVT labeling Kit (Affymetrix, Inc.)
!Sample_hyb_protocol = Biotin-labeled cRNA was applied on the Human Genome U133 Plus 2.0 Array (Affymetrix, Inc.) and then hybridized at 45oC for 17 h in a GeneChip Hybridization Oven (Affymetrix, Inc.).
!Sample_scan_protocol = Washing, staining and scanning of the array were performed using the GeneChip Wash and Stain Kit and a GeneChip Scanner 3000 (Affymetrix, Inc.), respectively.
!Sample_description = Sampling of RNA was performed at six different time points (0h, 6h, 1d, 2d, 3d, and 5d, respectively) under RA inducible conditions in the presence of LY294002.
!Sample_data_processing = The average signal intensity for all probes was initially tuned to 500 as global scaling and individual signal intensities were evaluated by detection call (present/marginal/absent) using the Affymetrix Micro Array Suite 5.0 (MAS 5.0) software (Affymetrix, Inc.).
!Sample_platform_id = GPL570
!Sample_contact_name = Tadayuki,,Takeda
!Sample_contact_email = ttakeda@gsc.riken.jp
!Sample_contact_phone = (+81) 45 503 9286
!Sample_contact_fax = (+81) 45 503 9176
!Sample_contact_laboratory = Genome Annotation and Comparative Analysis Team
!Sample_contact_department = Computatinal and Experimental Systems Biology Group
!Sample_contact_institute = RIKEN GSC
!Sample_contact_address = 1-7-22, Suehiro-cho, Tsurumi-ku
!Sample_contact_city = Yokohama
!Sample_contact_state = Kanagawa
!Sample_contact_zip/postal_code = 230-0045
!Sample_contact_country = Japan
!Sample_contact_web_link = http://hgp.gsc.riken.go.jp/index.php/Main_Page
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM231nnn/GSM231635/suppl/GSM231635.CEL.gz
!Sample_series_id = GSE9169
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = Signal
#ABS_CALL = indicating whether the transcript was present (P), absent (A), or marginal (M)
#DETECTION P-VALUE = 
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	676.352	P	0.000662269
AFFX-BioB-M_at	770.956	P	4.42873e-05
AFFX-BioB-3_at	527.067	P	6.02111e-05
AFFX-BioC-5_at	1786.25	P	5.16732e-05
AFFX-BioC-3_at	2290.5	P	4.42873e-05
AFFX-BioDn-5_at	4673.77	P	4.42873e-05
AFFX-BioDn-3_at	10314.9	P	6.02111e-05
AFFX-CreX-5_at	20946.6	P	5.16732e-05
AFFX-CreX-3_at	25349.2	P	4.42873e-05
AFFX-DapX-5_at	475.055	P	5.16732e-05
AFFX-DapX-M_at	808.591	P	0.000753643
AFFX-DapX-3_at	959.792	P	6.02111e-05
AFFX-LysX-5_at	73.4366	P	0.036569
AFFX-LysX-M_at	133.923	M	0.0629293
AFFX-LysX-3_at	190.093	P	0.000258358
AFFX-PheX-5_at	92.8669	P	0.00159257
AFFX-PheX-M_at	91.994	P	0.0103167
AFFX-PheX-3_at	204.023	P	0.0044838
AFFX-ThrX-5_at	147.763	P	0.00556451
AFFX-ThrX-M_at	198.141	P	0.000389797
AFFX-ThrX-3_at	261.04	P	0.000509415
AFFX-TrpnX-5_at	21.6267	A	0.083592
AFFX-TrpnX-M_at	6.02998	A	0.910522
AFFX-TrpnX-3_at	17.4445	A	0.287743
AFFX-r2-Ec-bioB-5_at	920.152	P	0.000244141
AFFX-r2-Ec-bioB-M_at	899.959	P	0.000244141
AFFX-r2-Ec-bioB-3_at	808.423	P	0.000244141
AFFX-r2-Ec-bioC-5_at	2186.04	P	0.000244141
AFFX-r2-Ec-bioC-3_at	2725	P	0.000244141
AFFX-r2-Ec-bioD-5_at	11921.9	P	0.000244141
AFFX-r2-Ec-bioD-3_at	12289.4	P	0.000244141
AFFX-r2-P1-cre-5_at	25059	P	0.000244141
AFFX-r2-P1-cre-3_at	34608.7	P	0.000244141
AFFX-r2-Bs-dap-5_at	567.722	P	0.000244141
AFFX-r2-Bs-dap-M_at	885.83	P	0.000244141
AFFX-r2-Bs-dap-3_at	1506.41	P	0.000244141
AFFX-r2-Bs-lys-5_at	68.49	P	0.000732422
AFFX-r2-Bs-lys-M_at	57.7964	P	0.000244141
AFFX-r2-Bs-lys-3_at	127.725	P	0.000244141
AFFX-r2-Bs-phe-5_at	144.545	P	0.000244141
AFFX-r2-Bs-phe-M_at	137.484	P	0.000244141
AFFX-r2-Bs-phe-3_at	308.387	P	0.000244141
AFFX-r2-Bs-thr-3_s_at	430.403	P	0.0239258
AFFX-r2-Bs-thr-M_s_at	298.215	P	0.0107422
AFFX-r2-Bs-thr-5_s_at	276.129	P	0.000732422
AFFX-HUMISGF3A/M97935_5_at	404.415	P	0.000445901
AFFX-HUMISGF3A/M97935_MA_at	690.749	P	0.000224668
AFFX-HUMISGF3A/M97935_MB_at	614.482	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	1953.28	P	7.00668e-05
AFFX-HUMRGE/M10098_5_at	281.739	P	0.00359458
AFFX-HUMRGE/M10098_M_at	197.317	P	0.0032123
AFFX-HUMRGE/M10098_3_at	315.985	P	0.00401721
AFFX-HUMGAPDH/M33197_5_at	30617.7	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	28896.6	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	33232.6	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	29480	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	31544.2	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	32238.6	P	4.42873e-05
AFFX-M27830_5_at	1300.83	P	4.42873e-05
AFFX-M27830_M_at	4242.73	P	0.0020226
AFFX-M27830_3_at	25.674	A	0.686277
AFFX-hum_alu_at	46743.3	P	2.6068e-13
1007_s_at	1400.15	P	0.000388206
1053_at	1264.23	P	0.000561689
117_at	100.68	A	0.0738301
121_at	508.598	P	0.0193035
1255_g_at	435.131	P	0.00358487
1294_at	198.479	P	0.0351629
1316_at	97.8617	P	0.00486276
1320_at	336.355	P	0.00754291
1405_i_at	2.59474	A	0.963203
1431_at	46.2569	P	0.00358487
1438_at	182.926	P	0.00358487
1487_at	594.323	A	0.089405
1494_f_at	116.089	P	0.0393654
1598_g_at	664.536	P	0.0130918
160020_at	194.982	M	0.0544704
1729_at	1031.43	P	0.000388206
1773_at	561.086	P	0.00306668
177_at	100.912	P	0.0130918
179_at	503.212	P	0.0170005
1861_at	768.193	P	0.000265621
200000_s_at	3979.18	P	0.000244141
200001_at	6970.72	P	0.000244141
200002_at	26584	P	0.000244141
200003_s_at	43444	P	0.000244141
200004_at	23993.9	P	0.000244141
200005_at	7013.82	P	0.000244141
200006_at	16224.1	P	0.000244141
200007_at	16650.5	P	0.000244141
200008_s_at	6030.79	P	0.000244141
200009_at	9416.28	P	0.000244141
200010_at	30307.6	P	0.000244141
200011_s_at	2820.6	P	0.000244141
200012_x_at	25562.4	P	0.000244141
200013_at	27170.6	P	0.000244141
200014_s_at	6747.61	P	0.000244141
200015_s_at	13010.7	P	0.000732422
200016_x_at	31752.9	P	0.000244141
200017_at	32017.5	P	0.000244141
200018_at	36289.6	P	0.000244141
200019_s_at	17843.1	P	0.000244141
200020_at	4590	P	0.000244141
200021_at	29487.5	P	0.0012207
200022_at	31353.3	P	0.000244141
200023_s_at	15103.2	P	0.000244141
200024_at	24621.1	P	0.000732422
200025_s_at	29157.7	P	0.000244141
200026_at	31636	P	0.000244141
200027_at	7598.48	P	0.000244141
200028_s_at	3511.74	P	0.000244141
200029_at	26918.8	P	0.000244141
