^SAMPLE = GSM1017515
!Sample_title = U2OS_21b
!Sample_geo_accession = GSM1017515
!Sample_status = Public on Oct 10 2012
!Sample_submission_date = Oct 10 2012
!Sample_last_update_date = Oct 10 2012
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = U-2 OS
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = gender: female
!Sample_characteristics_ch1 = organ: Bone
!Sample_characteristics_ch1 = disease: osteosarcoma
!Sample_characteristics_ch1 = morphology: epithelial
!Sample_characteristics_ch1 = is_metastasis: no
!Sample_characteristics_ch1 = metastatic_site: n/a
!Sample_characteristics_ch1 = in_vivo_growth: not tested
!Sample_characteristics_ch1 = cell line: U-2 OS
!Sample_characteristics_ch1 = atcc_number: HTB-96
!Sample_treatment_protocol_ch1 = Cell lines were not treated.
!Sample_growth_protocol_ch1 = Cell lines were obtained from ATCC and DSMZ and cultivated in appropriate media according to supplier recommendations. Isolation of total RNA was performed after 72h growth using Qiagen
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = Trizol extraction of total RNA was performed according to the manufacturer's instructions.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Biotinylated cRNA were prepared according to the standard Affymetrix protocol from 3 ug total RNA (Expression Analysis Technical Manual, 2006, Affymetrix).
!Sample_hyb_protocol = 15 ug of cleaned cRNA is fragmented and then hybridized for 16 hr at 45°C on GeneChip U133 Plus 2.0 probe array. GeneChips were washed and stained in the Affymetrix GeneChip Fluidics Station 450
!Sample_scan_protocol = GeneChips were scanned using the Affymetrix GeneChip Scanner 3000. Scanning parameters: pixel size: 1.56 μm, wavelength: 570 nm.
!Sample_description = gene expression profiling of 21 cell lines
!Sample_description = U-2 OS, replicate 2
!Sample_data_processing = Signal intensities were extracted with Affymetrix GeneChip Operating software (GCOS, version 1.4.0.036; Instrument control version: 6.0.1.002).
!Sample_data_processing = Expression values for all .CEL files were computed using MAS5.0.
!Sample_platform_id = GPL570
!Sample_contact_name = Philip,,Groth
!Sample_contact_email = philip.groth@bayer.com
!Sample_contact_laboratory = Chromatin Modulation and OncoGenomics
!Sample_contact_department = Therapeutic Research Group Oncology
!Sample_contact_institute = Bayer Pharma AG
!Sample_contact_address = Muellerstr. 178
!Sample_contact_city = Berlin
!Sample_contact_zip/postal_code = 13353
!Sample_contact_country = Germany
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1017nnn/GSM1017515/suppl/GSM1017515_mRNA_21b_131206.CEL.gz
!Sample_series_id = GSE41445
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = MAS5.0 signal
#DETECTION P-VALUE = 
!sample_table_begin
ID_REF	VALUE	DETECTION P-VALUE
AFFX-BioB-5_at	13639.98	6.62E-04
AFFX-BioB-M_at	17341.50	4.43E-05
AFFX-BioB-3_at	11925.65	6.02E-05
AFFX-BioC-5_at	38183.53	5.17E-05
AFFX-BioC-3_at	51083.08	4.43E-05
AFFX-BioDn-5_at	95176.75	4.43E-05
AFFX-BioDn-3_at	207210.97	8.14E-05
AFFX-CreX-5_at	526136.75	5.17E-05
AFFX-CreX-3_at	604510.56	4.43E-05
AFFX-DapX-5_at	27095.12	4.43E-05
AFFX-DapX-M_at	46164.68	1.95E-04
AFFX-DapX-3_at	48175.67	4.43E-05
AFFX-LysX-5_at	2588.06	7.54E-04
AFFX-LysX-M_at	3346.51	5.56E-03
AFFX-LysX-3_at	7196.89	4.43E-05
AFFX-PheX-5_at	5318.09	5.17E-05
AFFX-PheX-M_at	6598.34	1.69E-04
AFFX-PheX-3_at	4642.26	8.14E-05
AFFX-ThrX-5_at	5858.51	5.17E-05
AFFX-ThrX-M_at	8087.35	4.43E-05
AFFX-ThrX-3_at	10881.34	4.43E-05
AFFX-TrpnX-5_at	321.16	2.39E-01
AFFX-TrpnX-M_at	34.85	9.72E-01
AFFX-TrpnX-3_at	44.40	6.73E-01
AFFX-r2-Ec-bioB-5_at	20054.80	2.44E-04
AFFX-r2-Ec-bioB-M_at	20836.19	2.44E-04
AFFX-r2-Ec-bioB-3_at	19044.72	2.44E-04
AFFX-r2-Ec-bioC-5_at	49115.27	2.44E-04
AFFX-r2-Ec-bioC-3_at	59974.91	2.44E-04
AFFX-r2-Ec-bioD-5_at	212984.90	2.44E-04
AFFX-r2-Ec-bioD-3_at	273548.34	2.44E-04
AFFX-r2-P1-cre-5_at	639287.50	2.44E-04
AFFX-r2-P1-cre-3_at	838258.90	2.44E-04
AFFX-r2-Bs-dap-5_at	32426.05	2.44E-04
AFFX-r2-Bs-dap-M_at	55196.32	2.44E-04
AFFX-r2-Bs-dap-3_at	67460.27	2.44E-04
AFFX-r2-Bs-lys-5_at	4113.72	2.44E-04
AFFX-r2-Bs-lys-M_at	4453.18	7.32E-04
AFFX-r2-Bs-lys-3_at	4897.08	2.44E-04
AFFX-r2-Bs-phe-5_at	6334.59	2.44E-04
AFFX-r2-Bs-phe-M_at	6541.18	2.44E-04
AFFX-r2-Bs-phe-3_at	8910.90	7.32E-04
AFFX-r2-Bs-thr-3_s_at	12494.96	2.44E-04
AFFX-r2-Bs-thr-M_s_at	9697.74	2.44E-04
AFFX-r2-Bs-thr-5_s_at	7720.88	2.44E-04
AFFX-HUMISGF3A/M97935_5_at	11281.83	2.97E-04
AFFX-HUMISGF3A/M97935_MA_at	15340.63	1.10E-04
AFFX-HUMISGF3A/M97935_MB_at	13719.42	4.43E-05
AFFX-HUMISGF3A/M97935_3_at	53448.04	6.02E-05
AFFX-HUMRGE/M10098_5_at	610058.44	4.43E-05
AFFX-HUMRGE/M10098_M_at	387217.56	4.43E-05
AFFX-HUMRGE/M10098_3_at	336207.72	4.43E-05
AFFX-HUMGAPDH/M33197_5_at	779373.25	4.43E-05
