^SAMPLE = GSM960280
!Sample_title = 16-HaCaT 51 a
!Sample_geo_accession = GSM960280
!Sample_status = Public on Jul 03 2013
!Sample_submission_date = Jul 12 2012
!Sample_last_update_date = Jul 03 2013
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = HaCaT cells cidofovir resistant (#51), 72h growth
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = tissue: skin
!Sample_characteristics_ch1 = cell type: keratinocyte
!Sample_characteristics_ch1 = description: in vitro spontaneously transformed
!Sample_characteristics_ch1 = cell line: HaCaT
!Sample_biomaterial_provider_ch1 = CLS: #300493
!Sample_treatment_protocol_ch1 = attached cells (24 h after passaging), grown for 72 h in renewed medium
!Sample_growth_protocol_ch1 = cultured at 37°C, 5% CO2 in DMEM, supplemented with 10% fetal calf serum , 1% L-glutamine, 1% nonessential amino acids, 1% sodium pyruvate and 1% HEPES
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = 106 cells were lysed with TRIzol reagent for 3 minutes at RT, 20% chloroform was added, centrifuged for 15 minutes at 4°C at 13.000 g, RNA was further isolated with RNeasy Mini Kit (Qiagen)
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = RNA concentration and purity were determined spectrophotometrically using the Nanodrop ND-1000 (Nanodrop Technologies) and RNA integrity was assessed using a Bioanalyser 2100 (Agilent). Per sample, an amount of 100 ng of total RNA spiked with bacterial RNA transcript positive controls (Affymetrix) was amplified and labeled using the GeneChip 3' IVT express kit (Affymetrix). All steps were carried out according to the manufacturers protocol (Affymetrix).
!Sample_hyb_protocol = A mixture of purified and fragmented biotinylated aRNA and hybridisation controls (Affymetrix) was hybridised on Affymetrix HG U133 Plus 2.0 arrays followed by staining and washing in a GeneChip® fluidics station 450  (Affymetrix) according to the manufacturer’s procedures.
!Sample_scan_protocol = To assess the raw probe signal intensities, chips were scanned using a GeneChip® scanner 3000 (Affymetrix).
!Sample_description = ---
!Sample_data_processing = Data were normalized using RMA as implemented in the Affy package (version 1.34.0) of Bioconductor. Expression values are represented on a log2-scale.
!Sample_platform_id = GPL570
!Sample_contact_name = Rekin's,,Janky
!Sample_contact_email = Nucleomics.Bioinformatics@vib.be
!Sample_contact_department = Nucleomics Core
!Sample_contact_institute = VIB
!Sample_contact_address = Herestraat 49 Box 816
!Sample_contact_city = Leuven
!Sample_contact_zip/postal_code = B-3000
!Sample_contact_country = Belgium
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM960nnn/GSM960280/suppl/GSM960280_hyb12848.CEL.gz
!Sample_series_id = GSE39293
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = log2 RMA normalized signal intensity
#ABS_CALL = the MAS 5.0 detection call in an absolute analysis that indicates if the transcript was present (P), absent (A), marginal (M), or no call (NC)
#DETECTION P-VALUE = 'detection p-value', p-value that indicates the significance level of the detection call
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
1007_s_at	9.94486096	P	0.000219
1053_at	8.026076427	P	0.000266
117_at	3.436873157	A	0.089405
121_at	5.960399468	P	0.017
1255_g_at	1.79890979	A	0.397977
1294_at	4.87668465	P	0.014937
1316_at	5.397225778	P	0.000266
1320_at	3.412218708	A	0.438361
1405_i_at	2.156712642	A	0.834732
1431_at	2.081300233	A	0.602006
1438_at	4.658378313	A	0.218983
1487_at	8.078063546	P	0.003067
1494_f_at	3.872143645	A	0.127645
1552256_a_at	7.366783952	P	0.001673
1552257_a_at	7.632810934	P	0.001673
1552258_at	4.207765287	A	0.238453
1552261_at	2.893155423	A	0.238453
1552263_at	6.361743682	P	0.001673
1552264_a_at	6.866687672	P	0.001673
1552266_at	1.517240643	A	0.106498
1552269_at	2.478385983	A	0.464576
1552271_at	4.100113382	A	0.934667
1552272_a_at	3.712552358	A	0.164032
1552274_at	5.979847432	P	0.00222
1552275_s_at	4.42514833	P	0.002924
1552276_a_at	3.898341906	A	0.361054
1552277_a_at	9.2416708	P	0.001673
1552278_a_at	5.449461441	A	0.07743
1552279_a_at	5.862431633	P	0.00222
1552280_at	2.279996231	A	0.95442
1552281_at	4.293066618	A	0.429432
1552283_s_at	3.975863326	P	0.001673
1552286_at	4.458905953	P	0.030942
1552287_s_at	6.907375658	P	0.001673
1552288_at	2.279545894	A	0.813028
1552289_a_at	2.377330858	A	0.570568
1552291_at	7.343937311	P	0.001673
1552293_at	3.23701228	A	0.876127
1552295_a_at	5.277265313	A	0.065333
1552296_at	2.625658517	A	0.945245
1552299_at	2.858710403	A	0.091157
1552301_a_at	4.771545925	P	0.00222
1552302_at	3.300243581	P	0.001673
1552303_a_at	4.667313974	P	0.002924
1552304_at	5.768867455	P	0.00222
1552306_at	6.651244974	P	0.001673
1552307_a_at	5.223244914	P	0.04558
1552309_a_at	1.538051043	A	0.328321
1552310_at	7.696591628	P	0.001673
1552311_a_at	5.277265313	A	0.143002
1552312_a_at	6.171035714	P	0.001673
1552314_a_at	3.926630103	P	0.002924
1552315_at	3.312185968	P	0.037684
1552316_a_at	1.793307431	A	0.671679
1552318_at	1.569483221	A	0.908843
1552319_a_at	4.799870425	P	0.001673
1552320_a_at	1.516024316	A	0.671679
1552321_a_at	1.747962363	A	0.856998
1552322_at	1.66068685	A	0.876127
1552323_s_at	3.898019148	P	0.002924
1552325_at	1.683515366	A	0.123873
1552326_a_at	2.492866425	A	0.893388
1552327_at	1.785071323	A	0.535424
1552329_at	5.876352927	P	0.001673
1552330_at	4.995786193	P	0.00222
1552332_at	6.479213207	A	0.211798
1552334_at	5.209006132	P	0.003823
1552335_at	4.97632092	A	0.091157
1552337_s_at	1.933616142	A	0.733153
1552338_at	2.599473342	A	0.997076
1552340_at	2.942141505	A	0.945245
1552343_s_at	3.217311915	P	0.016427
1552344_s_at	7.016586984	P	0.001673
1552347_at	5.340775793	P	0.001673
1552348_at	2.418472359	A	0.605162
1552349_a_at	2.973523558	A	0.296856
1552354_at	3.178722554	A	0.995037
