^SAMPLE = GSM162939
!Sample_title = Melanoma cell line D05
!Sample_geo_accession = GSM162939
!Sample_status = Public on Oct 01 2007
!Sample_submission_date = Feb 15 2007
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = Melanoma cell line D05
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Melanoma cell line established from metastatic melanoma
!Sample_biomaterial_provider_ch1 = Dr C. Schmidt
!Sample_treatment_protocol_ch1 = Melanoma cell lines were cultured in RPMI 1640 in the presence of 10% fetal bovine serum. 
!Sample_growth_protocol_ch1 = Melanoma cell lines were cultured in RPMI 1640 in the presence of 10% fetal bovine serum. 
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = RNA extractions were performed using Qiagen RNeasy Midi-kits as per the manufacturer’s instructions. RNA quality and concentration were assessed using a 2100 BioAnalyser (Agilent Technologies). 
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). 
!Sample_hyb_protocol = This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450.
!Sample_scan_protocol = Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2).
!Sample_description = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_data_processing = Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_platform_id = GPL570
!Sample_contact_name = Leisl,,Packer
!Sample_contact_laboratory = Oncogenomics Laboratory
!Sample_contact_department = Cancer and Cell Biology
!Sample_contact_institute = Queensland Institute of Medical Research
!Sample_contact_address = 300 Herston Rd
!Sample_contact_city = Herston
!Sample_contact_state = QLD
!Sample_contact_zip/postal_code = 4006
!Sample_contact_country = Australia
!Sample_contact_web_link = www.qimr.edu.au
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM162nnn/GSM162939/suppl/GSM162939.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM162nnn/GSM162939/suppl/GSM162939.CHP.gz
!Sample_relation = Reanalyzed by: GSE64985
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE7127
!Sample_series_id = GSE7152
!Sample_series_id = GSE7153
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = signal value
#ABS_CALL = signal absent/present
#DETECTION-P-VALUE = detection p-value
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION-P-VALUE
AFFX-BioB-5_at	225.269	P	0.000389797
AFFX-BioB-M_at	394.543	P	4.42873e-05
AFFX-BioB-3_at	200.006	P	0.00010954
AFFX-BioC-5_at	572.266	P	4.42873e-05
AFFX-BioC-3_at	538.029	P	4.42873e-05
AFFX-BioDn-5_at	614.875	P	4.42873e-05
AFFX-BioDn-3_at	2848.56	P	5.16732e-05
AFFX-CreX-5_at	6529.65	P	4.42873e-05
AFFX-CreX-3_at	8957.51	P	4.42873e-05
AFFX-DapX-5_at	25.2755	P	0.00618711
AFFX-DapX-M_at	44.657	P	0.0182806
AFFX-DapX-3_at	43.0958	P	0.00159257
AFFX-LysX-5_at	14.9526	P	0.0200219
AFFX-LysX-M_at	2.08874	A	0.794268
AFFX-LysX-3_at	12.5406	P	0.030965
AFFX-PheX-5_at	1.58597	A	0.772364
AFFX-PheX-M_at	2.24578	A	0.783476
AFFX-PheX-3_at	15.0705	A	0.18511
AFFX-ThrX-5_at	9.83119	A	0.41138
AFFX-ThrX-M_at	9.22467	A	0.559354
AFFX-ThrX-3_at	15.9123	A	0.354453
AFFX-TrpnX-5_at	16.6275	A	0.195266
AFFX-TrpnX-M_at	7.8278	A	0.544587
AFFX-TrpnX-3_at	6.48008	A	0.382599
AFFX-r2-Ec-bioB-5_at	273.386	P	0.000244141
AFFX-r2-Ec-bioB-M_at	397.614	P	0.000244141
AFFX-r2-Ec-bioB-3_at	291.876	P	0.000244141
AFFX-r2-Ec-bioC-5_at	605.648	P	0.000244141
AFFX-r2-Ec-bioC-3_at	811.342	P	0.000244141
AFFX-r2-Ec-bioD-5_at	2509.73	P	0.000244141
AFFX-r2-Ec-bioD-3_at	3329.67	P	0.000244141
AFFX-r2-P1-cre-5_at	12051.4	P	0.000244141
AFFX-r2-P1-cre-3_at	12590.9	P	0.000244141
AFFX-r2-Bs-dap-5_at	20.1048	P	0.0141602
AFFX-r2-Bs-dap-M_at	29.6036	P	0.00195313
AFFX-r2-Bs-dap-3_at	40.3596	P	0.000732422
AFFX-r2-Bs-lys-5_at	9.32996	A	0.219482
AFFX-r2-Bs-lys-M_at	3.34836	A	0.334473
AFFX-r2-Bs-lys-3_at	7.41236	A	0.219482
AFFX-r2-Bs-phe-5_at	12.1464	P	0.0185547
AFFX-r2-Bs-phe-M_at	3.48101	A	0.72583
AFFX-r2-Bs-phe-3_at	34.1551	A	0.171387
AFFX-r2-Bs-thr-3_s_at	1.92883	A	0.962402
AFFX-r2-Bs-thr-M_s_at	14.2182	A	0.27417
AFFX-r2-Bs-thr-5_s_at	23.0557	P	0.0461426
AFFX-HUMISGF3A/M97935_5_at	119.945	P	0.00140923
AFFX-HUMISGF3A/M97935_MA_at	171.119	P	0.000340305
AFFX-HUMISGF3A/M97935_MB_at	144.127	P	5.16732e-05
AFFX-HUMISGF3A/M97935_3_at	498.306	P	7.00668e-05
AFFX-HUMRGE/M10098_5_at	72.3157	P	0.00933744
AFFX-HUMRGE/M10098_M_at	79.9482	P	0.00762003
AFFX-HUMRGE/M10098_3_at	96.9687	P	0.00159257
AFFX-HUMGAPDH/M33197_5_at	12236.5	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	11023.2	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	11770.2	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	9286.57	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	9695.54	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	9975.2	P	4.42873e-05
AFFX-M27830_5_at	185.64	P	4.42873e-05
AFFX-M27830_M_at	207.615	P	0.00255552
AFFX-M27830_3_at	6.52596	A	0.760937
AFFX-hum_alu_at	13589.7	P	2.6068e-13
1007_s_at	411.945	P	0.0011411
1053_at	823.365	P	0.000388206
117_at	176.93	P	0.000265621
121_at	197.888	P	0.0192873
1255_g_at	2.40779	A	0.824011
1294_at	71.3742	P	0.0439678
1316_at	44.8063	P	0.000959383
1320_at	22.9135	A	0.267463
1405_i_at	1.65223	A	0.801637
1431_at	2.80316	A	0.561639
1438_at	46.4448	A	0.11716
1487_at	378.836	P	0.00306668
1494_f_at	40.2477	P	0.0393654
1598_g_at	98.6533	A	0.089405
160020_at	548.433	P	0.000467546
1729_at	111.563	P	0.0114474
1773_at	378.17	P	0.000959383
177_at	57.5676	P	0.00189162
179_at	132.208	P	0.0351629
1861_at	129.249	P	0.000388206
200000_s_at	1393.97	P	0.000244141
200001_at	1548.78	P	0.000244141
200002_at	7111.53	P	0.000244141
200003_s_at	13953.1	P	0.000244141
200004_at	4674.1	P	0.000244141
200005_at	5406.25	P	0.000244141
200006_at	7336.07	P	0.000244141
200007_at	5902.77	P	0.000244141
200008_s_at	1705.55	P	0.000244141
200009_at	3144.82	P	0.000244141
200010_at	10023.8	P	0.000244141
200011_s_at	972.981	P	0.000732422
200012_x_at	9153.9	P	0.000244141
200013_at	9498.3	P	0.000244141
200014_s_at	1798.67	P	0.000244141
200015_s_at	2982.98	P	0.0012207
200016_x_at	8424.88	P	0.000244141
200017_at	11754	P	0.000244141
200018_at	11575.5	P	0.000244141
200019_s_at	6922.47	P	0.000244141
200020_at	1575.09	P	0.000244141
200021_at	8508.49	P	0.0012207
200022_at	9778.49	P	0.000244141
200023_s_at	5323.1	P	0.000244141
200024_at	9273.36	P	0.000244141
200025_s_at	9714.78	P	0.000244141
200026_at	10601.9	P	0.000244141
200027_at	4756.91	P	0.000244141
200028_s_at	2100.58	P	0.000244141
200029_at	9818.21	P	0.000244141
200030_s_at	7098.13	P	0.000244141
200031_s_at	13755.1	P	0.000244141
200032_s_at	11215	P	0.000244141
200033_at	4615.88	P	0.000244141
200034_s_at	8793.58	P	0.000244141
200035_at	408.636	P	0.00415039
200036_s_at	6657.43	P	0.000244141
200037_s_at	3933.92	P	0.000244141
200038_s_at	11048.6	P	0.000244141
200039_s_at	3574.15	P	0.000244141
200040_at	2015.13	P	0.000244141
200041_s_at	2879.99	P	0.000244141
200042_at	1980.85	P	0.000244141
200043_at	6033.88	P	0.000244141
200044_at	2191.86	P	0.000244141
200045_at	1200.87	P	0.000244141
200046_at	4182.65	P	0.000244141
200047_s_at	1912.56	P	0.000244141
200048_s_at	3350.06	P	0.000244141
200049_at	277.305	P	0.000244141
200050_at	1271.84	P	0.000244141
200051_at	446.923	P	0.000244141
200052_s_at	2783.87	P	0.000244141
200053_at	783.239	P	0.000244141
200054_at	401.828	P	0.000732422
200055_at	2344.64	P	0.000244141
200056_s_at	624.786	P	0.000244141
200057_s_at	5905.74	P	0.000244141
200058_s_at	2378.69	P	0.000244141
200059_s_at	5923.38	P	0.000244141
200060_s_at	1752.7	P	0.000244141
200061_s_at	8341.7	P	0.000244141
200062_s_at	12116.5	P	0.000244141
200063_s_at	8924.31	P	0.000244141
200064_at	6890.68	P	0.000244141
200065_s_at	4719.21	P	0.000244141
200066_at	994.615	P	0.000244141
200067_x_at	1389.25	P	0.000244141
200068_s_at	5125.82	P	0.000244141
200069_at	275.937	P	0.000732422
200070_at	208.673	P	0.0239258
200071_at	666.495	P	0.000244141
200072_s_at	2437.77	P	0.000244141
200073_s_at	2876.86	P	0.000244141
200074_s_at	6761.6	P	0.000244141
200075_s_at	1572.12	P	0.000244141
200076_s_at	613.545	P	0.000244141
200077_s_at	6003.2	P	0.000244141
200078_s_at	1518.41	P	0.000244141
200079_s_at	2423.29	P	0.000244141
200080_s_at	5507.72	P	0.000244141
200081_s_at	10034.4	P	0.000244141
200082_s_at	10732.2	P	0.000244141
200083_at	1283.53	P	0.000244141
200084_at	2412.17	P	0.000244141
200085_s_at	2560.58	P	0.000244141
200086_s_at	3770.55	P	0.000244141
200087_s_at	4236.67	P	0.000244141
200088_x_at	10848.4	P	0.000244141
200089_s_at	9307.35	P	0.000244141
200090_at	1977.93	P	0.000244141
200091_s_at	6671.39	P	0.000244141
