^SAMPLE = GSM183341
!Sample_title = SKOV3 - replicate 2
!Sample_geo_accession = GSM183341
!Sample_status = Public on Aug 24 2007
!Sample_submission_date = Apr 19 2007
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = Ovarian tumor cell line
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Ovarian adenocarcinoma cell line SKOV3
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = RNA was extracted from isolated cells using the RNeasy Mini Kit (Qiagen) and re-dissolved in RNase-free water.
!Sample_label_ch1 = Biotin.
!Sample_label_protocol_ch1 = Approximately 10 µg of total RNA was processed to produce biotinylated cRNA targets.
!Sample_hyb_protocol = Manufacturer's protocols.
!Sample_scan_protocol = Manufacturer's protocols.
!Sample_description = Keyword = vincristine
!Sample_description = Keyword = drug sensitive
!Sample_description = Keyword = ovarian
!Sample_data_processing = MAS5.
!Sample_platform_id = GPL570
!Sample_contact_name = T,,Buys
!Sample_contact_laboratory = Wan Lam Lab
!Sample_contact_department = Cancer Genetics and Developmental Biology
!Sample_contact_institute = British Columbia Cancer Research Centre
!Sample_contact_address = 675 W.10th Avenue
!Sample_contact_city = Vancouver
!Sample_contact_state = BC
!Sample_contact_zip/postal_code = V5Z 1L3
!Sample_contact_country = Canada
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM183nnn/GSM183341/suppl/GSM183341.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM183nnn/GSM183341/suppl/GSM183341.EXP.gz
!Sample_relation = Reanalyzed by: GSE64985
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE7556
!Sample_data_row_count = 54673
#ID_REF = 
#VALUE = A quantitative measure of the relative abundance of a transcript.  Calculated by MAS5.
#ABS_CALL = A qualititative measurement indicating if a given transcript is detected (Present), not detected (Absent), or marginally detected (Marginal).  Calculated by MAS5.
#DETECTION P-VALUE = The detection p-value calculated by MAS5.
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
1007_s_at	147.2	P	0.000673
1053_at	488.7	P	0.000219
117_at	15.4	A	0.081337
121_at	292.5	P	0.000219
1255_g_at	2.6	A	0.561639
1294_at	16.3	A	0.127645
1316_at	21.4	A	0.073695
1320_at	22.8	A	0.081337
1405_i_at	0.6	A	0.937979
1431_at	2.1	A	0.581931
1438_at	9.2	A	0.581931
1487_at	181.1	P	0.021866
1494_f_at	19.2	A	0.189687
1552256_a_at	343.6	P	0.001221
1552257_a_at	324.1	P	0.000244
1552258_at	7.3	A	0.246094
1552261_at	8.1	A	0.366211
1552263_at	40.3	P	0.000732
1552264_a_at	188.2	P	0.000244
1552266_at	5.3	A	0.303711
1552269_at	8.7	A	0.432373
1552271_at	4.8	A	0.72583
1552272_a_at	42.1	P	0.00415
1552274_at	86.9	P	0.000244
1552275_s_at	71.7	P	0.000244
1552276_a_at	30.9	A	0.171387
1552277_a_at	667.7	P	0.000244
1552278_a_at	15.5	A	0.171387
1552279_a_at	62	P	0.000732
1552280_at	12.8	A	0.398926
1552281_at	3.1	A	0.633789
1552283_s_at	27.3	P	0.000244
1552286_at	90.3	P	0.000244
1552287_s_at	154.4	P	0.000732
1552288_at	5.5	A	0.466064
1552289_a_at	2.7	A	0.72583
1552291_at	361	P	0.000244
1552293_at	3.7	A	0.80542
1552295_a_at	89.5	P	0.037598
1552296_at	1.9	A	0.919434
1552299_at	20.7	P	0.000244
1552301_a_at	32.7	P	0.005859
1552302_at	7.5	A	0.266602
1552303_a_at	6.5	P	0.037598
1552304_at	20.8	P	0.005859
1552306_at	43.2	P	0.000244
1552307_a_at	53.7	P	0.030273
1552309_a_at	0.3	A	0.989258
1552310_at	327	P	0.000244
1552311_a_at	7.6	A	0.432373
1552312_a_at	64.5	P	0.000732
1552314_a_at	11.2	A	0.165771
1552315_at	20.2	A	0.129639
1552316_a_at	0.4	A	0.932373
1552318_at	1.4	A	0.696289
1552319_a_at	1.8	A	0.633789
1552320_a_at	4.1	A	0.432373
1552321_a_at	6.3	A	0.665527
1552322_at	0.8	A	0.753906
1552323_s_at	17	P	0.030273
1552325_at	7.8	A	0.080566
1552326_a_at	3.3	A	0.567627
