^SAMPLE = GSM1017484
!Sample_title = MCF10A_11a
!Sample_geo_accession = GSM1017484
!Sample_status = Public on Oct 10 2012
!Sample_submission_date = Oct 10 2012
!Sample_last_update_date = Oct 10 2012
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = MCF 10A
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = gender: female
!Sample_characteristics_ch1 = organ: Breast
!Sample_characteristics_ch1 = disease: non-tumorigenic; Fibrocystic Breast disease
!Sample_characteristics_ch1 = morphology: epithelial
!Sample_characteristics_ch1 = is_metastasis: no
!Sample_characteristics_ch1 = metastatic_site: n/a
!Sample_characteristics_ch1 = in_vivo_growth: not tested
!Sample_characteristics_ch1 = cell line: MCF 10A
!Sample_characteristics_ch1 = atcc_number: CRL-10317
!Sample_treatment_protocol_ch1 = Cell lines were not treated.
!Sample_growth_protocol_ch1 = Cell lines were obtained from ATCC and DSMZ and cultivated in appropriate media according to supplier recommendations. Isolation of total RNA was performed after 72h growth using Qiagen
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = Trizol extraction of total RNA was performed according to the manufacturer's instructions.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Biotinylated cRNA were prepared according to the standard Affymetrix protocol from 3 ug total RNA (Expression Analysis Technical Manual, 2006, Affymetrix).
!Sample_hyb_protocol = 15 ug of cleaned cRNA is fragmented and then hybridized for 16 hr at 45°C on GeneChip U133 Plus 2.0 probe array. GeneChips were washed and stained in the Affymetrix GeneChip Fluidics Station 450
!Sample_scan_protocol = GeneChips were scanned using the Affymetrix GeneChip Scanner 3000. Scanning parameters: pixel size: 1.56 μm, wavelength: 570 nm.
!Sample_description = gene expression profiling of 21 cell lines
!Sample_description = MCF 10A, replicate 1
!Sample_data_processing = Signal intensities were extracted with Affymetrix GeneChip Operating software (GCOS, version 1.4.0.036; Instrument control version: 6.0.1.002).
!Sample_data_processing = Expression values for all .CEL files were computed using MAS5.0.
!Sample_platform_id = GPL570
!Sample_contact_name = Philip,,Groth
!Sample_contact_email = philip.groth@bayer.com
!Sample_contact_laboratory = Chromatin Modulation and OncoGenomics
!Sample_contact_department = Therapeutic Research Group Oncology
!Sample_contact_institute = Bayer Pharma AG
!Sample_contact_address = Muellerstr. 178
!Sample_contact_city = Berlin
!Sample_contact_zip/postal_code = 13353
!Sample_contact_country = Germany
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1017nnn/GSM1017484/suppl/GSM1017484_mRNA_11a_081206.CEL.gz
!Sample_series_id = GSE41445
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = MAS5.0 signal
#DETECTION P-VALUE = 
!sample_table_begin
ID_REF	VALUE	DETECTION P-VALUE
AFFX-BioB-5_at	12447.78	6.62E-04
AFFX-BioB-M_at	13991.34	5.17E-05
AFFX-BioB-3_at	8580.94	9.45E-05
AFFX-BioC-5_at	30729.09	6.02E-05
AFFX-BioC-3_at	43358.79	4.43E-05
AFFX-BioDn-5_at	71434.37	4.43E-05
AFFX-BioDn-3_at	178446.86	1.95E-04
AFFX-CreX-5_at	460743.78	4.43E-05
AFFX-CreX-3_at	534116.70	4.43E-05
AFFX-DapX-5_at	15145.50	5.17E-05
AFFX-DapX-M_at	28862.20	5.81E-04
AFFX-DapX-3_at	27321.96	7.01E-05
AFFX-LysX-5_at	2059.59	2.27E-03
AFFX-LysX-M_at	3387.28	5.42E-02
AFFX-LysX-3_at	7369.67	1.69E-04
AFFX-PheX-5_at	3613.20	3.90E-04
AFFX-PheX-M_at	3404.17	6.19E-03
AFFX-PheX-3_at	3727.87	5.81E-04
AFFX-ThrX-5_at	3245.24	1.25E-03
AFFX-ThrX-M_at	5056.89	1.69E-04
AFFX-ThrX-3_at	7432.41	6.62E-04
AFFX-TrpnX-5_at	903.77	3.97E-02
AFFX-TrpnX-M_at	43.50	9.94E-01
AFFX-TrpnX-3_at	471.70	2.17E-01
AFFX-r2-Ec-bioB-5_at	16894.85	2.44E-04
AFFX-r2-Ec-bioB-M_at	16402.40	2.44E-04
AFFX-r2-Ec-bioB-3_at	14210.41	2.44E-04
AFFX-r2-Ec-bioC-5_at	41457.64	2.44E-04
AFFX-r2-Ec-bioC-3_at	53112.63	2.44E-04
AFFX-r2-Ec-bioD-5_at	198703.70	2.44E-04
AFFX-r2-Ec-bioD-3_at	253897.73	2.44E-04
AFFX-r2-P1-cre-5_at	643697.75	2.44E-04
AFFX-r2-P1-cre-3_at	919225.25	2.44E-04
AFFX-r2-Bs-dap-5_at	18077.77	2.44E-04
AFFX-r2-Bs-dap-M_at	33508.66	2.44E-04
AFFX-r2-Bs-dap-3_at	38902.63	2.44E-04
AFFX-r2-Bs-lys-5_at	2420.56	2.44E-04
AFFX-r2-Bs-lys-M_at	3648.45	1.22E-03
AFFX-r2-Bs-lys-3_at	3289.57	7.32E-04
AFFX-r2-Bs-phe-5_at	3906.91	2.44E-04
AFFX-r2-Bs-phe-M_at	3895.42	7.32E-04
AFFX-r2-Bs-phe-3_at	7953.31	1.95E-03
AFFX-r2-Bs-thr-3_s_at	10266.41	2.39E-02
AFFX-r2-Bs-thr-M_s_at	11912.98	4.15E-03
AFFX-r2-Bs-thr-5_s_at	5826.45	2.44E-04
AFFX-HUMISGF3A/M97935_5_at	4807.20	1.41E-03
AFFX-HUMISGF3A/M97935_MA_at	9230.44	2.02E-03
AFFX-HUMISGF3A/M97935_MB_at	5035.60	4.43E-05
AFFX-HUMISGF3A/M97935_3_at	19085.64	7.01E-05
AFFX-HUMRGE/M10098_5_at	927473.10	4.43E-05
AFFX-HUMRGE/M10098_M_at	469738.80	4.43E-05
AFFX-HUMRGE/M10098_3_at	587284.94	4.43E-05
